ts_code,futu_code,exchange,name,delist_date,last_ddate
FU1409.SHF,FU1409,SHFE,燃油1409,20140829,20140905
TC1409.ZCE,TC409,CZCE,动力煤1409,20140905,20140910
TF1409.CFX,TF1409,CFFEX,TF1409,20140912,20140917
JR1409.ZCE,JR409,CZCE,粳稻1409,20140915,20140917
J1409.DCE,J1409,DCE,焦炭1409,20140915,20140918
ME1409.ZCE,ME409,CZCE,甲醇1409,20140915,20140917
M1409.DCE,M1409,DCE,豆粕1409,20140915,20140918
RI1409.ZCE,RI409,CZCE,早籼稻1409,20140915,20140917
I1409.DCE,I1409,DCE,铁矿石1409,20140915,20140918
V1409.DCE,V1409,DCE,PVC1409,20140915,20140918
AL1409.SHF,AL1409,SHFE,沪铝1409,20140915,20140922
JD1409.DCE,JD1409,DCE,鸡蛋1409,20140915,20140918
AU1409.SHF,AU1409,SHFE,沪金1409,20140915,20140922
HC1409.SHF,HC1409,SHFE,热轧卷板1409,20140915,20140922
AG1409.SHF,AG1409,SHFE,沪银1409,20140915,20140922
OI1409.ZCE,OI409,CZCE,菜油1409,20140915,20140917
Y1409.DCE,Y1409,DCE,豆油1409,20140915,20140918
RB1409.SHF,RB1409,SHFE,螺纹钢1409,20140915,20140922
ZN1409.SHF,ZN1409,SHFE,沪锌1409,20140915,20140922
C1409.DCE,C1409,DCE,玉米1409,20140915,20140918
CF1409.ZCE,CF409,CZCE,郑棉1409,20140915,20140917
BU1409.SHF,BU1409,SHFE,沥青1409,20140915,20140922
BB1409.DCE,BB1409,DCE,胶合板1409,20140915,20140918
PB1409.SHF,PB1409,SHFE,沪铅1409,20140915,20140922
TA1409.ZCE,TA409,CZCE,PTA1409,20140915,20140917
SR1409.ZCE,SR409,CZCE,白糖1409,20140915,20140917
L1409.DCE,L1409,DCE,塑料1409,20140915,20140918
FG1409.ZCE,FG409,CZCE,玻璃1409,20140915,20140917
RS1409.ZCE,RS409,CZCE,菜籽1409,20140915,20140917
PP1409.DCE,PP1409,DCE,聚丙烯1409,20140915,20140918
WR1409.SHF,WR1409,SHFE,线材1409,20140915,20140922
WH1409.ZCE,WH409,CZCE,强麦1409,20140915,20140917
RU1409.SHF,RU1409,SHFE,橡胶1409,20140915,20140922
A1409.DCE,A1409,DCE,豆一1409,20140915,20140918
P1409.DCE,P1409,DCE,棕榈油1409,20140915,20140918
CU1409.SHF,CU1409,SHFE,沪铜1409,20140915,20140922
PM1409.ZCE,PM409,CZCE,普麦1409,20140915,20140917
B1409.DCE,B1409,DCE,豆二1409,20140915,20140918
JM1409.DCE,JM1409,DCE,焦煤1409,20140915,20140918
RM1409.ZCE,RM409,CZCE,菜粕1409,20140915,20140917
FB1409.DCE,FB1409,DCE,纤维板1409,20140915,20140918
IF1409.CFX,IF1409,CFFEX,IF1409,20140919,20140919
FU1410.SHF,FU1410,SHFE,燃油1410,20140930,20141014
TC1410.ZCE,TC410,CZCE,动力煤1410,20141014,20141016
BU1410.SHF,BU1410,SHFE,沥青1410,20141015,20141022
HC1410.SHF,HC1410,SHFE,热轧卷板1410,20141015,20141022
AL1410.SHF,AL1410,SHFE,沪铝1410,20141015,20141022
ZN1410.SHF,ZN1410,SHFE,沪锌1410,20141015,20141022
RU1410.SHF,RU1410,SHFE,橡胶1410,20141015,20141022
RB1410.SHF,RB1410,SHFE,螺纹钢1410,20141015,20141022
AG1410.SHF,AG1410,SHFE,沪银1410,20141015,20141022
WR1410.SHF,WR1410,SHFE,线材1410,20141015,20141022
AU1410.SHF,AU1410,SHFE,沪金1410,20141015,20141022
CU1410.SHF,CU1410,SHFE,沪铜1410,20141015,20141022
PB1410.SHF,PB1410,SHFE,沪铅1410,20141015,20141022
IF1410.CFX,IF1410,CFFEX,IF1410,20141017,20141017
FG1410.ZCE,FG410,CZCE,玻璃1410,20141021,20141023
JM1410.DCE,JM1410,DCE,焦煤1410,20141021,20141024
V1410.DCE,V1410,DCE,PVC1410,20141021,20141024
PP1410.DCE,PP1410,DCE,聚丙烯1410,20141021,20141024
I1410.DCE,I1410,DCE,铁矿石1410,20141021,20141024
FB1410.DCE,FB1410,DCE,纤维板1410,20141021,20141024
TA1410.ZCE,TA410,CZCE,PTA1410,20141021,20141023
ME1410.ZCE,ME410,CZCE,甲醇1410,20141021,20141023
J1410.DCE,J1410,DCE,焦炭1410,20141021,20141024
BB1410.DCE,BB1410,DCE,胶合板1410,20141021,20141024
P1410.DCE,P1410,DCE,棕榈油1410,20141021,20141024
JD1410.DCE,JD1410,DCE,鸡蛋1410,20141021,20141024
L1410.DCE,L1410,DCE,塑料1410,20141021,20141024
FU1411.SHF,FU1411,SHFE,燃油1411,20141031,20141107
TC1411.ZCE,TC411,CZCE,动力煤1411,20141107,20141111
OI1411.ZCE,OI411,CZCE,菜油1411,20141114,20141118
V1411.DCE,V1411,DCE,PVC1411,20141114,20141119
FG1411.ZCE,FG411,CZCE,玻璃1411,20141114,20141118
PM1411.ZCE,PM411,CZCE,普麦1411,20141114,20141118
TA1411.ZCE,TA411,CZCE,PTA1411,20141114,20141118
P1411.DCE,P1411,DCE,棕榈油1411,20141114,20141119
FB1411.DCE,FB1411,DCE,纤维板1411,20141114,20141119
SF1411.ZCE,SF411,CZCE,硅铁1411,20141114,20141118
SR1411.ZCE,SR411,CZCE,白糖1411,20141114,20141118
J1411.DCE,J1411,DCE,焦炭1411,20141114,20141119
PP1411.DCE,PP1411,DCE,聚丙烯1411,20141114,20141119
LR1411.ZCE,LR411,CZCE,晚籼稻1411,20141114,20141118
JM1411.DCE,JM1411,DCE,焦煤1411,20141114,20141119
RS1411.ZCE,RS411,CZCE,菜籽1411,20141114,20141118
B1411.DCE,B1411,DCE,豆二1411,20141114,20141119
L1411.DCE,L1411,DCE,塑料1411,20141114,20141119
JD1411.DCE,JD1411,DCE,鸡蛋1411,20141114,20141119
CF1411.ZCE,CF411,CZCE,郑棉1411,20141114,20141118
RI1411.ZCE,RI411,CZCE,早籼稻1411,20141114,20141118
BB1411.DCE,BB1411,DCE,胶合板1411,20141114,20141119
M1411.DCE,M1411,DCE,豆粕1411,20141114,20141119
A1411.DCE,A1411,DCE,豆一1411,20141114,20141119
WH1411.ZCE,WH411,CZCE,强麦1411,20141114,20141118
JR1411.ZCE,JR411,CZCE,粳稻1411,20141114,20141118
I1411.DCE,I1411,DCE,铁矿石1411,20141114,20141119
Y1411.DCE,Y1411,DCE,豆油1411,20141114,20141119
ME1411.ZCE,ME411,CZCE,甲醇1411,20141114,20141118
C1411.DCE,C1411,DCE,玉米1411,20141114,20141119
SM1411.ZCE,SM411,CZCE,锰硅1411,20141114,20141118
RM1411.ZCE,RM411,CZCE,菜粕1411,20141114,20141118
AU1411.SHF,AU1411,SHFE,沪金1411,20141117,20141124
RU1411.SHF,RU1411,SHFE,橡胶1411,20141117,20141124
RB1411.SHF,RB1411,SHFE,螺纹钢1411,20141117,20141124
PB1411.SHF,PB1411,SHFE,沪铅1411,20141117,20141124
CU1411.SHF,CU1411,SHFE,沪铜1411,20141117,20141124
AL1411.SHF,AL1411,SHFE,沪铝1411,20141117,20141124
ZN1411.SHF,ZN1411,SHFE,沪锌1411,20141117,20141124
WR1411.SHF,WR1411,SHFE,线材1411,20141117,20141124
HC1411.SHF,HC1411,SHFE,热轧卷板1411,20141117,20141124
AG1411.SHF,AG1411,SHFE,沪银1411,20141117,20141124
BU1411.SHF,BU1411,SHFE,沥青1411,20141117,20141124
IF1411.CFX,IF1411,CFFEX,IF1411,20141121,20141121
FU1412.SHF,FU1412,SHFE,燃油1412,20141128,20141205
TC1412.ZCE,TC412,CZCE,动力煤1412,20141205,20141209
L1412.DCE,L1412,DCE,塑料1412,20141212,20141217
ME1412.ZCE,ME412,CZCE,甲醇1412,20141212,20141216
I1412.DCE,I1412,DCE,铁矿石1412,20141212,20141217
J1412.DCE,J1412,DCE,焦炭1412,20141212,20141217
TA1412.ZCE,TA412,CZCE,PTA1412,20141212,20141216
V1412.DCE,V1412,DCE,PVC1412,20141212,20141217
M1412.DCE,M1412,DCE,豆粕1412,20141212,20141217
SM1412.ZCE,SM412,CZCE,锰硅1412,20141212,20141216
FB1412.DCE,FB1412,DCE,纤维板1412,20141212,20141217
Y1412.DCE,Y1412,DCE,豆油1412,20141212,20141217
TF1412.CFX,TF1412,CFFEX,TF1412,20141212,20141217
JM1412.DCE,JM1412,DCE,焦煤1412,20141212,20141217
JD1412.DCE,JD1412,DCE,鸡蛋1412,20141212,20141217
FG1412.ZCE,FG412,CZCE,玻璃1412,20141212,20141216
SF1412.ZCE,SF412,CZCE,硅铁1412,20141212,20141216
BB1412.DCE,BB1412,DCE,胶合板1412,20141212,20141217
PP1412.DCE,PP1412,DCE,聚丙烯1412,20141212,20141217
P1412.DCE,P1412,DCE,棕榈油1412,20141212,20141217
AU1412.SHF,AU1412,SHFE,沪金1412,20141215,20141222
AG1412.SHF,AG1412,SHFE,沪银1412,20141215,20141222
CU1412.SHF,CU1412,SHFE,沪铜1412,20141215,20141222
HC1412.SHF,HC1412,SHFE,热轧卷板1412,20141215,20141222
AL1412.SHF,AL1412,SHFE,沪铝1412,20141215,20141222
WR1412.SHF,WR1412,SHFE,线材1412,20141215,20141222
ZN1412.SHF,ZN1412,SHFE,沪锌1412,20141215,20141222
BU1412.SHF,BU1412,SHFE,沥青1412,20141215,20141222
RB1412.SHF,RB1412,SHFE,螺纹钢1412,20141215,20141222
PB1412.SHF,PB1412,SHFE,沪铅1412,20141215,20141222
IF1412.CFX,IF1412,CFFEX,IF1412,20141219,20141219
FU1501.SHF,FU1501,SHFE,燃油1501,20141231,20150109
TC1501.ZCE,TC501,CZCE,动力煤1501,20150109,20150113
CU1501.SHF,CU1501,SHFE,沪铜1501,20150115,20150122
ZN1501.SHF,ZN1501,SHFE,沪锌1501,20150115,20150122
HC1501.SHF,HC1501,SHFE,热轧卷板1501,20150115,20150122
AG1501.SHF,AG1501,SHFE,沪银1501,20150115,20150122
RU1501.SHF,RU1501,SHFE,橡胶1501,20150115,20150122
WR1501.SHF,WR1501,SHFE,线材1501,20150115,20150122
AL1501.SHF,AL1501,SHFE,沪铝1501,20150115,20150122
PB1501.SHF,PB1501,SHFE,沪铅1501,20150115,20150122
AU1501.SHF,AU1501,SHFE,沪金1501,20150115,20150122
RB1501.SHF,RB1501,SHFE,螺纹钢1501,20150115,20150122
BU1501.SHF,BU1501,SHFE,沥青1501,20150115,20150122
LR1501.ZCE,LR501,CZCE,晚籼稻1501,20150116,20150120
J1501.DCE,J1501,DCE,焦炭1501,20150116,20150121
JD1501.DCE,JD1501,DCE,鸡蛋1501,20150116,20150121
FB1501.DCE,FB1501,DCE,纤维板1501,20150116,20150121
PM1501.ZCE,PM501,CZCE,普麦1501,20150116,20150120
ME1501.ZCE,ME501,CZCE,甲醇1501,20150116,20150120
SR1501.ZCE,SR501,CZCE,白糖1501,20150116,20150120
CF1501.ZCE,CF501,CZCE,郑棉1501,20150116,20150120
M1501.DCE,M1501,DCE,豆粕1501,20150116,20150121
L1501.DCE,L1501,DCE,塑料1501,20150116,20150121
PP1501.DCE,PP1501,DCE,聚丙烯1501,20150116,20150121
IF1501.CFX,IF1501,CFFEX,IF1501,20150116,20150116
B1501.DCE,B1501,DCE,豆二1501,20150116,20150121
BB1501.DCE,BB1501,DCE,胶合板1501,20150116,20150121
Y1501.DCE,Y1501,DCE,豆油1501,20150116,20150121
SM1501.ZCE,SM501,CZCE,锰硅1501,20150116,20150120
RM1501.ZCE,RM501,CZCE,菜粕1501,20150116,20150120
C1501.DCE,C1501,DCE,玉米1501,20150116,20150121
WH1501.ZCE,WH501,CZCE,强麦1501,20150116,20150120
P1501.DCE,P1501,DCE,棕榈油1501,20150116,20150121
OI1501.ZCE,OI501,CZCE,菜油1501,20150116,20150120
I1501.DCE,I1501,DCE,铁矿石1501,20150116,20150121
TA1501.ZCE,TA501,CZCE,PTA1501,20150116,20150120
RI1501.ZCE,RI501,CZCE,早籼稻1501,20150116,20150120
SF1501.ZCE,SF501,CZCE,硅铁1501,20150116,20150120
V1501.DCE,V1501,DCE,PVC1501,20150116,20150121
JR1501.ZCE,JR501,CZCE,粳稻1501,20150116,20150120
FG1501.ZCE,FG501,CZCE,玻璃1501,20150116,20150120
JM1501.DCE,JM1501,DCE,焦煤1501,20150116,20150121
A1501.DCE,A1501,DCE,豆一1501,20150116,20150121
TC1502.ZCE,TC502,CZCE,动力煤1502,20150206,20150210
ZN1502.SHF,ZN1502,SHFE,沪锌1502,20150210,20150217
AL1502.SHF,AL1502,SHFE,沪铝1502,20150210,20150217
PB1502.SHF,PB1502,SHFE,沪铅1502,20150210,20150217
CU1502.SHF,CU1502,SHFE,沪铜1502,20150210,20150217
RB1502.SHF,RB1502,SHFE,螺纹钢1502,20150210,20150217
AU1502.SHF,AU1502,SHFE,沪金1502,20150210,20150217
WR1502.SHF,WR1502,SHFE,线材1502,20150210,20150217
AG1502.SHF,AG1502,SHFE,沪银1502,20150210,20150217
HC1502.SHF,HC1502,SHFE,热轧卷板1502,20150210,20150217
BU1502.SHF,BU1502,SHFE,沥青1502,20150210,20150217
J1502.DCE,J1502,DCE,焦炭1502,20150213,20150225
L1502.DCE,L1502,DCE,塑料1502,20150213,20150225
ME1502.ZCE,ME502,CZCE,甲醇1502,20150213,20150217
FG1502.ZCE,FG502,CZCE,玻璃1502,20150213,20150217
FB1502.DCE,FB1502,DCE,纤维板1502,20150213,20150225
SM1502.ZCE,SM502,CZCE,锰硅1502,20150213,20150217
BB1502.DCE,BB1502,DCE,胶合板1502,20150213,20150225
I1502.DCE,I1502,DCE,铁矿石1502,20150213,20150225
P1502.DCE,P1502,DCE,棕榈油1502,20150213,20150225
JD1502.DCE,JD1502,DCE,鸡蛋1502,20150213,20150225
PP1502.DCE,PP1502,DCE,聚丙烯1502,20150213,20150225
JM1502.DCE,JM1502,DCE,焦煤1502,20150213,20150225
SF1502.ZCE,SF502,CZCE,硅铁1502,20150213,20150217
TA1502.ZCE,TA502,CZCE,PTA1502,20150213,20150217
V1502.DCE,V1502,DCE,PVC1502,20150213,20150225
IF1502.CFX,IF1502,CFFEX,IF1502,20150225,20150225
FU1503.SHF,FU1503,SHFE,燃油1503,20150227,20150306
TC1503.ZCE,TC503,CZCE,动力煤1503,20150306,20150310
RI1503.ZCE,RI503,CZCE,早籼稻1503,20150313,20150317
A1503.DCE,A1503,DCE,豆一1503,20150313,20150318
WH1503.ZCE,WH503,CZCE,强麦1503,20150313,20150317
C1503.DCE,C1503,DCE,玉米1503,20150313,20150318
P1503.DCE,P1503,DCE,棕榈油1503,20150313,20150318
ME1503.ZCE,ME503,CZCE,甲醇1503,20150313,20150317
Y1503.DCE,Y1503,DCE,豆油1503,20150313,20150318
M1503.DCE,M1503,DCE,豆粕1503,20150313,20150318
CS1503.DCE,CS1503,DCE,玉米淀粉1503,20150313,20150318
SF1503.ZCE,SF503,CZCE,硅铁1503,20150313,20150317
OI1503.ZCE,OI503,CZCE,菜油1503,20150313,20150317
SM1503.ZCE,SM503,CZCE,锰硅1503,20150313,20150317
FG1503.ZCE,FG503,CZCE,玻璃1503,20150313,20150317
JM1503.DCE,JM1503,DCE,焦煤1503,20150313,20150318
B1503.DCE,B1503,DCE,豆二1503,20150313,20150318
PM1503.ZCE,PM503,CZCE,普麦1503,20150313,20150317
FB1503.DCE,FB1503,DCE,纤维板1503,20150313,20150318
I1503.DCE,I1503,DCE,铁矿石1503,20150313,20150318
CF1503.ZCE,CF503,CZCE,郑棉1503,20150313,20150317
LR1503.ZCE,LR503,CZCE,晚籼稻1503,20150313,20150317
BB1503.DCE,BB1503,DCE,胶合板1503,20150313,20150318
RM1503.ZCE,RM503,CZCE,菜粕1503,20150313,20150317
JD1503.DCE,JD1503,DCE,鸡蛋1503,20150313,20150318
JR1503.ZCE,JR503,CZCE,粳稻1503,20150313,20150317
SR1503.ZCE,SR503,CZCE,白糖1503,20150313,20150317
TA1503.ZCE,TA503,CZCE,PTA1503,20150313,20150317
TF1503.CFX,TF1503,CFFEX,TF1503,20150313,20150318
L1503.DCE,L1503,DCE,塑料1503,20150313,20150318
J1503.DCE,J1503,DCE,焦炭1503,20150313,20150318
PP1503.DCE,PP1503,DCE,聚丙烯1503,20150313,20150318
V1503.DCE,V1503,DCE,PVC1503,20150313,20150318
BU1503.SHF,BU1503,SHFE,沥青1503,20150316,20150323
AU1503.SHF,AU1503,SHFE,沪金1503,20150316,20150323
CU1503.SHF,CU1503,SHFE,沪铜1503,20150316,20150323
AG1503.SHF,AG1503,SHFE,沪银1503,20150316,20150323
RB1503.SHF,RB1503,SHFE,螺纹钢1503,20150316,20150323
RU1503.SHF,RU1503,SHFE,橡胶1503,20150316,20150323
ZN1503.SHF,ZN1503,SHFE,沪锌1503,20150316,20150323
PB1503.SHF,PB1503,SHFE,沪铅1503,20150316,20150323
AL1503.SHF,AL1503,SHFE,沪铝1503,20150316,20150323
WR1503.SHF,WR1503,SHFE,线材1503,20150316,20150323
HC1503.SHF,HC1503,SHFE,热轧卷板1503,20150316,20150323
IF1503.CFX,IF1503,CFFEX,IF1503,20150320,20150320
FU1504.SHF,FU1504,SHFE,燃油1504,20150331,20150408
TC1504.ZCE,TC504,CZCE,动力煤1504,20150408,20150410
I1504.DCE,I1504,DCE,铁矿石1504,20150415,20150420
AU1504.SHF,AU1504,SHFE,沪金1504,20150415,20150422
FB1504.DCE,FB1504,DCE,纤维板1504,20150415,20150420
BU1504.SHF,BU1504,SHFE,沥青1504,20150415,20150422
P1504.DCE,P1504,DCE,棕榈油1504,20150415,20150420
HC1504.SHF,HC1504,SHFE,热轧卷板1504,20150415,20150422
FG1504.ZCE,FG504,CZCE,玻璃1504,20150415,20150417
TA1504.ZCE,TA504,CZCE,PTA1504,20150415,20150417
RB1504.SHF,RB1504,SHFE,螺纹钢1504,20150415,20150422
PB1504.SHF,PB1504,SHFE,沪铅1504,20150415,20150422
V1504.DCE,V1504,DCE,PVC1504,20150415,20150420
WR1504.SHF,WR1504,SHFE,线材1504,20150415,20150422
RU1504.SHF,RU1504,SHFE,橡胶1504,20150415,20150422
JD1504.DCE,JD1504,DCE,鸡蛋1504,20150415,20150420
J1504.DCE,J1504,DCE,焦炭1504,20150415,20150420
ME1504.ZCE,ME504,CZCE,甲醇1504,20150415,20150417
AG1504.SHF,AG1504,SHFE,沪银1504,20150415,20150422
JM1504.DCE,JM1504,DCE,焦煤1504,20150415,20150420
PP1504.DCE,PP1504,DCE,聚丙烯1504,20150415,20150420
AL1504.SHF,AL1504,SHFE,沪铝1504,20150415,20150422
L1504.DCE,L1504,DCE,塑料1504,20150415,20150420
SM1504.ZCE,SM504,CZCE,锰硅1504,20150415,20150417
CU1504.SHF,CU1504,SHFE,沪铜1504,20150415,20150422
SF1504.ZCE,SF504,CZCE,硅铁1504,20150415,20150417
ZN1504.SHF,ZN1504,SHFE,沪锌1504,20150415,20150422
BB1504.DCE,BB1504,DCE,胶合板1504,20150415,20150420
IF1504.CFX,IF1504,CFFEX,IF1504,20150417,20150417
FU1505.SHF,FU1505,SHFE,燃油1505,20150430,20150508
TC1505.ZCE,TC505,CZCE,动力煤1505,20150508,20150512
JR1505.ZCE,JR505,CZCE,粳稻1505,20150515,20150519
BB1505.DCE,BB1505,DCE,胶合板1505,20150515,20150520
PB1505.SHF,PB1505,SHFE,沪铅1505,20150515,20150522
RU1505.SHF,RU1505,SHFE,橡胶1505,20150515,20150522
WH1505.ZCE,WH505,CZCE,强麦1505,20150515,20150519
PP1505.DCE,PP1505,DCE,聚丙烯1505,20150515,20150520
IF1505.CFX,IF1505,CFFEX,IF1505,20150515,20150515
CS1505.DCE,CS1505,DCE,玉米淀粉1505,20150515,20150520
J1505.DCE,J1505,DCE,焦炭1505,20150515,20150520
LR1505.ZCE,LR505,CZCE,晚籼稻1505,20150515,20150519
L1505.DCE,L1505,DCE,塑料1505,20150515,20150520
B1505.DCE,B1505,DCE,豆二1505,20150515,20150520
FG1505.ZCE,FG505,CZCE,玻璃1505,20150515,20150519
FB1505.DCE,FB1505,DCE,纤维板1505,20150515,20150520
CF1505.ZCE,CF505,CZCE,郑棉1505,20150515,20150519
A1505.DCE,A1505,DCE,豆一1505,20150515,20150520
CU1505.SHF,CU1505,SHFE,沪铜1505,20150515,20150522
JD1505.DCE,JD1505,DCE,鸡蛋1505,20150515,20150520
IC1505.CFX,IC1505,CFFEX,IC1505,20150515,20150515
AL1505.SHF,AL1505,SHFE,沪铝1505,20150515,20150522
PM1505.ZCE,PM505,CZCE,普麦1505,20150515,20150519
BU1505.SHF,BU1505,SHFE,沥青1505,20150515,20150522
P1505.DCE,P1505,DCE,棕榈油1505,20150515,20150520
TA1505.ZCE,TA505,CZCE,PTA1505,20150515,20150519
HC1505.SHF,HC1505,SHFE,热轧卷板1505,20150515,20150522
SR1505.ZCE,SR505,CZCE,白糖1505,20150515,20150519
IH1505.CFX,IH1505,CFFEX,IH1505,20150515,20150515
WR1505.SHF,WR1505,SHFE,线材1505,20150515,20150522
RI1505.ZCE,RI505,CZCE,早籼稻1505,20150515,20150519
AU1505.SHF,AU1505,SHFE,沪金1505,20150515,20150522
SF1505.ZCE,SF505,CZCE,硅铁1505,20150515,20150519
RM1505.ZCE,RM505,CZCE,菜粕1505,20150515,20150519
M1505.DCE,M1505,DCE,豆粕1505,20150515,20150520
RB1505.SHF,RB1505,SHFE,螺纹钢1505,20150515,20150522
I1505.DCE,I1505,DCE,铁矿石1505,20150515,20150520
JM1505.DCE,JM1505,DCE,焦煤1505,20150515,20150520
SM1505.ZCE,SM505,CZCE,锰硅1505,20150515,20150519
V1505.DCE,V1505,DCE,PVC1505,20150515,20150520
ZN1505.SHF,ZN1505,SHFE,沪锌1505,20150515,20150522
ME1505.ZCE,ME505,CZCE,甲醇1505,20150515,20150519
OI1505.ZCE,OI505,CZCE,菜油1505,20150515,20150519
AG1505.SHF,AG1505,SHFE,沪银1505,20150515,20150522
C1505.DCE,C1505,DCE,玉米1505,20150515,20150520
Y1505.DCE,Y1505,DCE,豆油1505,20150515,20150520
FU1506.SHF,FU1506,SHFE,燃油1506,20150529,20150605
TC1506.ZCE,TC506,CZCE,动力煤1506,20150605,20150609
TA1506.ZCE,TA506,CZCE,PTA1506,20150612,20150616
SM1506.ZCE,SM506,CZCE,锰硅1506,20150612,20150616
V1506.DCE,V1506,DCE,PVC1506,20150612,20150617
L1506.DCE,L1506,DCE,塑料1506,20150612,20150617
I1506.DCE,I1506,DCE,铁矿石1506,20150612,20150617
TF1506.CFX,TF1506,CFFEX,TF1506,20150612,20150617
BB1506.DCE,BB1506,DCE,胶合板1506,20150612,20150617
P1506.DCE,P1506,DCE,棕榈油1506,20150612,20150617
JM1506.DCE,JM1506,DCE,焦煤1506,20150612,20150617
JD1506.DCE,JD1506,DCE,鸡蛋1506,20150612,20150617
PP1506.DCE,PP1506,DCE,聚丙烯1506,20150612,20150617
MA1506.ZCE,MA506,CZCE,甲醇1506,20150612,20150616
SF1506.ZCE,SF506,CZCE,硅铁1506,20150612,20150616
J1506.DCE,J1506,DCE,焦炭1506,20150612,20150617
FB1506.DCE,FB1506,DCE,纤维板1506,20150612,20150617
FG1506.ZCE,FG506,CZCE,玻璃1506,20150612,20150616
RU1506.SHF,RU1506,SHFE,橡胶1506,20150615,20150623
HC1506.SHF,HC1506,SHFE,热轧卷板1506,20150615,20150623
AU1506.SHF,AU1506,SHFE,沪金1506,20150615,20150623
BU1506.SHF,BU1506,SHFE,沥青1506,20150615,20150623
WR1506.SHF,WR1506,SHFE,线材1506,20150615,20150623
AG1506.SHF,AG1506,SHFE,沪银1506,20150615,20150623
RB1506.SHF,RB1506,SHFE,螺纹钢1506,20150615,20150623
AL1506.SHF,AL1506,SHFE,沪铝1506,20150615,20150623
PB1506.SHF,PB1506,SHFE,沪铅1506,20150615,20150623
ZN1506.SHF,ZN1506,SHFE,沪锌1506,20150615,20150623
CU1506.SHF,CU1506,SHFE,沪铜1506,20150615,20150623
IF1506.CFX,IF1506,CFFEX,IF1506,20150619,20150619
IH1506.CFX,IH1506,CFFEX,IH1506,20150619,20150619
IC1506.CFX,IC1506,CFFEX,IC1506,20150619,20150619
FU1507.SHF,FU1507,SHFE,燃油1507,20150630,20150707
TC1507.ZCE,TC507,CZCE,动力煤1507,20150707,20150709
BB1507.DCE,BB1507,DCE,胶合板1507,20150714,20150717
RM1507.ZCE,RM507,CZCE,菜粕1507,20150714,20150716
L1507.DCE,L1507,DCE,塑料1507,20150714,20150717
FB1507.DCE,FB1507,DCE,纤维板1507,20150714,20150717
LR1507.ZCE,LR507,CZCE,晚籼稻1507,20150714,20150716
I1507.DCE,I1507,DCE,铁矿石1507,20150714,20150717
V1507.DCE,V1507,DCE,PVC1507,20150714,20150717
C1507.DCE,C1507,DCE,玉米1507,20150714,20150717
TA1507.ZCE,TA507,CZCE,PTA1507,20150714,20150716
WH1507.ZCE,WH507,CZCE,强麦1507,20150714,20150716
JM1507.DCE,JM1507,DCE,焦煤1507,20150714,20150717
CS1507.DCE,CS1507,DCE,玉米淀粉1507,20150714,20150717
SF1507.ZCE,SF507,CZCE,硅铁1507,20150714,20150716
A1507.DCE,A1507,DCE,豆一1507,20150714,20150717
B1507.DCE,B1507,DCE,豆二1507,20150714,20150717
PM1507.ZCE,PM507,CZCE,普麦1507,20150714,20150716
RS1507.ZCE,RS507,CZCE,菜籽1507,20150714,20150716
JR1507.ZCE,JR507,CZCE,粳稻1507,20150714,20150716
J1507.DCE,J1507,DCE,焦炭1507,20150714,20150717
MA1507.ZCE,MA507,CZCE,甲醇1507,20150714,20150716
Y1507.DCE,Y1507,DCE,豆油1507,20150714,20150717
M1507.DCE,M1507,DCE,豆粕1507,20150714,20150717
CF1507.ZCE,CF507,CZCE,郑棉1507,20150714,20150716
RI1507.ZCE,RI507,CZCE,早籼稻1507,20150714,20150716
SR1507.ZCE,SR507,CZCE,白糖1507,20150714,20150716
SM1507.ZCE,SM507,CZCE,锰硅1507,20150714,20150716
OI1507.ZCE,OI507,CZCE,菜油1507,20150714,20150716
FG1507.ZCE,FG507,CZCE,玻璃1507,20150714,20150716
PP1507.DCE,PP1507,DCE,聚丙烯1507,20150714,20150717
P1507.DCE,P1507,DCE,棕榈油1507,20150714,20150717
AG1507.SHF,AG1507,SHFE,沪银1507,20150715,20150722
AL1507.SHF,AL1507,SHFE,沪铝1507,20150715,20150722
HC1507.SHF,HC1507,SHFE,热轧卷板1507,20150715,20150722
ZN1507.SHF,ZN1507,SHFE,沪锌1507,20150715,20150722
WR1507.SHF,WR1507,SHFE,线材1507,20150715,20150722
RU1507.SHF,RU1507,SHFE,橡胶1507,20150715,20150722
AU1507.SHF,AU1507,SHFE,沪金1507,20150715,20150722
SN1507.SHF,SN1507,SHFE,沪锡1507,20150715,20150722
BU1507.SHF,BU1507,SHFE,沥青1507,20150715,20150722
PB1507.SHF,PB1507,SHFE,沪铅1507,20150715,20150722
RB1507.SHF,RB1507,SHFE,螺纹钢1507,20150715,20150722
CU1507.SHF,CU1507,SHFE,沪铜1507,20150715,20150722
NI1507.SHF,NI1507,SHFE,沪镍1507,20150715,20150722
IF1507.CFX,IF1507,CFFEX,IF1507,20150717,20150717
IC1507.CFX,IC1507,CFFEX,IC1507,20150717,20150717
IH1507.CFX,IH1507,CFFEX,IH1507,20150717,20150717
FU1508.SHF,FU1508,SHFE,燃油1508,20150731,20150807
TC1508.ZCE,TC508,CZCE,动力煤1508,20150807,20150811
TA1508.ZCE,TA508,CZCE,PTA1508,20150814,20150818
FG1508.ZCE,FG508,CZCE,玻璃1508,20150814,20150818
P1508.DCE,P1508,DCE,棕榈油1508,20150814,20150819
I1508.DCE,I1508,DCE,铁矿石1508,20150814,20150819
