,order_book_id,underlying_symbol,market_tplus,symbol,margin_rate,maturity_date,type,trading_code,exchange,product,contract_multiplier,round_lot,trading_hours,listed_date,industry_name,de_listed_date,underlying_order_book_id,start_delivery_date,end_delivery_date
1156,B2009,B,0.0,黄大豆2号2009,0.2,2020-09-14,Future,b2009,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2019-09-17,油脂,2020-09-14,null,2020-09-15,2020-09-17
1157,B2010,B,0.0,黄大豆2号2010,0.2,2020-10-22,Future,b2010,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2019-10-22,油脂,2020-10-22,null,2020-10-23,2020-10-27
1158,B2011,B,0.0,黄大豆2号2011,0.2,2020-11-13,Future,b2011,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2019-11-15,油脂,2020-11-13,null,2020-11-16,2020-11-18
1159,B2012,B,0.0,黄大豆2号2012,0.2,2020-12-14,Future,b2012,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2019-12-16,油脂,2020-12-14,null,2020-12-15,2020-12-17
1160,B2101,B,0.0,黄大豆2号2101,0.2,2021-01-15,Future,b2101,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2020-01-16,油脂,2021-01-15,null,2021-01-18,2021-01-20
1161,B2102,B,0.0,黄大豆2号2102,0.2,2021-02-19,Future,b2102,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2020-02-17,油脂,2021-02-19,null,2021-02-22,2021-02-24
1162,B2103,B,0.0,黄大豆2号2103,0.2,2021-03-12,Future,b2103,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2020-03-16,油脂,2021-03-12,null,2021-03-15,2021-03-17
1163,B2104,B,0.0,黄大豆2号2104,0.2,2021-04-15,Future,b2104,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2020-04-16,油脂,2021-04-15,null,2021-04-16,2021-04-20
1164,B2105,B,0.0,黄大豆2号2105,0.2,2021-05-19,Future,b2105,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2020-05-20,油脂,2021-05-19,null,2021-05-20,2021-05-24
1165,B2106,B,0.0,黄大豆2号2106,0.2,2021-06-15,Future,b2106,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2020-06-15,油脂,2021-06-15,,2021-06-16,2021-06-18
1166,B2107,B,0.0,黄大豆2号2107,0.2,2021-07-14,Future,b2107,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2020-07-15,油脂,2021-07-14,,2021-07-15,2021-07-19
1167,B2108,B,0.0,黄大豆2号2108,0.2,2021-08-13,Future,b2108,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2020-08-17,油脂,2021-08-13,,2021-08-16,2021-08-18
1168,B2109,B,0.0,黄大豆2号2109,0.2,2021-09-14,Future,b2109,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2020-09-15,油脂,2021-09-14,,2021-09-15,2021-09-17
1169,B2110,B,0.0,黄大豆2号2110,0.2,2021-10-21,Future,b2110,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2020-10-23,油脂,2021-10-21,,2021-10-22,2021-10-26
1170,B2111,B,0.0,黄大豆2号2111,0.2,2021-11-12,Future,b2111,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2020-11-16,油脂,2021-11-12,,2021-11-15,2021-11-17
1171,B2112,B,0.0,黄大豆2号2112,0.2,2021-12-14,Future,b2112,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2020-12-15,油脂,2021-12-14,,2021-12-15,2021-12-17
1172,B2201,B,0.0,黄大豆2号2201,0.2,2022-01-17,Future,b2201,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2021-01-18,油脂,2022-01-17,,2022-01-18,2022-01-20
1173,B2202,B,0.0,黄大豆2号2202,0.2,2022-02-18,Future,b2202,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2021-02-22,油脂,2022-02-18,,2022-02-21,2022-02-23
1174,B2203,B,0.0,黄大豆2号2203,0.2,2022-03-14,Future,b2203,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2021-03-15,油脂,2022-03-14,,2022-03-15,2022-03-17
1175,B2204,B,0.0,黄大豆2号2204,0.2,2022-04-18,Future,b2204,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2021-04-16,油脂,2022-04-18,,2022-04-19,2022-04-21
1176,B2205,B,0.0,黄大豆2号2205,0.2,2022-05-18,Future,b2205,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2021-05-20,油脂,2022-05-18,,2022-05-19,2022-05-23
1177,B2206,B,0.0,黄大豆2号2206,0.2,2022-06-15,Future,b2206,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2021-06-16,油脂,2022-06-15,,2022-06-16,2022-06-20
1178,B2207,B,0.0,黄大豆2号2207,0.2,2022-07-14,Future,b2207,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2021-07-15,油脂,2022-07-14,,2022-07-15,2022-07-19
1179,B2208,B,0.0,黄大豆2号2208,0.2,2022-08-12,Future,b2208,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2021-08-16,油脂,2022-08-12,,2022-08-15,2022-08-17
1180,B2209,B,0.0,黄大豆2号2209,0.2,2022-09-15,Future,b2209,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2021-09-15,油脂,2022-09-15,,2022-09-16,2022-09-20
1181,B2210,B,0.0,黄大豆2号2210,0.2,2022-10-21,Future,b2210,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2021-10-22,油脂,2022-10-21,,2022-10-26,2022-10-26
1182,B2211,B,0.0,黄大豆2号2211,0.2,2022-11-14,Future,b2211,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2021-11-15,油脂,2022-11-14,,2022-11-17,2022-11-17
1183,B2212,B,0.0,黄大豆2号2212,0.2,2022-12-14,Future,b2212,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2021-12-15,油脂,2022-12-14,,2022-12-19,2022-12-19
1184,B2301,B,0.0,黄大豆2号2301,0.2,2023-01-16,Future,b2301,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-01-18,油脂,2023-01-16,,2023-01-19,2023-01-19
1185,B2302,B,0.0,黄大豆2号2302,0.2,2023-02-14,Future,b2302,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-02-21,油脂,2023-02-14,,2023-02-17,2023-02-17
1186,B2303,B,0.0,黄大豆2号2303,0.2,2023-03-14,Future,b2303,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-03-15,油脂,2023-03-14,,2023-03-17,2023-03-17
1187,B2304,B,0.0,黄大豆2号2304,0.2,2023-04-17,Future,b2304,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-04-19,油脂,2023-04-17,,2023-04-20,2023-04-20
1188,B2305,B,0.0,黄大豆2号2305,0.2,2023-05-17,Future,b2305,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-05-19,油脂,2023-05-17,,2023-05-22,2023-05-22
1189,B2306,B,0.0,黄大豆2号2306,0.2,2023-06-14,Future,b2306,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-06-16,油脂,2023-06-14,,2023-06-19,2023-06-19
1190,B2307,B,0.0,黄大豆2号2307,0.2,2023-07-14,Future,b2307,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-07-15,油脂,2023-07-14,,2023-07-19,2023-07-19
1191,B2308,B,0.0,黄大豆2号2308,0.2,2023-08-14,Future,b2308,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-08-15,油脂,2023-08-14,,2023-08-17,2023-08-17
1192,B2309,B,0.0,黄大豆2号2309,0.2,2023-09-14,Future,b2309,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-09-16,油脂,2023-09-14,,2023-09-19,2023-09-19
1193,B2310,B,0.0,黄大豆2号2310,0.2,2023-10-20,Future,b2310,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-10-24,油脂,2023-10-20,,2023-10-25,2023-10-25
1194,B2311,B,0.0,黄大豆2号2311,0.2,2023-11-14,Future,b2311,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-11-15,油脂,2023-11-14,,2023-11-17,2023-11-17
1195,B2312,B,0.0,豆二2312,0.2,2023-12-14,Future,b2312,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-12-15,油脂,2023-12-14,,2023-12-19,2023-12-19
1196,B2401,B,0.0,豆二2401,0.2,2024-01-15,Future,b2401,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2023-01-17,油脂,2024-01-15,,2024-01-18,2024-01-18
1197,B2402,B,0.0,豆二2402,0.2,2024-02-22,Future,b2402,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2023-02-15,油脂,2024-02-22,,2024-02-27,2024-02-27
1198,B2403,B,0.0,豆二2403,0.2,2024-03-14,Future,b2403,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2023-03-15,油脂,2024-03-14,,2024-03-19,2024-03-19
1199,B2404,B,0.0,豆二2404,0.2,2024-04-16,Future,b2404,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2023-04-18,油脂,2024-04-16,,2024-04-19,2024-04-19
1200,B2405,B,0.0,豆二2405,0.2,2024-05-17,Future,b2405,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2023-05-18,油脂,2024-05-17,,2024-05-22,2024-05-22
1201,B2406,B,0.0,豆二2406,0.2,2024-06-17,Future,b2406,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2023-06-15,油脂,2024-06-17,,2024-06-20,2024-06-20
1202,B2407,B,0.0,豆二2407,0.2,2024-07-12,Future,b2407,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2023-07-17,油脂,2024-07-12,,2024-07-17,2024-07-17
1203,B2408,B,0.0,豆二2408,0.2,2024-08-14,Future,b2408,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2023-08-15,油脂,2024-08-14,,2024-08-19,2024-08-19
1204,B2409,B,0.0,豆二2409,0.2,2024-09-13,Future,b2409,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2023-09-15,油脂,2024-09-13,,2024-09-20,2024-09-20
1205,B2410,B,0.0,豆二2410,0.2,2024-10-21,Future,b2410,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2023-10-23,油脂,2024-10-21,,2024-10-24,2024-10-24
1206,B2411,B,0.0,豆二2411,0.2,2024-11-14,Future,b2411,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2023-11-15,油脂,2024-11-14,,2024-11-19,2024-11-19
1207,B2412,B,0.0,豆二2412,0.2,2024-12-13,Future,b2412,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2023-12-15,油脂,2024-12-13,,2024-12-18,2024-12-18
1208,B2501,B,0.0,豆二2501,0.2,2025-01-15,Future,b2501,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2024-01-16,油脂,2025-01-15,,2025-01-20,2025-01-20
1209,B2502,B,0.0,豆二2502,0.2,2025-02-18,Future,b2502,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2024-02-23,油脂,2025-02-18,,2025-02-21,2025-02-21
1210,B2503,B,0.0,豆二2503,0.2,2025-03-14,Future,b2503,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2024-03-15,油脂,2025-03-14,,2025-03-19,2025-03-19
1211,B2504,B,0.0,豆二2504,0.2,2025-04-15,Future,b2504,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2024-04-17,油脂,2025-04-15,,2025-04-18,2025-04-18
1212,B2505,B,0.0,豆二2505,0.2,2025-05-19,Future,b2505,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2024-05-20,油脂,2025-05-19,,2025-05-22,2025-05-22
1213,B2506,B,0.0,豆二2506,0.2,2025-06-16,Future,b2506,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2024-06-18,油脂,2025-06-16,,2025-06-19,2025-06-19
1214,B2507,B,0.0,豆二2507,0.2,2025-07-14,Future,b2507,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2024-07-15,油脂,2025-07-14,,2025-07-17,2025-07-17
1215,B2508,B,0.0,豆二2508,0.2,2025-08-14,Future,b2508,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2024-08-15,油脂,2025-08-14,,2025-08-19,2025-08-19
1216,B2509,B,0.0,豆二2509,0.2,2025-09-12,Future,b2509,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2024-09-18,油脂,2025-09-12,,2025-09-17,2025-09-17
1217,B2510,B,0.0,豆二2510,0.2,2025-10-22,Future,b2510,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2024-10-22,油脂,2025-10-22,,2025-10-27,2025-10-27
1218,B2511,B,0.0,豆二2511,0.2,2025-11-14,Future,b2511,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2024-11-15,油脂,2025-11-14,,2025-11-19,2025-11-19
1219,B2512,B,0.0,豆二2512,0.2,2025-12-12,Future,b2512,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2024-12-16,油脂,2025-12-12,,2025-12-17,2025-12-17
1220,B2601,B,0.0,豆二2601,0.2,2026-01-16,Future,b2601,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2025-01-16,油脂,2026-01-16,,2026-01-21,2026-01-21
1221,B2602,B,0.0,豆二2602,0.2,2026-02-13,Future,b2602,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2025-02-19,油脂,2026-02-13,,2026-02-26,2026-02-26
1222,B2603,B,0.0,豆二2603,0.2,2026-03-13,Future,b2603,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2025-03-17,油脂,2026-03-13,,2026-03-18,2026-03-18
1223,B2604,B,0.0,豆二2604,0.2,2026-04-15,Future,b2604,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2025-04-16,油脂,2026-04-15,,2026-04-20,2026-04-20
1224,B2605,B,0.0,豆二2605,0.2,2026-05-19,Future,b2605,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2025-05-20,油脂,2026-05-19,,2026-05-22,2026-05-22
1225,B2606,B,0.0,豆二2606,0.2,2026-06-12,Future,b2606,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2025-06-17,油脂,2026-06-12,,2026-06-17,2026-06-17
1226,B2607,B,0.0,豆二2607,0.06999999999999999,2026-07-14,Future,b2607,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2025-07-15,油脂,2026-07-14,,2026-07-17,2026-07-17
1227,B2608,B,0.0,豆二2608,0.06999999999999999,2026-08-14,Future,b2608,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2025-08-15,油脂,2026-08-14,,2026-08-19,2026-08-19
1228,B2609,B,0.0,豆二2609,0.06999999999999999,2026-09-14,Future,b2609,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2025-09-15,油脂,2026-09-14,,2026-09-17,2026-09-17
1229,B2610,B,0.0,豆二2610,0.06999999999999999,2026-10-21,Future,b2610,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2025-10-23,油脂,2026-10-21,,2026-10-26,2026-10-26
1230,B2611,B,0.0,豆二2611,0.06999999999999999,2026-11-13,Future,b2611,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2025-11-17,油脂,2026-11-13,,2026-11-18,2026-11-18
1231,B2612,B,0.0,豆二2612,0.06999999999999999,2026-12-14,Future,b2612,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2025-12-15,油脂,2026-12-14,,2026-12-17,2026-12-17
1232,B2701,B,0.0,豆二2701,0.06999999999999999,2027-01-15,Future,b2701,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2026-01-19,油脂,2027-01-15,,2027-01-20,2027-01-20
1233,B2702,B,0.0,豆二2702,0.06999999999999999,2027-02-12,Future,b2702,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2026-02-24,油脂,2027-02-12,,2027-02-26,2027-02-26
1234,B2703,B,0.0,豆二2703,0.06999999999999999,2027-03-12,Future,b2703,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2026-03-16,油脂,2027-03-12,,2027-03-17,2027-03-17
1235,B2704,B,0.0,豆二2704,0.06999999999999999,2027-04-16,Future,b2704,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2026-04-16,油脂,2027-04-16,,2027-04-21,2027-04-21
1236,B2705,B,0.0,豆二2705,0.06999999999999999,2027-05-19,Future,b2705,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2026-05-20,油脂,2027-05-19,,2027-05-24,2027-05-24
1237,B88,B,0.0,豆二主力连续,0.06999999999999999,0000-00-00,Future,B2607,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
1238,B888,B,0.0,豆二主力连续价差平滑,0.06999999999999999,0000-00-00,Future,B2607,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
1239,B889,B,0.0,豆二主力连续价差平滑（后复权）,0.06999999999999999,0000-00-00,Future,B2607,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
1240,B88A2,B,0.0,豆二次主力连续,0.06999999999999999,0000-00-00,Future,B2608,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
1241,B99,B,0.0,豆二指数连续,0.06999999999999999,0000-00-00,Future,b2207,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
1242,BB1404,BB,0.0,胶合板1404,0.05,2014-04-15,Future,bb1404,DCE,Commodity,500.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2013-12-06,建材,2014-04-15,null,2014-04-16,2014-04-18
1243,BB1405,BB,0.0,胶合板1405,0.05,2014-05-16,Future,bb1405,DCE,Commodity,500.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2013-12-06,建材,2014-05-16,null,2014-05-19,2014-05-21
1244,BB1406,BB,0.0,胶合板1406,0.05,2014-06-16,Future,bb1406,DCE,Commodity,500.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2013-12-06,建材,2014-06-16,null,2014-06-17,2014-06-19
1245,BB1407,BB,0.0,胶合板1407,0.05,2014-07-14,Future,bb1407,DCE,Commodity,500.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2013-12-06,建材,2014-07-14,null,2014-07-15,2014-07-17
1246,BB1408,BB,0.0,胶合板1408,0.05,2014-08-14,Future,bb1408,DCE,Commodity,500.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2013-12-06,建材,2014-08-14,null,2014-08-15,2014-08-19
1247,BB1409,BB,0.0,胶合板1409,0.05,2014-09-15,Future,bb1409,DCE,Commodity,500.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2013-12-06,建材,2014-09-15,null,2014-09-16,2014-09-18
1248,BB1410,BB,0.0,胶合板1410,0.05,2014-10-21,Future,bb1410,DCE,Commodity,500.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2013-12-06,建材,2014-10-21,null,2014-10-22,2014-10-24
1249,BB1411,BB,0.0,胶合板1411,0.05,2014-11-14,Future,bb1411,DCE,Commodity,500.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2013-12-06,建材,2014-11-14,null,2014-11-17,2014-11-19
1250,BB1412,BB,0.0,胶合板1412,0.05,2014-12-12,Future,bb1412,DCE,Commodity,500.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2013-12-16,建材,2014-12-12,null,2014-12-15,2014-12-17
1251,BB1501,BB,0.0,胶合板1501,0.05,2015-01-16,Future,bb1501,DCE,Commodity,500.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-01-16,建材,2015-01-16,null,2015-01-19,2015-01-21
1252,BB1502,BB,0.0,胶合板1502,0.05,2015-02-13,Future,bb1502,DCE,Commodity,500.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-02-21,建材,2015-02-13,null,2015-02-16,2015-02-25
1253,BB1503,BB,0.0,胶合板1503,0.05,2015-03-13,Future,bb1503,DCE,Commodity,500.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-03-17,建材,2015-03-13,null,2015-03-16,2015-03-18
1254,BB1504,BB,0.0,胶合板1504,0.05,2015-04-15,Future,bb1504,DCE,Commodity,500.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-04-16,建材,2015-04-15,null,2015-04-16,2015-04-20
1255,BB1505,BB,0.0,胶合板1505,0.05,2015-05-15,Future,bb1505,DCE,Commodity,500.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-05-19,建材,2015-05-15,null,2015-05-18,2015-05-20
1256,BB1506,BB,0.0,胶合板1506,0.1,2015-06-12,Future,bb1506,DCE,Commodity,500.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-06-17,建材,2015-06-12,null,2015-06-15,2015-06-17
1257,BB1507,BB,0.0,胶合板1507,0.1,2015-07-14,Future,bb1507,DCE,Commodity,500.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-07-15,建材,2015-07-14,null,2015-07-15,2015-07-17
1258,BB1508,BB,0.0,胶合板1508,0.1,2015-08-14,Future,bb1508,DCE,Commodity,500.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-08-15,建材,2015-08-14,null,2015-08-17,2015-08-19
1259,BB1509,BB,0.0,胶合板1509,0.1,2015-09-16,Future,bb1509,DCE,Commodity,500.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-09-16,建材,2015-09-16,null,2015-09-17,2015-09-21
1260,BB1510,BB,0.0,胶合板1510,0.1,2015-10-21,Future,bb1510,DCE,Commodity,500.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-10-22,建材,2015-10-21,null,2015-10-22,2015-10-26
1261,BB1511,BB,0.0,胶合板1511,0.1,2015-11-13,Future,bb1511,DCE,Commodity,500.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-11-17,建材,2015-11-13,null,2015-11-16,2015-11-18
1262,BB1512,BB,0.0,胶合板1512,0.1,2015-12-14,Future,bb1512,DCE,Commodity,500.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-12-15,建材,2015-12-14,null,2015-12-15,2015-12-17
1263,BB1601,BB,0.0,胶合板1601,0.2,2016-01-15,Future,bb1601,DCE,Commodity,500.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2015-01-19,建材,2016-01-15,null,2016-01-18,2016-01-20
1264,BB1602,BB,0.0,胶合板1602,0.2,2016-02-19,Future,bb1602,DCE,Commodity,500.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2015-02-16,建材,2016-02-19,null,2016-02-22,2016-02-24
1265,BB1603,BB,0.0,胶合板1603,0.2,2016-03-14,Future,bb1603,DCE,Commodity,500.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2015-03-16,建材,2016-03-14,null,2016-03-15,2016-03-17
1266,BB1604,BB,0.0,胶合板1604,0.2,2016-04-15,Future,bb1604,DCE,Commodity,500.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2015-04-16,建材,2016-04-15,null,2016-04-18,2016-04-20
1267,BB1605,BB,0.0,胶合板1605,0.2,2016-05-16,Future,bb1605,DCE,Commodity,500.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2015-05-18,建材,2016-05-16,null,2016-05-17,2016-05-19
1268,BB1606,BB,0.0,胶合板1606,0.2,2016-06-16,Future,bb1606,DCE,Commodity,500.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2015-06-15,建材,2016-06-16,null,2016-06-17,2016-06-21
1269,BB1607,BB,0.0,胶合板1607,0.2,2016-07-14,Future,bb1607,DCE,Commodity,500.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2015-07-15,建材,2016-07-14,null,2016-07-15,2016-07-19
