order_book_id,datetime,trading_date,open,last,high,low,prev_settlement,prev_close,volume,open_interest,total_turnover,limit_up,limit_down,a1,a2,a3,a4,a5,b1,b2,b3,b4,b5,a1_v,a2_v,a3_v,a4_v,a5_v,b1_v,b2_v,b3_v,b4_v,b5_v,change_rate
CU2403,2024-01-12 21:03:19.500,2024-01-15,68000.0,68080.0,68080.0,68000.0,68070.0,68160.0,1781.0,137621.0,605857100.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68060.0,68050.0,68040.0,68030.0,68020.0,13.0,9.0,36.0,2.0,10.0,31.0,21.0,88.0,37.0,29.0,0.00014690759512259177
CU2403,2024-01-12 21:03:20.000,2024-01-15,68000.0,68080.0,68080.0,68000.0,68070.0,68160.0,1781.0,137621.0,605857100.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,15.0,9.0,36.0,2.0,10.0,3.0,51.0,21.0,89.0,37.0,0.00014690759512259177
CU2403,2024-01-12 21:03:20.500,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1784.0,137619.0,606878150.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,19.0,9.0,36.0,2.0,10.0,1.0,51.0,21.0,89.0,37.0,0.0
CU2403,2024-01-12 21:03:21.000,2024-01-15,68000.0,68080.0,68080.0,68000.0,68070.0,68160.0,1786.0,137620.0,607558900.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68060.0,68050.0,68040.0,68030.0,68020.0,1.0,20.0,9.0,36.0,2.0,51.0,21.0,89.0,37.0,29.0,0.00014690759512259177
CU2403,2024-01-12 21:03:21.500,2024-01-15,68000.0,68080.0,68080.0,68000.0,68070.0,68160.0,1786.0,137620.0,607558900.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68060.0,68050.0,68040.0,68030.0,68020.0,1.0,16.0,10.0,36.0,2.0,51.0,21.0,89.0,37.0,29.0,0.00014690759512259177
CU2403,2024-01-12 21:03:22.000,2024-01-15,68000.0,68080.0,68080.0,68000.0,68070.0,68160.0,1786.0,137620.0,607558900.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68060.0,68050.0,68040.0,68030.0,68020.0,1.0,17.0,10.0,36.0,2.0,51.0,21.0,89.0,37.0,29.0,0.00014690759512259177
CU2403,2024-01-12 21:03:22.500,2024-01-15,68000.0,68060.0,68080.0,68000.0,68070.0,68160.0,1787.0,137619.0,607899200.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68060.0,68050.0,68040.0,68030.0,68020.0,1.0,22.0,10.0,36.0,2.0,51.0,21.0,89.0,37.0,29.0,-0.0001469075951227028
CU2403,2024-01-12 21:03:23.000,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1792.0,137619.0,609600750.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,22.0,10.0,36.0,2.0,10.0,3.0,47.0,22.0,89.0,37.0,0.0
CU2403,2024-01-12 21:03:23.500,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1794.0,137619.0,610281450.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,24.0,10.0,36.0,2.0,10.0,2.0,47.0,22.0,89.0,37.0,0.0
CU2403,2024-01-12 21:03:24.000,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1795.0,137619.0,610621800.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,24.0,10.0,36.0,2.0,10.0,1.0,47.0,22.0,89.0,37.0,0.0
CU2403,2024-01-12 21:03:24.500,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1795.0,137619.0,610621800.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,24.0,10.0,36.0,2.0,10.0,1.0,47.0,22.0,89.0,36.0,0.0
CU2403,2024-01-12 21:03:25.000,2024-01-15,68000.0,68080.0,68080.0,68000.0,68070.0,68160.0,1796.0,137620.0,610962200.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,23.0,10.0,36.0,2.0,10.0,2.0,47.0,22.0,89.0,36.0,0.00014690759512259177
CU2403,2024-01-12 21:03:25.500,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1797.0,137621.0,611302550.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,23.0,10.0,36.0,2.0,10.0,2.0,47.0,22.0,88.0,36.0,0.0
CU2403,2024-01-12 21:03:26.000,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1798.0,137621.0,611642900.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,23.0,10.0,36.0,2.0,10.0,1.0,47.0,22.0,88.0,36.0,0.0
CU2403,2024-01-12 21:03:27.000,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1799.0,137621.0,611983250.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68060.0,68050.0,68040.0,68030.0,68020.0,23.0,10.0,36.0,2.0,10.0,47.0,22.0,88.0,36.0,29.0,0.0
CU2403,2024-01-12 21:03:28.000,2024-01-15,68000.0,68060.0,68080.0,68000.0,68070.0,68160.0,1804.0,137621.0,613684750.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68060.0,68050.0,68040.0,68030.0,68020.0,23.0,10.0,36.0,2.0,10.0,42.0,22.0,88.0,36.0,29.0,-0.0001469075951227028
CU2403,2024-01-12 21:03:28.500,2024-01-15,68000.0,68060.0,68080.0,68000.0,68070.0,68160.0,1806.0,137620.0,614365350.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68060.0,68050.0,68040.0,68030.0,68020.0,23.0,10.0,36.0,2.0,10.0,41.0,22.0,88.0,36.0,29.0,-0.0001469075951227028
CU2403,2024-01-12 21:03:29.000,2024-01-15,68000.0,68060.0,68080.0,68000.0,68070.0,68160.0,1810.0,137620.0,615726550.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68060.0,68050.0,68040.0,68030.0,68020.0,28.0,10.0,36.0,2.0,10.0,37.0,22.0,88.0,36.0,29.0,-0.0001469075951227028
CU2403,2024-01-12 21:03:29.500,2024-01-15,68000.0,68060.0,68080.0,68000.0,68070.0,68160.0,1815.0,137622.0,617428050.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68060.0,68050.0,68040.0,68030.0,68020.0,2.0,28.0,10.0,36.0,2.0,34.0,22.0,88.0,36.0,29.0,-0.0001469075951227028
CU2403,2024-01-12 21:03:30.000,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1816.0,137622.0,617768400.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68060.0,68050.0,68040.0,68030.0,68020.0,29.0,10.0,36.0,2.0,10.0,34.0,22.0,88.0,36.0,29.0,0.0
CU2403,2024-01-12 21:03:30.500,2024-01-15,68000.0,68080.0,68080.0,68000.0,68070.0,68160.0,1817.0,137623.0,618108800.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68060.0,68050.0,68040.0,68030.0,68020.0,21.0,10.0,36.0,2.0,10.0,43.0,22.0,88.0,36.0,29.0,0.00014690759512259177
CU2403,2024-01-12 21:03:31.000,2024-01-15,68000.0,68080.0,68080.0,68000.0,68070.0,68160.0,1817.0,137623.0,618108800.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,19.0,10.0,36.0,2.0,10.0,2.0,48.0,22.0,88.0,36.0,0.00014690759512259177
CU2403,2024-01-12 21:03:31.500,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1821.0,137621.0,619470200.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,12.0,10.0,36.0,2.0,10.0,7.0,49.0,22.0,88.0,36.0,0.0
CU2403,2024-01-12 21:03:32.000,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1821.0,137621.0,619470200.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,14.0,10.0,36.0,2.0,10.0,7.0,49.0,23.0,88.0,36.0,0.0
CU2403,2024-01-12 21:03:32.500,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1825.0,137623.0,620831600.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,14.0,10.0,36.0,2.0,10.0,5.0,49.0,23.0,88.0,36.0,0.0
CU2403,2024-01-12 21:03:33.000,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1825.0,137623.0,620831600.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,14.0,11.0,36.0,2.0,10.0,5.0,49.0,23.0,88.0,36.0,0.0
CU2403,2024-01-12 21:03:33.500,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1830.0,137627.0,622533350.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68060.0,68050.0,68040.0,68030.0,68020.0,19.0,11.0,36.0,2.0,10.0,49.0,23.0,88.0,35.0,31.0,0.0
CU2403,2024-01-12 21:03:34.500,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1830.0,137627.0,622533350.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68060.0,68050.0,68040.0,68030.0,68020.0,19.0,11.0,36.0,2.0,10.0,49.0,23.0,87.0,35.0,31.0,0.0
CU2403,2024-01-12 21:03:35.000,2024-01-15,68000.0,68080.0,68080.0,68000.0,68070.0,68160.0,1831.0,137628.0,622873750.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68060.0,68050.0,68040.0,68030.0,68020.0,18.0,11.0,36.0,2.0,10.0,49.0,23.0,87.0,35.0,31.0,0.00014690759512259177
CU2403,2024-01-12 21:03:36.000,2024-01-15,68000.0,68080.0,68080.0,68000.0,68070.0,68160.0,1831.0,137628.0,622873750.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68060.0,68050.0,68040.0,68030.0,68020.0,18.0,11.0,36.0,2.0,10.0,49.0,23.0,88.0,35.0,31.0,0.00014690759512259177
CU2403,2024-01-12 21:03:36.500,2024-01-15,68000.0,68060.0,68080.0,68000.0,68070.0,68160.0,1832.0,137627.0,623214050.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,18.0,11.0,36.0,2.0,10.0,1.0,48.0,23.0,88.0,35.0,-0.0001469075951227028
CU2403,2024-01-12 21:03:37.000,2024-01-15,68000.0,68060.0,68080.0,68000.0,68070.0,68160.0,1832.0,137627.0,623214050.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,19.0,11.0,36.0,2.0,10.0,1.0,48.0,23.0,88.0,35.0,-0.0001469075951227028
CU2403,2024-01-12 21:03:37.500,2024-01-15,68000.0,68080.0,68080.0,68000.0,68070.0,68160.0,1833.0,137628.0,623554450.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,19.0,11.0,36.0,2.0,10.0,1.0,48.0,23.0,87.0,35.0,0.00014690759512259177
CU2403,2024-01-12 21:03:38.000,2024-01-15,68000.0,68080.0,68080.0,68000.0,68070.0,68160.0,1833.0,137628.0,623554450.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,20.0,11.0,36.0,2.0,10.0,1.0,48.0,23.0,87.0,35.0,0.00014690759512259177
CU2403,2024-01-12 21:03:38.500,2024-01-15,68000.0,68060.0,68080.0,68000.0,68070.0,68160.0,1835.0,137629.0,624235100.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,20.0,11.0,36.0,2.0,10.0,1.0,47.0,23.0,86.0,35.0,-0.0001469075951227028
CU2403,2024-01-12 21:03:39.000,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1836.0,137629.0,624575450.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,19.0,11.0,36.0,2.0,10.0,1.0,48.0,23.0,86.0,35.0,0.0
CU2403,2024-01-12 21:03:39.500,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1837.0,137629.0,624915800.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68060.0,68050.0,68040.0,68030.0,68020.0,1.0,19.0,11.0,36.0,2.0,48.0,23.0,86.0,35.0,32.0,0.0
CU2403,2024-01-12 21:03:40.000,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1837.0,137629.0,624915800.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68060.0,68050.0,68040.0,68030.0,68020.0,2.0,19.0,11.0,36.0,2.0,48.0,23.0,86.0,35.0,32.0,0.0
CU2403,2024-01-12 21:03:40.500,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1837.0,137629.0,624915800.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68060.0,68050.0,68040.0,68030.0,68020.0,3.0,19.0,11.0,36.0,2.0,48.0,23.0,86.0,35.0,32.0,0.0
CU2403,2024-01-12 21:03:41.000,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1838.0,137629.0,625256150.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68060.0,68050.0,68040.0,68030.0,68020.0,2.0,19.0,11.0,36.0,2.0,49.0,23.0,86.0,35.0,32.0,0.0
CU2403,2024-01-12 21:03:41.500,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1839.0,137629.0,625596500.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,18.0,11.0,36.0,2.0,10.0,4.0,49.0,22.0,86.0,34.0,0.0
CU2403,2024-01-12 21:03:42.000,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1839.0,137629.0,625596500.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,18.0,12.0,36.0,2.0,10.0,4.0,49.0,22.0,86.0,34.0,0.0
CU2403,2024-01-12 21:03:42.500,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1839.0,137629.0,625596500.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,18.0,12.0,36.0,2.0,10.0,5.0,49.0,22.0,86.0,34.0,0.0
CU2403,2024-01-12 21:03:43.000,2024-01-15,68000.0,68080.0,68080.0,68000.0,68070.0,68160.0,1845.0,137630.0,627638650.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68060.0,68050.0,68040.0,68030.0,68020.0,17.0,12.0,36.0,2.0,10.0,49.0,22.0,86.0,34.0,32.0,0.00014690759512259177
CU2403,2024-01-12 21:03:43.500,2024-01-15,68000.0,68080.0,68080.0,68000.0,68070.0,68160.0,1845.0,137630.0,627638650.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68060.0,68050.0,68040.0,68030.0,68020.0,1.0,17.0,12.0,36.0,2.0,50.0,22.0,86.0,34.0,32.0,0.00014690759512259177
CU2403,2024-01-12 21:03:44.000,2024-01-15,68000.0,68080.0,68080.0,68000.0,68070.0,68160.0,1845.0,137630.0,627638650.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68060.0,68050.0,68040.0,68030.0,68020.0,1.0,12.0,12.0,36.0,2.0,52.0,22.0,86.0,34.0,32.0,0.00014690759512259177
CU2403,2024-01-12 21:03:44.500,2024-01-15,68000.0,68060.0,68080.0,68000.0,68070.0,68160.0,1849.0,137629.0,628999900.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68060.0,68050.0,68040.0,68030.0,68020.0,13.0,12.0,36.0,2.0,10.0,49.0,22.0,86.0,34.0,32.0,-0.0001469075951227028
CU2403,2024-01-12 21:03:45.000,2024-01-15,68000.0,68060.0,68080.0,68000.0,68070.0,68160.0,1849.0,137629.0,628999900.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68060.0,68050.0,68040.0,68030.0,68020.0,21.0,11.0,36.0,2.0,10.0,49.0,22.0,86.0,34.0,32.0,-0.0001469075951227028
CU2403,2024-01-12 21:03:45.500,2024-01-15,68000.0,68060.0,68080.0,68000.0,68070.0,68160.0,1849.0,137629.0,628999900.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,21.0,11.0,36.0,2.0,10.0,1.0,57.0,22.0,86.0,34.0,-0.0001469075951227028
CU2403,2024-01-12 21:03:46.500,2024-01-15,68000.0,68060.0,68080.0,68000.0,68070.0,68160.0,1849.0,137629.0,628999900.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,21.0,11.0,36.0,2.0,10.0,2.0,57.0,22.0,86.0,34.0,-0.0001469075951227028
CU2403,2024-01-12 21:03:47.000,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1850.0,137629.0,629340250.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,24.0,11.0,36.0,2.0,10.0,1.0,57.0,22.0,86.0,34.0,0.0
CU2403,2024-01-12 21:03:47.500,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1850.0,137629.0,629340250.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,24.0,11.0,36.0,2.0,10.0,2.0,56.0,22.0,86.0,34.0,0.0
CU2403,2024-01-12 21:03:48.000,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1850.0,137629.0,629340250.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,13.0,11.0,36.0,2.0,10.0,16.0,56.0,23.0,86.0,34.0,0.0
CU2403,2024-01-12 21:03:48.500,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1853.0,137630.0,630361300.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,7.0,11.0,36.0,2.0,10.0,8.0,56.0,23.0,86.0,34.0,0.0
CU2403,2024-01-12 21:03:49.000,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1853.0,137630.0,630361300.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,7.0,11.0,36.0,2.0,10.0,13.0,56.0,23.0,86.0,34.0,0.0
CU2403,2024-01-12 21:03:49.500,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1854.0,137629.0,630701650.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,7.0,9.0,35.0,3.0,10.0,13.0,57.0,23.0,86.0,34.0,0.0
CU2403,2024-01-12 21:03:50.000,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1854.0,137629.0,630701650.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,7.0,9.0,36.0,3.0,10.0,14.0,61.0,24.0,86.0,33.0,0.0
CU2403,2024-01-12 21:03:50.500,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1857.0,137626.0,631722700.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,7.0,9.0,37.0,3.0,10.0,7.0,59.0,24.0,80.0,33.0,0.0
CU2403,2024-01-12 21:03:51.000,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1857.0,137626.0,631722700.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,16.0,9.0,38.0,3.0,10.0,1.0,62.0,24.0,80.0,33.0,0.0
CU2403,2024-01-12 21:03:51.500,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1857.0,137626.0,631722700.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,19.0,9.0,38.0,3.0,10.0,1.0,62.0,24.0,80.0,33.0,0.0
CU2403,2024-01-12 21:03:52.000,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1857.0,137626.0,631722700.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,19.0,9.0,38.0,3.0,10.0,1.0,61.0,23.0,80.0,33.0,0.0
CU2403,2024-01-12 21:03:52.500,2024-01-15,68000.0,68080.0,68080.0,68000.0,68070.0,68160.0,1858.0,137626.0,632063100.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,18.0,9.0,38.0,3.0,10.0,2.0,61.0,22.0,80.0,34.0,0.00014690759512259177
CU2403,2024-01-12 21:03:53.000,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1859.0,137626.0,632403450.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,9.0,9.0,38.0,3.0,10.0,14.0,61.0,22.0,80.0,34.0,0.0
CU2403,2024-01-12 21:03:53.500,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1860.0,137626.0,632743800.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,6.0,9.0,38.0,3.0,10.0,15.0,64.0,24.0,80.0,33.0,0.0
CU2403,2024-01-12 21:03:54.000,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1860.0,137626.0,632743800.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,6.0,9.0,38.0,3.0,10.0,15.0,65.0,24.0,80.0,33.0,0.0
CU2403,2024-01-12 21:03:54.500,2024-01-15,68000.0,68080.0,68080.0,68000.0,68070.0,68160.0,1866.0,137627.0,634786200.0,72150.0,63980.0,68090.0,68100.0,68110.0,68120.0,68130.0,68070.0,68060.0,68050.0,68040.0,68030.0,10.0,38.0,3.0,10.0,1.0,2.0,65.0,24.0,80.0,33.0,0.00014690759512259177
CU2403,2024-01-12 21:03:55.000,2024-01-15,68000.0,68080.0,68080.0,68000.0,68070.0,68160.0,1866.0,137627.0,634786200.0,72150.0,63980.0,68090.0,68100.0,68110.0,68120.0,68130.0,68070.0,68060.0,68050.0,68040.0,68030.0,25.0,38.0,3.0,10.0,1.0,15.0,64.0,25.0,80.0,33.0,0.00014690759512259177
CU2403,2024-01-12 21:03:55.500,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1869.0,137625.0,635807350.0,72150.0,63980.0,68090.0,68100.0,68110.0,68120.0,68130.0,68080.0,68070.0,68060.0,68050.0,68040.0,25.0,38.0,3.0,10.0,1.0,1.0,14.0,64.0,25.0,80.0,0.0
CU2403,2024-01-12 21:03:56.000,2024-01-15,68000.0,68080.0,68080.0,68000.0,68070.0,68160.0,1870.0,137625.0,636147750.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,1.0,23.0,37.0,3.0,11.0,14.0,56.0,25.0,78.0,33.0,0.00014690759512259177
CU2403,2024-01-12 21:03:56.500,2024-01-15,68000.0,68080.0,68080.0,68000.0,68070.0,68160.0,1870.0,137625.0,636147750.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,2.0,23.0,37.0,3.0,11.0,15.0,56.0,25.0,78.0,33.0,0.00014690759512259177
CU2403,2024-01-12 21:03:58.000,2024-01-15,68000.0,68080.0,68080.0,68000.0,68070.0,68160.0,1870.0,137625.0,636147750.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,2.0,23.0,37.0,3.0,11.0,25.0,56.0,25.0,81.0,33.0,0.00014690759512259177
CU2403,2024-01-12 21:03:58.500,2024-01-15,68000.0,68080.0,68080.0,68000.0,68070.0,68160.0,1870.0,137625.0,636147750.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,2.0,23.0,37.0,3.0,11.0,26.0,55.0,25.0,81.0,33.0,0.00014690759512259177
CU2403,2024-01-12 21:03:59.000,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1871.0,137624.0,636488100.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,2.0,23.0,37.0,3.0,11.0,25.0,55.0,25.0,81.0,33.0,0.0
CU2403,2024-01-12 21:04:00.000,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1872.0,137623.0,636828450.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,2.0,24.0,37.0,3.0,11.0,24.0,55.0,25.0,81.0,33.0,0.0
CU2403,2024-01-12 21:04:00.500,2024-01-15,68000.0,68070.0,68080.0,68000.0,68070.0,68160.0,1873.0,137622.0,637168800.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,3.0,25.0,37.0,3.0,11.0,21.0,55.0,25.0,81.0,33.0,0.0
CU2403,2024-01-12 21:04:01.000,2024-01-15,68000.0,68080.0,68080.0,68000.0,68070.0,68160.0,1875.0,137623.0,637849600.0,72150.0,63980.0,68080.0,68090.0,68100.0,68110.0,68120.0,68070.0,68060.0,68050.0,68040.0,68030.0,2.0,25.0,37.0,3.0,11.0,15.0,55.0,25.0,81.0,33.0,0.00014690759512259177
