date,open,high,low,close,volume,returns,fac_PPI_All_Industry_YoY_level,fac_PPI_All_Industry_YoY_level_release,fac_PMI_Input_Price_level,fac_PMI_Input_Price_level_release,fac_PMI_New_Export_Orders_diff,fac_PMI_New_Export_Orders_diff_release,fac_PMI_diff,fac_PMI_diff_release,fac_PPI_level,fac_PPI_level_release,fac_PPIRM_level,fac_PPIRM_level_release,fac_PPI_Electrical_Machinery_YoY_zscore,fac_PPI_Electrical_Machinery_YoY_zscore_release,fac_PMI_zscore,fac_PMI_zscore_release,fac_PPIRM_zscore,fac_PPIRM_zscore_release,fac_PPI_Electrical_Machinery_YoY_diff,fac_PPI_Electrical_Machinery_YoY_diff_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_PPI_zscore,fac_PPI_zscore_release,fac_CPI_=100_level,fac_CPI_=100_level_release,fac_PPI_、_level,fac_PPI_、_level_release,fac_PPI_Electrical_Machinery_YoY_level,fac_PPI_Electrical_Machinery_YoY_level_release,fac_Social_Financing_Monthly_zscore,fac_Social_Financing_Monthly_zscore_release,fac_CPI_=100_diff,fac_CPI_=100_diff_release,fac_PMI_Input_Price_zscore,fac_PMI_Input_Price_zscore_release,fac_PMI_New_Export_Orders_zscore,fac_PMI_New_Export_Orders_zscore_release,fac_PPI_All_Industry_YoY_zscore,fac_PPI_All_Industry_YoY_zscore_release,fac_PMI_level,fac_PMI_level_release,fac_PPIRM_diff,fac_PPIRM_diff_release,fac_CPI_=100_zscore,fac_CPI_=100_zscore_release,any_effective_release,ag_effective_pmi_release,ag_effective_pmi_signal_composite
2024-06-18,7869.364265966676,7984.223238073913,7842.936537871205,7914.0881135128575,173715.0,0.00959543568464749,-1.4,0,56.9,0,-2.2999992,0,-1.5,0,13.5,0,8.1,0,,0,-0.09528032,0,2.2893631,0,0.5,0,20623.0,0,2.6614106,0,100.3,0,-1.9,0,5.9,0,,0,0.0,0,1.2154472,0,0.54606986,0,1.8796604,0,50.8,0,4.8,0,0.91292185,0,0,0,-12.599473
2024-06-19,7854.11749975775,7978.1245315903425,7812.443005453355,7935.433586205351,162304.0,0.002697148728486809,-1.4,0,56.9,0,-2.2999992,0,-1.5,0,13.5,0,8.1,0,,0,-0.09974279,0,2.263147,0,0.5,0,20623.0,0,2.6180882,0,100.3,0,-1.9,0,5.9,0,,0,0.0,0,1.2110034,0,0.54313934,0,1.858271,0,50.8,0,4.8,0,0.9095102,0,0,0,-12.600525
2024-06-20,7933.4006840441625,8229.187948497314,7933.4006840441625,8180.398296628753,205510.0,0.030869732291533447,-1.4,0,56.9,0,-2.2999992,0,-1.5,0,13.5,0,8.1,0,,0,-0.104231596,0,2.2377675,0,0.5,0,20623.0,0,2.5765493,0,100.3,0,-1.9,0,5.9,0,,0,0.0,0,1.2068129,0,0.5402161,0,1.8373883,0,50.8,0,4.8,0,0.90611386,0,0,0,-12.601586
2024-06-21,8175.3160412257785,8353.194980329907,8148.888313130307,8207.842475804819,250165.0,0.003354870775347907,-1.4,0,56.9,0,-2.2999992,0,-1.5,0,13.5,0,8.1,0,,0,-0.108747296,0,2.2131858,0,0.5,0,20623.0,0,2.5366724,0,100.3,0,-1.9,0,5.9,0,,0,0.0,0,1.2028863,0,0.5372999,0,1.8169906,0,50.8,0,4.8,0,0.90273273,0,0,0,-12.602656
2024-06-24,8179.381845548158,8218.00698661077,7954.746156736658,8002.519357524624,270226.0,-0.02501547987616093,-1.4,0,56.9,0,-2.2999992,0,-1.5,0,13.5,0,8.1,0,,0,-0.113290474,0,2.1893659,0,0.5,0,20623.0,0,2.4983475,0,100.3,0,-1.9,0,5.9,0,,0,0.0,0,1.1992366,0,0.53439075,0,1.7970575,0,50.8,0,4.8,0,0.8993666,0,0,0,-12.603736
2024-06-25,8012.683868330574,8056.391264796161,7932.384232963568,8001.50290644403,154210.0,-0.00012701638511358748,-1.4,0,56.9,0,-2.2999992,0,-1.5,0,13.5,0,8.1,0,,0,-0.11786174,0,2.166275,0,0.5,0,20623.0,0,2.4614751,0,100.3,0,-1.9,0,5.9,0,,0,0.0,0,1.1958774,0,0.5314886,0,1.7775699,0,50.8,0,4.8,0,0.8960154,0,0,0,-12.604825
2024-06-26,7999.470004282839,8001.50290644403,7775.850766551934,7840.903635710015,245487.0,-0.020071138211382178,-1.4,0,56.9,0,-2.2999992,0,-1.5,0,13.5,0,8.1,0,,0,-0.1224617,0,2.1438823,0,0.5,0,20623.0,0,2.425964,0,100.3,0,-1.9,0,5.9,0,,0,0.0,0,1.1928242,0,0.5285933,0,1.7585096,0,50.8,0,4.8,0,0.8926789,0,0,0,-12.605925
2024-06-27,7829.72267382347,7836.837831387635,7739.2585276505115,7791.097532760859,178462.0,-0.006352087114337435,-1.4,0,56.9,0,-2.2999992,0,-1.5,0,13.5,0,8.1,0,,0,-0.127091,0,2.1251028,0,0.5,0,20623.0,0,2.3975224,0,100.3,0,-1.9,0,5.9,0,,0,0.0,0,1.1900945,0,0.5257048,0,1.7421901,0,50.8,0,4.8,0,0.89088774,0,0,0,-12.607034
2024-06-28,7877.495874611435,7938.482939447137,7801.26204356681,7930.351330802378,205135.0,0.017873450750163,-1.4,0,56.9,0,-2.2999992,0,-1.5,0,13.5,0,8.1,0,,0,-0.13175027,0,2.106935,0,0.5,0,20623.0,0,2.3700747,0,100.3,0,-1.9,0,5.9,0,,0,0.0,0,1.1877077,0,0.522823,0,1.7262194,0,50.8,0,4.8,0,0.8891011,0,0,0,-12.608152
2024-07-01,7990.321944557483,8026.9141834589045,7850.05169543537,7900.874249465121,172160.0,-0.003716995642143228,-1.4,0,51.7,1,0.0,1,-0.099998474,1,13.5,0,8.1,0,,0,-0.21954778,1,2.0893612,0,0.5,0,20623.0,0,2.3435733,0,100.3,0,-1.9,0,5.9,0,,0,0.0,0,-0.053004082,1,0.5199479,1,1.710586,0,50.6,1,4.8,0,0.8873189,0,1,1,-10.488589
2024-07-02,7920.1868199964265,7989.305493476888,7907.989407029286,7964.910667542607,130606.0,0.008104978772674576,-1.4,0,51.7,0,0.0,0,-0.099998474,0,13.5,0,8.1,0,,0,-0.22416835,0,2.072365,0,0.5,0,20623.0,0,2.3179743,0,100.3,0,-1.9,0,5.9,0,,0,0.0,0,-0.064297184,0,0.5170793,0,1.6952788,0,50.6,0,4.8,0,0.8855412,0,0,0,-10.489704
2024-07-03,8006.585161847004,8148.888313130307,7958.8119610590375,8145.838959888522,212341.0,0.022715671260847392,-1.4,0,51.7,0,0.0,0,-0.099998474,0,13.5,0,8.1,0,,0,-0.22882132,0,2.0559323,0,0.5,0,20623.0,0,2.2932367,0,100.3,0,-1.9,0,5.9,0,,0,0.0,0,-0.07594843,0,0.5142172,0,1.6802877,0,50.6,0,4.8,0,0.8837679,0,0,0,-10.49083
2024-07-04,8233.253752819694,8311.52048602551,8165.151530419827,8199.71086716006,277620.0,0.006613426503618847,-1.4,0,51.7,0,0.0,0,-0.099998474,0,13.5,0,8.1,0,,0,-0.2335074,0,2.040049,0,0.5,0,20623.0,0,2.2693236,0,100.3,0,-1.9,0,5.9,0,,0,0.0,0,-0.08798741,0,0.51136154,0,1.6656032,0,50.6,0,4.8,0,0.881999,0,0,0,-10.491967
2024-07-05,8205.809573643628,8304.405328461346,8188.529905273513,8273.911796043494,185536.0,0.009049212842444199,-1.4,0,51.7,0,0.0,0,-0.099998474,0,13.5,0,8.1,0,,0,-0.23822726,0,2.0247035,0,0.5,0,20623.0,0,2.2461998,0,100.3,0,-1.9,0,5.9,0,,0,0.0,0,-0.100447305,0,0.5085122,0,1.6512158,0,50.6,0,4.8,0,0.8802345,0,0,0,-10.493115
2024-07-08,8303.38887738075,8501.59683809678,8281.026953607661,8321.684996831464,405167.0,0.00577395577395623,-1.4,0,51.7,0,0.0,0,-0.099998474,0,13.5,0,8.1,0,,0,-0.24298163,0,2.0098848,0,0.5,0,20623.0,0,2.2238338,0,100.3,0,-1.9,0,5.9,0,,0,0.0,0,-0.11336548,0,0.5056691,0,1.637117,0,50.6,0,4.8,0,0.87847435,0,0,0,-10.494276
2024-07-09,8339.98111628217,8387.75431707014,8204.793122563033,8359.293686813477,268996.0,0.0045193599609132384,-1.4,0,51.7,0,0.0,0,-0.099998474,0,13.5,0,8.1,0,,0,-0.24777125,0,1.9955837,0,0.5,0,20623.0,0,2.2021956,0,100.3,0,-1.9,0,5.9,0,,0,0.0,0,-0.12678418,0,0.50283223,0,1.6232985,0,50.6,0,4.8,0,0.8767185,0,0,0,-10.495449
2024-07-10,8334.898860879197,8379.622708425379,8229.187948497314,8319.652094670273,299810.0,-0.004742217898832446,-1.4,0,51.7,0,0.0,0,-0.099998474,0,13.5,0,8.1,0,,0,-0.25259686,0,1.9817914,0,0.5,0,20623.0,0,2.1812582,0,100.3,0,-1.9,0,5.9,0,,0,0.0,0,-0.14075136,0,0.5000015,0,1.6097524,0,50.6,0,4.8,0,0.87496704,0,0,0,-10.496634
2024-07-11,8352.178529249313,8397.918827876087,8267.813089559926,8375.556904102998,258088.0,0.006719609040928276,-0.8,1,51.7,0,0.0,0,-0.099998474,0,17.0,1,11.3,1,,0,-0.25745925,0,2.9266121,1,0.5,0,20623.0,0,3.2868178,1,100.2,1,-2.1,1,5.9,0,,0,-0.1000061,1,-0.15532188,0,0.4971768,0,2.1681476,1,50.6,0,3.1999998,1,0.6080146,1,1,0,-10.49783
2024-07-12,8498.547484854997,8522.942310789278,8242.40181254505,8264.76373631814,442198.0,-0.013228155339805814,-0.8,0,51.7,0,0.0,0,-0.099998474,0,17.0,0,11.3,0,,0,-0.2623592,0,2.8847232,0,0.5,0,20623.0,0,3.2218719,0,100.2,0,-2.1,0,5.9,0,,0,-0.1000061,0,-0.17055869,0,0.49435803,0,2.1434786,0,50.6,0,3.1999998,0,0.6080146,0,0,0,-10.499042
2024-07-15,8214.957633368984,8336.931763040388,8184.464100951134,8235.286654980884,291198.0,-0.00356659697454198,-0.8,0,51.7,0,0.0,0,-0.099998474,0,17.0,0,11.3,0,,0,-0.26729754,0,2.8447416,0,0.5,0,32985.0,1,3.1605177,0,100.2,0,-2.1,0,5.9,0,,1,-0.1000061,0,-0.18653455,0,0.4915452,0,2.1195304,0,50.6,0,3.1999998,0,0.6080146,0,0,0,-10.500265
2024-07-16,8244.43471470624,8322.701447912057,8213.94118228839,8293.224366574801,265631.0,0.007035299925944205,-0.8,0,51.7,0,0.0,0,-0.099998474,0,17.0,0,11.3,0,,0,-0.27091867,0,2.8065479,0,0.5,0,32985.0,0,3.102444,0,100.2,0,-2.1,0,5.9,0,,0,-0.1000061,0,-0.19584082,0,0.48722306,0,2.0962703,0,50.6,0,3.1999998,0,0.6080146,0,0,0,-10.50059
2024-07-17,8233.253752819694,8419.264300568584,8233.253752819694,8264.76373631814,480672.0,-0.0034317931119010048,-0.8,0,51.7,0,0.0,0,-0.099998474,0,17.0,0,11.3,0,,0,-0.27455828,0,2.7700338,0,0.5,0,32985.0,0,3.0473766,0,100.2,0,-2.1,0,5.9,0,,0,-0.1000061,0,-0.20534198,0,0.4829078,0,2.0736682,0,50.6,0,3.1999998,0,0.6080146,0,0,0,-10.5009165
2024-07-18,8265.780187398736,8309.487583864322,8051.309009393184,8151.937666372092,438160.0,-0.01365145738531548,-0.8,0,51.7,0,0.0,0,-0.099998474,0,17.0,0,11.3,0,,0,-0.27821663,0,2.7351015,0,0.5,0,32985.0,0,2.995074,0,100.2,0,-2.1,0,5.9,0,,0,-0.1000061,0,-0.2150482,0,0.47859916,0,2.051696,0,50.6,0,3.1999998,0,0.6080146,0,0,0,-10.501243
2024-07-19,8106.197367745316,8127.542840437812,7814.475907614545,7838.870733548824,471226.0,-0.03840399002493777,-0.8,0,51.7,0,0.0,0,-0.099998474,0,17.0,0,11.3,0,,0,-0.2818941,0,2.7016625,0,0.5,0,32985.0,0,2.9453208,0,100.2,0,-2.1,0,5.9,0,,0,-0.1000061,0,-0.22497045,0,0.47429687,0,2.030327,0,50.6,0,3.1999998,0,0.6080146,0,0,0,-10.501571
2024-07-22,7775.850766551934,7881.561678933815,7732.143370086347,7767.719157907173,380863.0,-0.009076763485477146,-0.8,0,51.7,0,0.0,0,-0.099998474,0,17.0,0,11.3,0,,0,-0.2855909,0,2.6696365,0,0.5,0,32985.0,0,2.8979263,0,100.2,0,-2.1,0,5.9,0,,0,-0.1000061,0,-0.23512052,0,0.4700007,0,2.0095367,0,50.6,0,3.1999998,0,0.6080146,0,0,0,-10.501899
2024-07-23,7735.192723328132,7872.413619208462,7684.370169298381,7696.567582265522,395031.0,-0.009159905783826194,-0.8,0,51.7,0,0.0,0,-0.099998474,0,17.0,0,11.3,0,,0,-0.2893074,0,2.6389503,0,0.5,0,32985.0,0,2.8527188,0,100.2,0,-2.1,0,5.9,0,,0,-0.1000061,0,-0.24551114,0,0.46571046,0,1.9893019,0,50.6,0,3.1999998,0,0.6080146,0,0,0,-10.502228
2024-07-24,7754.505293859438,7869.364265966676,7741.291429811703,7868.347814886081,377729.0,0.022319070258848495,-0.8,0,51.7,0,0.0,0,-0.099998474,0,17.0,0,11.3,0,,0,-0.29304385,0,2.607375,0,0.5,0,32985.0,0,2.8024375,0,100.2,0,-2.1,0,5.9,0,,0,-0.1000061,0,-0.256156,0,0.46142584,0,1.97826,0,50.6,0,3.1999998,0,0.6054583,0,0,0,-10.502558
2024-07-25,7870.380717047272,7900.874249465121,7338.776801896072,7375.369040797494,811260.0,-0.0626534039529778,-0.8,0,51.7,0,0.0,0,-0.099998474,0,17.0,0,11.3,0,,0,-0.29680058,0,2.577064,0,0.5,0,32985.0,0,2.7544575,0,100.2,0,-2.1,0,5.9,0,,0,-0.1000061,0,-0.26706997,0,0.4571466,0,1.9677563,0,50.6,0,3.1999998,0,0.60290885,0,0,0,-10.502889
2024-07-26,7316.414878122983,7468.882540212237,7297.102307591678,7396.71451348999,663615.0,0.002894156560088401,-0.8,0,51.7,0,0.0,0,-0.099998474,0,17.0,0,11.3,0,,0,-0.30057797,0,2.5479543,0,0.5,0,32985.0,0,2.7086067,0,100.2,0,-2.1,0,5.9,0,,0,-0.1000061,0,-0.2782691,0,0.45287254,0,1.9577926,0,50.6,0,3.1999998,0,0.600366,0,0,0,-10.50322
2024-07-29,7415.0106329407,7490.228012904732,7355.040019185594,7457.701578325691,744019.0,0.008245155970866946,-0.8,0,51.7,0,0.0,0,-0.099998474,0,17.0,0,11.3,0,,0,-0.3043763,0,2.519988,0,0.5,0,32985.0,0,2.6647315,0,100.2,0,-2.1,0,5.9,0,,0,-0.1000061,0,-0.2897709,0,0.4486034,0,1.9483726,0,50.6,0,3.1999998,0,0.5978297,0,0,0,-10.5035515
2024-07-30,7460.750931567475,7468.882540212237,7256.444264367877,7421.10933942427,1060071.0,-0.004906637590295859,-0.8,0,51.7,0,0.0,0,-0.099998474,0,17.0,0,11.3,0,,0,-0.3081959,0,2.4931126,0,0.5,0,32985.0,0,2.6226926,0,100.2,0,-2.1,0,5.9,0,,0,-0.1000061,0,-0.30159435,0,0.4443389,0,1.9395015,0,50.6,0,3.1999998,0,0.59529996,0,0,0,-10.503884
2024-07-31,7393.665160248204,7637.61341959101,7370.28678539452,7589.840218803044,1190560.0,0.02273661142309269,-0.8,0,51.7,0,0.0,0,-0.099998474,0,17.0,0,11.3,0,,0,-0.3120371,0,2.4672794,0,0.5,0,32985.0,0,2.582365,0,100.2,0,-2.1,0,5.9,0,,0,-0.1000061,0,-0.3137602,0,0.44007882,0,1.9311863,0,50.6,0,3.1999998,0,0.5927767,0,0,0,-10.504218
2024-08-01,7603.054082850779,7706.732093071471,7573.577001513524,7647.777930396961,1049306.0,0.007633587786259666,-0.8,0,49.9,1,0.20000076,1,-0.20000076,1,17.0,0,11.3,0,,0,-0.49196312,1,2.442445,0,0.5,0,32985.0,0,2.5436354,0,100.2,0,-2.1,0,5.9,0,,0,-0.1000061,0,-0.9104302,1,0.5550501,1,1.9234359,0,50.1,1,3.1999998,0,0.5902599,0,1,1,-10.287537
2024-08-02,7669.123403089457,7694.5346801043315,7437.37255671379,7621.35020230149,1494910.0,-0.0034556087187667117,-0.8,0,49.9,0,0.20000076,0,-0.20000076,0,17.0,0,11.3,0,,0,-0.49540105,0,2.4185688,0,0.5,0,32985.0,0,2.5064008,0,100.2,0,-2.1,0,5.9,0,,0,-0.1000061,0,-0.9269309,0,0.550269,0,1.9162612,0,50.1,0,3.1999998,0,0.5877495,0,0,0,-10.287212
2024-08-05,7658.958892283506,7662.0082455252905,7303.201014075247,7368.253883233329,2403431.0,-0.03320885569485188,-0.8,0,49.9,0,0.20000076,0,-0.20000076,0,17.0,0,11.3,0,,0,-0.49885768,0,2.3956141,0,0.5,0,32985.0,0,2.4705672,0,100.2,0,-2.1,0,5.9,0,,0,-0.1000061,0,-0.9439599,0,0.545498,0,1.909675,0,50.1,0,3.1999998,0,0.5852453,0,0,0,-10.286889
2024-08-06,7048.071792845896,7230.016536272406,6947.443135866989,7020.62761366983,1882196.0,-0.0471789212305147,-0.8,0,49.9,0,0.20000076,0,-0.20000076,0,17.0,0,11.3,0,,0,-0.5023332,0,2.373548,0,0.5,0,32985.0,0,2.4360492,0,100.2,0,-2.1,0,5.9,0,,0,-0.1000061,0,-0.96154964,0,0.5407368,0,1.903693,0,50.1,0,3.1999998,0,0.58274746,0,0,0,-10.286567
2024-08-07,6996.232787735551,7129.387879293498,6996.232787735551,7068.4008144577965,1381610.0,0.0068046908932968275,-0.8,0,49.9,0,0.20000076,0,-0.20000076,0,17.0,0,11.3,0,,0,-0.505828,0,2.3523397,0,0.5,0,32985.0,0,2.4027689,0,100.2,0,-2.1,0,5.9,0,,0,-0.1000061,0,-0.9797356,0,0.53598493,0,1.8983327,0,50.1,0,3.1999998,0,0.58025575,0,0,0,-10.286245
2024-08-08,7092.795640392078,7123.289172809928,6998.265689896741,7042.989537442922,1276448.0,-0.003595053206787324,-0.8,0,49.9,0,0.20000076,0,-0.20000076,0,17.0,0,11.3,0,,0,-0.50934225,0,2.3319619,0,0.5,0,32985.0,0,2.3706543,0,100.2,0,-2.1,0,5.9,0,,0,-0.1000061,0,-0.99855655,0,0.5312422,0,1.893615,0,50.1,0,3.1999998,0,0.5777702,0,0,0,-10.285924
2024-08-09,7066.367912296607,7285.921345705132,7054.170499329467,7195.457199532176,1538809.0,0.021648145475537728,-0.8,0,49.9,0,0.20000076,0,-0.20000076,0,17.0,0,11.3,0,,0,-0.51287615,0,2.3123894,0,0.5,0,32985.0,0,2.33964,0,100.2,0,-2.1,0,5.9,0,,0,-0.1000061,0,-1.0180547,0,0.5265083,0,1.8895639,0,50.1,0,3.1999998,0,0.57529074,0,0,0,-10.285604
2024-08-12,7204.60525925753,7317.431329203578,7131.420781454689,7315.398427042387,1354909.0,0.016669021048170363,-0.8,1,49.9,0,0.20000076,0,-0.20000076,0,18.1,1,11.3,1,,0,-0.5164301,0,2.2936003,1,0.5,0,32985.0,0,2.5948591,1,100.5,1,-2.6,1,5.9,0,,0,0.30000305,1,-1.0382767,0,0.5217827,0,1.8862065,1,50.1,0,0.0,1,1.3586695,1,1,0,-10.285284
2024-08-13,7323.5300356871485,7364.188078910949,7247.296204642521,7269.658128415613,1128704.0,-0.006252605252188181,-0.8,0,49.9,0,0.20000076,0,-0.20000076,0,18.1,0,11.3,0,,0,-0.5200043,0,2.2755744,0,0.5,0,32985.0,0,2.5559952,0,100.5,0,-2.6,0,5.9,0,,0,0.30000305,0,-1.0592734,0,0.5170653,0,1.883574,0,50.1,0,0.0,0,1.348513,0,0,0,-10.2849655
2024-08-14,7264.575873012635,7327.595840009529,7179.193982242654,7276.773285979777,1175279.0,0.0009787472035793776,-0.8,0,49.9,0,0.20000076,0,-0.20000076,0,18.1,0,11.3,0,,0,-0.5191312,0,2.258294,0,0.5,0,7707.0,1,2.5186396,0,100.5,0,-2.6,0,5.9,0,,1,0.30000305,0,-1.0534172,0,0.5122128,0,1.8817018,0,50.1,0,0.0,0,1.338484,0,0,0,-10.284802
2024-08-15,7264.575873012635,7315.398427042387,7081.6146785055325,7312.349073800603,1544054.0,0.004888950970806105,-0.8,0,49.9,0,0.20000076,0,-0.20000076,0,18.1,0,11.3,0,,0,-0.5182589,0,2.2417443,0,0.5,0,7707.0,0,2.4826975,0,100.5,0,-2.6,0,5.9,0,,0,0.30000305,0,-1.0476046,0,0.50736725,0,1.8806306,0,50.1,0,0.0,0,1.3285793,0,0,0,-10.284639
2024-08-16,7323.5300356871485,7469.898991292832,7265.592324093231,7405.862573215345,1604655.0,0.012788434806783489,-0.8,0,49.9,0,0.20000076,0,-0.20000076,0,18.1,0,11.3,0,,0,-0.51738757,0,2.225911,0,0.5,0,7707.0,0,2.4480827,0,100.5,0,-2.6,0,5.9,0,,0,0.30000305,0,-1.0418347,0,0.50252813,0,1.8804061,0,50.1,0,0.0,0,1.318796,0,0,0,-10.284476
2024-08-19,7438.389007794385,7598.9882785284,7374.352589716899,7571.544099352334,1579250.0,0.02237167169914911,-0.8,0,49.9,0,0.20000076,0,-0.20000076,0,18.1,0,11.3,0,,0,-0.51651704,0,2.2107835,0,0.5,0,7707.0,0,2.4147162,0,100.5,0,-2.6,0,5.9,0,,0,0.30000305,0,-1.036107,0,0.49769515,0,1.8810809,0,50.1,0,0.0,0,1.3091311,0,0,0,-10.284313
2024-08-20,7552.231528821028,7690.468875781952,7527.836702886749,7678.2714628148115,1258724.0,0.014095851792186753,-0.8,0,49.9,0,0.20000076,0,-0.20000076,0,18.1,0,11.3,0,,0,-0.51564735,0,2.1963525,0,0.5,0,7707.0,0,2.3825257,0,100.5,0,-2.6,0,5.9,0,,0,0.30000305,0,-1.0304208,0,0.49286795,0,1.8827144,0,50.1,0,0.0,0,1.2995818,0,0,0,-10.28415
2024-08-21,7745.357234134082,7773.817864390743,7618.300849059705,7686.403071459572,1312677.0,0.001059041567381458,-0.8,0,49.9,0,0.20000076,0,-0.20000076,0,18.1,0,11.3,0,,0,-0.51477855,0,2.1826108,0,0.5,0,7707.0,0,2.3514452,0,100.5,0,-2.6,0,5.9,0,,0,0.30000305,0,-1.0247754,0,0.48804614,0,1.8853749,0,50.1,0,0.0,0,1.2901452,0,0,0,-10.283988
2024-08-22,7698.600484426712,7720.962408199803,7597.971827447805,7635.580517429821,1248813.0,-0.006612007405448206,-0.8,0,49.9,0,0.20000076,0,-0.20000076,0,18.1,0,11.3,0,,0,-0.51391053,0,2.169553,0,0.5,0,7707.0,0,2.3214133,0,100.5,0,-2.6,0,5.9,0,,0,0.30000305,0,-1.0191702,0,0.48322937,0,1.8891405,0,50.1,0,0.0,0,1.2808187,0,0,0,-10.283826
2024-08-23,7677.255011734215,7698.600484426712,7509.540583436037,7616.267946898515,1407539.0,-0.0025292864749734134,-0.8,0,49.9,0,0.20000076,0,-0.20000076,0,18.1,0,11.3,0,,0,-0.51304334,0,2.1417928,0,0.5,0,7707.0,0,2.2874048,0,100.5,0,-2.6,0,5.9,0,,0,0.30000305,0,-1.0136045,0,0.4784173,0,1.8763598,0,50.1,0,0.0,0,1.270075,0,0,0,-10.283664
2024-08-26,7631.514713107439,7804.3113968085945,7579.675707997094,7802.278494647405,1775958.0,0.0244227946083011,-0.8,0,49.9,0,0.20000076,0,-0.20000076,0,18.1,0,11.3,0,,0,-0.51217705,0,2.114855,0,0.5,0,7707.0,0,2.2545536,0,100.5,0,-2.6,0,5.9,0,,0,0.30000305,0,-1.0080779,0,0.47360954,0,1.8640089,0,50.1,0,0.0,0,1.2594634,0,0,0,-10.283502
2024-08-27,7783.982375196694,7812.443005453355,7729.094016844563,7782.9659241161,998590.0,-0.0024752475247523664,-0.8,0,49.9,0,0.20000076,0,-0.20000076,0,18.1,0,11.3,0,,0,-0.51131153,0,2.0886984,0,0.5,0,7707.0,0,2.2227914,0,100.5,0,-2.6,0,5.9,0,,0,0.30000305,0,-1.0025895,0,0.46880573,0,1.8520833,0,50.1,0,0.0,0,1.2489806,0,0,0,-10.28334
2024-08-28,7765.686255745983,7805.32784788919,7624.399555543275,7650.827283638744,1220437.0,-0.016977928692699873,-0.8,0,49.9,0,0.20000076,0,-0.20000076,0,18.1,0,11.3,0,,0,-0.51044685,0,2.0632844,0,0.5,0,7707.0,0,2.1920562,0,100.5,0,-2.6,0,5.9,0,,0,0.30000305,0,-0.9971388,0,0.4640055,0,1.8405795,0,50.1,0,0.0,0,1.2386231,0,0,0,-10.283178
2024-08-29,7623.383104462679,7691.485326862546,7559.346686385194,7660.991794444696,1038083.0,0.0013285505513487283,-0.8,0,49.9,0,0.20000076,0,-0.20000076,0,18.1,0,11.3,0,,0,-0.509583,0,2.0385764,0,0.5,0,7707.0,0,2.1622903,0,100.5,0,-2.6,0,5.9,0,,0,0.30000305,0,-0.9917254,0,0.4592085,0,1.829495,0,50.1,0,0.0,0,1.2283876,0,0,0,-10.283017
2024-08-30,7630.498262026845,7682.337267137193,7576.626354755308,7626.432457704465,1130650.0,-0.004511078678519298,-0.8,0,49.9,0,0.20000076,0,-0.20000076,0,18.1,0,11.3,0,,0,-0.5087199,0,2.0145411,0,0.5,0,7707.0,0,2.133441,0,100.5,0,-2.6,0,5.9,0,,0,0.30000305,0,-0.9863485,0,0.4544143,0,1.8188279,0,50.1,0,0.0,0,1.2182709,0,0,0,-10.282856
2024-09-02,7623.383104462679,7623.383104462679,7333.694546493098,7341.826155137858,1494276.0,-0.037318405970945046,-0.8,0,43.2,1,0.20000076,1,-0.3999977,1,18.1,0,11.3,0,,0,-0.8635764,1,1.9911472,0,0.5,0,7707.0,0,2.105459,0,100.5,0,-2.6,0,5.9,0,,0,0.30000305,0,-3.2474885,1,0.57089657,1,1.8085777,0,49.8,1,0.0,0,1.20827,0,1,1,-9.003492
2024-09-03,7387.566453764634,7398.74741565118,7302.184562994653,7342.842606218454,803606.0,0.0001384466288247843,-0.8,0,43.2,0,0.20000076,0,-0.3999977,0,18.1,0,11.3,0,,0,-0.86035556,0,1.968365,0,0.5,0,7707.0,0,2.0782988,0,100.5,0,-2.6,0,5.9,0,,0,0.30000305,0,-3.169388,0,0.56563145,0,1.7987447,0,49.8,0,0.0,0,1.1983818,0,0,0,-9.002693
2024-09-04,7329.628742170718,7345.891959460238,7181.226884403845,7181.226884403845,1144780.0,-0.02200996677740863,-0.8,0,43.2,0,0.20000076,0,-0.3999977,0,18.1,0,11.3,0,,0,-0.8571481,0,1.9461672,0,0.5,0,7707.0,0,2.0519183,0,100.5,0,-2.6,0,5.9,0,,0,0.30000305,0,-3.0960634,0,0.5603758,0,1.7893302,0,49.8,0,0.0,0,1.1886035,0,0,0,-9.001897
2024-09-05,7237.13169383657,7293.036503269297,7198.50655277396,7220.868476547051,955642.0,0.005520169851380041,-0.8,0,43.2,0,0.20000076,0,-0.3999977,0,18.1,0,11.3,0,,0,-0.8539539,0,1.9245281,0,0.5,0,7707.0,0,2.0262783,0,100.5,0,-2.6,0,5.9,0,,0,0.30000305,0,-3.0270345,0,0.55512923,0,1.7803367,0,49.8,0,0.0,0,1.1789323,0,0,0,-9.001106
2024-09-06,7316.414878122983,7397.7309645705855,7279.822639221561,7364.188078910949,1143682.0,0.019847972972973027,-0.8,0,43.2,0,0.20000076,0,-0.3999977,0,18.1,0,11.3,0,,0,-0.8507729,0,1.9034235,0,0.5,0,7707.0,0,2.0013423,0,100.5,0,-2.6,0,5.9,0,,0,0.30000305,0,-2.9618864,0,0.5498912,0,1.7717677,0,49.8,0,0.0,0,1.1693655,0,0,0,-9.0003195
