date,open,high,low,close,volume,returns,fac_PMI_Raw_Material_Inventory_diff,fac_PMI_Raw_Material_Inventory_diff_release,fac_PMI_Raw_Material_Inventory_level,fac_PMI_Raw_Material_Inventory_level_release,fac_PMI_Raw_Material_Inventory_zscore,fac_PMI_Raw_Material_Inventory_zscore_release,fac_PMI_Business_Expectation_diff,fac_PMI_Business_Expectation_diff_release,fac_PPIRM_Fuel_Power_YoY_diff,fac_PPIRM_Fuel_Power_YoY_diff_release,fac_PMI_Input_Price_zscore,fac_PMI_Input_Price_zscore_release,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_制造业采购经理指数PMI_生产_level,fac_制造业采购经理指数PMI_生产_level_release,fac_PPI_石油加工、炼焦及核燃料加工业_全国_当期同比增长率_月_diff,fac_PPI_石油加工、炼焦及核燃料加工业_全国_当期同比增长率_月_diff_release,fac_PMI_Business_Expectation_level,fac_PMI_Business_Expectation_level_release,any_effective_release
2016-05-20,1979.8154490692953,2011.9901313401965,1972.3080232060884,1998.0477690228051,687714.0,0.004854368932038611,-0.79999924,0,47.4,0,,0,,0,1.0199995,0,,0,,0,52.2,0,1.8999996,0,,0,0
2016-05-23,1994.8303007957147,2001.2652372498949,1937.9883621171264,1959.4381502977267,919768.0,-0.019323671497584627,-0.79999924,0,47.4,0,,0,,0,1.0199995,0,,0,,0,52.2,0,1.8999996,0,,0,0
2016-05-24,1956.220682070639,1978.742959660266,1942.2783197532488,1947.640766798398,677826.0,-0.006020799124246912,-0.79999924,0,47.4,0,,0,,0,1.0199995,0,,0,,0,52.2,0,1.8999996,0,,0,0
2016-05-25,1960.5106397067584,1983.0329172963854,1951.9307244345182,1980.8879384783263,646720.0,0.017070484581497514,-0.79999924,0,47.4,0,,0,,0,1.0199995,0,,0,,0,52.2,0,1.8999996,0,,0,0
2016-05-26,1983.0329172963854,2035.584898338851,1974.4530020241466,2030.222451293705,717978.0,0.02490525175961067,-0.79999924,0,47.4,0,,0,,0,1.0199995,0,,0,,0,52.2,0,1.8999996,0,,0,0
2016-05-27,2034.5124089298245,2040.9473453840042,1995.9027902047462,1995.9027902047462,706426.0,-0.016904384574749187,-0.79999924,0,47.4,0,,0,,0,1.0199995,0,,0,,0,52.2,0,1.8999996,0,,0,0
2016-05-30,1990.5403431595964,2036.6573877478859,1980.8879384783263,2034.5124089298245,605980.0,0.01934443847393874,-0.79999924,0,47.4,0,,0,,0,1.0199995,0,,0,,0,52.2,0,1.8999996,0,,0,0
2016-05-31,2036.6573877478859,2055.9621971104234,2021.6425360214653,2044.164813611093,646676.0,0.004744333157616687,-0.79999924,0,47.4,0,,0,,0,1.0199995,0,,0,,0,52.2,0,1.8999996,0,,0,0
2016-06-01,2045.2373030201243,2045.2373030201243,2001.2652372498949,2013.0626207492257,645028.0,-0.015215110178383395,-0.79999924,0,47.4,0,,0,,0,1.0199995,0,,0,,0,52.2,0,1.8999996,0,,0,0
2016-06-02,2010.9176419311657,2061.3246441555725,2008.7726631131052,2057.0346865194533,673296.0,0.02184336707511969,0.19999695,1,47.6,1,,1,,0,1.0199995,0,,1,,0,52.3,1,1.8999996,0,,0,1
2016-06-03,2049.527260656244,2065.614601791694,2042.0198347930334,2054.889707701392,636524.0,-0.0010427528675710507,0.19999695,0,47.6,0,,0,,0,1.0199995,0,,0,,0,52.3,0,1.8999996,0,,0,0
2016-06-06,2054.889707701392,2070.977048836845,2032.3674301117635,2063.469622973636,634492.0,0.004175365344469606,0.19999695,0,47.6,0,,0,,0,1.0199995,0,,0,,0,52.3,0,1.8999996,0,,0,0
2016-06-07,2069.904559427811,2076.33949588199,2036.6573877478859,2052.7447288833337,539792.0,-0.005197505197506502,0.19999695,0,47.6,0,,0,,0,1.0199995,0,,0,,0,52.3,0,1.8999996,0,,0,0
2016-06-08,2052.7447288833337,2061.3246441555725,2033.4399195207943,2035.584898338851,499888.0,-0.00835945663532034,0.19999695,0,47.6,0,,0,,0,1.0199995,0,,0,,0,52.3,0,1.8999996,0,,0,0
2016-06-13,2016.280088976316,2023.787514839523,1985.1778961144462,1996.9752796137757,559586.0,-0.018967334035825734,0.19999695,0,47.6,0,,0,,0,1.1047001,1,,0,,0,52.3,0,0.5,1,,0,0
2016-06-14,1996.9752796137757,2020.5700466124342,1978.742959660266,1984.1054067054158,719692.0,-0.0064446831364126655,0.19999695,0,47.6,0,,0,,0,1.1047001,0,,0,,0,52.3,0,0.5,0,,0,0
2016-06-15,1984.1054067054158,2001.2652372498949,1974.4530020241466,1998.0477690228051,521828.0,0.007027027027026955,0.19999695,0,47.6,0,,0,,0,1.1047001,0,,0,,0,52.3,0,0.5,0,,0,0
2016-06-16,2000.1927478408656,2015.2075995672867,1981.9604278873564,1999.1202584318357,590098.0,0.0005367686527109061,0.19999695,0,47.6,0,,0,,0,1.1047001,0,,0,,0,52.3,0,0.5,0,,0,0
2016-06-17,1992.6853219776563,2029.1499618846747,1986.2503855234775,2024.8600042485566,655962.0,0.012875536480687622,0.19999695,0,47.6,0,,0,,0,1.1047001,0,,0,,0,52.3,0,0.5,0,,0,0
2016-06-20,2027.004983066616,2053.817218292365,2019.4975572034057,2052.7447288833337,539394.0,0.013771186440677097,0.19999695,0,47.6,0,,0,,0,1.1047001,0,,0,,0,52.3,0,0.5,0,,0,0
2016-06-21,2059.179665337514,2059.179665337514,2027.004983066616,2038.8023665659437,470242.0,-0.006792058516196686,0.19999695,0,47.6,0,,0,,0,1.1047001,0,,0,,0,52.3,0,0.5,0,,0,0
2016-06-22,2027.004983066616,2053.817218292365,2022.7150254304952,2046.309792429154,534014.0,0.0036822724881644397,0.19999695,0,47.6,0,,0,,0,1.1047001,0,,0,,0,52.3,0,0.5,0,,0,0
2016-06-23,2046.309792429154,2066.687091200723,2028.077472475644,2033.4399195207943,603574.0,-0.0062893081761007386,0.19999695,0,47.6,0,,0,,0,1.1047001,0,,0,,0,52.3,0,0.5,0,,0,0
2016-06-24,2040.9473453840042,2053.817218292365,1986.2503855234775,1994.8303007957147,969666.0,-0.018987341772152555,0.19999695,0,47.6,0,,0,,0,1.1047001,0,,0,,0,52.3,0,0.5,0,,0,0
2016-06-27,1993.757811386685,2054.889707701392,1990.5403431595964,2054.889707701392,691484.0,0.03010752688172036,0.19999695,0,47.6,0,,0,,0,1.1047001,0,,0,,0,52.3,0,0.5,0,,0,0
2016-06-28,2048.454771247212,2122.4565404702794,2040.9473453840042,2122.4565404702794,1096392.0,0.03288100208768263,0.19999695,0,47.6,0,,0,,0,1.1047001,0,,0,,0,52.3,0,0.5,0,,0,0
2016-06-29,2127.818987515428,2154.6312227411786,2096.7167946535615,2123.5290298793097,1097322.0,0.0005053057099546621,0.19999695,0,47.6,0,,0,,0,1.1047001,0,,0,,0,52.3,0,0.5,0,,0,0
2016-06-30,2123.5290298793097,2159.993669786329,2113.876625198041,2142.833839241848,1011696.0,0.009090909090908816,0.19999695,0,47.6,0,,0,,0,1.1047001,0,,0,,0,52.3,0,0.5,0,,0,0
2016-07-01,2134.2539239696102,2154.6312227411786,2104.224220516771,2122.4565404702794,790236.0,-0.00950950950950935,0.19999695,0,47.6,0,,0,,0,1.1047001,0,,0,,0,52.3,0,0.5,0,,0,0
2016-07-04,2116.0216040161,2211.4731614197685,2116.0216040161,2183.5884367849876,1453096.0,0.028802425467408188,-0.5999985,1,47.0,1,,1,,0,1.1047001,0,,1,,0,52.5,1,0.5,0,,0,1
2016-07-05,2187.8783944211095,2190.0233732391684,2072.049538245872,2112.8041357890106,1046864.0,-0.03241650294695486,-0.5999985,0,47.0,0,,0,,0,1.1047001,0,,0,,0,52.5,0,0.5,0,,0,0
