date,open,high,low,close,volume,returns,fac_PPI_化学原料及化学制品制造业_全国_当期同比增长率_月_level,fac_PPI_化学原料及化学制品制造业_全国_当期同比增长率_月_level_release,fac_PPI_橡胶和塑料制品业_全国_当期同比增长率_月_level,fac_PPI_橡胶和塑料制品业_全国_当期同比增长率_月_level_release,fac_PPI_交通运输设备制造业_全国_当期同比增长率_月_level,fac_PPI_交通运输设备制造业_全国_当期同比增长率_月_level_release,fac_PPIRM_化工原料类_全国_当期同比增长率_月_level,fac_PPIRM_化工原料类_全国_当期同比增长率_月_level_release,fac_PMI_Raw_Material_Inventory_diff,fac_PMI_Raw_Material_Inventory_diff_release,fac_居民交通工具消费价格指数CPI_上年=100_当月_level,fac_居民交通工具消费价格指数CPI_上年=100_当月_level_release,fac_PMI_Business_Expectation_level,fac_PMI_Business_Expectation_level_release,fac_PPI_汽车制造业_全国_当期同比增长率_月_level,fac_PPI_汽车制造业_全国_当期同比增长率_月_level_release,fac_制造业采购经理指数PMI_新出口订单_diff,fac_制造业采购经理指数PMI_新出口订单_diff_release,fac_PMI_Input_Price_diff,fac_PMI_Input_Price_diff_release,fac_制造业采购经理指数PMI_进口_diff,fac_制造业采购经理指数PMI_进口_diff_release,fac_PPI_交通运输设备制造业_全国_当期同比增长率_月_zscore,fac_PPI_交通运输设备制造业_全国_当期同比增长率_月_zscore_release,fac_居民交通工具消费价格指数CPI_上年=100_当月_zscore,fac_居民交通工具消费价格指数CPI_上年=100_当月_zscore_release,fac_PMI_New_Orders_level,fac_PMI_New_Orders_level_release,fac_PMI_Business_Expectation_diff,fac_PMI_Business_Expectation_diff_release,fac_PPI_橡胶和塑料制品业_全国_当期同比增长率_月_diff,fac_PPI_橡胶和塑料制品业_全国_当期同比增长率_月_diff_release,any_effective_release
2018-09-28,25964.663678878205,26160.740232892,25809.866399393642,26140.10059562738,34622.0,0.0051587301587303624,7.9,0,2.1,0,0.8,0,6.1,0,-0.20000076,0,98.5,0,57.0,0,0.1,0,-0.3999977,0,4.4000015,0,-0.5,0,-1.793022,0,-0.23652302,0,52.2,0,0.40000153,0,0.0,0,0
2018-10-08,26418.735698699606,26460.014973228834,25923.38440434898,26119.460958362764,31994.0,-0.0007895775759970691,7.9,0,2.1,0,0.8,0,6.1,0,-0.9000015,1,98.5,0,57.0,0,0.1,0,-1.4000015,1,1.0999985,1,-0.5999985,1,-1.7748797,0,-0.24408382,0,52.0,1,0.40000153,0,0.0,0,1
2018-10-09,26119.460958362764,27234.00137065166,26109.14113973047,27006.965360740967,99544.0,0.03397866455946308,7.9,0,2.1,0,0.8,0,6.1,0,-0.9000015,0,98.5,0,57.0,0,0.1,0,-1.4000015,0,1.0999985,0,-0.5999985,0,-1.75713,0,-0.25175768,0,52.0,0,0.40000153,0,0.0,0,0
2018-10-10,26976.00590484405,27006.965360740967,26521.933885022652,26666.411345874913,45436.0,-0.012609858616736913,7.9,0,2.1,0,0.8,0,6.1,0,-0.9000015,0,98.5,0,56.4,1,0.1,0,-1.4000015,0,1.0999985,0,-0.5999985,0,-1.7397583,0,-0.25954893,0,52.0,0,-0.5999985,1,0.0,0,1
2018-10-11,26625.1320713457,26697.370801771824,25768.587124864418,25830.50603665825,90994.0,-0.031346749226006,7.9,0,2.1,0,0.8,0,6.1,0,-0.9000015,0,98.5,0,56.4,0,0.1,0,-1.4000015,0,1.0999985,0,-0.5999985,0,-1.7227505,0,-0.26746204,0,52.0,0,-0.5999985,0,0.0,0,0
2018-10-12,25861.465492555155,26171.060051524295,25861.465492555155,26098.821321098167,44610.0,0.010387534958050226,7.9,0,2.1,0,0.8,0,6.1,0,-0.9000015,0,98.5,0,56.4,0,0.1,0,-1.4000015,0,1.0999985,0,-0.5999985,0,-1.7060938,0,-0.27550182,0,52.0,0,-0.5999985,0,0.0,0,0
2018-10-15,26098.821321098167,26253.61860058274,25820.186218025945,25902.744767084376,42428.0,-0.007512850929221271,7.9,0,2.1,0,0.8,0,6.1,0,-0.9000015,0,98.5,0,56.4,0,0.1,0,-1.4000015,0,1.0999985,0,-0.5999985,0,-1.6897757,0,-0.28367323,0,52.0,0,-0.5999985,0,0.0,0,0
2018-10-16,25913.06458571668,26088.501502465864,25345.47456093993,25686.028575805984,59560.0,-0.00836653386454167,7.9,0,2.1,0,0.8,0,6.1,0,-0.9000015,0,98.5,0,56.4,0,0.1,0,-1.4000015,0,1.0999985,0,-0.5999985,0,-1.6737844,0,-0.2919816,0,52.0,0,-0.5999985,0,0.0,0,0
2018-10-17,25747.94748759981,26119.460958362764,25644.74930127676,25954.343860245903,46974.0,0.010445962233828876,7.0,1,1.7,1,1.1,1,5.8,1,-0.9000015,0,98.2,1,56.4,0,0.1,1,-1.4000015,0,1.0999985,0,-0.5999985,0,0.07158708,1,-2.6687517,1,52.0,0,-0.5999985,0,-0.39999986,1,1
2018-10-18,25871.78531118746,25923.38440434898,25283.555649146107,25386.753835469157,62316.0,-0.021868787276341783,7.0,0,1.7,0,1.1,0,5.8,0,-0.9000015,0,98.2,0,56.4,0,0.1,0,-1.4000015,0,1.0999985,0,-0.5999985,0,0.076438405,0,-2.646661,0,52.0,0,-0.5999985,0,-0.39999986,0,0
2018-10-19,25479.63220315989,25582.830389482937,25231.95655598458,25448.67274726298,46190.0,0.0024390243902436826,7.0,0,1.7,0,1.1,0,5.8,0,-0.9000015,0,98.2,0,56.4,0,0.1,0,-1.4000015,0,1.0999985,0,-0.5999985,0,0.081321985,0,-2.625038,0,52.0,0,-0.5999985,0,-0.39999986,0,0
2018-10-22,25479.63220315989,25778.90694349672,25458.992565895285,25541.551114953716,55978.0,0.0036496350364962904,7.0,0,1.7,0,1.1,0,5.8,0,-0.9000015,0,98.2,0,56.4,0,0.1,0,-1.4000015,0,1.0999985,0,-0.5999985,0,0.0862386,0,-2.6038659,0,52.0,0,-0.5999985,0,-0.39999986,0,0
2018-10-23,25520.91147768911,25644.74930127676,25283.555649146107,25293.875467778416,45844.0,-0.009696969696969315,7.0,0,1.7,0,1.1,0,5.8,0,-0.9000015,0,98.2,0,56.4,0,0.1,0,-1.4000015,0,1.0999985,0,-0.5999985,0,0.09118907,0,-2.583129,0,52.0,0,-0.5999985,0,-0.39999986,0,0
2018-10-24,25252.596193249192,25376.434016836847,25097.798913764622,25304.195286410715,39234.0,0.00040799673602598396,7.0,0,1.7,0,1.1,0,5.8,0,-0.9000015,0,98.2,0,56.4,0,0.1,0,-1.4000015,0,1.0999985,0,-0.5999985,0,0.09617421,0,-2.562812,0,52.0,0,-0.5999985,0,-0.39999986,0,0
2018-10-25,25345.47456093993,25489.952021792193,24530.208888987872,24984.280908809273,84158.0,-0.012642740619902226,7.0,0,1.7,0,1.1,0,5.8,0,-0.9000015,0,98.2,0,56.4,0,0.1,0,-1.4000015,0,1.0999985,0,-0.5999985,0,0.10119487,0,-2.5429003,0,52.0,0,-0.5999985,0,-0.39999986,0,0
2018-10-26,25211.31691871998,25211.31691871998,24912.042178383144,25077.159276500017,47848.0,0.003717472118959231,7.0,0,1.7,0,1.1,0,5.8,0,-0.9000015,0,98.2,0,56.4,0,0.1,0,-1.4000015,0,1.0999985,0,-0.5999985,0,0.10625194,0,-2.5233805,0,52.0,0,-0.5999985,0,-0.39999986,0,0
2018-10-29,25046.1998206031,25108.118732396928,23962.61886421113,24065.81705053417,122178.0,-0.04032921810699597,7.0,0,1.7,0,1.1,0,5.8,0,-0.9000015,0,98.2,0,56.4,0,0.1,0,-1.4000015,0,1.0999985,0,-0.5999985,0,0.10625194,0,-2.483476,0,52.0,0,-0.5999985,0,-0.39999986,0,0
2018-10-30,24158.69541822492,24220.61433001873,23849.10085925577,24096.776506431084,59676.0,0.0012864493996569415,7.0,0,1.7,0,1.1,0,5.8,0,-0.9000015,0,98.2,0,56.4,0,0.1,0,-1.4000015,0,1.0999985,0,-0.5999985,0,0.10625194,0,-2.4450903,0,52.0,0,-0.5999985,0,-0.39999986,0,0
2018-10-31,24045.17741326956,24065.81705053417,23622.064849345075,23838.78104062347,75662.0,-0.010706638115631661,7.0,0,1.7,0,1.1,0,5.8,0,-0.9000015,0,98.2,0,56.4,0,0.1,0,-1.4000015,0,1.0999985,0,-0.5999985,0,0.10625194,0,-2.408125,0,52.0,0,-0.5999985,0,-0.39999986,0,0
2018-11-01,23828.46122199117,24055.497231901863,23653.024305241994,23911.019771049603,58258.0,0.003030303030302939,7.0,0,1.7,0,1.1,0,5.8,0,-0.5999985,1,98.2,0,56.4,0,0.1,0,-1.0999985,1,-1.7999992,1,-0.9000015,1,0.10625194,0,-2.372491,0,50.8,1,-0.5999985,0,-0.39999986,0,1
2018-11-02,23972.93868284343,24220.61433001873,23776.862128829638,24096.776506431084,77448.0,0.007768666378938249,7.0,0,1.7,0,1.1,0,5.8,0,-0.5999985,0,98.2,0,56.4,0,0.1,0,-1.0999985,0,-1.7999992,0,-0.9000015,0,0.10625194,0,-2.3381057,0,50.8,0,-0.5999985,0,-0.39999986,0,0
2018-11-05,24096.776506431084,24189.65487412183,23322.790109008245,23601.425212080467,102652.0,-0.020556745182012892,7.0,0,1.7,0,1.1,0,5.8,0,-0.5999985,0,98.2,0,56.4,1,0.1,0,-1.0999985,0,-1.7999992,0,-0.9000015,0,0.10625194,0,-2.3048952,0,50.8,0,0.0,1,-0.39999986,0,1
2018-11-06,23663.3441238743,23838.78104062347,23518.866663022036,23818.141403358866,57224.0,0.009182334936598258,7.0,0,1.7,0,1.1,0,5.8,0,-0.5999985,0,98.2,0,56.4,0,0.1,0,-1.0999985,0,-1.7999992,0,-0.9000015,0,0.10625194,0,-2.27279,0,50.8,0,0.0,0,-0.39999986,0,0
2018-11-07,23900.699952417297,24117.41614369569,23735.582854300425,23890.38013378499,84342.0,0.003032928942807267,7.0,0,1.7,0,1.1,0,5.8,0,-0.5999985,0,98.2,0,56.4,0,0.1,0,-1.0999985,0,-1.7999992,0,-0.9000015,0,0.10625194,0,-2.241727,0,50.8,0,0.0,0,-0.39999986,0,0
2018-11-08,23838.78104062347,24045.17741326956,23745.902672932727,23900.699952417297,61528.0,0.0004319654427646924,7.0,0,1.7,0,1.1,0,5.8,0,-0.5999985,0,98.2,0,56.4,0,0.1,0,-1.0999985,0,-1.7999992,0,-0.9000015,0,0.10625194,0,-2.2116485,0,50.8,0,0.0,0,-0.39999986,0,0
2018-11-09,23900.699952417297,23921.339589681906,23663.3441238743,23787.18194746195,53782.0,-0.004749568221070644,7.0,0,1.7,0,1.1,0,5.8,0,-0.5999985,0,98.2,0,56.4,0,0.1,0,-1.0999985,0,-1.7999992,0,-0.9000015,0,0.10625194,0,-2.1825,0,50.8,0,0.0,0,-0.39999986,0,0
2018-11-12,23766.542310197336,23931.659408314204,23085.434280465233,23518.866663022036,119546.0,-0.01127982646420811,6.1,1,1.6,1,1.0,1,5.3,1,-0.5999985,0,98.3,1,56.4,0,-0.1,1,-1.0999985,0,-1.7999992,0,-0.9000015,0,-0.48617858,1,-1.4914593,1,50.8,0,0.0,0,-0.100000024,1,1
2018-11-13,23498.22702575743,23632.38466797738,23219.5919226852,23611.745030712766,60472.0,0.003949100482667278,6.1,0,1.6,0,1.0,0,5.3,0,-0.5999985,0,98.3,0,56.4,0,-0.1,0,-1.0999985,0,-1.7999992,0,-0.9000015,0,-0.4836035,0,-1.4796306,0,50.8,0,0.0,0,-0.100000024,0,0
2018-11-14,23580.785574815854,23673.6639425066,23209.272104052896,23549.82611891894,77020.0,-0.002622377622377603,6.1,0,1.6,0,1.0,0,5.3,0,-0.5999985,0,98.3,0,56.4,0,-0.1,0,-1.0999985,0,-1.7999992,0,-0.9000015,0,-0.48103353,0,-1.4679737,0,50.8,0,0.0,0,-0.100000024,0,0
2018-11-15,23549.82611891894,23611.745030712766,23333.10992764055,23415.668476698982,51848.0,-0.005696757230499561,6.1,0,1.6,0,1.0,0,5.3,0,-0.5999985,0,98.3,0,56.4,0,-0.1,0,-1.0999985,0,-1.7999992,0,-0.9000015,0,-0.47846857,0,-1.4564837,0,50.8,0,0.0,0,-0.100000024,0,0
2018-11-16,23425.988295331288,23570.465756183556,23240.23155994981,23477.587388492815,70186.0,0.002644336712208206,6.1,0,1.6,0,1.0,0,5.3,0,-0.5999985,0,98.3,0,56.4,0,-0.1,0,-1.0999985,0,-1.7999992,0,-0.9000015,0,-0.47590858,0,-1.4451561,0,50.8,0,0.0,0,-0.100000024,0,0
2018-11-19,23508.54684438973,23549.82611891894,23271.191015846725,23333.10992764055,68438.0,-0.006153846153846176,6.1,0,1.6,0,1.0,0,5.3,0,-0.5999985,0,98.3,0,56.4,0,-0.1,0,-1.0999985,0,-1.7999992,0,-0.9000015,0,-0.47335348,0,-1.4339867,0,50.8,0,0.0,0,-0.100000024,0,0
2018-11-20,23322.790109008245,23395.028839434373,22806.79917739301,22992.5559127745,99234.0,-0.014595311808934142,6.1,0,1.6,0,1.0,0,5.3,0,-0.5999985,0,98.3,0,56.4,0,-0.1,0,-1.0999985,0,-1.7999992,0,-0.9000015,0,-0.47080323,0,-1.4229709,0,50.8,0,0.0,0,-0.100000024,0,0
2018-11-21,23033.835187303714,23033.835187303714,22321.767701674707,22899.677545083763,117440.0,-0.004039497307001594,6.1,0,1.6,0,1.0,0,5.3,0,-0.5999985,0,98.3,0,56.4,0,-0.1,0,-1.0999985,0,-1.7999992,0,-0.9000015,0,-0.46825776,0,-1.4121051,0,50.8,0,0.0,0,-0.100000024,0,0
2018-11-22,22961.596456877585,22971.91627550989,22672.641535173054,22775.839721496104,59524.0,-0.005407841369986732,6.1,0,1.6,0,1.0,0,5.3,0,-0.5999985,0,98.3,0,56.4,0,-0.1,0,-1.0999985,0,-1.7999992,0,-0.9000015,0,-0.4638302,0,-1.3996466,0,50.8,0,0.0,0,-0.100000024,0,0
2018-11-23,22755.200084231496,22837.75863328993,22394.006432100836,22682.961353805353,95918.0,-0.0040779338468514,6.1,0,1.6,0,1.0,0,5.3,0,-0.5999985,0,98.3,0,56.4,0,-0.1,0,-1.0999985,0,-1.7999992,0,-0.9000015,0,-0.45940775,0,-1.3873694,0,50.8,0,0.0,0,-0.100000024,0,0
2018-11-26,22662.321716540744,23085.434280465233,22559.123530217705,23023.515368671404,146488.0,0.0150136487716106,6.1,0,1.6,0,1.0,0,5.3,0,-0.5999985,0,98.3,0,56.4,0,-0.1,0,-1.0999985,0,-1.7999992,0,-0.9000015,0,-0.45499006,0,-1.375268,0,50.8,0,0.0,0,-0.100000024,0,0
2018-11-27,23002.875731406806,23023.515368671404,22610.72262337923,22713.920809702275,115168.0,-0.013446884805019876,6.1,0,1.6,0,1.0,0,5.3,0,-0.5999985,0,98.3,0,56.4,0,-0.1,0,-1.0999985,0,-1.7999992,0,-0.9000015,0,-0.45057693,0,-1.3633373,0,50.8,0,0.0,0,-0.100000024,0,0
2018-11-28,22765.519902863805,23137.033373626768,22631.362260643848,22982.236094142194,109090.0,0.011812812358019231,6.1,0,1.6,0,1.0,0,5.3,0,-0.5999985,0,98.3,0,56.4,0,-0.1,0,-1.0999985,0,-1.7999992,0,-0.9000015,0,-0.44616807,0,-1.3515724,0,50.8,0,0.0,0,-0.100000024,0,0
2018-11-29,22992.5559127745,23250.551378582113,22806.79917739301,22951.27663824528,111614.0,-0.0013471037269869868,6.1,0,1.6,0,1.0,0,5.3,0,-0.5999985,0,98.3,0,56.4,0,-0.1,0,-1.0999985,0,-1.7999992,0,-0.9000015,0,-0.4417632,0,-1.3399686,0,50.8,0,0.0,0,-0.100000024,0,0
2018-11-30,23002.875731406806,23178.312648155978,22971.91627550989,23106.073917729846,108420.0,0.006744604316546665,6.1,0,1.6,0,1.0,0,5.3,0,-0.5999985,0,98.3,0,56.4,0,-0.1,0,-1.0999985,0,-1.7999992,0,-0.9000015,0,-0.43736205,0,-1.3285213,0,50.8,0,0.0,0,-0.100000024,0,0
2018-12-03,23095.75409909754,23900.699952417297,22713.920809702275,22992.5559127745,273490.0,-0.004912907548012324,6.1,0,1.6,0,1.0,0,5.3,0,0.20000076,1,98.3,0,56.4,0,-0.1,0,0.099998474,1,-7.700001,1,-0.5,1,-0.43296435,0,-1.3172262,0,50.4,1,0.0,0,-0.100000024,0,1
2018-12-04,22992.5559127745,23126.713554994465,22879.03790781915,23033.835187303714,190554.0,0.0017953321364450048,6.1,0,1.6,0,1.0,0,5.3,0,0.20000076,0,98.3,0,56.4,0,-0.1,0,0.099998474,0,-7.700001,0,-0.5,0,-0.42856982,0,-1.3060791,0,50.4,0,0.0,0,-0.100000024,0,0
2018-12-05,23013.195550039112,23167.99282952368,22765.519902863805,23147.353192259063,285548.0,0.0049283154121864126,6.1,0,1.6,0,1.0,0,5.3,0,0.20000076,0,98.3,0,56.4,0,-0.1,0,0.099998474,0,-7.700001,0,-0.5,0,-0.4241782,0,-1.2950759,0,50.4,0,0.0,0,-0.100000024,0,0
2018-12-06,23188.632466788276,23436.308113963598,23033.835187303714,23126.713554994465,297764.0,-0.0008916629514038599,6.1,0,1.6,0,1.0,0,5.3,0,0.20000076,0,98.3,0,56.4,0,-0.1,0,0.099998474,0,-7.700001,0,-0.5,0,-0.4197892,0,-1.2842127,0,50.4,0,0.0,0,-0.100000024,0,0
2018-12-07,23023.515368671404,23374.389202169772,22951.27663824528,23209.272104052896,270154.0,0.0035698348951358483,6.1,0,1.6,0,1.0,0,5.3,0,0.20000076,0,98.3,0,56.4,0,-0.1,0,0.099998474,0,-7.700001,0,-0.5,0,-0.41540256,0,-1.2734857,0,50.4,0,0.0,0,-0.100000024,0,0
2018-12-10,23178.312648155978,23580.785574815854,23064.79464320063,23147.353192259063,340470.0,-0.002667852378835267,3.9,1,1.3,1,0.8,1,3.2,1,0.20000076,0,98.2,1,54.2,1,-0.1,1,0.099998474,0,-7.700001,0,-0.5,0,-1.596031,1,-1.8856429,1,50.4,0,-2.2000008,1,-0.30000007,1,1
2018-12-11,23157.67301089137,23188.632466788276,22786.159540128407,22992.5559127745,254432.0,-0.006687472135532557,3.9,0,1.3,0,0.8,0,3.2,0,0.20000076,0,98.2,0,54.2,0,-0.1,0,0.099998474,0,-7.700001,0,-0.5,0,-1.5805869,0,-1.8640642,0,50.4,0,-2.2000008,0,-0.30000007,0,0
2018-12-12,23013.195550039112,23219.5919226852,22951.27663824528,23209.272104052896,214254.0,0.009425493716337607,3.9,0,1.3,0,0.8,0,3.2,0,0.20000076,0,98.2,0,54.2,0,-0.1,0,0.099998474,0,-7.700001,0,-0.5,0,-1.5654196,0,-1.8430003,0,50.4,0,-2.2000008,0,-0.30000007,0,0
2018-12-13,23229.911741317508,23529.186481654335,23137.033373626768,23456.947751228203,368950.0,0.01067140951534018,3.9,0,1.3,0,0.8,0,3.2,0,0.20000076,0,98.2,0,54.2,0,-0.1,0,0.099998474,0,-7.700001,0,-0.5,0,-1.5505195,0,-1.822429,0,50.4,0,-2.2000008,0,-0.30000007,0,0
2018-12-14,23374.389202169772,23405.348658066683,23157.67301089137,23312.470290375943,231372.0,-0.00615926088869323,3.9,0,1.3,0,0.8,0,3.2,0,0.20000076,0,98.2,0,54.2,0,-0.1,0,0.099998474,0,-7.700001,0,-0.5,0,-1.5358777,0,-1.8023293,0,50.4,0,-2.2000008,0,-0.30000007,0,0
2018-12-17,23312.470290375943,23570.465756183556,23260.871197214416,23405.348658066683,253576.0,0.003984063745019917,3.9,0,1.3,0,0.8,0,3.2,0,0.20000076,0,98.2,0,54.2,0,-0.1,0,0.099998474,0,-7.700001,0,-0.5,0,-1.5214858,0,-1.7826818,0,50.4,0,-2.2000008,0,-0.30000007,0,0
2018-12-18,23415.668476698982,23838.78104062347,23395.028839434373,23580.785574815854,408918.0,0.007495590828923815,3.9,0,1.3,0,0.8,0,3.2,0,0.20000076,0,98.2,0,54.2,0,-0.1,0,0.099998474,0,-7.700001,0,-0.5,0,-1.5073353,0,-1.7634679,0,50.4,0,-2.2000008,0,-0.30000007,0,0
2018-12-19,23580.785574815854,23653.024305241994,23271.191015846725,23333.10992764055,262426.0,-0.010503282275710957,3.9,0,1.3,0,0.8,0,3.2,0,0.20000076,0,98.2,0,54.2,0,-0.1,0,0.099998474,0,-7.700001,0,-0.5,0,-1.4934187,0,-1.7446703,0,50.4,0,-2.2000008,0,-0.30000007,0,0
2018-12-20,23333.10992764055,23787.18194746195,23333.10992764055,23714.943217035816,344642.0,0.016364440513047196,3.9,0,1.3,0,0.8,0,3.2,0,0.20000076,0,98.2,0,54.2,0,-0.1,0,0.099998474,0,-7.700001,0,-0.5,0,-1.4797283,0,-1.7262722,0,50.4,0,-2.2000008,0,-0.30000007,0,0
2018-12-21,23683.9837611389,23714.943217035816,23198.952285420593,23374.389202169772,295320.0,-0.014360313315926687,3.9,0,1.3,0,0.8,0,3.2,0,0.20000076,0,98.2,0,54.2,0,-0.1,0,0.099998474,0,-7.700001,0,-0.5,0,-1.4662571,0,-1.7122965,0,50.4,0,-2.2000008,0,-0.30000007,0,0
2018-12-24,23374.389202169772,23446.627932595897,23229.911741317508,23425.988295331288,220598.0,0.002207505518763586,3.9,0,1.3,0,0.8,0,3.2,0,0.20000076,0,98.2,0,54.2,0,-0.1,0,0.099998474,0,-7.700001,0,-0.5,0,-1.4529982,0,-1.6985554,0,50.4,0,-2.2000008,0,-0.30000007,0,0
2018-12-25,23446.627932595897,23518.866663022036,22517.844255688487,22806.79917739301,459396.0,-0.026431718061674214,3.9,0,1.3,0,0.8,0,3.2,0,0.20000076,0,98.2,0,54.2,0,-0.1,0,0.099998474,0,-7.700001,0,-0.5,0,-1.439945,0,-1.6850418,0,50.4,0,-2.2000008,0,-0.30000007,0,0
2018-12-26,22817.118996025318,22920.317182348364,22755.200084231496,22786.159540128407,168210.0,-0.0009049773755653856,3.9,0,1.3,0,0.8,0,3.2,0,0.20000076,0,98.2,0,54.2,0,-0.1,0,0.099998474,0,-7.700001,0,-0.5,0,-1.4270912,0,-1.6717489,0,50.4,0,-2.2000008,0,-0.30000007,0,0
2018-12-27,22848.07845192224,23333.10992764055,22806.79917739301,23229.911741317508,293026.0,0.019474637681159646,3.9,0,1.3,0,0.8,0,3.2,0,0.20000076,0,98.2,0,54.2,0,-0.1,0,0.099998474,0,-7.700001,0,-0.5,0,-1.4144309,0,-1.6586701,0,50.4,0,-2.2000008,0,-0.30000007,0,0
2018-12-28,23198.952285420593,23477.587388492815,23116.393736362148,23333.10992764055,244632.0,0.004442470013327204,3.9,0,1.3,0,0.8,0,3.2,0,0.20000076,0,98.2,0,54.2,0,-0.1,0,0.099998474,0,-7.700001,0,-0.5,0,-1.4019581,0,-1.6457993,0,50.4,0,-2.2000008,0,-0.30000007,0,0
2019-01-02,23281.510834479028,23405.348658066683,23137.033373626768,23302.150471743633,139576.0,-0.0013268465280851238,3.9,0,1.3,0,0.8,0,3.2,0,-0.30000305,1,98.2,0,52.7,1,-0.1,0,-0.40000153,1,-5.5,1,-1.199997,1,-1.3896674,0,-1.6331304,0,49.7,1,-1.5,1,-0.30000007,0,1
2019-01-03,23302.150471743633,23704.62339840351,23291.83065311133,23632.38466797738,310712.0,0.014171833480956852,3.9,0,1.3,0,0.8,0,3.2,0,-0.30000305,0,98.2,0,52.7,0,-0.1,0,-0.40000153,0,-5.5,0,-1.199997,0,-1.3775535,0,-1.6206577,0,49.7,0,-1.5,0,-0.30000007,0,0
2019-01-04,23714.943217035816,24457.970158561744,23694.303579771204,24447.650339929434,545518.0,0.03449781659388629,3.9,0,1.3,0,0.8,0,3.2,0,-0.30000305,0,98.2,0,52.7,0,-0.1,0,-0.40000153,0,-5.5,0,-1.199997,0,-1.3656112,0,-1.6083755,0,49.7,0,-1.5,0,-0.30000007,0,0
2019-01-07,24726.285443001656,24726.285443001656,24024.53777600495,24096.776506431084,378752.0,-0.01435204727733208,3.9,0,1.3,0,0.8,0,3.2,0,-0.30000305,0,98.2,0,52.7,0,-0.1,0,-0.40000153,0,-5.5,0,-1.199997,0,-1.3538355,0,-1.5962787,0,49.7,0,-1.5,0,-0.30000007,0,0
2019-01-08,24107.096325063383,24220.61433001873,23952.29904557882,24096.776506431084,293944.0,0.0,3.9,0,1.3,0,0.8,0,3.2,0,-0.30000305,0,98.2,0,52.7,0,-0.1,0,-0.40000153,0,-5.5,0,-1.199997,0,-1.3422219,0,-1.5843621,0,49.7,0,-1.5,0,-0.30000007,0,0
2019-01-09,24127.735962328,24437.33052129714,24096.776506431084,24323.81251634179,310902.0,0.009421841541756182,3.9,0,1.3,0,0.8,0,3.2,0,-0.30000305,0,98.2,0,52.7,0,-0.1,0,-0.40000153,0,-5.5,0,-1.199997,0,-1.3307655,0,-1.5726207,0,49.7,0,-1.5,0,-0.30000007,0,0
2019-01-10,24261.89360454796,24282.533241812565,23962.61886421113,24024.53777600495,244444.0,-0.012303775986423848,3.9,0,1.3,0,0.8,0,3.2,0,-0.30000305,0,98.2,0,52.7,0,-0.1,0,-0.40000153,0,-5.5,0,-1.199997,0,-1.3194622,0,-1.5610499,0,49.7,0,-1.5,0,-0.30000007,0,0
2019-01-11,23952.29904557882,24189.65487412183,23797.50176609426,24024.53777600495,313142.0,0.0,0.5,1,0.8,1,0.4,1,0.3,1,-0.30000305,0,98.1,1,52.7,0,-0.2,1,-0.40000153,0,-5.5,0,-1.199997,0,-3.4714122,1,-2.1014903,1,49.7,0,-1.5,0,-0.49999994,1,1
2019-01-14,23900.699952417297,24127.735962328,23653.024305241994,23745.902672932727,304140.0,-0.011597938144329856,0.5,0,0.8,0,0.4,0,0.3,0,-0.30000305,0,98.1,0,52.7,0,-0.2,0,-0.40000153,0,-5.5,0,-1.199997,0,-3.3799374,0,-2.0773938,0,49.7,0,-1.5,0,-0.49999994,0,0
2019-01-15,23776.862128829638,23880.06031515269,23653.024305241994,23745.902672932727,236888.0,0.0,0.5,0,0.8,0,0.4,0,0.3,0,-0.30000305,0,98.1,0,52.7,0,-0.2,0,-0.40000153,0,-5.5,0,-1.199997,0,-3.2946773,0,-2.0539234,0,49.7,0,-1.5,0,-0.49999994,0,0
2019-01-16,23735.582854300425,24179.33505548952,23694.303579771204,24024.53777600495,295048.0,0.011734028683181297,0.5,0,0.8,0,0.4,0,0.3,0,-0.30000305,0,98.1,0,52.7,0,-0.2,0,-0.40000153,0,-5.5,0,-1.199997,0,-3.2149441,0,-2.031051,0,49.7,0,-1.5,0,-0.49999994,0,0
2019-01-17,23983.25850147573,24127.735962328,23880.06031515269,23890.38013378499,181098.0,-0.005584192439862523,0.5,0,0.8,0,0.4,0,0.3,0,-0.30000305,0,98.1,0,52.7,0,-0.2,0,-0.40000153,0,-5.5,0,-1.199997,0,-3.1401527,0,-2.0087495,0,49.7,0,-1.5,0,-0.49999994,0,0
2019-01-18,23880.06031515269,24292.85306044487,23776.862128829638,24065.81705053417,325716.0,0.007343412526997994,0.5,0,0.8,0,0.4,0,0.3,0,-0.30000305,0,98.1,0,52.7,0,-0.2,0,-0.40000153,0,-5.5,0,-1.199997,0,-3.0698009,0,-1.9869943,0,49.7,0,-1.5,0,-0.49999994,0,0
2019-01-21,24096.776506431084,24705.645805737047,24076.136869166472,24447.650339929434,432770.0,0.015866209262435538,0.5,0,0.8,0,0.4,0,0.3,0,-0.30000305,0,98.1,0,52.7,0,-0.2,0,-0.40000153,0,-5.5,0,-1.199997,0,-3.0034559,0,-1.9657618,0,49.7,0,-1.5,0,-0.49999994,0,0
2019-01-22,24437.33052129714,24530.208888987872,23838.78104062347,23900.699952417297,389184.0,-0.022372308991135403,0.5,0,0.8,0,0.4,0,0.3,0,-0.30000305,0,98.1,0,52.7,0,-0.2,0,-0.40000153,0,-5.5,0,-1.199997,0,-2.9407415,0,-1.9450299,0,49.7,0,-1.5,0,-0.49999994,0,0
