date,open,high,low,close,volume,returns,fac_Social_Financing_Monthly_zscore,fac_Social_Financing_Monthly_zscore_release,fac_PMI_Raw_Material_Inventory_diff,fac_PMI_Raw_Material_Inventory_diff_release,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_PMI_level,fac_PMI_level_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_PMI_Raw_Material_Inventory_zscore,fac_PMI_Raw_Material_Inventory_zscore_release,fac_PMI_Raw_Material_Inventory_level,fac_PMI_Raw_Material_Inventory_level_release,fac_Non_Mfg_PMI_Constr_Expectation_level,fac_Non_Mfg_PMI_Constr_Expectation_level_release,fac_PPI_level,fac_PPI_level_release,fac_PMI_Business_Expectation_zscore,fac_PMI_Business_Expectation_zscore_release,fac_PMI_diff,fac_PMI_diff_release,fac_Non_Mfg_PMI_Constr_Expectation_diff,fac_Non_Mfg_PMI_Constr_Expectation_diff_release,fac_PPIRM_level,fac_PPIRM_level_release,fac_PMI_Business_Expectation_level,fac_PMI_Business_Expectation_level_release,fac_PPI_diff,fac_PPI_diff_release,fac_PMI_Input_Price_zscore,fac_PMI_Input_Price_zscore_release,fac_PPIRM_diff,fac_PPIRM_diff_release,any_effective_release
2020-09-24,2253.5244807433287,2262.853430728294,2203.964433948196,2243.0294120102412,217364.0,-0.004657179818887802,,0,-0.6000023,0,,0,60.5,0,,0,0.21024826,0,47.3,0,66.3,0,-2.5,0,0.84029746,0,0.29999924,0,-1.5,0,-0.5,0,57.8,0,4.1,0,1.4864491,0,2.3,0,0
2020-09-25,2247.110827628664,2250.6091838730263,2216.791740177525,2224.3715120403094,172121.0,-0.008318170002599379,,0,-0.6000023,0,,0,60.5,0,,0,0.2104604,0,47.3,0,66.3,0,-2.5,0,0.83530205,0,0.29999924,0,-1.5,0,-0.5,0,57.8,0,4.1,0,1.4727907,0,2.3,0,0
2020-09-28,2225.53763078843,2254.107540117388,2206.879730818498,2218.5409182997064,180844.0,-0.002621231979029859,,0,-0.6000023,0,,0,60.5,0,,0,0.21067256,0,47.3,0,66.3,0,-2.5,0,0.8303341,0,0.29999924,0,-1.5,0,-0.5,0,57.8,0,4.1,0,1.4593493,0,2.3,0,0
2020-09-29,2222.622333918128,2287.341924438829,2218.5409182997064,2279.762152576044,198904.0,0.027595269382391097,,0,-0.6000023,0,,0,60.5,0,,0,0.21088475,0,47.3,0,66.3,0,-2.5,0,0.8253932,0,0.29999924,0,-1.5,0,-0.5,0,57.8,0,4.1,0,1.4461182,0,2.3,0,0
2020-09-30,2285.009686942588,2318.827130638089,2272.76544008732,2317.0779525159082,178268.0,0.01636828644501298,,0,-0.6000023,0,,0,60.5,0,,0,0.21109697,0,47.3,0,66.3,0,-2.5,0,0.820479,0,0.29999924,0,-1.5,0,-0.5,0,57.8,0,4.1,0,1.4330909,0,2.3,0,0
2020-10-09,2364.8888211888584,2429.0253523354986,2350.89539621141,2426.1100554651975,135083.0,0.04705586311021648,,0,1.2000008,1,,0,60.5,0,,0,0.5154639,1,48.5,1,66.3,0,-2.5,0,0.8155909,0,0.79999924,1,-1.5,0,-0.5,0,57.8,0,4.1,0,1.463903,1,2.3,0,1
2020-10-12,2431.3575898317413,2439.5204210685856,2398.1232055103,2423.7778179689562,141115.0,-0.0009613073780340153,,0,1.2000008,0,,0,60.5,0,,0,0.51425165,0,48.5,0,66.3,0,-2.5,0,0.81072867,0,0.79999924,0,-1.5,0,-0.5,0,57.8,0,4.1,0,1.4506049,0,2.3,0,0
2020-10-13,2424.9439367170767,2480.9176366268716,2412.699689861808,2451.764667923853,248535.0,0.01154678854943425,,0,1.2000008,0,,0,60.5,0,,0,0.51304096,0,48.5,0,66.3,0,-2.5,0,0.80589193,0,0.79999924,0,-1.5,0,-0.5,0,57.8,0,4.1,0,1.4375126,0,2.3,0,0
2020-10-14,2441.2695991907663,2452.930786671974,2423.1947585948947,2445.93407418325,156955.0,-0.0023781212841852417,,0,1.2000008,0,,0,60.2,1,,0,0.51183176,0,48.5,0,66.6,1,-2.5,0,0.98290044,1,0.79999924,0,0.29999542,1,-0.5,0,58.6,1,4.1,0,1.42462,0,2.3,0,0
2020-10-15,2448.8493710535513,2451.1816085497935,2405.7029773730847,2431.9406492058015,192908.0,-0.005721096543503945,,0,1.2000008,0,,0,60.2,0,,0,0.5106242,0,48.5,0,66.6,0,-2.5,0,0.9765431,0,0.79999924,0,0.29999542,0,-0.5,0,58.6,0,4.1,0,1.4119209,0,2.3,0,0
2020-10-16,2425.5269960911373,2462.2597366569403,2408.035214869326,2451.764667923853,205491.0,0.008151522416686152,,0,1.2000008,0,,0,60.2,0,,0,0.5094181,0,48.5,0,66.6,0,0.0,1,0.97023267,0,0.79999924,0,0.29999542,0,1.8,1,58.6,0,5.7999997,1,1.3994095,0,2.3,1,0
2020-10-19,2458.178321038517,2492.578824108079,2423.7778179689562,2440.103480442646,277832.0,-0.0047562425683708165,,0,1.2000008,0,,0,60.2,0,,0,0.5082135,0,48.5,0,66.6,0,0.0,0,0.96396816,0,0.79999924,0,0.29999542,0,1.8,0,58.6,0,5.7999997,0,1.3870802,0,2.3,0,0
2020-10-20,2445.351014809189,2465.175033527242,2431.3575898317413,2457.5952616644568,170739.0,0.007168458781361853,,0,1.2000008,0,,0,60.2,0,,0,0.50701046,0,48.5,0,66.6,0,0.0,0,0.95774883,0,0.79999924,0,0.29999542,0,1.8,0,58.6,0,5.7999997,0,1.3749276,0,2.3,0,0
2020-10-21,2451.764667923853,2501.3247147189854,2451.764667923853,2490.246586611838,191121.0,0.013285883748517469,,0,1.2000008,0,,0,60.2,0,,0,0.5059232,0,48.5,0,66.6,0,0.0,0,0.9515739,0,0.79999924,0,0.29999542,0,1.8,0,58.6,0,5.7999997,0,1.3644085,0,2.3,0,0
2020-10-22,2494.328002230261,2506.5722490855283,2475.087042886268,2491.995764734019,179378.0,0.0007024116132050562,,0,1.2000008,0,,0,60.2,0,,0,0.5048372,0,48.5,0,66.6,0,0.0,0,0.94544256,0,0.79999924,0,0.29999542,0,1.8,0,58.6,0,5.7999997,0,1.3540254,0,2.3,0,0
2020-10-23,2491.995764734019,2515.9011990704935,2462.8427960310005,2470.4225678937855,242567.0,-0.008656995788488442,,0,1.2000008,0,,0,60.2,0,,0,0.5037524,0,48.5,0,66.6,0,0.0,0,0.93935406,0,0.79999924,0,0.29999542,0,1.8,0,58.6,0,5.7999997,0,1.3437749,0,2.3,0,0
2020-10-26,2469.8395085197244,2511.819783452072,2460.5105585347583,2500.158595970864,215393.0,0.01203681850365812,,0,1.2000008,0,,0,60.2,0,,0,0.5026689,0,48.5,0,66.6,0,0.0,0,0.93395394,0,0.79999924,0,0.29999542,0,1.8,0,58.6,0,5.7999997,0,1.3336538,0,2.3,0,0
2020-10-27,2501.3247147189854,2536.308277162607,2490.246586611838,2531.6438021701238,187183.0,0.012593283582089443,,0,1.2000008,0,,0,60.2,0,,0,0.5015866,0,48.5,0,66.6,0,0.0,0,0.92858857,0,0.79999924,0,0.29999542,0,1.8,0,58.6,0,5.7999997,0,1.3236587,0,2.3,0,0
2020-10-28,2533.976039666365,2546.8033458956943,2507.155308459589,2525.8132084295207,202878.0,-0.002303086135421184,,0,1.2000008,0,,0,60.2,0,,0,0.50050557,0,48.5,0,66.6,0,0.0,0,0.92325747,0,0.79999924,0,0.29999542,0,1.8,0,58.6,0,5.7999997,0,1.3137866,0,2.3,0,0
2020-10-29,2526.9793271776416,2539.2235740329093,2503.0738928411665,2529.8946240479427,174366.0,0.001615881809787334,,0,1.2000008,0,,0,60.2,0,,0,0.49942577,0,48.5,0,66.6,0,0.0,0,0.9179601,0,0.79999924,0,0.29999542,0,1.8,0,58.6,0,5.7999997,0,1.3040346,0,2.3,0,0
2020-10-30,2514.7350803223735,2570.125720858109,2503.6569522152267,2552.6339396362987,246113.0,0.008988246139664202,,0,1.2000008,0,,0,60.2,0,,0,0.4983472,0,48.5,0,66.6,0,0.0,0,0.9126959,0,0.79999924,0,0.29999542,0,1.8,0,58.6,0,5.7999997,0,1.2943996,0,2.3,0,0
2020-11-02,2559.6306521250217,2633.0961332566285,2553.8000583844187,2629.5977770122663,225899.0,0.030150753768843686,,0,-0.5,1,,0,60.2,0,,0,0.37132657,1,48.0,1,66.6,0,0.0,0,0.9074644,0,0.0,1,0.29999542,0,1.8,0,58.6,0,5.7999997,0,1.3470931,1,2.3,0,1
2020-11-03,2633.0961332566285,2641.258964493474,2608.0245801720325,2622.018005149482,159909.0,-0.002882483370287958,,0,-0.5,0,,0,60.2,0,,0,0.37087685,0,48.0,0,66.6,0,0.0,0,0.9022651,0,0.0,0,0.29999542,0,1.8,0,58.6,0,5.7999997,0,1.336803,0,2.3,0,0
2020-11-04,2642.425083241594,2784.691570512324,2638.343667623172,2728.1348112284695,404221.0,0.040471425394707605,,0,-0.5,0,,0,60.2,0,,0,0.37042734,0,48.0,0,66.6,0,0.0,0,0.8970974,0,0.0,0,0.29999542,0,1.8,0,58.6,0,5.7999997,0,1.3266425,0,2.3,0,0
2020-11-05,2729.88398935065,2758.4538986796074,2696.066545655148,2735.7145830912536,253691.0,0.002778371446890082,,0,-0.5,0,,0,60.2,0,,0,0.36997798,0,48.0,0,66.6,0,0.0,0,0.89196104,0,0.0,0,0.29999542,0,1.8,0,58.6,0,5.7999997,0,1.3166088,0,2.3,0,0
2020-11-06,2743.2943549540387,2822.0073704521874,2732.799286220952,2819.092073581887,280690.0,0.030477408354646407,,0,-0.5,0,,0,60.2,1,,0,0.36952883,0,48.0,0,67.8,1,0.0,0,0.90892416,1,0.0,0,1.2000046,1,1.8,0,58.7,1,5.7999997,0,1.3066983,0,2.3,0,0
2020-11-09,2822.0073704521874,2900.1373265762777,2802.183351734136,2890.808376591311,279043.0,0.02543950361944125,,0,-0.5,0,,0,60.2,0,,0,0.36907986,0,48.0,0,67.8,0,0.0,0,0.903656,0,0.0,0,1.2000046,0,1.8,0,58.7,0,5.7999997,0,1.2969084,0,2.3,0,0
2020-11-10,2908.8832171871827,2929.2902952792956,2797.5188767416525,2822.5904298262494,338404.0,-0.023598225090761926,,0,-0.5,0,,0,60.2,0,,0,0.36863106,0,48.0,0,67.8,0,0.0,0,0.8984203,0,0.0,0,1.2000046,0,1.8,0,58.7,0,5.7999997,0,1.2872359,0,2.3,0,0
2020-11-11,2830.170201689032,2845.912804788663,2805.098648604437,2822.0073704521874,211338.0,-0.00020656889072567797,,0,-0.5,0,,0,60.2,0,,0,0.36818245,0,48.0,0,67.8,0,0.3,1,0.89321643,0,0.0,0,1.2000046,0,2.2,1,58.7,0,1.3000002,1,1.277678,0,0.4000001,1,0
2020-11-12,2822.0073704521874,2827.837964192791,2759.0369580536676,2788.772986130747,317277.0,-0.011776859504131987,,0,-0.5,0,,0,60.2,0,,0,0.36773401,0,48.0,0,67.8,0,0.3,0,0.888044,0,0.0,0,1.2000046,0,2.2,0,58.7,0,1.3000002,0,1.268232,0,0.4000001,0,0
2020-11-13,2781.193214267962,2822.0073704521874,2754.955542435245,2820.8412517040674,303920.0,0.011499059167886294,,0,-0.5,0,,0,60.2,0,,0,0.36728576,0,48.0,0,67.8,0,0.3,0,0.88290256,0,0.0,0,1.2000046,0,2.2,0,58.7,0,1.3000002,0,1.2588952,0,0.4000001,0,0
2020-11-16,2821.4243110781267,2873.3165953695006,2792.8544017491695,2833.085498559335,328397.0,0.004340636626705141,,0,-0.5,0,,0,60.2,0,,0,0.36661932,0,48.0,0,67.8,0,0.3,0,0.87779164,0,0.0,0,1.2000046,0,2.2,0,58.7,0,1.3000002,0,1.24871,0,0.4000001,0,0
2020-11-17,2819.6751329559456,2852.326457903327,2805.6817079784983,2825.5057266965505,199938.0,-0.002675447622967564,,0,-0.5,0,,0,60.2,0,,0,0.36595324,0,48.0,0,67.8,0,0.3,0,0.8727107,0,0.0,0,1.2000046,0,2.2,0,58.7,0,1.3000002,0,1.2386457,0,0.4000001,0,0
2020-11-18,2818.5090142078257,2836.583854803697,2785.857689260446,2815.593717337524,235252.0,-0.0035080478745357357,,0,-0.5,0,,0,60.2,0,,0,0.36528757,0,48.0,0,67.8,0,0.3,0,0.8676594,0,0.0,0,1.2000046,0,2.2,0,58.7,0,1.3000002,0,1.2286993,0,0.4000001,0,0
2020-11-19,2822.0073704521874,2838.916092299939,2804.5155892303774,2819.092073581887,160314.0,0.001242493269828282,,0,-0.5,0,,0,60.2,0,,0,0.36462227,0,48.0,0,67.8,0,0.3,0,0.86263716,0,0.0,0,1.2000046,0,2.2,0,58.7,0,1.3000002,0,1.2188677,0,0.4000001,0,0
2020-11-20,2819.092073581887,2895.472851583795,2794.603579871351,2892.5575547134927,264814.0,0.0260599793174765,,0,-0.5,0,,0,60.2,0,,0,0.36395732,0,48.0,0,67.8,0,0.3,0,0.85764366,0,0.0,0,1.2000046,0,2.2,0,58.7,0,1.3000002,0,1.2091482,0,0.4000001,0,0
2020-11-23,2891.974495339432,2908.300157813122,2805.6817079784983,2822.5904298262494,256705.0,-0.024188671638782133,,0,-0.5,0,,0,60.2,0,,0,0.36329275,0,48.0,0,67.8,0,0.3,0,0.8526784,0,0.0,0,1.2000046,0,2.2,0,58.7,0,1.3000002,0,1.1995378,0,0.4000001,0,0
2020-11-24,2823.1734892003087,2830.753261063094,2789.3560455048073,2822.0073704521874,140331.0,-0.00020656889072567797,,0,-0.5,0,,0,60.2,0,,0,0.36262858,0,48.0,0,67.8,0,0.3,0,0.847741,0,0.0,0,1.2000046,0,2.2,0,58.7,0,1.3000002,0,1.1900339,0,0.4000001,0,0
2020-11-25,2822.0073704521874,2851.160339155207,2787.6068673826258,2811.512301719102,196992.0,-0.0037190082644622535,,0,-0.5,0,,0,60.2,0,,0,0.36196476,0,48.0,0,67.8,0,0.3,0,0.8426751,0,0.0,0,1.2000046,0,2.2,0,58.7,0,1.3000002,0,1.1806339,0,0.4000001,0,0
2020-11-26,2805.098648604437,2855.8248141476893,2800.4341736119554,2842.997507918361,146110.0,0.011198672749895833,,0,-0.5,0,,0,60.2,0,,0,0.36130133,0,48.0,0,67.8,0,0.3,0,0.83763754,0,0.0,0,1.2000046,0,2.2,0,58.7,0,1.3000002,0,1.1713352,0,0.4000001,0,0
2020-11-27,2844.1636266664823,2886.143901598829,2822.5904298262494,2856.40787352175,202122.0,0.004716981132075748,,0,-0.5,0,,0,60.2,0,,0,0.36063826,0,48.0,0,67.8,0,0.3,0,0.83262783,0,0.0,0,1.2000046,0,2.2,0,58.7,0,1.3000002,0,1.1621356,0,0.4000001,0,0
2020-11-30,2851.160339155207,2917.0460484240284,2839.4991516739997,2876.8149516138624,188619.0,0.007144315166360382,,0,-0.5,0,,0,60.2,0,,0,0.35997555,0,48.0,0,67.8,0,0.3,0,0.82764554,0,0.0,0,1.2000046,0,2.2,0,58.7,0,1.3000002,0,1.1530324,0,0.4000001,0,0
2020-12-01,2886.143901598829,2963.1077389747975,2866.3198828807767,2955.5279671120124,191280.0,0.02736116740980954,,0,0.5999985,1,,0,60.2,0,,0,0.50995255,1,48.6,1,67.8,0,0.3,0,0.82269037,0,1.1000023,1,1.2000046,0,2.2,0,58.7,0,1.3000002,0,1.8832784,1,0.4000001,0,1
2020-12-02,2951.4465514935896,3006.2541326552655,2942.117601508625,2998.0913014184193,159056.0,0.01440126257644514,,0,0.5999985,0,,0,60.2,0,,0,0.508532,0,48.6,0,67.8,0,0.3,0,0.8177618,0,1.1000023,0,1.2000046,0,2.2,0,58.7,0,1.3000002,0,1.8617151,0,0.4000001,0,0
2020-12-03,2996.9251826703007,3016.1661420142914,2940.951482760503,2953.778788989832,172229.0,-0.014780241151302831,,0,0.5999985,0,,0,60.2,0,,0,0.5071135,0,48.6,0,67.8,0,0.3,0,0.8128595,0,1.1000023,0,1.2000046,0,2.2,0,58.7,0,1.3000002,0,1.8406656,0,0.4000001,0,0
2020-12-04,2960.192442104496,3003.338835784962,2891.974495339432,2989.928470181575,191531.0,0.012238452427951074,,0,0.5999985,0,,0,60.2,0,,0,0.505697,0,48.6,0,67.8,0,0.3,0,0.807983,0,1.1000023,0,1.2000046,0,2.2,0,58.7,0,1.3000002,0,1.8201077,0,0.4000001,0,0
2020-12-07,2987.596232685333,3038.905457602645,2952.6126702417105,3011.501667021808,171547.0,0.0072152886115441905,,0,0.5999985,0,,0,60.5,1,,0,0.5042826,0,48.6,0,61.8,1,0.3,0,1.1026139,1,1.1000023,0,-6.000004,1,2.2,0,60.1,1,1.3000002,0,1.8000207,0,0.4000001,0,0
2020-12-08,3012.084726395869,3025.4950919992584,2954.9449077379527,2966.6060952191606,115492.0,-0.01490803484995118,,0,0.5999985,0,,0,60.5,0,,0,0.5028702,0,48.6,0,61.8,0,0.3,0,1.0949972,0,1.1000023,0,-6.000004,0,2.2,0,60.1,0,1.3000002,0,1.7803849,0,0.4000001,0,0
2020-12-09,2963.6907983488586,3059.89559506882,2945.0328983789254,3041.2376950988855,128050.0,0.025157232704401622,,0,0.5999985,0,,0,60.5,0,,0,0.5014598,0,48.6,0,61.8,0,0.3,0,1.0874494,0,1.1000023,0,-6.000004,0,2.2,0,60.1,0,1.3000002,0,1.7611821,0,0.4000001,0,0
2020-12-10,3012.084726395869,3083.2179700312336,3012.084726395869,3051.732763831973,122773.0,0.0034509202453989474,,0,0.5999985,0,,0,60.5,0,,0,0.5000514,0,48.6,0,61.8,0,2.0,1,1.0799695,0,1.1000023,0,-6.000004,0,3.5,1,60.1,0,1.8000002,1,1.7423946,0,1.3,1,0
2020-12-11,3051.732763831973,3101.2928106271042,3010.918607647747,3034.824041984223,127105.0,-0.00554069545280822,,0,0.5999985,0,,0,60.5,0,,0,0.49864498,0,48.6,0,61.8,0,2.0,0,1.0725558,0,1.1000023,0,-6.000004,0,3.5,0,60.1,0,1.8000002,0,1.7240059,0,1.3,0,0
2020-12-14,3033.074863862042,3062.2278325650605,3016.7492013883507,3026.0781513733173,56650.0,-0.00288184438040362,,0,0.5999985,0,,0,60.5,0,,0,0.49724054,0,48.6,0,61.8,0,2.0,0,1.0652071,0,1.1000023,0,-6.000004,0,3.5,0,60.1,0,1.8000002,0,1.7060007,0,1.3,0,0
2020-12-15,3038.905457602645,3071.556782550026,3029.57650761768,3049.4005263357335,30182.0,0.007707129094412846,,0,0.5999985,0,,0,60.5,0,,0,0.49628538,0,48.6,0,61.8,0,2.0,0,1.0579222,0,1.1000023,0,-6.000004,0,3.5,0,60.1,0,1.8000002,0,1.6885709,0,1.3,0,0
2020-12-16,3061.0617138169396,3068.6414856797255,3037.739338854525,3048.8174669616724,23112.0,-0.0001912045889104208,,0,0.5999985,0,,0,60.5,0,,0,0.4953312,0,48.6,0,61.8,0,2.0,0,1.0506997,0,1.1000023,0,-6.000004,0,3.5,0,60.1,0,1.8000002,0,1.6714901,0,1.3,0,0
2020-12-17,3051.732763831973,3066.3092481834833,3047.068288839492,3061.0617138169396,12757.0,0.00401606425702794,,0,0.5999985,0,,0,60.5,0,,0,0.494378,0,48.6,0,61.8,0,2.0,0,1.0435383,0,1.1000023,0,-6.000004,0,3.5,0,60.1,0,1.8000002,0,1.6547455,0,1.3,0,0
2020-12-18,3061.0617138169396,3161.3479261553225,3061.0617138169396,3158.4326292850214,19190.0,0.031809523809523954,,0,0.5999985,0,,0,60.5,0,,0,0.49342573,0,48.6,0,61.8,0,2.0,0,1.036437,0,1.1000023,0,-6.000004,0,3.5,0,60.1,0,1.8000002,0,1.638325,0,1.3,0,0
2020-12-21,3147.354501177873,3355.5066977174265,3147.354501177873,3355.5066977174265,24130.0,0.06239616023629324,,0,0.5999985,0,,0,60.5,0,,0,0.49247444,0,48.6,0,61.8,0,2.0,0,1.0293946,0,1.1000023,0,-6.000004,0,3.5,0,60.1,0,1.8000002,0,1.6222167,0,1.3,0,0
2020-12-22,3413.229575749402,3414.395694497523,3195.1653698508258,3266.2986134861894,18167.0,-0.026585577758471035,,0,0.5999985,0,,0,60.5,0,,0,0.49152413,0,48.6,0,61.8,0,2.0,0,1.0224098,0,1.1000023,0,-6.000004,0,3.5,0,60.1,0,1.8000002,0,1.6064097,0,1.3,0,0
2020-12-23,3266.2986134861894,3288.4548697004843,3187.5855979880394,3255.803544753104,5989.0,-0.003213138164940732,,0,0.5999985,0,,0,60.5,0,,0,0.49057475,0,48.6,0,61.8,0,2.0,0,1.0154816,0,1.1000023,0,-6.000004,0,3.5,0,60.1,0,1.8000002,0,1.5908934,0,1.3,0,0
2020-12-24,3241.8101197756537,3353.757519595246,3241.8101197756537,3321.6892540219255,5225.0,0.02023638968481367,,0,0.5999985,0,,0,60.5,0,,0,0.48962632,0,48.6,0,61.8,0,2.0,0,1.0086088,0,1.1000023,0,-6.000004,0,3.5,0,60.1,0,1.8000002,0,1.5756578,0,1.3,0,0
2020-12-25,3311.777244662899,3469.2032756591975,3311.777244662899,3464.5388006667145,5224.0,0.043005090398454904,,0,0.5999985,0,,0,60.5,0,,0,0.48867884,0,48.6,0,61.8,0,2.0,0,1.0017906,0,1.1000023,0,-6.000004,0,3.5,0,60.1,0,1.8000002,0,1.5606934,0,1.3,0,0
2020-12-28,3451.711494437388,3475.0338693998015,3391.6563789091697,3433.6366538415164,3649.0,-0.008919555705149351,,0,0.5999985,0,,0,60.5,0,,0,0.48773232,0,48.6,0,61.8,0,2.0,0,0.9950257,0,1.1000023,0,-6.000004,0,3.5,0,60.1,0,1.8000002,0,1.5459911,0,1.3,0,0
2020-12-29,3432.470535093395,3463.9557412926533,3420.2262882381274,3433.6366538415164,2787.0,0.0,,0,0.5999985,0,,0,60.5,0,,0,0.48678672,0,48.6,0,61.8,0,2.0,0,0.9883132,0,1.1000023,0,-6.000004,0,3.5,0,60.1,0,1.8000002,0,1.531542,0,1.3,0,0
2020-12-30,3410.8973382531617,3458.1251475520503,3403.317566390374,3440.0503069561805,2226.0,0.0018678892851078377,,0,0.5999985,0,,0,60.5,0,,0,0.48584208,0,48.6,0,61.8,0,2.0,0,0.9816521,0,1.1000023,0,-6.000004,0,3.5,0,60.1,0,1.8000002,0,1.517338,0,1.3,0,0
2020-12-31,3605.416928494142,3632.237245709296,3537.7275564749475,3609.2484023820216,334422.0,0.04918477357255591,,0,0.5999985,0,,0,60.5,0,,0,0.48489836,0,48.6,0,61.8,0,2.0,0,0.97504145,0,1.1000023,0,-6.000004,0,3.5,0,60.1,0,1.8000002,0,1.5033711,0,1.3,0,0
2021-01-04,3620.7428240456593,3754.8444101214236,3606.0555074754557,3741.4342515138474,244722.0,0.03662420382165599,,0,0.0,1,,0,60.5,0,,0,0.48395556,1,48.6,1,61.8,0,2.0,0,0.9684802,0,-0.30000305,1,-6.000004,0,3.5,0,60.1,0,1.8000002,0,2.427077,1,1.3,0,1
2021-01-05,3740.7956725325334,3828.2809929724394,3737.602777625968,3821.256624177994,259354.0,0.021334698754053916,,0,0.0,0,,0,60.5,0,,0,0.48301372,0,48.6,0,61.8,0,2.0,0,0.96243906,0,-0.30000305,0,-6.000004,0,3.5,0,60.1,0,1.8000002,0,2.3901246,0,1.3,0,0
2021-01-06,3825.088098065874,3877.451574533551,3754.8444101214236,3809.762202514357,403313.0,-0.0030080213903743713,,0,0.0,0,,0,60.5,0,,0,0.4820728,0,48.6,0,61.8,0,2.0,0,0.95644057,0,-0.30000305,0,-6.000004,0,3.5,0,60.1,0,1.8000002,0,2.3545132,0,1.3,0,0
2021-01-07,3805.9307286264775,3837.221098710823,3766.338831785061,3829.558150935066,266496.0,0.00519611129735198,,0,0.0,0,,0,60.5,0,,0,0.48113278,0,48.6,0,61.8,0,2.0,0,0.9504841,0,-0.30000305,0,-6.000004,0,3.5,0,60.1,0,1.8000002,0,2.32016,0,1.3,0,0
2021-01-08,3828.919571953752,3832.112466860317,3726.1083559623307,3732.494145775464,358916.0,-0.025346006336501747,,0,0.0,0,,0,60.5,0,,0,0.4801937,0,48.6,0,61.8,0,2.0,0,0.9445688,0,-0.30000305,0,-6.000004,0,3.5,0,60.1,0,1.8000002,0,2.286989,0,1.3,0,0
2021-01-11,3732.494145775464,3748.4586203082936,3602.224033587578,3632.237245709296,381808.0,-0.026860564585115654,,0,0.0,0,,0,60.5,0,,0,0.47925553,0,48.6,0,61.8,0,2.0,0,0.9386941,0,-0.30000305,0,-6.000004,0,3.5,0,60.1,0,1.8000002,0,2.254931,0,1.3,0,0
2021-01-12,3639.900193485055,3639.900193485055,3480.894027138075,3541.5590303628273,401897.0,-0.024964838255977173,,0,0.0,0,,0,60.5,0,,0,0.47831827,0,48.6,0,61.8,0,5.0,1,0.9328593,0,-0.30000305,0,-6.000004,0,6.1,1,60.1,0,5.299999,1,2.223922,0,2.6,1,0
2021-01-13,3544.1133462880803,3596.4768227557593,3427.8919716890828,3462.375236679994,349384.0,-0.022358456545258032,,0,0.0,0,,0,60.5,0,,0,0.4773819,0,48.6,0,61.8,0,5.0,0,0.9270637,0,-0.30000305,0,-6.000004,0,6.1,0,60.1,0,5.299999,0,2.1939032,0,2.6,0,0
2021-01-14,3471.9539213996923,3524.955976848684,3456.628025848174,3504.521449446663,219282.0,0.012172630025820697,,0,0.0,0,,0,60.5,0,,0,0.47644648,0,48.6,0,61.8,0,5.0,0,0.9213066,0,-0.30000305,0,-6.000004,0,6.1,0,60.1,0,5.299999,0,2.1648202,0,2.6,0,0
2021-01-15,3542.8361883254524,3655.864668017884,3537.7275564749475,3544.1133462880803,364495.0,0.01129737609329462,,0,0.0,0,,0,60.5,0,,0,0.47486106,0,48.6,0,61.8,0,5.0,0,0.9155875,0,-0.30000305,0,-6.000004,0,6.1,0,60.1,0,5.299999,0,2.1355739,0,2.6,0,0
2021-01-18,3513.4615551850475,3607.971244419396,3503.8828704653497,3547.306241194644,256763.0,0.0009009009009002256,,0,0.0,0,,0,60.5,0,,0,0.47327796,0,48.6,0,61.8,0,5.0,0,0.9099056,0,-0.30000305,0,-6.000004,0,6.1,0,60.1,0,5.299999,0,2.1072142,0,2.6,0,0
2021-01-19,3547.306241194644,3554.33060998909,3402.987391417869,3410.6503391936276,338105.0,-0.038523852385238144,,0,0.0,0,,0,60.5,0,,0,0.47169718,0,48.6,0,61.8,0,5.0,0,0.9042604,0,-0.30000305,0,-6.000004,0,6.1,0,60.1,0,5.299999,0,2.0796945,0,2.6,0,0
2021-01-20,3416.3975500254446,3473.869658343631,3396.601601604737,3465.5681315865586,281966.0,0.01610185358547045,,0,0.0,0,,0,60.5,0,,0,0.4701187,0,48.6,0,61.8,0,5.0,0,0.89865124,0,-0.30000305,0,-6.000004,0,6.1,0,60.1,0,5.299999,0,2.052971,0,2.6,0,0
2021-01-21,3471.315342418378,3584.982401092123,3451.5193939976702,3576.6808743350502,332436.0,0.03206191265892766,,0,0.0,0,,0,60.7,1,,0,0.4685425,0,48.6,0,63.5,1,5.0,0,0.8326728,1,-0.30000305,0,1.7000008,1,6.1,0,59.8,1,5.299999,0,2.0270028,0,2.6,0,0
2021-01-22,3586.2595590547494,3601.585454606264,3508.3529233345416,3539.004714437574,265596.0,-0.010533833244063429,,0,0.0,0,,0,60.7,0,,0,0.46696854,0,48.6,0,63.5,0,5.0,0,0.8276367,0,-0.30000305,0,1.7000008,0,6.1,0,59.8,0,5.299999,0,2.001753,0,2.6,0,0
2021-01-25,3524.955976848684,3535.173240549695,3440.0249723340326,3455.350867885549,307999.0,-0.023637675929267354,,0,0.0,0,,0,60.7,0,,0,0.46539685,0,48.6,0,63.5,0,5.0,0,0.8226281,0,-0.30000305,0,1.7000008,0,6.1,0,59.8,0,5.299999,0,1.9771861,0,2.6,0,0
