date,open,high,low,close,volume,returns,fac_PPI_Electrical_Machinery_YoY_zscore,fac_PPI_Electrical_Machinery_YoY_zscore_release,fac_PPI_Electrical_Machinery_YoY_diff,fac_PPI_Electrical_Machinery_YoY_diff_release,fac_PPI_Telecom_Electronics_YoY_diff,fac_PPI_Telecom_Electronics_YoY_diff_release,fac_PPI_、_diff,fac_PPI_、_diff_release,fac_PMI_New_Export_Orders_zscore,fac_PMI_New_Export_Orders_zscore_release,fac_PMI_Import_zscore,fac_PMI_Import_zscore_release,fac_PMI_New_Export_Orders_diff,fac_PMI_New_Export_Orders_diff_release,fac_PMI_Import_diff,fac_PMI_Import_diff_release,fac_PPI_Telecom_Electronics_YoY_zscore,fac_PPI_Telecom_Electronics_YoY_zscore_release,fac_PPI_Electrical_Machinery_YoY_level,fac_PPI_Electrical_Machinery_YoY_level_release,fac_PMI_Import_level,fac_PMI_Import_level_release,any_effective_release
2016-07-11,100959.35658632335,103967.21306493142,100139.82467620984,102502.5177362179,29320.0,0.023237597911227148,,0,,0,,0,0.19999993,1,,0,,0,-0.40000153,0,-0.5,0,,0,,0,49.1,0,1
2016-07-12,102947.15738957736,105057.01613689083,102328.14924470441,104481.60011489628,29438.0,0.019307646508463394,,0,,0,,0,0.19999993,0,,0,,0,-0.40000153,0,-0.5,0,,0,,0,49.1,0,0
2016-07-13,104786.74497504496,106364.77982324224,103025.6232107585,103810.2814225693,46426.0,-0.006425233644859474,,0,,0,,0,0.19999993,0,,0,,0,-0.40000153,0,-0.5,0,,0,,0,49.1,0,0
2016-07-14,104132.86313186924,104272.35792508013,102450.20718876386,102877.40999297198,24542.0,-0.008986310573612433,,0,,0,,0,0.19999993,0,,0,,0,-0.40000153,0,-0.5,0,,0,,0,49.1,0,0
2016-07-15,102973.31266330447,104481.60011489628,102973.31266330447,104385.6974445639,27224.0,0.014661016949153005,,0,,0,,0,0.19999993,0,,0,,0,-0.40000153,0,-0.5,0,,0,,0,49.1,0,0
2016-07-18,104908.80291910439,105388.31627076653,102031.72280913148,102031.72280913148,25786.0,-0.022550739163117228,,0,,0,,0,0.19999993,0,,0,,0,-0.40000153,0,-0.5,0,,0,,0,49.1,0,0
2016-07-19,102781.50732263956,103034.3416353341,101752.73322270982,102310.71239555307,22642.0,0.002734341621806191,,0,,0,,0,0.19999993,0,,0,,0,-0.40000153,0,-0.5,0,,0,,0,49.1,0,0
2016-07-20,102310.71239555307,103313.33122175572,101831.19904389088,102955.875814153,23416.0,0.0063059224541961445,,0,,0,,0,0.19999993,0,,0,,0,-0.40000153,0,-0.5,0,,0,,0,49.1,0,0
2016-07-21,102580.983557399,104176.45525474766,102136.34390403953,103574.88395902603,21418.0,0.006012363451605385,,0,,0,,0,0.19999993,0,,0,,0,-0.40000153,0,-0.5,0,,0,,0,49.1,0,0
2016-07-22,103574.88395902603,104446.72641659359,102441.48876418825,102842.53629466926,23504.0,-0.007070707070707227,,0,,0,,0,0.19999993,0,,0,,0,-0.40000153,0,-0.5,0,,0,,0,49.1,0,0
2016-07-25,102947.15738957736,103304.61279718013,101839.91746846662,102467.64403791523,13780.0,-0.0036453034927091954,,0,,0,,0,0.19999993,0,,0,,0,-0.40000153,0,-0.5,0,,0,,0,49.1,0,0
2016-07-26,102546.1098590963,103313.33122175572,101909.664865072,102990.7495124558,16832.0,0.005105079554156733,,0,,0,,0,0.19999993,0,,0,,0,-0.40000153,0,-0.5,0,,0,,0,49.1,0,0
2016-07-27,102973.31266330447,106277.59557748542,102807.66259636659,105405.7531199179,38912.0,0.023448742910352705,,0,,0,,0,0.19999993,0,,0,,0,-0.40000153,0,-0.5,0,,0,,0,49.1,0,0
2016-07-28,105492.93736567463,105981.16914191251,104865.210796226,105789.36380124764,22488.0,0.0036393713813069883,,0,,0,,0,0.19999993,0,,0,,0,-0.40000153,0,-0.5,0,,0,,0,49.1,0,0
2016-07-29,106635.05098508818,106687.36153254224,103941.05779120437,104682.1238801368,17634.0,-0.010466457886929681,,0,,0,,0,0.19999993,0,,0,,0,-0.40000153,0,-0.5,0,,0,,0,49.1,0,0
2016-08-01,104934.95819283144,104969.83189113408,103313.33122175572,104411.85271829089,16140.0,-0.0025818272674270615,,0,,0,,0,0.19999993,0,,0,,0,-0.40000153,0,-0.5,0,,0,,0,49.1,0,0
2016-08-02,104464.16326574492,105344.72414788818,103601.039232753,105091.88983519355,13230.0,0.006513026052103799,,0,,0,,0,0.19999993,0,,1,,1,-0.5999985,1,0.20000076,1,,0,,0,49.3,1,1
2016-08-03,105213.94777925304,105649.86900803678,103871.310394599,104159.01840559629,13300.0,-0.00887672142027518,,0,,0,,0,0.19999993,0,,0,,0,-0.5999985,0,0.20000076,0,,0,,0,49.3,0,0
2016-08-04,104324.66847253412,104385.6974445639,102511.2361607936,102642.01252942877,15616.0,-0.014564325772160047,,0,,0,,0,0.19999993,0,,0,,0,-0.5999985,0,0.20000076,0,,0,,0,49.3,0,0
2016-08-05,102397.89664130982,105309.8504495855,102397.89664130982,104882.64764537736,15730.0,0.02182961012486162,,0,,0,,0,0.19999993,0,,0,,0,-0.5999985,0,0.20000076,0,,0,,0,49.3,0,0
2016-08-08,104917.52134368004,106626.3325605124,104185.17367932336,106539.14831475573,15974.0,0.015793848711554537,,0,,0,,0,0.19999993,0,,0,,0,-0.5999985,0,0.20000076,0,,0,,0,49.3,0,0
2016-08-09,105754.49010294497,106887.88529778278,105318.56887416112,106748.39050457197,11064.0,0.001963993453355517,,0,,0,,0,0.19999993,0,,0,,0,-0.5999985,0,0.20000076,0,,0,,0,49.3,0,0
2016-08-10,106861.73002405571,109416.22842472866,106512.99304102869,108675.16233579624,19078.0,0.018049656974844508,,0,,0,,0,0.30000007,1,,0,,0,-0.5999985,0,0.20000076,0,,0,,0,49.3,0,1
2016-08-11,108980.30719594487,109808.55753063406,107524.33029180705,107777.16460450165,20646.0,-0.008263136782992397,,0,,0,,0,0.30000007,0,,0,,0,-0.5999985,0,0.20000076,0,,0,,0,49.3,0,0
2016-08-12,107393.55392317193,108544.38596716113,107062.2537892963,108396.17274937461,12300.0,0.005743407215660801,,0,,0,,0,0.30000007,0,,0,,0,-0.5999985,0,0.20000076,0,,0,,0,49.3,0,0
2016-08-15,107934.09624686379,108091.02788922598,106207.84818088009,106600.17728678549,11544.0,-0.01656880881524936,,0,,0,,0,0.30000007,0,,0,,0,-0.5999985,0,0.20000076,0,,0,,0,49.3,0,0
2016-08-16,106643.76940966382,108108.46473837731,106600.17728678549,107628.9513867152,9848.0,0.009650772879692404,,0,,0,,0,0.30000007,0,,0,,0,-0.5999985,0,0.20000076,0,,0,,0,49.3,0,0
2016-08-17,107376.11707402057,108073.59104007465,106661.2062588152,106783.26420287462,7600.0,-0.007857432158769107,,0,,0,,0,0.30000007,0,,0,,0,-0.5999985,0,0.20000076,0,,0,,0,49.3,0,0
2016-08-18,107166.87488420436,107166.87488420436,105257.53990213142,105649.86900803678,11854.0,-0.010613977792292673,,0,,0,,0,0.30000007,0,,0,,0,-0.5999985,0,0.20000076,0,,0,,0,49.3,0,0
2016-08-19,106111.9455105476,107280.21440368812,105771.92695209628,106364.77982324224,7898.0,0.006766793200198684,,0,,0,,0,0.30000007,0,,0,,0,-0.5999985,0,0.20000076,0,,0,,0,49.3,0,0
2016-08-22,106661.2062588152,107079.69063844763,106042.1981139423,106225.28503003134,9078.0,-0.001311475409836893,,0,,0,,0,0.30000007,0,,0,,0,-0.5999985,0,0.20000076,0,,0,,0,49.3,0,0
2016-08-23,106312.46927578814,106791.98262745028,105597.55846058273,106146.81920885031,5376.0,-0.0007386736703869357,,0,,0,,0,0.30000007,0,,0,,0,-0.5999985,0,0.20000076,0,,0,,0,49.3,0,0
2016-08-24,106216.56660545574,108535.66754258543,106216.56660545574,108213.08583328538,9562.0,0.01946611909650886,,0,,0,,0,0.30000007,0,,0,,0,-0.5999985,0,0.20000076,0,,0,,0,49.3,0,0
2016-08-25,108640.28863749356,108640.28863749356,105911.42174530712,106896.60372235843,8742.0,-0.012165646148887599,,0,,0,,0,0.30000007,0,,0,,0,-0.5999985,0,0.20000076,0,,0,,0,49.3,0,0
2016-08-26,106469.4009181503,107646.3882358665,106469.4009181503,107158.15645962862,4088.0,0.002446782481036802,,0,,0,,0,0.30000007,0,,0,,0,-0.5999985,0,0.20000076,0,,0,,0,49.3,0,0
2016-08-29,107602.79611298816,108012.56206804494,107044.81694014491,107681.26193416923,2950.0,0.004881620698072409,,0,,0,,0,0.30000007,0,,0,,0,-0.5999985,0,0.20000076,0,,0,,0,49.3,0,0
2016-08-30,107079.69063844763,107890.50412398549,106835.57475032865,106966.35111896384,2814.0,-0.006639138531292943,,0,,0,,0,0.30000007,0,,0,,0,-0.5999985,0,0.20000076,0,,0,,0,49.3,0,0
2016-08-31,108178.82680905722,108413.41265146702,107049.33941967667,107518.51110449634,8324.0,0.005161997018281239,,0,,0,,0,0.30000007,0,,0,,0,-0.5999985,0,0.20000076,0,,0,,0,49.3,0,0
2016-09-01,107796.53876957465,109230.11891763455,107753.0969469061,108795.70069094977,13978.0,0.011878787878788044,,0,,0,,0,0.30000007,0,,0,,0,-0.5999985,0,0.20000076,0,,0,,0,49.3,0,0
2016-09-02,109125.8585432302,111558.60061266522,108708.81704561277,111384.83332199127,28432.0,0.023798115317041013,,0,,0,,0,0.30000007,0,,1,,1,0.70000076,1,0.20000076,1,,0,,0,49.5,1,1
2016-09-05,111219.7543958511,112262.35813989473,111132.87075051416,111384.83332199127,17292.0,0.0,,0,,0,,0,0.30000007,0,,0,,0,0.70000076,0,0.20000076,0,,0,,0,49.5,0,0
2016-09-06,111888.75846494576,111923.51192308048,109803.55097685853,110794.02453369997,16490.0,-0.0053042121684862,,0,,0,,0,0.30000007,0,,0,,0,0.70000076,0,0.20000076,0,,0,,0,49.5,0,0
2016-09-07,111124.18238598038,111263.1962185196,110038.13681926836,111254.50785398582,15564.0,0.004156210790463577,,0,,0,,0,0.30000007,0,,0,,0,0.70000076,0,0.20000076,0,,0,,0,49.5,0,0
2016-09-08,111454.34023826095,111636.79589346857,109881.74625766181,110585.50378489123,14396.0,-0.00601327606403701,,0,,0,,0,0.30000007,0,,0,,0,0.70000076,0,0.20000076,0,,0,,0,49.5,0,0
2016-09-09,110802.7128982337,111150.2474795816,110342.22957794776,110437.80158781844,10798.0,-0.0013356379635445226,,0,,0,,0,0.30000007,0,,0,,0,0.70000076,0,0.20000076,0,,0,,0,49.5,0,0
2016-09-12,110298.78775527923,110429.11322328469,106006.73567563303,106406.4004441832,31128.0,-0.036503815592793476,,0,,0,,0,0.19999993,1,,0,,0,0.70000076,0,0.20000076,0,,0,,0,49.5,0,1
2016-09-13,106693.1164737951,107388.18563649085,106206.56805990808,106597.54446392451,16680.0,0.0017963582918265608,,0,,0,,0,0.19999993,0,,0,,0,0.70000076,0,0.20000076,0,,0,,0,49.5,0,0
2016-09-14,106884.2604935364,107336.0554492887,105824.28002042545,106649.67465112664,16640.0,0.0004890374113615259,,0,,0,,0,0.19999993,0,,0,,0,0.70000076,0,0.20000076,0,,0,,0,49.5,0,0
2016-09-19,106475.90736045271,109369.13275017368,106475.90736045271,107544.57619809735,11860.0,0.008391038696537123,,0,,0,,0,0.19999993,0,,0,,0,0.70000076,0,0.20000076,0,,0,,0,49.5,0,0
2016-09-20,108326.52900613012,108569.80321307364,107839.98059224316,108196.20353812465,8984.0,0.006059137178866303,,0,,0,,0,0.19999993,0,,0,,0,0.70000076,0,0.20000076,0,,0,,0,49.5,0,0
2016-09-21,108291.7755479953,109299.62583390412,107596.70638529956,108065.87807011916,14508.0,-0.0012045290291500255,,0,,0,,0,0.19999993,0,,0,,0,0.70000076,0,0.20000076,0,,0,,0,49.5,0,0
2016-09-22,107449.00418822677,110151.08555820645,107127.53470048,109664.53714431942,19236.0,0.014793375140698561,,0,,0,,0,0.19999993,0,,0,,0,0.70000076,0,0.20000076,0,,0,,0,49.5,0,0
2016-09-23,110072.89027740312,110776.64780463256,109438.63966644328,110394.35976514993,15974.0,0.0066550467437807015,,0,,0,,0,0.19999993,0,,0,,0,0.70000076,0,0.20000076,0,,0,,0,49.5,0,0
2016-09-26,110602.8805139586,111419.58678012612,109734.04406058897,110350.91794248138,15118.0,-0.00039351487486294356,,0,,0,,0,0.19999993,0,,0,,0,0.70000076,0,0.20000076,0,,0,,0,49.5,0,0
2016-09-27,110776.64780463256,111193.68930225004,108908.64942988782,110628.94560755974,15858.0,0.0025194866545947825,,0,,0,,0,0.19999993,0,,0,,0,0.70000076,0,0.20000076,0,,0,,0,49.5,0,0
2016-09-28,110628.94560755974,110985.16855344133,109673.22550885312,110776.64780463256,12554.0,0.0013351134846459889,,0,,0,,0,0.19999993,0,,0,,0,0.70000076,0,0.20000076,0,,0,,0,49.5,0,0
2016-09-29,110933.03836623905,112879.23202178719,110646.3223366271,111350.07986385658,23066.0,0.00517647058823556,,0,,0,,0,0.19999993,0,,0,,0,0.70000076,0,0.20000076,0,,0,,0,49.5,0,0
2016-09-30,111132.87075051416,112227.60468175993,110924.35000170537,111819.25154867614,11260.0,0.004213483146066954,,0,,0,,0,0.19999993,0,,0,,0,0.70000076,0,0.20000076,0,,0,,0,49.5,0,0
2016-10-10,111854.00500681101,112722.84146018057,110055.5135483357,112401.37197243382,12158.0,0.005205905205905248,,0,,0,,0,0.19999993,0,,1,,1,0.3999977,1,0.9000015,1,,0,,0,50.4,1,1
2016-10-11,111984.33047481641,113122.50622873068,111914.82355854684,112853.16692818605,13380.0,0.004019479013681826,,0,,0,,0,0.19999993,0,,0,,0,0.3999977,0,0.9000015,0,,0,,0,50.4,0,0
2016-10-12,112514.32071137185,112523.00907590562,110993.85691797502,112079.90248468706,15776.0,-0.006851951651397292,,0,,0,,0,0.19999993,0,,0,,0,0.3999977,0,0.9000015,0,,0,,0,50.4,0,0
2016-10-13,112253.669775361,112583.82762764147,111037.29874064344,111297.94967665437,11774.0,-0.006976744186046324,,0,,0,,0,0.19999993,0,,0,,0,0.3999977,0,0.9000015,0,,0,,0,50.4,0,0
2016-10-14,111063.36383424455,111558.60061266522,110168.46228727378,110255.34593261073,15718.0,-0.009367681498829494,,0,,0,,0,0.19999993,0,,0,,0,0.3999977,0,0.9000015,0,,0,,0,50.4,0,0
2016-10-17,110324.85284888036,111801.87481960878,110264.03429714443,111393.52168652503,13464.0,0.010323089046493594,,0,,0,,0,-0.39999998,1,,0,,0,0.3999977,0,0.9000015,0,,0,,0,50.4,0,1
2016-10-18,111306.63804118805,112401.37197243382,110507.30850408797,111854.00500681101,14032.0,0.0041338429139698984,,0,,0,,0,-0.39999998,0,,0,,0,0.3999977,0,0.9000015,0,,0,,0,50.4,0,0
2016-10-19,112218.91631722622,112566.45089857405,111645.48425800224,111871.38173587834,12270.0,0.00015535187198945088,,0,,0,,0,-0.39999998,0,,0,,0,0.3999977,0,0.9000015,0,,0,,0,50.4,0,0
2016-10-20,112166.786130024,112887.92038632094,111697.61444520444,112575.13926310772,15344.0,0.0062907735321524605,,0,,0,,0,-0.39999998,0,,0,,0,0.3999977,0,0.9000015,0,,0,,0,50.4,0,0
2016-10-21,112218.91631722622,114773.29549013307,112184.16285909146,114669.03511572865,37166.0,0.018599984564328542,,0,,0,,0,-0.39999998,0,,0,,0,0.3999977,0,0.9000015,0,,0,,0,50.4,0,0
2016-10-24,114660.34675119501,115103.45334241354,113991.34268210034,114990.50460347548,18560.0,0.002803455068950189,,0,,0,,0,-0.39999998,0,,0,,0,0.3999977,0,0.9000015,0,,0,,0,50.4,0,0
2016-10-25,115459.67628829512,116980.140081692,114990.50460347548,116589.16367767563,24972.0,0.013902531167359067,,0,,0,,0,-0.39999998,0,,0,,0,0.3999977,0,0.9000015,0,,0,,0,50.4,0,0
2016-10-26,116589.16367767563,118074.87401293773,115242.46717495268,115859.34105684508,21938.0,-0.006259780907668544,,0,,0,,0,-0.39999998,0,,0,,0,0.3999977,0,0.9000015,0,,0,,0,50.4,0,0
2016-10-27,116389.33129340067,116849.81461368651,114920.99768720589,115642.13194350277,15958.0,-0.001874765654292232,,0,,0,,0,-0.39999998,0,,0,,0,0.3999977,0,0.9000015,0,,0,,0,50.4,0,0
2016-10-28,115894.0945149799,118057.49728387041,115338.0391848233,117875.0416286628,19928.0,0.01930879038317035,,0,,0,,0,-0.39999998,0,,0,,0,0.3999977,0,0.9000015,0,,0,,0,50.4,0,0
2016-10-31,117718.65106705618,118439.78532335309,116510.96839687238,117605.70232811813,17586.0,-0.0022849561435843713,,0,,0,,0,-0.39999998,0,,0,,0,0.3999977,0,0.9000015,0,,0,,0,50.4,0,0
2016-11-01,118153.06929374112,120021.06766848583,116901.94480088873,119551.89598366624,27244.0,0.016548463356974352,,0,,0,,0,-0.39999998,0,,0,,0,0.3999977,0,0.9000015,0,,0,,0,50.4,0,0
2016-11-02,119499.76579646398,119882.05383594666,117683.89760892147,117883.72999319641,20424.0,-0.013953488372093648,,0,,0,,0,-0.39999998,0,,1,,1,-0.8999977,1,-0.5,1,,0,,0,49.9,1,1
2016-11-03,118005.36709666815,120012.37930395216,117727.33943158998,119873.36547141304,13188.0,0.01687794811320842,,0,,0,,0,-0.39999998,0,,0,,0,-0.8999977,0,-0.5,0,,0,,0,49.9,0,0
2016-11-04,120160.08150102494,124599.83577774398,120107.95131382269,123991.65026038521,42886.0,0.0343552946292669,,0,,0,,0,-0.39999998,0,,0,,0,-0.8999977,0,-0.5,0,,0,,0,49.9,0,0
2016-11-07,123366.088013959,128066.4932266889,122427.74464431981,128066.4932266889,36322.0,0.0328638497652578,,0,,0,,0,-0.39999998,0,,0,,0,-0.8999977,0,-0.5,0,,0,,0,49.9,0,0
2016-11-08,127632.07500000403,134643.58517869728,127440.93098026272,130533.98875425878,61552.0,0.01926729986431508,,0,,0,,0,-0.39999998,0,,0,,0,-0.8999977,0,-0.5,0,,0,,0,49.9,0,0
2016-11-09,130872.83497107297,133957.20438053532,127284.54041865627,130229.89599557943,59814.0,-0.0023296059637910593,,0,,0,,0,-0.39999998,0,,0,,0,-0.8999977,0,-0.5,0,,0,,0,49.9,0,0
2016-11-10,131003.16043907842,135121.44522805064,129586.95702008581,133540.16288291785,75396.0,0.025418640336246412,,0,,0,,0,0.29999995,1,,0,,0,-0.8999977,0,-0.5,0,,0,,0,49.9,0,1
2016-11-11,133627.04652825484,134148.3484002766,130542.67711879243,132914.60063649164,41616.0,-0.0046844502277166855,,0,,0,,0,0.29999995,0,,0,,0,-0.8999977,0,-0.5,0,,0,,0,49.9,0,0
2016-11-14,132801.65189755367,136676.66247958233,124269.67792546343,127206.34513785293,72138.0,-0.04294679043012162,,0,,0,,0,0.29999995,0,,0,,0,-0.8999977,0,-0.5,0,,0,,0,49.9,0,0
2016-11-15,126858.81055650514,132497.55913887417,123809.19460517759,125069.00746256368,48160.0,-0.016802131001979692,,0,,0,,0,0.29999995,0,,0,,0,-0.8999977,0,-0.5,0,,0,,0,49.9,0,0
2016-11-16,124834.42162015373,126945.6942018421,123948.20843771669,126007.35083220279,25136.0,0.007502605071204371,,0,,0,,0,0.29999995,0,,0,,0,-0.8999977,0,-0.5,0,,0,,0,49.9,0,0
2016-11-17,125312.28166950715,125946.53228046698,122627.57702859474,122957.73488087537,24414.0,-0.024201889264289234,,0,,0,,0,0.29999995,0,,0,,0,-0.8999977,0,-0.5,0,,0,,0,49.9,0,0
2016-11-18,123800.50624064392,125677.19297992231,120829.08557011963,121967.26132403388,28830.0,-0.008055398530243618,,0,,0,,0,0.29999995,0,,0,,0,-0.8999977,0,-0.5,0,,0,,0,49.9,0,0
2016-11-21,122940.35815180794,126042.10429033764,120333.84879169888,124582.4590486765,31542.0,0.02144180082632774,,0,,0,,0,0.29999995,0,,0,,0,-0.8999977,0,-0.5,0,,0,,0,49.9,0,0
2016-11-22,125112.4492852321,129639.08720728804,124400.00339346893,128109.93504935742,30884.0,0.028314387335240276,,0,,0,,0,0.29999995,0,,0,,0,-0.8999977,0,-0.5,0,,0,,0,49.9,0,0
2016-11-23,128431.40453710427,128917.95295099121,126372.26214261806,127692.89355174002,21410.0,-0.003255340793488992,,0,,0,,0,0.29999995,0,,0,,0,-0.8999977,0,-0.5,0,,0,,0,49.9,0,0
2016-11-24,127632.07500000403,131194.3044588197,126850.12219197144,127458.30770933021,43068.0,-0.001837109614207022,,0,,0,,0,0.29999995,0,,0,,0,-0.8999977,0,-0.5,0,,0,,0,49.9,0,0
2016-11-25,127840.59574881283,128865.82276378902,124434.75685160373,126693.7316303648,24014.0,-0.0059986366734841035,,0,,0,,0,0.29999995,0,,0,,0,-0.8999977,0,-0.5,0,,0,,0,49.9,0,0
2016-11-28,126120.29957114086,129500.07337474884,125294.9049404397,129500.07337474884,26528.0,0.022150596625977403,,0,,0,,0,0.29999995,0,,0,,0,-0.8999977,0,-0.5,0,,0,,0,49.9,0,0
2016-11-29,128639.92528591298,129795.47776889456,123609.36222090259,123939.52007318306,29468.0,-0.04293861120429321,,0,,0,,0,0.29999995,0,,0,,0,-0.8999977,0,-0.5,0,,0,,0,49.9,0,0
2016-11-30,124695.40778761455,124886.5518073559,119334.6868703238,121732.67548162409,28296.0,-0.017805818436733345,,0,,0,,0,0.29999995,0,,0,,0,-0.8999977,0,-0.5,0,,0,,0,49.9,0,0
2016-12-01,123896.07825051458,127510.43789653241,122618.8886640611,126624.22471409525,27626.0,0.04018271358218484,,0,,0,,0,0.29999995,0,,0,,0,-0.8999977,0,-0.5,0,,0,,0,49.9,0,0
2016-12-02,125981.28573860176,126676.3549012975,123548.54366916674,125025.56563989511,18074.0,-0.012625222999862462,,0,,0,,0,0.29999995,0,,1,,1,1.0999985,1,0.69999695,1,,0,,0,50.6,1,1
2016-12-05,125025.56563989511,126580.78289142686,124408.69175800266,125251.46311777121,18412.0,0.001806810284920024,,0,,0,,0,0.29999995,0,,0,,0,1.0999985,0,0.69999695,0,,0,,0,50.6,0,0
2016-12-06,125555.55587645064,126415.70396528654,124252.30119639609,125981.28573860176,16538.0,0.005826859045505062,,0,,0,,0,0.29999995,0,,0,,0,1.0999985,0,0.69999695,0,,0,,0,50.6,0,0
2016-12-07,126033.41592580393,127371.4240639932,124817.04489108635,126902.25237917353,18714.0,0.007310344827585524,,0,,0,,0,0.29999995,0,,0,,0,1.0999985,0,0.69999695,0,,0,,0,50.6,0,0
2016-12-08,127032.5778471791,128570.4183696433,125103.76092069843,125625.06279272017,19464.0,-0.01006435711351461,,0,,0,,0,0.29999995,0,,0,,0,1.0999985,0,0.69999695,0,,0,,0,50.6,0,0
2016-12-09,126415.70396528654,127119.46149251606,123618.05058543627,125155.89110790052,14892.0,-0.0037346981119028566,,0,,0,,0,0.29999995,0,,0,,0,1.0999985,0,0.69999695,0,,0,,0,50.6,0,0
2016-12-12,125155.89110790052,126459.145787955,124243.6128318624,124486.8870388059,12486.0,-0.005345366192294199,,0,,0,,0,0.40000004,1,,0,,0,1.0999985,0,0.69999695,0,,0,,0,50.6,0,1
2016-12-13,124825.73325562011,129317.61771954126,123661.4924081048,128665.99037951406,21248.0,0.03357063093244039,,0,,0,,0,0.40000004,0,,0,,0,1.0999985,0,0.69999695,0,,0,,0,50.6,0,0
2016-12-14,129891.04977876518,130160.38907930987,126745.86181756703,128926.64131552495,18748.0,0.002025795124586338,,0,,0,,0,0.40000004,0,,0,,0,1.0999985,0,0.69999695,0,,0,,0,50.6,0,0
2016-12-15,129326.30608407491,131107.4208134827,127362.73569945953,130951.03025187629,18394.0,0.01570186670260809,,0,,0,,0,0.40000004,0,,0,,0,1.0999985,0,0.69999695,0,,0,,0,50.6,0,0
2016-12-16,129647.77557182162,130924.96515827518,129126.47369979993,129213.35734513699,11304.0,-0.01326963906581713,,0,,0,,0,0.40000004,0,,0,,0,1.0999985,0,0.69999695,0,,0,,0,50.6,0,0
2016-12-19,128718.12056671623,130221.20763104579,125268.83984683869,125294.9049404397,14578.0,-0.030325443786982986,,0,,0,,0,0.40000004,0,,0,,0,1.0999985,0,0.69999695,0,,0,,0,50.6,0,0
2016-12-20,125069.00746256368,126111.61120660718,123817.88296971133,125242.77475323752,11690.0,-0.00041605991262738673,,0,,0,,0,0.40000004,0,,0,,0,1.0999985,0,0.69999695,0,,0,,0,50.6,0,0
2016-12-21,125981.28573860176,126285.37849728113,124938.68199455817,125486.04896018101,5616.0,0.0019424210891432203,,0,,0,,0,0.40000004,0,,0,,0,1.0999985,0,0.69999695,0,,0,,0,50.6,0,0
2016-12-22,125538.17914738318,126128.98793567454,124373.93829986785,124373.93829986785,8204.0,-0.008862424704008776,,0,,0,,0,0.40000004,0,,0,,0,1.0999985,0,0.69999695,0,,0,,0,50.6,0,0
2016-12-23,124260.98956092983,126667.66653676378,123652.80404357107,124929.99363002437,9856.0,0.004470834788682598,,0,,0,,0,0.40000004,0,,0,,0,1.0999985,0,0.69999695,0,,0,,0,50.6,0,0
2016-12-26,125234.08638870378,126076.85774847242,119378.12869299225,122088.89842750572,18122.0,-0.022741498017941564,,0,,0,,0,0.40000004,0,,0,,0,1.0999985,0,0.69999695,0,,0,,0,50.6,0,0
2016-12-27,122931.66978727418,125937.8439159332,121663.16856535451,125937.8439159332,7808.0,0.03152576145744268,,0,,0,,0,0.40000004,0,,0,,0,1.0999985,0,0.69999695,0,,0,,0,50.6,0,0
2016-12-28,125520.80241831578,127406.177522128,125164.5794724342,127301.91714772362,7996.0,0.010831321145222894,,0,,0,,0,0.40000004,0,,0,,0,1.0999985,0,0.69999695,0,,0,,0,50.6,0,0
2016-12-29,126589.47125596054,129439.25482301293,125590.30933458536,127666.82845813896,5976.0,0.002866502866503362,,0,,0,,0,0.40000004,0,,0,,0,1.0999985,0,0.69999695,0,,0,,0,50.6,0,0
2016-12-30,127808.16455692143,128387.93077393656,126164.05140419194,127046.68057039406,12402.0,-0.004857549100534264,,0,,0,,0,0.40000004,0,,0,,0,1.0999985,0,0.69999695,0,,0,,0,50.6,0,0
2017-01-03,127531.2612890933,130482.01173688682,127029.37411615484,130032.04392666605,15106.0,0.023498161013485674,,0,,0,,0,0.40000004,0,,1,,1,-0.20000076,1,-0.29999924,1,,0,,0,50.3,1,1
2017-01-04,130058.00360802494,131407.90703868715,128431.19690953477,130421.43914704934,25698.0,0.002994609702535289,,0,,0,,0,0.40000004,0,,0,,0,-0.20000076,0,-0.29999924,0,,0,,0,50.3,0,0
2017-01-05,130395.47946569053,134609.6010729499,129469.58416389023,134064.44776441326,25876.0,0.02793259023354633,,0,,0,,0,0.40000004,0,,0,,0,-0.20000076,0,-0.29999924,0,,0,,0,50.3,0,0
2017-01-06,132861.6491947848,133675.0525440298,131416.56026580677,132307.8426591285,27994.0,-0.013102691538114275,,0,,0,,0,0.40000004,0,,0,,0,-0.20000076,0,-0.29999924,0,,0,,0,50.3,0,0
2017-01-09,132472.2539744014,133086.63309989515,131788.64903195083,132619.3588354352,18838.0,0.0023544800523220832,,0,,0,,0,0.40000004,0,,0,,0,-0.20000076,0,-0.29999924,0,,0,,0,50.3,0,0
2017-01-10,132619.3588354352,134825.9317509407,131788.64903195083,133951.95581185806,26632.0,0.010048283961894722,,0,,0,,0,0.40000004,0,,0,,0,-0.20000076,0,-0.29999924,0,,0,,0,50.3,0,0
