date,open,high,low,close,volume,returns,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_Social_Financing_Monthly_zscore,fac_Social_Financing_Monthly_zscore_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_PMI_Raw_Material_Inventory_diff,fac_PMI_Raw_Material_Inventory_diff_release,fac_PMI_Import_level,fac_PMI_Import_level_release,fac_CPI_=100_zscore,fac_CPI_=100_zscore_release,fac_PMI_level,fac_PMI_level_release,fac_PPI_All_Industry_YoY_level,fac_PPI_All_Industry_YoY_level_release,fac_PMI_Input_Price_level,fac_PMI_Input_Price_level_release,fac_PMI_zscore,fac_PMI_zscore_release,fac_PPIRM_Agri_Products_YoY_zscore,fac_PPIRM_Agri_Products_YoY_zscore_release,fac_PMI_Import_zscore,fac_PMI_Import_zscore_release,any_effective_release
2021-07-06,5470.918178056257,5550.336798294958,5470.918178056257,5524.717888540537,745214.0,0.009833762584874783,,0,,0,,0,0.29999924,0,49.7,0,-2.889495,0,51.5,0,9.0,0,61.2,0,-0.93474317,0,1.130334,0,-0.117158696,0,0
2021-07-07,5492.694251347513,5510.627488175607,5354.35213867365,5437.61359537551,1202360.0,-0.015766287966612835,,0,,0,,0,0.29999924,0,49.7,0,-2.8309994,0,51.5,0,9.0,0,61.2,0,-0.94042057,0,1.1257937,0,-0.1340076,0,0
2021-07-08,5418.399413059694,5478.603850982582,5363.318757087693,5461.951559642209,933156.0,0.004475853945818731,,0,,0,,0,0.29999924,0,49.7,0,-2.775442,0,51.5,0,9.0,0,61.2,0,-0.94615227,0,1.1212816,0,-0.15188067,0,0
2021-07-09,5417.118467571975,5540.089234393186,5405.589958182483,5529.84167049142,939353.0,0.012429643527204437,,0,,0,,0,0.29999924,0,49.7,0,-2.7225761,0,51.5,0,9.0,0,61.2,0,-0.95193934,0,1.1167972,0,-0.17092693,0,0
2021-07-12,5525.998834028257,5619.507854631887,5508.065597200165,5536.246397930026,807356.0,0.0011582117211028642,,0,,0,,0,0.29999924,0,49.7,0,-3.1077416,1,51.5,0,8.8,1,61.2,0,-0.9577828,0,0.23968706,1,-0.19132866,0,0
2021-07-13,5531.122615979142,5629.755418533656,5528.560725003699,5618.2269091441685,722578.0,0.01480795927811207,,0,,0,,0,0.29999924,0,49.7,0,-3.0373974,0,51.5,0,8.8,0,61.2,0,-0.9586463,0,0.24095823,0,-0.20317599,0,0
2021-07-14,5636.1601459722615,5680.993238042493,5592.607999389748,5668.183783165286,799275.0,0.008891928864569021,,0,,0,,0,0.29999924,0,49.7,0,-2.9710658,0,51.5,0,8.8,0,61.2,0,-0.95951086,0,0.24223094,0,-0.21538956,0,0
2021-07-15,5668.183783165286,5734.792948526776,5637.441091459981,5701.488365846031,793820.0,0.005875706214689247,,0,,0,,0,0.29999924,0,49.7,0,-2.9083683,0,51.5,0,8.8,0,61.2,0,-0.9603766,0,0.24350516,0,-0.22799644,0,0
2021-07-16,5714.297820723236,5775.783204133843,5669.464728653005,5707.893093284636,838134.0,0.001123343068973215,,0,,0,,0,0.29999924,0,49.7,0,-2.8489752,0,51.5,0,8.8,0,61.2,0,-0.96124357,0,0.24478096,0,-0.24102654,0,0
2021-07-19,5736.073894014498,5846.235205958498,5732.231057551334,5732.231057551334,800570.0,0.0042639138240574415,,0,,0,,0,0.29999924,0,49.7,0,-2.7925966,0,51.5,0,8.8,0,61.2,0,-0.9621116,0,0.2460583,0,-0.25451314,0,0
2021-07-20,5692.5217474319825,5805.244950351427,5634.87920048454,5792.435495474221,860908.0,0.010502793296089719,,0,,0,,0,0.29999924,0,49.7,0,-2.7389774,0,51.5,0,8.8,0,61.2,0,-0.9629808,0,0.24733719,0,-0.26849338,0,0
2021-07-21,5792.435495474221,5812.930623277755,5680.993238042493,5723.264439137283,731155.0,-0.011941618752765226,,0,,0,,0,0.29999924,0,49.7,0,-2.6878917,0,51.5,0,8.8,0,61.2,0,-0.9638512,0,0.24861766,0,-0.28300872,0,0
2021-07-22,5725.826330112726,5761.692803768913,5651.531491824914,5689.959856456541,719986.0,-0.005819158460160567,,0,,0,,0,0.29999924,0,49.7,0,-2.639993,0,51.5,0,8.8,0,61.2,0,-0.9647227,0,0.24963629,0,-0.29810584,0,0
2021-07-23,5643.845818898589,5779.62604059701,5642.564873410867,5756.569021818031,887887.0,0.011706438541197572,,0,,0,,0,0.29999924,0,49.7,0,-2.5941846,0,51.5,0,8.8,0,61.2,0,-0.9655954,0,0.2506559,0,-0.31383732,0,0
2021-07-26,5779.62604059701,5782.187931572453,5656.655273775796,5743.759566940822,779134.0,-0.002225189141076833,,0,,0,,0,0.29999924,0,49.7,0,-2.550313,0,51.5,0,8.8,0,61.2,0,-0.9664693,0,0.2516764,0,-0.3302628,0,0
2021-07-27,5762.973749256637,5883.382625102407,5741.197675965377,5864.168442786592,738332.0,0.02096342551293473,,0,,0,,0,0.29999924,0,49.7,0,-2.5082405,0,51.5,0,8.8,0,61.2,0,-0.96734434,0,0.2526979,0,-0.34745026,0,0
2021-07-28,5889.787352541011,5889.787352541011,5724.545384625006,5727.107275600449,710975.0,-0.02337265181301873,,0,,0,,0,0.29999924,0,49.7,0,-2.4678419,0,51.5,0,8.8,0,61.2,0,-0.96822053,0,0.25372037,0,-0.3654774,0,0
2021-07-29,5738.635784989935,5775.783204133843,5716.85971169868,5755.28807633031,691222.0,0.004920599418474669,,0,,0,,0,0.29999924,0,49.7,0,-2.4290047,0,51.5,0,8.8,0,61.2,0,-0.9690979,0,0.2547438,0,-0.38443378,0,0
2021-07-30,5770.659422182964,5780.906986084729,5691.240801944262,5750.164294379428,821607.0,-0.0008902737591807153,,0,,0,,0,0.29999924,0,49.7,0,-2.3916264,0,51.5,0,8.8,0,61.2,0,-0.9699765,0,0.2557682,0,-0.40442315,0,0
2021-08-02,5729.66916657589,5732.231057551334,5528.560725003699,5531.122615979142,903252.0,-0.03809311650701708,,0,,0,,0,-0.29999924,1,49.4,1,-2.355614,0,50.9,1,8.8,0,62.9,1,-1.6280314,1,0.2567936,0,-0.75773335,1,0
2021-08-03,5500.37992427384,5560.584362196725,5460.670614154488,5537.527343417745,715802.0,0.0011579434923572052,,0,,0,,0,-0.29999924,0,49.4,0,-2.3208818,0,50.9,0,8.8,0,62.9,0,-1.6210253,0,0.25781992,0,-0.78608173,0,0
2021-08-04,5496.537087810673,5666.902837677563,5479.884796470303,5648.969600849469,746954.0,0.02012491325468413,,0,,0,,0,-0.29999924,0,49.4,0,-2.2873526,0,50.9,0,8.8,0,62.9,0,-1.6140823,0,0.25884727,0,-0.8163286,0,0
2021-08-05,5642.564873410867,5691.240801944262,5628.474473045937,5679.7122925547765,660970.0,0.005442176870748883,,0,,0,,0,-0.29999924,0,49.4,0,-2.2549548,0,50.9,0,8.8,0,62.9,0,-1.6072013,0,0.2598756,0,-0.8487245,0,0
2021-08-06,5682.274183530217,5716.85971169868,5641.283927923143,5704.050256821471,622338.0,0.004285069914297779,,0,,0,,0,-0.29999924,0,49.4,0,-2.2236228,0,50.9,0,8.8,0,62.9,0,-1.6003816,0,0.2609049,0,-0.88356924,0,0
2021-08-09,5706.612147796914,5796.278331937384,5693.802692919705,5751.445239867147,644301.0,0.008309005165057393,,0,,0,,0,-0.29999924,0,49.4,0,-2.1932964,0,50.9,0,8.8,0,62.9,0,-1.593622,0,0.2619352,0,-0.9212256,0,0
2021-08-10,5692.5217474319825,5798.840222912827,5673.307565116171,5789.873604498774,547323.0,0.0066815144766141366,,0,,0,,0,-0.29999924,0,49.4,0,-2.16392,1,50.9,0,9.0,1,62.9,0,-1.5869215,0,-0.61905843,1,-0.9621371,0,0
2021-08-11,5789.873604498774,5951.2727359516175,5769.378476695242,5949.991790463898,646196.0,0.027654867256637683,,0,,0,,0,-0.29999924,0,49.4,0,-2.135442,0,50.9,0,9.0,0,62.9,0,-1.5802791,0,-0.61445415,0,-1.006853,0,0
2021-08-12,5956.396517902504,5969.205972779714,5894.911134491898,5903.877752905945,468053.0,-0.0077502691065658436,,0,,0,,0,-0.29999924,0,49.4,0,-2.107815,0,50.9,0,9.0,0,62.9,0,-1.5736941,0,-0.60986435,0,-1.0560633,0,0
2021-08-13,5910.282480344549,5948.710844976176,5851.3589879093815,5893.630189004177,456712.0,-0.0017357344326319746,,0,,0,,0,-0.29999924,0,49.4,0,-2.0809948,0,50.9,0,9.0,0,62.9,0,-1.5641398,0,-0.6052887,0,-1.0599635,0,0
2021-08-16,5901.315861930502,6087.05295765004,5901.315861930502,5969.205972779714,506283.0,0.0128232992827646,,0,,0,,0,-0.29999924,0,49.4,0,-2.0549405,0,50.9,0,9.0,0,62.9,0,-1.5547013,0,-0.6007269,0,-1.063888,0,0
2021-08-17,5949.991790463898,6051.186483993856,5944.868008513016,6023.005683263995,265854.0,0.009012875536480669,,0,,0,,0,-0.29999924,0,49.4,0,-2.029614,0,50.9,0,9.0,0,62.9,0,-1.5453761,0,-0.5961787,0,-1.067837,0,0
2021-08-18,5969.205972779714,6026.848519727158,5900.03491644278,5933.339499123525,180877.0,-0.014887282007656766,,0,,0,,0,-0.29999924,0,49.4,0,-2.0049798,0,50.9,0,9.0,0,62.9,0,-1.5361615,0,-0.59164387,0,-1.0718111,0,0
2021-08-19,5996.105828021852,5996.105828021852,5873.135061200639,5923.091935221759,90399.0,-0.0017271157167526585,,0,,0,,0,-0.29999924,0,49.4,0,-1.9810047,0,50.9,0,9.0,0,62.9,0,-1.5270554,0,-0.58712196,0,-1.0758103,0,0
2021-08-20,5902.59680741822,5919.249098758595,5820.616296204082,5906.439643881381,92484.0,-0.0028114186851220246,,0,,0,,0,-0.29999924,0,49.4,0,-1.9576578,0,50.9,0,9.0,0,62.9,0,-1.5180552,0,-0.5826129,0,-1.0798349,0,0
2021-08-23,5870.0106945062425,5923.993713811973,5764.6152758617245,5881.5784843574675,43367.0,-0.0042091616985653335,,0,,0,,0,-0.29999924,0,49.4,0,-1.9347339,0,50.9,0,9.0,0,62.9,0,-1.5091588,0,-0.5769131,0,-1.0838856,0,0
2021-08-24,5904.714064059926,5936.8468136466645,5836.592634936027,5925.27902379544,26922.0,0.007430069930070227,,0,,0,,0,-0.29999924,0,49.4,0,-1.9123881,0,50.9,0,9.0,0,62.9,0,-1.500364,0,-0.5712205,0,-1.0879623,0,0
2021-08-25,5905.999374043395,6025.533202506077,5905.999374043395,6011.3947926879155,35433.0,0.014533622559653736,,0,,0,,0,-0.29999924,0,49.4,0,-1.8905948,0,50.9,0,9.0,0,62.9,0,-1.4916683,0,-0.56553435,0,-1.0920653,0,0
2021-08-26,6008.824172720973,6100.081181547322,5997.256382869747,6016.536032621791,45947.0,0.0008552490912971944,,0,,0,,0,-0.29999924,0,49.4,0,-1.8693297,0,50.9,0,9.0,0,62.9,0,-1.4830703,0,-0.55985403,0,-1.0961953,0,0
2021-08-27,6039.671612324248,6043.527542274656,5934.27619367973,5988.259212985455,58119.0,-0.004699850459303878,,0,,0,,0,-0.29999924,0,49.4,0,-1.84857,0,50.9,0,9.0,0,62.9,0,-1.4745674,0,-0.5541789,0,-1.1003523,0,0
2021-08-30,5988.259212985455,6070.519051927519,5938.1321236301355,5943.273363564019,67312.0,-0.007512341704227654,,0,,0,,0,-0.29999924,0,49.4,0,-1.8282943,0,50.9,0,9.0,0,62.9,0,-1.4661579,0,-0.5485082,0,-1.1045369,0,0
2021-08-31,5959.982393349124,6013.965412654851,5903.4287540764535,6004.968242770563,50640.0,0.010380622837369735,,0,,0,,0,-0.29999924,0,49.4,0,-1.8084823,0,50.9,0,9.0,0,62.9,0,-1.4578398,0,-0.54284143,0,-1.1087492,0,0
2021-09-01,5976.691423134228,5984.403283035047,5904.714064059926,5938.1321236301355,58299.0,-0.011130136986301609,,0,,0,,0,0.0,1,48.3,1,-1.7891152,0,49.6,1,9.0,0,61.3,1,-2.7475934,1,-0.53717774,0,-2.6572235,1,0
2021-09-02,5912.42592396074,6025.533202506077,5899.5728241260485,6006.253552754035,56119.0,0.011471861471862077,,0,,0,,0,0.0,0,48.3,0,-1.7701749,0,49.6,0,9.0,0,61.3,0,-2.7009315,0,-0.53151655,0,-2.6279874,0,0
2021-09-03,6016.536032621791,6206.761910175313,6006.253552754035,6148.922960919172,52189.0,0.023753477423496205,,0,,0,,0,0.0,0,48.3,0,-1.7516445,0,49.6,0,9.0,0,61.3,0,-2.6562364,0,-0.52585715,0,-2.599564,0,0
2021-09-06,6148.922960919172,6190.0528803902025,6130.928621150595,6163.0613707373395,35300.0,0.002299331103679192,,0,,0,,0,0.0,0,48.3,0,-1.733508,0,49.6,0,9.0,0,61.3,0,-2.613369,0,-0.5201988,0,-2.5719151,0,0
2021-09-07,6132.213931134067,6217.044390043069,6132.213931134067,6210.6178401257175,35182.0,0.007716371220020557,,0,,0,,0,0.0,0,48.3,0,-1.7157503,0,49.6,0,9.0,0,61.3,0,-2.5722034,0,-0.5145409,0,-2.5450053,0,0
2021-09-08,6220.900319993478,6246.606519662872,6163.0613707373395,6218.329700026537,44204.0,0.0012417218543048225,,0,,0,,0,0.0,0,48.3,0,-1.698357,0,49.6,0,9.0,0,61.3,0,-2.532626,0,-0.5088826,0,-2.518801,0,0
2021-09-09,6231.182799861237,6276.168649282677,6130.928621150595,6193.908810340614,39164.0,-0.003927242662256747,,0,,0,,0,0.0,0,48.3,0,-1.6813145,0,49.6,0,9.0,0,61.3,0,-2.4945328,0,-0.50322324,0,-2.4932706,0,0
2021-09-10,6187.482260423265,6217.044390043069,6073.089671894459,6089.798701679565,49466.0,-0.016808466486823104,,0,,0,,0,0.0,0,48.3,0,-1.3599198,1,49.6,0,9.5,1,61.3,0,-2.45783,0,-1.0424953,1,-2.4683847,0,0
2021-09-13,6084.657461745686,6169.48792065469,6075.660291861399,6130.928621150595,38066.0,0.006753904601097371,,0,,0,,0,0.0,0,48.3,0,-1.3482862,0,49.6,0,9.5,0,61.3,0,-2.4203894,0,-1.0344485,0,-2.4465163,0,0
2021-09-14,6105.222421481203,6136.069861084477,6079.516221811808,6114.219591365491,34068.0,-0.002725366876309865,,0,,0,,0,0.0,0,48.3,0,-1.3368114,0,49.6,0,9.5,0,61.3,0,-2.3843098,0,-1.0264726,0,-2.42513,0,0
2021-09-15,6165.63199070428,6165.63199070428,5994.685762902807,6116.790211332429,44824.0,0.0004204330460371164,,0,,0,,0,0.0,0,48.3,0,-1.3254914,0,49.6,0,9.5,0,61.3,0,-2.3495064,0,-1.018566,0,-2.4042077,0,0
2021-09-16,6137.355171067948,6214.473770076131,6093.654631629975,6161.776060753873,33517.0,0.00735448623660484,,0,,0,,0,0.0,0,48.3,0,-1.3143218,0,49.6,0,9.5,0,61.3,0,-2.3159022,0,-1.0107272,0,-2.383732,0,0
2021-09-17,6161.776060753873,6214.473770076131,5986.9739030019855,6011.3947926879155,29995.0,-0.024405506883604433,,0,,0,,0,0.0,0,48.3,0,-1.3032984,0,49.6,0,9.5,0,61.3,0,-2.2834265,0,-1.0029548,0,-2.363687,0,0
2021-09-22,5955.822518048936,6068.35000928455,5954.466765142483,6053.436727313563,543083.0,0.006993707130462656,,0,,0,,0,0.0,0,48.3,0,-1.2924173,0,49.6,0,9.5,0,61.3,0,-2.2520144,0,-0.99524754,0,-2.344057,0,0
2021-09-23,6076.484526723271,6222.905840620215,6043.946456968391,6220.194334807308,870372.0,0.027547592385218422,,0,,0,,0,0.0,0,48.3,0,-1.2816746,0,49.6,0,9.5,0,61.3,0,-2.2216055,0,-0.987604,0,-2.3248274,0,0
2021-09-24,6220.194334807308,6259.511169094454,6161.896959829822,6251.376651655734,698220.0,0.005013077593723159,,0,,0,,0,0.0,0,48.3,0,-1.2709398,0,49.6,0,9.5,0,61.3,0,-2.1921449,0,-0.9797973,0,-2.3059843,0,0
2021-09-27,6243.242134217013,6273.068698158983,6155.118195297554,6161.896959829822,831560.0,-0.014313597918022225,,0,,0,,0,0.0,0,48.3,0,-1.2603374,0,49.6,0,9.5,0,61.3,0,-2.1635814,0,-0.9720501,0,-2.2875142,0,0
2021-09-28,6161.896959829822,6225.617346433121,6038.52344534258,6218.838581900855,889913.0,0.009240924092409175,,0,,0,,0,0.0,0,48.3,0,-1.2498636,0,49.6,0,9.5,0,61.3,0,-2.1358674,0,-0.9643609,0,-2.2694044,0,0
2021-09-29,6218.838581900855,6252.7324045621845,6123.935878449131,6197.146535397604,727553.0,-0.0034881185960323746,,0,,0,,0,0.0,0,48.3,0,-1.2395152,0,49.6,0,9.5,0,61.3,0,-2.1089594,0,-0.95672846,0,-2.251643,0,0
2021-09-30,6203.925299929872,6370.682907423616,6176.810241800806,6342.212096388099,726737.0,0.023408444541676232,,0,,0,,0,0.0,0,48.3,0,-1.2292889,0,49.6,0,9.5,0,61.3,0,-2.0828166,0,-0.9491514,0,-2.2342181,0,0
2021-10-08,6576.757349204503,6660.8140294046,6522.527232946374,6584.891866643221,511371.0,0.038264215476699226,,0,,0,,0,0.5,1,46.8,1,-1.2191817,0,49.3,1,9.5,0,63.5,1,-2.2959688,1,-0.94162846,0,-3.956468,1,0
2021-10-11,6599.805148614207,6729.957427633716,6568.622831765783,6617.429936398098,794534.0,0.004941321803582532,,0,,0,,0,0.5,0,46.8,0,-1.2091901,0,49.3,0,9.5,0,63.5,0,-2.2637415,0,-0.9341582,0,-3.841268,0,0
2021-10-12,6635.05472418199,6678.438817188491,6527.950244572188,6556.421055607701,730557.0,-0.009219422249539422,,0,,0,,0,0.5,0,46.8,0,-1.1993115,0,49.3,0,9.5,0,63.5,0,-2.2325644,0,-0.9267396,0,-3.7348928,0,0
2021-10-13,6534.729009104452,6606.583913146472,6415.422753336572,6571.334337578689,917276.0,0.002274607113317062,,0,,0,,0,0.5,0,46.8,0,-1.1895429,0,49.3,0,9.5,0,63.5,0,-2.202379,0,-0.9193712,0,-3.6362536,0,0
2021-10-14,6602.516654427113,6613.36267767874,6409.999741710762,6494.056421910856,832987.0,-0.011759851454507864,,0,,0,,0,0.5,0,46.8,0,-1.1798815,0,49.3,0,9.5,0,63.5,0,-2.1731303,0,-0.9120519,0,-3.544441,0,0
2021-10-15,6502.190939349575,6602.516654427113,6468.297116688245,6586.247619549673,640937.0,0.014196242171189644,,0,,0,,0,0.5,0,46.8,0,-1.4680129,1,49.3,0,10.7,1,63.5,0,-2.1447682,0,-1.1500617,1,-3.458689,0,0
2021-10-18,6587.603372456125,6719.111404382089,6553.7095497947985,6691.996346253027,901584.0,0.016055990119391295,,0,,0,,0,0.5,0,46.8,0,-1.4548503,0,49.3,0,10.7,0,63.5,0,-2.1172462,0,-1.1409645,0,-3.378347,0,0
2021-10-19,6690.640593346571,6789.610555517654,6637.766229994898,6780.120285172484,800393.0,0.013168557536466619,,0,,0,,0,0.5,0,46.8,0,-1.4418923,0,49.3,0,10.7,0,63.5,0,-2.0905206,0,-1.1319612,0,-3.3028579,0,0
2021-10-20,6751.649474136965,6885.869011875833,6648.612253246521,6860.109706653225,921094.0,0.01179764047190579,,0,,0,,0,0.5,0,46.8,0,-1.4291328,0,49.3,0,10.7,0,63.5,0,-2.0645514,0,-1.1230497,0,-3.2317424,0,0
2021-10-21,6887.224764782288,7053.98237227603,6860.109706653225,6865.532718279035,1038517.0,0.0007905138339916462,,0,,0,,0,0.5,0,46.8,0,-1.416566,0,49.3,0,10.7,0,63.5,0,-2.0393012,0,-1.1142278,0,-3.1645849,0,0
2021-10-22,6799.10082586283,6853.330942120957,6582.180360830316,6647.256500340066,1182256.0,-0.03179304897314417,,0,,0,,0,0.5,0,46.8,0,-1.404186,0,49.3,0,10.7,0,63.5,0,-2.0137384,0,-1.1054934,0,-3.090629,0,0
2021-10-25,6647.256500340066,6743.514956698246,6613.36267767874,6705.553875317557,791861.0,0.008770140730165688,,0,,0,,0,0.5,0,46.8,0,-1.3919874,0,49.3,0,10.7,0,63.5,0,-1.988874,0,-1.0968446,0,-3.0210404,0,0
2021-10-26,6727.24592182081,6846.552177588691,6686.573334627213,6777.408779359577,804106.0,0.010715729882733616,,0,,0,,0,0.5,0,46.8,0,-1.379965,0,49.3,0,10.7,0,63.5,0,-1.964674,0,-1.0882794,0,-2.9553938,0,0
2021-10-27,6777.408779359577,6801.8123316757365,6660.8140294046,6708.2653811304635,898235.0,-0.010202040408081592,,0,,0,,0,0.5,0,46.8,0,-1.3681136,0,49.3,0,10.7,0,63.5,0,-1.9411072,0,-1.0797958,0,-2.8933191,0,0
2021-10-28,6697.419357878839,6704.198122411106,6514.3927155076535,6624.208700930366,1078283.0,-0.012530315278900361,,0,,0,,0,0.5,0,46.8,0,-1.3564286,0,49.3,0,10.7,0,63.5,0,-1.9181437,0,-1.071392,0,-2.8344944,0,0
2021-10-29,6640.4777358078,6767.918509014406,6621.4971951174575,6767.918509014406,766269.0,0.02169463774048297,,0,,0,,0,0.5,0,46.8,0,-1.3448956,0,49.3,0,10.7,0,63.5,0,-1.8957565,0,-1.065916,0,-2.7786362,0,0
2021-11-01,6753.00522704342,6759.783991575684,6620.141442211006,6622.852948023911,825917.0,-0.021434294871795045,,0,,0,,0,-1.2000008,1,47.5,1,-1.3335198,0,48.8,1,10.7,0,72.1,1,-2.2222295,1,-1.0604788,0,-2.1302931,1,0
2021-11-02,6663.525535217506,6736.736192165979,6568.622831765783,6701.486616598197,890737.0,0.011873080859774676,,0,,0,,0,-1.2000008,0,47.5,0,-1.3222969,0,48.8,0,10.7,0,72.1,0,-2.191299,0,-1.0550799,0,-2.1020973,0,0
2021-11-03,6712.332639849825,6854.686695027412,6648.612253246521,6842.4849188693315,761239.0,0.021039854339470088,,0,,0,,0,-1.2000008,0,47.5,0,-1.3112227,0,48.8,0,10.7,0,72.1,0,-2.1613476,0,-1.0497189,0,-2.0747328,0,0
2021-11-04,6845.196424682237,6846.552177588691,6565.911325952878,6575.40159629805,820324.0,-0.0390330889637408,,0,,0,,0,-1.2000008,0,47.5,0,-1.3002932,0,48.8,0,10.7,0,72.1,0,-2.1323216,0,-1.0443949,0,-2.0481563,0,0
2021-11-05,6616.074183491643,6637.766229994898,6441.182058559182,6517.10422132056,951270.0,-0.008865979381443623,,0,,0,,0,-1.2000008,0,47.5,0,-1.2895045,0,48.8,0,10.7,0,72.1,0,-2.104171,0,-1.0391077,0,-2.0223281,0,0
2021-11-08,6447.960823091448,6488.633410285046,6080.551785442631,6374.750166142977,1520891.0,-0.02184314541293897,,0,,0,,0,-1.2000008,0,47.5,0,-1.278853,0,48.8,0,10.7,0,72.1,0,-2.0768497,0,-1.0338565,0,-1.9972113,0,0
2021-11-09,6385.596189394601,6400.509471365587,6122.580125542679,6176.810241800806,886995.0,-0.031050616758826477,,0,,0,,0,-1.2000008,0,47.5,0,-1.268335,0,48.8,0,10.7,0,72.1,0,-2.0503151,0,-1.028641,0,-1.972771,0,0
2021-11-10,6202.569547023415,6377.461671955883,6156.47394820401,6365.259895797802,775694.0,0.030509218612818412,,0,,0,,0,-1.2000008,0,47.5,0,-1.2579471,0,48.8,0,10.7,0,72.1,0,-2.0245273,0,-1.0234605,0,-1.9489748,0,0
2021-11-11,6365.259895797802,6466.9413637817925,6331.3660731364735,6420.8457649623815,739889.0,0.008732694355697346,,0,,0,,0,-1.2000008,0,47.5,0,-0.66814584,1,48.8,0,13.5,1,72.1,0,-1.9994493,0,-1.1386558,1,-1.9257928,0,0
2021-11-12,6420.8457649623815,6494.056421910856,6354.413872546175,6438.470552746276,705239.0,0.0027449324324329005,,0,,0,,0,-1.2000008,0,47.5,0,-0.66216886,0,48.8,0,13.5,0,72.1,0,-1.9750465,0,-1.1322484,0,-1.9031966,0,0
2021-11-15,6405.9324829914,6565.911325952878,6366.615648704256,6445.249317278543,775804.0,0.0010528532322595652,,0,,0,,0,-1.2000008,0,47.5,0,-0.6562077,0,48.8,0,13.5,0,72.1,0,-1.9512868,0,-1.1258938,0,-1.8814281,0,0
2021-11-16,6445.249317278543,6537.440514917359,6407.28823589785,6416.778506243026,728451.0,-0.004417332772402083,,0,,0,,0,-1.2000008,0,47.5,0,-0.6502616,0,48.8,0,13.5,0,72.1,0,-1.9281402,0,-1.1195914,0,-1.8601847,0,0
2021-11-17,6439.826305652727,6507.613950975388,6408.643988804306,6495.41217481731,595568.0,0.012254384111556993,,0,,0,,0,-1.2000008,0,47.5,0,-0.64432985,0,48.8,0,13.5,0,72.1,0,-1.9055784,0,-1.1133399,0,-1.8394437,0,0
2021-11-18,6527.950244572188,6556.421055607701,6454.739587623712,6537.440514917359,726282.0,0.006470465456063446,,0,,0,,0,-1.2000008,0,47.5,0,-0.6384118,0,48.8,0,13.5,0,72.1,0,-1.8835751,0,-1.1071386,0,-1.8191836,0,0
2021-11-19,6552.353796888347,6590.314878269033,6502.190939349575,6574.0458433915965,678196.0,0.005599336374948249,,0,,0,,0,-1.2000008,0,47.5,0,-0.63250685,0,48.8,0,13.5,0,72.1,0,-1.8621055,0,-1.1009868,0,-1.7993846,0,0
2021-11-22,6498.123680630216,6580.824607923862,6399.153718459132,6419.490012055932,952591.0,-0.02351000206228071,,0,,0,,0,-1.2000008,0,47.5,0,-0.62661415,0,48.8,0,13.5,0,72.1,0,-1.8411462,0,-1.0948837,0,-1.7800275,0,0
2021-11-23,6435.759046933372,6545.575032356078,6346.279355107458,6350.346613826817,764403.0,-0.01077085533262967,,0,,0,,0,-1.2000008,0,47.5,0,-0.6207331,0,48.8,0,13.5,0,72.1,0,-1.8206757,0,-1.0888282,0,-1.7610947,0,0
2021-11-24,6355.769625452633,6441.182058559182,6311.029779539676,6418.134259149477,622678.0,0.010674637062339842,,0,,0,,0,-1.2000008,0,47.5,0,-0.6148629,0,48.8,0,13.5,0,72.1,0,-1.8006731,0,-1.0916135,0,-1.7425692,0,0
2021-11-25,6439.826305652727,6511.681209694751,6388.307695207509,6480.498892846327,568539.0,0.009716941275877078,,0,,0,,0,-1.2000008,0,47.5,0,-0.60900307,0,48.8,0,13.5,0,72.1,0,-1.7811192,0,-1.094411,0,-1.724435,0,0
2021-11-26,6469.652869594699,6476.431634126963,6376.105919049426,6407.28823589785,557607.0,-0.011297071129707681,,0,,0,,0,-1.2000008,0,47.5,0,-0.6031527,0,48.8,0,13.5,0,72.1,0,-1.7619957,0,-1.0972208,0,-1.7066771,0,0
2021-11-29,6361.192637078444,6472.364375407606,6305.606767913862,6359.836884171986,698188.0,-0.007405840033855693,,0,,0,,0,-1.2000008,0,47.5,0,-0.5973112,0,48.8,0,13.5,0,72.1,0,-1.7432852,0,-1.1000428,0,-1.6892811,0,0
2021-11-30,6359.836884171986,6382.884683581691,6119.868619729774,6137.493407513663,762909.0,-0.03496056277979054,,0,,0,,0,-1.2000008,0,47.5,0,-0.5914779,0,48.8,0,13.5,0,72.1,0,-1.7249715,0,-1.1028773,0,-1.6722337,0,0
2021-12-01,6099.532326132975,6207.992558649227,6048.013715687751,6184.944759239525,631540.0,0.0077313894411310535,,0,,0,,0,0.70000076,1,48.1,1,-0.585652,0,49.4,1,13.5,0,52.9,1,-1.3429976,1,-1.1057243,0,-1.1996812,1,0
2021-12-02,6180.877500520168,6195.790782491152,6018.187151745783,6071.061515097458,594354.0,-0.01841297676457665,,0,,0,,0,0.70000076,0,48.1,0,-0.5798328,0,49.4,0,13.5,0,52.9,0,-1.3314502,0,-1.108584,0,-1.1898942,0,0
2021-12-03,6073.773020910366,6235.107616778295,6026.321669184501,6221.55008771376,598466.0,0.02478785171951703,,0,,0,,0,0.70000076,0,48.1,0,-0.5740196,0,49.4,0,13.5,0,52.9,0,-1.3200572,0,-1.1114564,0,-1.1802145,0,0
