date,open,high,low,close,volume,returns,fac_PMI_Import_level,fac_PMI_Import_level_release,fac_PMI_level,fac_PMI_level_release,fac_PMI_zscore,fac_PMI_zscore_release,fac_PMI_Import_zscore,fac_PMI_Import_zscore_release,fac_PPI_All_Industry_YoY_level,fac_PPI_All_Industry_YoY_level_release,fac_PMI_diff,fac_PMI_diff_release,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_PMI_Raw_Material_Inventory_level,fac_PMI_Raw_Material_Inventory_level_release,fac_PMI_Import_diff,fac_PMI_Import_diff_release,fac_PPI_zscore,fac_PPI_zscore_release,fac_PMI_Business_Expectation_diff,fac_PMI_Business_Expectation_diff_release,any_effective_release
2025-07-03,8802.889398185085,8856.933111137343,8777.946146053275,8811.203815562356,481589.0,0.004502369668246464,47.8,0,50.2,0,0.17827095,0,0.44024593,0,-3.3,0,0.40000153,0,11301.0,0,48.0,0,0.70000076,0,1.0822014,0,-0.5,0,0
2025-07-04,8831.989859005533,8886.03357195779,8771.71033302032,8804.968002529404,494606.0,-0.0007077140835102247,47.8,0,50.2,0,0.17561617,0,0.43735996,0,-3.3,0,0.40000153,0,11301.0,0,48.0,0,0.70000076,0,1.0773962,0,-0.5,0,0
2025-07-07,8782.103354741912,8823.675441628262,8742.609872199877,8798.732189496452,445676.0,-0.0007082152974503542,47.8,0,50.2,0,0.1729603,0,0.43447882,0,-3.3,0,0.40000153,0,11301.0,0,48.0,0,0.70000076,0,1.072622,0,-0.5,0,0
2025-07-08,8809.125211218037,9010.749832616846,8802.889398185085,8983.727976140719,726022.0,0.021025277580911883,47.8,0,50.2,0,0.17030324,0,0.4316024,0,-3.3,0,0.40000153,0,11301.0,0,48.0,0,0.70000076,0,1.067878,0,-0.5,0,0
2025-07-09,8983.727976140719,9033.614480404342,8969.177745730494,9019.064249994119,473571.0,0.003933364183248633,47.8,0,50.2,0,0.16764496,0,0.42873067,0,-3.3,0,0.40000153,0,11301.0,0,48.0,0,0.70000076,0,1.0631641,0,-0.5,0,0
2025-07-10,8992.04239351799,9019.064249994119,8925.527054499826,8977.492163107765,636450.0,-0.004609356994699443,47.8,0,50.2,0,0.16498537,0,0.42586353,0,-3.6,1,0.40000153,0,11301.0,0,48.0,0,0.70000076,0,0.06646817,1,-0.5,0,0
2025-07-11,8937.998680565732,9141.701906308857,8927.605658844142,9023.221458682752,772262.0,0.0050937717064134524,47.8,0,50.2,0,0.16232443,0,0.42300093,0,-3.6,0,0.40000153,0,11301.0,0,48.0,0,0.70000076,0,0.06780972,0,-0.5,0,0
2025-07-14,9023.221458682752,9104.28702811114,8983.727976140719,9091.815402045235,544815.0,0.007601935038009877,47.8,0,50.2,0,0.15966207,0,0.42014277,0,-3.6,0,0.40000153,0,11301.0,0,48.0,0,0.70000076,0,0.06915224,0,-0.5,0,0
2025-07-15,9104.28702811114,9158.330741063399,9029.457271715706,9050.243315158883,568073.0,-0.004572473708276181,47.8,0,50.2,0,0.15658318,0,0.41753766,0,-3.6,0,0.40000153,0,19351.0,1,48.0,0,0.70000076,0,0.070495725,0,-0.5,0,0
2025-07-16,9046.086106470248,9114.680049832728,9004.514019583896,9064.793545569104,493411.0,0.001607717041800294,47.8,0,50.2,0,0.15350108,0,0.4149365,0,-3.6,0,0.40000153,0,19351.0,0,48.0,0,0.70000076,0,0.07184019,0,-0.5,0,0
2025-07-17,9073.107962946375,9164.566554096351,9056.479128191837,9141.701906308857,567537.0,0.008484292593442078,47.8,0,50.2,0,0.1504157,0,0.4123393,0,-3.6,0,0.40000153,0,19351.0,0,48.0,0,0.70000076,0,0.07318563,0,-0.5,0,0
2025-07-18,9145.859114997493,9324.619088608806,9127.151675898634,9316.304671231537,703683.0,0.019099590723056004,47.8,0,50.2,0,0.14732692,0,0.40974596,0,-3.6,0,0.40000153,0,19351.0,0,48.0,0,0.70000076,0,0.07453207,0,-0.5,0,0
2025-07-21,9328.776297297441,9420.234888447418,9243.553519180421,9260.182353934963,708709.0,-0.0060240963855421326,47.8,0,50.2,0,0.14423464,0,0.40715644,0,-3.6,0,0.40000153,0,19351.0,0,48.0,0,0.70000076,0,0.075879514,0,-0.5,0,0
2025-07-22,9231.081893114515,9366.19117549516,9216.53166270429,9276.8111886895,706504.0,0.0017957351290680545,47.8,0,50.2,0,0.14113873,0,0.4045707,0,-3.6,0,0.40000153,0,19351.0,0,48.0,0,0.70000076,0,0.077227965,0,-0.5,0,0
2025-07-23,9258.103749590644,9445.178140579228,9258.103749590644,9347.4837363963,758574.0,0.007618194039883619,47.8,0,50.2,0,0.13803913,0,0.40198866,0,-3.6,0,0.40000153,0,19351.0,0,48.0,0,0.70000076,0,0.07857744,0,-0.5,0,0
2025-07-24,9374.505592872429,9463.885579678088,9289.282814755406,9461.80697533377,627783.0,0.012230375806093097,47.8,0,50.2,0,0.13493566,0,0.3994103,0,-3.6,0,0.40000153,0,19351.0,0,48.0,0,0.70000076,0,0.07992793,0,-0.5,0,0
2025-07-25,9413.999075414466,9428.549305824688,9239.396310491784,9287.20421041109,673443.0,-0.018453427065026395,47.8,0,50.2,0,0.13182828,0,0.39683554,0,-3.6,0,0.40000153,0,19351.0,0,48.0,0,0.70000076,0,0.087084986,0,-0.5,0,0
2025-07-28,9287.20421041109,9332.933505986079,9174.959575817938,9297.597232132677,604377.0,0.0011190689346463056,47.8,0,50.2,0,0.12871683,0,0.3942643,0,-3.6,0,0.40000153,0,19351.0,0,48.0,0,0.70000076,0,0.094338655,0,-0.5,0,0
2025-07-29,9303.833045165631,9349.562340740618,9189.509806228163,9322.540484264488,611734.0,0.0026827632461434714,47.8,0,50.2,0,0.12560122,0,0.39169663,0,-3.6,0,0.40000153,0,19351.0,0,48.0,0,0.70000076,0,0.10169276,0,-0.5,0,0
2025-07-30,9322.540484264488,9384.898614594016,9276.8111886895,9335.012110330394,500291.0,0.0013377926421405117,47.8,0,50.2,0,0.12248133,0,0.38913238,0,-3.6,0,0.40000153,0,19351.0,0,48.0,0,0.70000076,0,0.10915133,0,-0.5,0,0
2025-07-31,9314.22606688722,9314.22606688722,9214.453058359974,9249.789332213373,479022.0,-0.009129369850812585,47.8,0,50.2,0,0.11935706,0,0.38657153,0,-3.6,0,0.40000153,0,19351.0,0,48.0,0,0.70000076,0,0.11671861,0,-0.5,0,0
2025-08-01,9229.003288770196,9301.754440821313,9185.352597539528,9260.182353934963,512068.0,0.0011235955056181357,47.8,1,49.4,1,-0.81259745,1,0.38401404,1,-3.6,0,-0.79999924,1,19351.0,0,47.7,1,0.0,1,0.124399096,0,0.5999985,1,1
2025-08-04,9268.496771312231,9276.8111886895,9089.736797700918,9185.352597539528,611600.0,-0.008080808080808133,47.8,0,49.4,0,-0.8118508,0,0.38145983,0,-3.6,0,-0.79999924,0,19351.0,0,47.7,0,0.0,0,0.1321975,0,0.5999985,0,0
2025-08-05,9154.173532374763,9424.392097136051,9152.094928030447,9420.234888447418,580261.0,0.025571396243494027,47.8,0,49.4,0,-0.8111049,0,0.37890887,0,-3.6,0,-0.79999924,0,19351.0,0,47.7,0,0.0,0,0.14011885,0,0.5999985,0,0
2025-08-06,9418.1562841031,9432.706514513322,9245.632123524738,9322.540484264488,557925.0,-0.010370697263901385,47.8,0,49.4,0,-0.8103598,0,0.37636113,0,-3.6,0,-0.79999924,0,19351.0,0,47.7,0,0.0,0,0.14816843,0,0.5999985,0,0
2025-08-07,9353.719549429254,9405.684658037193,9270.575375656548,9301.754440821313,445128.0,-0.0022296544035673715,47.8,0,49.4,0,-0.80961543,0,0.37381652,0,-3.6,0,-0.79999924,0,19351.0,0,47.7,0,0.0,0,0.15635185,0,0.5999985,0,0
2025-08-08,9316.304671231537,9413.999075414466,9307.990253854268,9332.933505986079,442221.0,0.003351955307262733,47.8,0,49.4,0,-0.8088719,0,0.371275,0,-3.6,0,-0.79999924,0,19351.0,0,47.7,0,0.0,0,0.16467506,0,0.5999985,0,0
2025-08-11,9326.697692953125,9598.994862058731,9262.26095827928,9580.287422959873,567374.0,0.026503340757238147,47.8,0,49.4,0,-0.8081292,0,0.36873657,0,-3.6,1,-0.79999924,0,19351.0,0,47.7,0,0.0,0,0.6541661,1,0.5999985,0,0
2025-08-12,9609.387883780319,9756.96879222687,9586.523235992825,9729.946935750742,443030.0,0.015621609893686328,47.8,0,49.4,0,-0.80738723,0,0.3662011,0,-3.6,0,-0.79999924,0,19351.0,0,47.7,0,0.0,0,0.66409737,0,0.5999985,0,0
2025-08-13,9709.160892307566,9833.877152966623,9675.903222798484,9794.383670424586,384052.0,0.0066225165562912025,47.8,0,49.4,0,-0.80664605,0,0.3636686,0,-3.6,0,-0.79999924,0,19351.0,0,47.7,0,0.0,0,0.6742235,0,0.5999985,0,0
2025-08-14,9763.204605259823,9825.562735589352,9644.724157633718,9659.274388043943,212511.0,-0.01379456706281812,47.8,0,49.4,0,-0.8059057,0,0.36113897,0,-3.6,0,-0.79999924,0,-30944.0,1,47.7,0,0.0,0,0.68455225,0,0.5999985,0,0
2025-08-15,9655.117179355308,9775.67623132573,9630.173927223495,9763.204605259823,117866.0,0.010759629868732468,47.8,0,49.4,0,-0.8066895,0,0.35886514,0,-3.6,0,-0.79999924,0,-30944.0,0,47.7,0,0.0,0,0.695092,0,0.5999985,0,0
2025-08-18,9813.091109523446,9996.008291823395,9811.01250517913,9908.706909362056,232837.0,0.014903129657227954,47.8,0,49.4,0,-0.80747426,0,0.35659388,0,-3.6,0,-0.79999924,0,-30944.0,0,47.7,0,0.0,0,0.7058516,0,0.5999985,0,0
2025-08-19,9941.964578871137,10077.073861251782,9923.257139772279,9964.829226658632,87436.0,0.005663939584644506,47.8,0,49.4,0,-0.80825996,0,0.35432518,0,-3.6,0,-0.79999924,0,-30944.0,0,47.7,0,0.0,0,0.7168403,0,0.5999985,0,0
2025-08-20,9937.807370182503,9937.807370182503,9771.519022637094,9858.820405098433,79561.0,-0.010638297872340496,47.8,0,49.4,0,-0.80904657,0,0.35205898,0,-3.6,0,-0.79999924,0,-30944.0,0,47.7,0,0.0,0,0.72806805,0,0.5999985,0,0
2025-08-21,9838.034361655256,9948.200391904089,9790.22646173595,9806.855296490494,58090.0,-0.005270925574530794,47.8,0,49.4,0,-0.8098341,0,0.34979525,0,-3.6,0,-0.79999924,0,-30944.0,0,47.7,0,0.0,0,0.7395452,0,0.5999985,0,0
2025-08-22,9806.855296490494,9908.706909362056,9769.440418292776,9883.763657230245,48758.0,0.007842306061890625,47.8,0,49.4,0,-0.81062263,0,0.34753397,0,-3.6,0,-0.79999924,0,-30944.0,0,47.7,0,0.0,0,0.7512831,0,0.5999985,0,0
2025-08-25,9889.999470263198,9971.065039691584,9840.112965999573,9860.89900944275,36525.0,-0.0023133543638277354,47.8,0,49.4,0,-0.8114121,0,0.3452751,0,-3.6,0,-0.79999924,0,-30944.0,0,47.7,0,0.0,0,0.7632935,0,0.5999985,0,0
2025-08-26,9852.58459206548,9889.999470263198,9781.912044358682,9794.383670424586,29423.0,-0.006745362563237767,47.8,0,49.4,0,-0.81220245,0,0.3430186,0,-3.6,0,-0.79999924,0,-30944.0,0,47.7,0,0.0,0,0.7691754,0,0.5999985,0,0
2025-08-27,9761.126000915507,9844.27017468821,9744.497166160963,9796.462274768905,20314.0,0.00021222410865884278,47.8,0,49.4,0,-0.81299376,0,0.3407644,0,-3.6,0,-0.79999924,0,-30944.0,0,47.7,0,0.0,0,0.77511793,0,0.5999985,0,0
2025-08-28,9806.855296490494,9829.719944277987,9702.925079274613,9711.239496651882,18719.0,-0.008699342244854691,47.8,0,49.4,0,-0.8137861,0,0.3385125,0,-3.6,0,-0.79999924,0,-30944.0,0,47.7,0,0.0,0,0.7811224,0,0.5999985,0,0
2025-08-29,9822.968799857743,9831.295113737682,9654.360943788985,9695.992513188678,733188.0,-0.0015700347487528354,47.8,0,49.4,0,-0.8145793,0,0.33626288,0,-3.6,0,-0.79999924,0,-30944.0,0,47.7,0,0.0,0,0.7871901,0,0.5999985,0,0
2025-09-01,9679.3398854288,9775.092495048095,9616.89253132926,9766.766181168156,669906.0,0.007299270072992581,48.0,1,49.5,1,-0.6993391,1,0.4722571,1,-3.6,0,0.099998474,1,-30944.0,0,48.0,1,0.20000076,1,0.7933224,0,1.1000023,1,1
2025-09-02,9770.929338108126,9895.824046307207,9760.521445758202,9806.316172097866,745699.0,0.00404944586530287,48.0,0,49.5,0,-0.7007987,0,0.46934122,0,-3.6,0,0.099998474,0,-30944.0,0,48.0,0,0.20000076,0,0.7995206,0,1.1000023,0,0
2025-09-03,9804.234593627882,9885.416153957283,9725.134611768462,9750.113553408279,739051.0,-0.005731267246869121,48.0,0,49.5,0,-0.70226157,0,0.46643093,0,-3.6,0,0.099998474,0,-30944.0,0,48.0,0,0.20000076,0,0.8057864,0,1.1000023,0,0
2025-09-04,9741.787239528341,9835.458270677653,9691.829356248709,9773.010916578112,715948.0,0.0023484201537149474,48.0,0,49.5,0,-0.7037277,0,0.46352616,0,-3.6,0,0.099998474,0,-30944.0,0,48.0,0,0.20000076,0,0.81212103,0,1.1000023,0,0
2025-09-05,9764.684602698171,9943.700351116855,9739.705661058355,9914.55825253707,687731.0,0.014483493077742216,48.0,0,49.5,0,-0.7051971,0,0.46062684,0,-3.6,0,0.099998474,0,-30944.0,0,48.0,0,0.20000076,0,0.8185261,0,1.1000023,0,0
2025-09-08,9897.905624777193,9902.06878171716,9762.603024228189,9852.11089843753,605851.0,-0.006298551333193347,48.0,0,49.5,0,-0.70666975,0,0.45773292,0,-3.6,0,0.099998474,0,-30944.0,0,48.0,0,0.20000076,0,0.8250032,0,1.1000023,0,0
2025-09-09,9860.437212317467,9893.742467837223,9812.56090750782,9872.926683137377,579029.0,0.0021128248468202937,48.0,0,49.5,0,-0.70814574,0,0.45484427,0,-3.6,0,0.099998474,0,-30944.0,0,48.0,0,0.20000076,0,0.83155406,0,1.1000023,0,0
2025-09-10,9856.274055377498,9858.355633847483,9621.055688269227,9621.055688269227,859709.0,-0.025511279780729756,48.0,0,49.5,0,-0.709625,0,0.45196083,0,-3.6,0,0.099998474,0,-30944.0,0,48.0,0,0.20000076,0,0.8381802,0,1.1000023,0,0
2025-09-11,9658.524100728953,9714.726719418539,9583.587275809503,9710.56356247857,719314.0,0.009303331890956335,48.0,0,49.5,0,-0.7111076,0,0.44908255,0,-2.9,1,0.099998474,0,-30944.0,0,48.0,0,0.20000076,0,1.3877069,1,1.1000023,0,0
2025-09-12,9695.992513188678,9810.479329037835,9646.034629909045,9675.17672848883,765320.0,-0.0036441586280814287,48.0,0,49.5,0,-0.7125936,0,0.44620934,0,-2.9,0,0.099998474,0,-30944.0,0,48.0,0,0.20000076,0,1.3911061,0,1.1000023,0,0
2025-09-15,9716.808297888525,9827.131956797713,9698.074091658662,9806.316172097866,583281.0,0.013554216867469826,48.0,0,49.5,0,-0.71408296,0,0.44334114,0,-2.9,0,0.099998474,0,14353.0,1,48.0,0,0.20000076,0,1.3945222,0,1.1000023,0,0
2025-09-16,9827.131956797713,9916.639831007054,9814.642485977805,9868.763526197406,591676.0,0.006368074718743344,48.0,0,49.5,0,-0.7190499,0,0.44000652,0,-2.9,0,0.099998474,0,14353.0,0,48.0,0,0.20000076,0,1.3979553,0,1.1000023,0,0
2025-09-17,9922.884566417008,9960.352978876734,9791.745122807972,9808.39775056785,680632.0,-0.0061168529846024056,48.0,0,49.5,0,-0.72405934,0,0.43667725,0,-2.9,0,0.099998474,0,14353.0,0,48.0,0,0.20000076,0,1.4014056,0,1.1000023,0,0
2025-09-18,9791.745122807972,9812.56090750782,9658.524100728953,9683.503042368768,627749.0,-0.012733446519524794,48.0,0,49.5,0,-0.7291121,0,0.43335322,0,-2.9,0,0.099998474,0,14353.0,0,48.0,0,0.20000076,0,1.4048733,0,1.1000023,0,0
2025-09-19,9693.910934718691,9762.603024228189,9685.584620838754,9695.992513188678,554657.0,0.0012897678417886915,48.0,0,49.5,0,-0.7342088,0,0.4300343,0,-2.9,0,0.099998474,0,14353.0,0,48.0,0,0.20000076,0,1.4083585,0,1.1000023,0,0
2025-09-22,9702.23724859863,9783.418808928034,9629.382002149167,9741.787239528341,561707.0,0.00472305710605414,48.0,0,49.5,0,-0.73935044,0,0.42672044,0,-2.9,0,0.099998474,0,14353.0,0,48.0,0,0.20000076,0,1.4118613,0,1.1000023,0,0
2025-09-23,9660.605679198938,9673.095150018846,9310.900496241511,9423.305733620682,1021148.0,-0.03269230769230791,48.0,0,49.5,0,-0.7445378,0,0.42341146,0,-2.9,0,0.099998474,0,14353.0,0,48.0,0,0.20000076,0,1.415382,0,1.1000023,0,0
2025-09-24,9458.692567610422,9514.89518630001,9381.674164220989,9498.242558540132,591824.0,0.007952286282306265,48.0,0,49.5,0,-0.7497716,0,0.42010725,0,-2.9,0,0.099998474,0,14353.0,0,48.0,0,0.20000076,0,1.4037992,0,1.1000023,0,0
2025-09-25,9562.771491109657,9641.871472969075,9527.384657119917,9598.158325099397,688356.0,0.01051939513477973,48.0,0,49.5,0,-0.7550528,0,0.41680777,0,-2.9,0,0.099998474,0,14353.0,0,48.0,0,0.20000076,0,1.3923786,0,1.1000023,0,0
2025-09-26,9618.974109799245,9698.074091658662,9602.321482039366,9612.72937438929,590776.0,0.0015181088700932932,48.0,0,49.5,0,-0.76038235,0,0.41351283,0,-2.9,0,0.099998474,0,14353.0,0,48.0,0,0.20000076,0,1.3811158,0,1.1000023,0,0
2025-09-29,9612.72937438929,9658.524100728953,9562.771491109657,9610.647795919303,444366.0,-0.00021654395842374274,48.0,0,49.5,0,-0.765761,0,0.41022238,0,-2.9,0,0.099998474,0,14353.0,0,48.0,0,0.20000076,0,1.3700064,0,1.1000023,0,0
2025-09-30,9579.424118869534,9610.647795919303,9523.221500179949,9604.40306050935,398602.0,-0.0006497725795970855,48.0,0,49.5,0,-0.7711898,0,0.4069363,0,-2.9,0,0.099998474,0,14353.0,0,48.0,0,0.20000076,0,1.3590466,0,1.1000023,0,0
2025-10-09,9837.539849147635,9970.760871226657,9822.968799857743,9960.352978876734,509596.0,0.03706111833550074,48.1,1,49.7,1,-0.53348386,1,0.4725196,1,-2.9,0,0.20000076,1,14353.0,0,48.5,1,0.099998474,1,1.3482322,0,0.3999977,1,1
2025-10-10,9960.352978876734,9999.90296980644,9748.031974938294,9822.968799857743,733204.0,-0.013793103448276,48.1,0,49.7,0,-0.53952706,0,0.46891502,0,-2.9,0,0.20000076,0,14353.0,0,48.5,0,0.099998474,0,1.3375593,0,0.3999977,0,0
2025-10-13,9822.968799857743,9831.295113737682,9689.747777778724,9745.95039646831,501265.0,-0.007840644204280545,48.1,0,49.7,0,-0.54563636,0,0.46531692,0,-2.9,0,0.20000076,0,14353.0,0,48.5,0,0.099998474,0,1.3270243,0,0.3999977,0,0
2025-10-14,9745.95039646831,9822.968799857743,9652.279365318998,9710.56356247857,526687.0,-0.0036309269542930123,48.1,0,49.7,0,-0.5518133,0,0.46172518,0,-2.9,0,0.20000076,0,14353.0,0,48.5,0,0.099998474,0,1.3166237,0,0.3999977,0,0
2025-10-15,9681.421463898785,9758.439867288218,9637.708316029108,9702.23724859863,448936.0,-0.0008574490889603492,48.1,0,49.7,0,-0.5580596,0,0.45813966,0,-2.9,0,0.20000076,0,14353.0,0,48.5,0,0.099998474,0,1.306354,0,0.3999977,0,0
2025-10-16,9710.56356247857,9756.358288818232,9660.605679198938,9691.829356248709,383828.0,-0.0010727311735677647,48.1,0,49.7,0,-0.5643769,0,0.4545602,0,-2.3,1,0.20000076,0,9639.0,1,48.5,0,0.099998474,0,1.6902547,1,0.3999977,0,0
2025-10-17,9708.481984008586,9775.092495048095,9666.85041460889,9687.666199308738,484295.0,-0.0004295532646049205,48.1,0,49.7,0,-0.57076705,0,0.45098668,0,-2.3,0,0.20000076,0,9639.0,0,48.5,0,0.099998474,0,1.6735158,0,0.3999977,0,0
2025-10-20,9712.645140948554,9795.908279747942,9691.829356248709,9698.074091658662,461434.0,0.0010743446497636366,48.1,0,49.7,0,-0.5772318,0,0.447419,0,-2.3,0,0.20000076,0,9639.0,0,48.5,0,0.099998474,0,1.6571013,0,0.3999977,0,0
2025-10-21,9700.155670128648,9783.418808928034,9641.871472969075,9673.095150018846,553539.0,-0.0025756600128783447,48.1,0,49.7,0,-0.5759718,0,0.44253215,0,-2.3,0,0.20000076,0,9639.0,0,48.5,0,0.099998474,0,1.6409997,0,0.3999977,0,0
2025-10-22,9664.768836138908,9675.17672848883,9529.466235589902,9537.792549469841,637846.0,-0.01398751882935223,48.1,0,49.7,0,-0.5747136,0,0.4376461,0,-2.3,0,0.20000076,0,9639.0,0,48.5,0,0.099998474,0,1.6251998,0,0.3999977,0,0
2025-10-23,9548.200441819763,9550.28202028975,9446.203096790516,9504.487293950086,533553.0,-0.0034919249236141647,48.1,0,49.7,0,-0.57345724,0,0.4327604,0,-2.3,0,0.20000076,0,9639.0,0,48.5,0,0.099998474,0,1.6096911,0,0.3999977,0,0
2025-10-24,9544.037284879796,9548.200441819763,9460.774146080408,9494.079401600162,455290.0,-0.0010950503723171634,48.1,0,49.7,0,-0.5722027,0,0.42787465,0,-2.3,0,0.20000076,0,9639.0,0,48.5,0,0.099998474,0,1.5944638,0,0.3999977,0,0
2025-10-27,9481.589930780256,9523.221500179949,9435.795204440592,9471.182038430332,462421.0,-0.0024117518088137,48.1,0,49.7,0,-0.57095,0,0.4229884,0,-2.3,0,0.20000076,0,9639.0,0,48.5,0,0.099998474,0,1.5806999,0,0.3999977,0,0
2025-10-28,9450.366253730484,9450.366253730484,9319.226810121449,9323.389967061417,531693.0,-0.015604395604395749,48.1,0,49.7,0,-0.569699,0,0.41810134,0,-2.3,0,0.20000076,0,9639.0,0,48.5,0,0.099998474,0,1.5671896,0,0.3999977,0,0
2025-10-29,9304.655760831556,9304.655760831556,9115.232120062949,9202.658415802307,727306.0,-0.01294931904442942,48.1,0,49.7,0,-0.56844985,0,0.4132129,0,-2.3,0,0.20000076,0,9639.0,0,48.5,0,0.099998474,0,1.5539258,0,0.3999977,0,0
2025-10-30,9156.863689462643,9229.718935912108,9136.047904762796,9188.087366512413,483690.0,-0.001583352182764286,48.1,0,49.7,0,-0.5672025,0,0.40832275,0,-2.3,0,0.20000076,0,9639.0,0,48.5,0,0.099998474,0,1.5409014,0,0.3999977,0,0
2025-10-31,9210.984729682246,9219.311043562184,9075.682129133242,9121.476855472902,415447.0,-0.0072496601721795395,48.1,0,49.7,0,-0.5659569,0,0.4034304,0,-2.3,0,0.20000076,0,9639.0,0,48.5,0,0.099998474,0,1.5281101,0,0.3999977,0,0
2025-11-03,9088.171599953148,9111.06896312298,8990.337411863868,9017.397931973668,556509.0,-0.0114103149246918,46.8,1,48.8,1,-1.6801647,1,-0.5107467,1,-2.3,0,-0.9000015,1,9639.0,0,47.3,1,-1.2999992,1,1.5155455,0,-1.2999992,1,1
2025-11-04,8975.766362573975,9092.334756893119,8946.62426399419,8967.440048694038,556601.0,-0.005540166204985986,46.8,0,48.8,0,-1.6657159,0,-0.5134594,0,-2.3,0,-0.9000015,0,9639.0,0,47.3,0,-1.2999992,0,1.5032017,0,-1.2999992,0,0
2025-11-05,8940.379528584237,9019.479510443654,8919.56374388439,8940.379528584237,546167.0,-0.003017641597028775,46.8,0,48.8,0,-1.6515172,0,-0.51618326,0,-2.3,0,-0.9000015,0,9639.0,0,47.3,0,-1.2999992,0,1.491073,0,-1.2999992,0,0
2025-11-06,8932.053214704296,9113.150541592964,8911.23743000445,9088.171599953148,621581.0,0.016530849825378224,46.8,0,48.8,0,-1.6375602,0,-0.5189185,0,-2.3,0,-0.9000015,0,9639.0,0,47.3,0,-1.2999992,0,1.4791542,0,-1.2999992,0,0
2025-11-07,9108.987384652995,9111.06896312298,8969.52162716402,9013.2347750337,501777.0,-0.008245533669262506,46.8,0,48.8,0,-1.623838,0,-0.5216651,0,-2.3,0,-0.9000015,0,9639.0,0,47.3,0,-1.2999992,0,1.46744,0,-1.2999992,0,0
2025-11-10,9002.826882683778,9096.497913833087,8965.358470224051,9044.45845208347,530809.0,0.0034642032332563577,46.8,0,48.8,0,-1.6103427,0,-0.5244233,0,-2.1,1,-0.9000015,0,9639.0,0,47.3,0,-1.2999992,0,1.8335706,1,-1.2999992,0,0
2025-11-11,9052.784765963408,9210.984729682246,9031.96898126356,9127.721590882858,505832.0,0.009205983889528202,46.8,0,48.8,0,-1.597068,0,-0.5271932,0,-2.1,0,-0.9000015,0,9639.0,0,47.3,0,-1.2999992,0,1.8163731,0,-1.2999992,0,0
2025-11-12,9117.313698532935,9133.966326292812,9067.3558152533,9100.661070773056,396375.0,-0.0029646522234892947,46.8,0,48.8,0,-1.5840069,0,-0.5299748,0,-2.1,0,-0.9000015,0,9639.0,0,47.3,0,-1.2999992,0,1.7995708,0,-1.2999992,0,0
2025-11-13,9069.437393723285,9131.884747822825,8994.500568803838,9108.987384652995,652768.0,0.0009149130832570851,46.8,0,48.8,0,-1.5711533,0,-0.5327684,0,-2.1,0,-0.9000015,0,9639.0,0,47.3,0,-1.2999992,0,1.7831506,0,-1.2999992,0,0
2025-11-14,9100.661070773056,9106.905806183011,8923.726900824357,8996.58214727382,587245.0,-0.012340036563071477,46.8,0,48.8,0,-1.5578892,0,-0.53206533,0,-2.1,0,-0.9000015,0,-27121.0,1,47.3,0,-1.2999992,0,1.7670999,0,-1.2999992,0,0
2025-11-17,9013.2347750337,9079.845286073209,8957.032156344114,9034.050559733547,585987.0,0.004164738546969193,46.8,0,48.8,0,-1.5448378,0,-0.5313628,0,-2.1,0,-0.9000015,0,-27121.0,0,47.3,0,-1.2999992,0,1.7514068,0,-1.2999992,0,0
2025-11-18,9048.62160902344,9081.926864543195,9004.90846115376,9063.192658313332,472289.0,0.003225806451612856,46.8,0,48.8,0,-1.5319927,0,-0.53066087,0,-2.1,0,-0.9000015,0,-27121.0,0,47.3,0,-1.2999992,0,1.7360603,0,-1.2999992,0,0
2025-11-19,9113.150541592964,9269.268926841816,9106.905806183011,9213.066308152229,822062.0,0.01653651814423518,46.8,0,48.8,0,-1.5193479,0,-0.52995944,0,-2.1,0,-0.9000015,0,-27121.0,0,47.3,0,-1.2999992,0,1.7210498,0,-1.2999992,0,0
2025-11-20,9190.168944982399,9210.984729682246,8984.092676453914,8998.663725743807,571538.0,-0.023271577044735592,46.8,0,48.8,0,-1.5068974,0,-0.52925867,0,-2.1,0,-0.9000015,0,-27121.0,0,47.3,0,-1.2999992,0,1.7063656,0,-1.2999992,0,0
2025-11-21,9009.07161809373,9040.2952951435,8861.279546724816,8898.747959184542,692437.0,-0.011103400416377474,46.8,0,48.8,0,-1.4946358,0,-0.52855843,0,-2.1,0,-0.9000015,0,-27121.0,0,47.3,0,-1.2999992,0,1.6919982,0,-1.2999992,0,0
2025-11-24,8875.85059601471,8894.584802244573,8794.669035685309,8832.137448145031,577844.0,-0.007485380116959206,46.8,0,48.8,0,-1.4825574,0,-0.52785873,0,-2.1,0,-0.9000015,0,-27121.0,0,47.3,0,-1.2999992,0,1.6788338,0,-1.2999992,0,0
2025-11-25,8792.587457215323,8827.974291205062,8696.834847596027,8700.998004535997,597491.0,-0.014847984916332657,46.8,0,48.8,0,-1.4706573,0,-0.52715963,0,-2.1,0,-0.9000015,0,-27121.0,0,47.3,0,-1.2999992,0,1.6659691,0,-1.2999992,0,0
2025-11-26,8651.040121256363,8809.2400849752,8642.713807376424,8784.261143335385,504182.0,0.009569377990430672,46.8,0,48.8,0,-1.4589304,0,-0.52646106,0,-2.1,0,-0.9000015,0,-27121.0,0,47.3,0,-1.2999992,0,1.6533974,0,-1.2999992,0,0
