date,open,high,low,close,volume,returns,fac_PPIRM_Fuel_Power_YoY_level,fac_PPIRM_Fuel_Power_YoY_level_release,fac_PPI_Electrical_Machinery_YoY_zscore,fac_PPI_Electrical_Machinery_YoY_zscore_release,fac_PPI_level,fac_PPI_level_release,fac_PMI_Input_Price_zscore,fac_PMI_Input_Price_zscore_release,fac_PMI_Input_Price_level,fac_PMI_Input_Price_level_release,fac_PPI_Electrical_Machinery_YoY_diff,fac_PPI_Electrical_Machinery_YoY_diff_release,fac_PPIRM_level,fac_PPIRM_level_release,fac_GDP_Cumulative_YoY_zscore,fac_GDP_Cumulative_YoY_zscore_release,fac_PPI_diff,fac_PPI_diff_release,fac_PMI_Raw_Material_Inventory_diff,fac_PMI_Raw_Material_Inventory_diff_release,fac_PPIRM_Fuel_Power_YoY_zscore,fac_PPIRM_Fuel_Power_YoY_zscore_release,fac_PPIRM_diff,fac_PPIRM_diff_release,fac_GDP_Cumulative_YoY_diff,fac_GDP_Cumulative_YoY_diff_release,fac_PPI_zscore,fac_PPI_zscore_release,any_effective_release
2016-06-06,10028.230969134573,10028.230969134573,9810.315331018897,9830.873410086406,84798.0,-0.011575031004547043,-9.4047,0,,0,-1.2,0,,0,55.3,0,,0,-6.9268,0,,0,0.8000002,0,0.19999695,0,,0,0.2849002,0,-0.19999981,0,,0,0
2016-06-07,9859.654720780934,9888.436031475463,9715.748167308324,9744.529478002845,78346.0,-0.008782936010036768,-9.4047,0,,0,-1.2,0,,0,55.3,0,,0,-6.9268,0,,0,0.8000002,0,0.19999695,0,,0,0.2849002,0,-0.19999981,0,,0,0
2016-06-08,9744.529478002845,9904.882494729469,9686.966856613799,9888.436031475463,58136.0,0.01476793248945163,-9.4047,0,,0,-1.2,0,,0,55.3,0,,0,-6.9268,0,,0,0.8000002,0,0.19999695,0,,0,0.2849002,0,-0.19999981,0,,0,0
2016-06-13,9871.989568221448,9970.668347745528,9793.868867764879,9859.654720780934,30016.0,-0.0029106029106034104,-8.3,1,,0,-1.2,1,,0,55.3,0,,0,-7.0,1,,0,1.0999999,1,0.19999695,0,,1,-0.073200226,1,-0.19999981,0,,1,1
2016-06-14,9884.324415661957,10015.89612169406,9810.315331018897,9867.877952407942,44700.0,0.0008340283569641116,-8.3,0,,0,-1.2,0,,0,55.3,0,,0,-7.0,0,,0,1.0999999,0,0.19999695,0,,0,-0.073200226,0,-0.19999981,0,,0,0
2016-06-15,9876.10118403495,9900.770878915966,9806.20371520539,9896.65926310246,24216.0,0.0029166666666660124,-8.3,0,,0,-1.2,0,,0,55.3,0,,0,-7.0,0,,0,1.0999999,0,0.19999695,0,,0,-0.073200226,0,-0.19999981,0,,0,0
2016-06-16,9921.328957983482,9978.891579372534,9904.882494729469,9921.328957983482,22494.0,0.002492729538845273,-8.3,0,,0,-1.2,0,,0,55.3,0,,0,-7.0,0,,0,1.0999999,0,0.19999695,0,,0,-0.073200226,0,-0.19999981,0,,0,0
2016-06-17,9892.547647288968,9995.338042626541,9863.766336594439,9978.891579372534,19682.0,0.005801906340655361,-8.3,0,,0,-1.2,0,,0,55.3,0,,0,-7.0,0,,0,1.0999999,0,0.19999695,0,,0,-0.073200226,0,-0.19999981,0,,0,0
2016-06-20,9966.55673193202,10110.463285404641,9933.663805423992,10085.793590523614,29706.0,0.010712814173876595,-8.3,0,,0,-1.2,0,,0,55.3,0,,0,-7.0,0,,0,1.0999999,0,0.19999695,0,,0,-0.073200226,0,-0.19999981,0,,0,0
2016-06-21,10114.57490121814,10213.253680742224,10077.570358896604,10205.030449115211,36462.0,0.011822258459029955,-8.3,0,,0,-1.2,0,,0,55.3,0,,0,-7.0,0,,0,1.0999999,0,0.19999695,0,,0,-0.073200226,0,-0.19999981,0,,0,0
2016-06-22,10225.588528182727,10385.94154490936,10180.360754234194,10336.602155147324,48222.0,0.012892828364223119,-8.3,0,,0,-1.2,0,,0,55.3,0,,0,-7.0,0,,0,1.0999999,0,0.19999695,0,,0,-0.073200226,0,-0.19999981,0,,0,0
2016-06-23,10336.602155147324,10377.71831328235,10270.816302131268,10320.155691893302,29042.0,-0.001591089896579967,-8.3,0,,0,-1.2,0,,0,55.3,0,,0,-7.0,0,,0,1.0999999,0,0.19999695,0,,0,-0.073200226,0,-0.19999981,0,,0,0
2016-06-24,10328.378923520313,10377.71831328235,10180.360754234194,10200.91883330171,31552.0,-0.011553784860557359,-8.3,0,,0,-1.2,0,,0,55.3,0,,0,-7.0,0,,0,1.0999999,0,0.19999695,0,,0,-0.073200226,0,-0.19999981,0,,0,0
2016-06-27,10213.253680742224,10418.834471417382,10176.249138420688,10332.490539333816,26914.0,0.012898024989923318,-8.3,0,,0,-1.2,0,,0,55.3,0,,0,-7.0,0,,0,1.0999999,0,0.19999695,0,,0,-0.073200226,0,-0.19999981,0,,0,0
2016-06-28,10316.044076079801,10361.271850028334,10274.927917944771,10324.26730770681,19342.0,-0.0007958615200953645,-8.3,0,,0,-1.2,0,,0,55.3,0,,0,-7.0,0,,0,1.0999999,0,0.19999695,0,,0,-0.073200226,0,-0.19999981,0,,0,0
2016-06-29,10364.329964514734,10394.210652221327,10296.031249756817,10338.717946480527,21398.0,0.0013996769303841194,-8.3,0,,0,-1.2,0,,0,55.3,0,,0,-7.0,0,,0,1.0999999,0,0.19999695,0,,0,-0.073200226,0,-0.19999981,0,,0,0
2016-06-30,10342.986616152888,10432.628679272662,10296.031249756817,10415.55400058318,27190.0,0.0074318744838968165,-8.3,0,,0,-1.2,0,,0,55.3,0,,0,-7.0,0,,0,1.0999999,0,0.19999695,0,,0,-0.073200226,0,-0.19999981,0,,0,0
2016-07-01,10415.55400058318,10607.644135839837,10381.404643204221,10607.644135839837,41914.0,0.018442622950819665,-8.3,0,,0,-1.2,0,,0,55.3,0,,0,-7.0,0,,0,1.0999999,0,0.19999695,0,,0,-0.073200226,0,-0.19999981,0,,0,0
2016-07-04,10620.450144856952,10735.704226010943,10543.614090754292,10573.494778460876,55836.0,-0.0032193158953722767,-8.3,0,,0,-1.2,0,,1,51.3,1,,0,-7.0,0,,0,1.0999999,0,-0.5999985,1,,0,-0.073200226,0,-0.19999981,0,,0,0
2016-07-05,10599.106796495098,10611.912805512207,10360.061294842368,10552.151430099027,43852.0,-0.002018570851836654,-8.3,0,,0,-1.2,0,,0,51.3,0,,0,-7.0,0,,0,1.0999999,0,-0.5999985,0,,0,-0.073200226,0,-0.19999981,0,,0,0
2016-07-06,10556.420099771394,10599.106796495098,10407.01666123844,10530.80808173718,39178.0,-0.0020226537216826435,-8.3,0,,0,-1.2,0,,0,51.3,0,,0,-7.0,0,,0,1.0999999,0,-0.5999985,0,,0,-0.073200226,0,-0.19999981,0,,0,0
2016-07-07,10475.31537599636,10646.062162891174,10453.972027634516,10496.658724358214,41272.0,-0.0032428050263481056,-8.3,0,,0,-1.2,0,,0,51.3,0,,0,-7.0,0,,0,1.0999999,0,-0.5999985,0,,0,-0.073200226,0,-0.19999981,0,,0,0
2016-07-08,10475.31537599636,10624.71881452932,10458.240697306885,10582.03211780562,29566.0,0.008133387555917304,-8.3,0,,0,-1.2,0,,0,51.3,0,,0,-7.0,0,,0,1.0999999,0,-0.5999985,0,,0,-0.073200226,0,-0.19999981,0,,0,0
2016-07-11,10628.987484201694,10688.748859614878,10573.494778460876,10646.062162891174,31160.0,0.006050826946349508,-7.2,1,,0,-1.3,1,,0,51.3,0,,0,-5.7,1,,0,1.3000001,1,-0.5999985,0,,1,1.3000002,1,-0.19999981,0,,1,1
2016-07-12,10637.524823546428,10646.062162891174,10505.196063702955,10547.882760426655,30028.0,-0.009222133119487275,-7.2,0,,0,-1.3,0,,0,51.3,0,,0,-5.7,0,,0,1.3000001,0,-0.5999985,0,,0,1.3000002,0,-0.19999981,0,,0,0
2016-07-13,10590.569457150357,10727.166886666198,10539.345421081916,10663.136841580656,57984.0,0.010926750303521304,-7.2,0,,0,-1.3,0,,0,51.3,0,,0,-5.7,0,,0,1.3000001,0,-0.5999985,0,,0,1.3000002,0,-0.19999981,0,,0,0
2016-07-14,10646.062162891174,10701.55486863198,10599.106796495098,10693.017529287248,30662.0,0.002802241793434801,-7.2,0,,0,-1.3,0,,0,51.3,0,,0,-5.7,0,,0,1.3000001,0,-0.5999985,0,,0,1.3000002,0,-0.19999981,0,,0,0
2016-07-15,10710.092207976728,10735.704226010943,10646.062162891174,10693.017529287248,34948.0,0.0,-7.2,0,,0,-1.3,0,,0,51.3,0,,0,-5.7,0,,0,1.3000001,0,-0.5999985,0,,0,1.3000002,0,-0.19999981,0,,0,0
2016-07-18,10722.898216993834,10748.510235028054,10560.688769443768,10599.106796495098,44616.0,-0.008782435129741195,-7.2,0,,0,-1.3,0,,0,51.3,0,,0,-5.7,0,,1,1.3000001,0,-0.5999985,0,,0,1.3000002,0,0.0,1,,0,0
2016-07-19,10552.151430099027,10599.106796495098,10342.986616152888,10449.703357962144,65072.0,-0.014095851792186753,-7.2,0,,0,-1.3,0,,0,51.3,0,,0,-5.7,0,,0,1.3000001,0,-0.5999985,0,,0,1.3000002,0,0.0,0,,0,0
2016-07-20,10424.09133992792,10526.539412064812,10385.673312876597,10483.852715341109,54284.0,0.003267973856209583,-7.2,0,,0,-1.3,0,,0,51.3,0,,0,-5.7,0,,0,1.3000001,0,-0.5999985,0,,0,1.3000002,0,0.0,0,,0,0
2016-07-21,10415.55400058318,10539.345421081916,10368.598634187107,10500.927394030587,50810.0,0.0016286644951137852,-7.2,0,,0,-1.3,0,,0,51.3,0,,0,-5.7,0,,0,1.3000001,0,-0.5999985,0,,0,1.3000002,0,0.0,0,,0,0
2016-07-22,10496.658724358214,10530.80808173718,10304.568589101562,10321.643267791042,50842.0,-0.01707317073170711,-7.2,0,,0,-1.3,0,,0,51.3,0,,0,-5.7,0,,0,1.3000001,0,-0.5999985,0,,0,1.3000002,0,0.0,0,,0,0
2016-07-25,10351.52395549763,10377.13597353185,10244.807213688377,10347.255285825257,49008.0,0.00248138957816324,-7.2,0,,0,-1.3,0,,0,51.3,0,,0,-5.7,0,,0,1.3000001,0,-0.5999985,0,,0,1.3000002,0,0.0,0,,0,0
2016-07-26,10325.91193746341,10342.986616152888,10278.956571067336,10283.225240739708,35474.0,-0.0061881188118808605,-7.2,0,,0,-1.3,0,,0,51.3,0,,0,-5.7,0,,0,1.3000001,0,-0.5999985,0,,0,1.3000002,0,0.0,0,,0,0
2016-07-27,10278.956571067336,10325.91193746341,10202.120516964678,10253.34455303311,53122.0,-0.002905770029058341,-7.2,0,,0,-1.3,0,,0,51.3,0,,0,-5.7,0,,0,1.3000001,0,-0.5999985,0,,0,1.3000002,0,0.0,0,,0,0
2016-07-28,10270.419231722597,10441.1660186174,10214.926525981786,10424.09133992792,71872.0,0.016652789342215257,-7.2,0,,0,-1.3,0,,0,51.3,0,,0,-5.7,0,,0,1.3000001,0,-0.5999985,0,,0,1.3000002,0,0.0,0,,0,0
2016-07-29,10441.1660186174,10466.778036651627,10308.837258773932,10381.404643204221,58652.0,-0.00409500409500374,-7.2,0,,0,-1.3,0,,0,51.3,0,,0,-5.7,0,,0,1.3000001,0,-0.5999985,0,,0,1.3000002,0,0.0,0,,0,0
2016-08-01,10407.01666123844,10475.31537599636,10368.598634187107,10445.43468828977,62530.0,0.006167763157894246,-7.2,0,,0,-1.3,0,,0,51.3,0,,0,-5.7,0,,0,1.3000001,0,-0.5999985,0,,0,1.3000002,0,0.0,0,,0,0
2016-08-02,10445.43468828977,10453.972027634516,10330.180607135779,10419.822670255557,79720.0,-0.002451982018797816,-7.2,0,,0,-1.3,0,,1,54.6,1,,0,-5.7,0,,0,1.3000001,0,0.29999924,1,,0,1.3000002,0,0.0,0,,0,0
2016-08-03,10449.703357962144,10466.778036651627,10253.34455303311,10287.493910412084,108294.0,-0.012699713232281584,-7.2,0,,0,-1.3,0,,0,54.6,0,,0,-5.7,0,,0,1.3000001,0,0.29999924,0,,0,1.3000002,0,0.0,0,,0,0
2016-08-04,10330.180607135779,10360.061294842368,10270.419231722597,10300.299919429188,100416.0,0.0012448132780076282,-7.2,0,,0,-1.3,0,,0,54.6,0,,0,-5.7,0,,0,1.3000001,0,0.29999924,0,,0,1.3000002,0,0.0,0,,0,0
2016-08-05,10300.299919429188,10445.43468828977,10244.807213688377,10432.628679272662,136198.0,0.012847078325735506,-7.2,0,,0,-1.3,0,,0,54.6,0,,0,-5.7,0,,0,1.3000001,0,0.29999924,0,,0,1.3000002,0,0.0,0,,0,0
2016-08-08,10445.43468828977,10582.03211780562,10407.01666123844,10573.494778460876,171128.0,0.01350245499181657,-7.2,0,,0,-1.3,0,,0,54.6,0,,0,-5.7,0,,0,1.3000001,0,0.29999924,0,,0,1.3000002,0,0.0,0,,0,0
2016-08-09,10569.226108788505,10586.300787477989,10475.31537599636,10509.46473337532,128862.0,-0.0060557125555109614,-7.2,0,,0,-1.3,0,,0,54.6,0,,0,-5.7,0,,0,1.3000001,0,0.29999924,0,,0,1.3000002,0,0.0,0,,0,0
2016-08-10,10509.46473337532,10654.599502235906,10496.658724358214,10641.793493218804,123252.0,0.01259138911454194,-6.2,1,,0,-1.1,1,,0,54.6,0,,0,-2.5,1,,0,5.5,1,0.29999924,0,,1,3.1999998,1,0.0,0,,1,1
2016-08-11,10658.868171908282,10667.405511253026,10547.882760426655,10577.763448133246,103748.0,-0.006016847172082285,-6.2,0,,0,-1.1,0,,0,54.6,0,,0,-2.5,0,,0,5.5,0,0.29999924,0,,0,3.1999998,0,0.0,0,,0,0
2016-08-12,10582.03211780562,10582.03211780562,10500.927394030587,10543.614090754292,75136.0,-0.0032284100080702816,-6.2,0,,0,-1.1,0,,0,54.6,0,,0,-2.5,0,,0,5.5,0,0.29999924,0,,0,3.1999998,0,0.0,0,,0,0
2016-08-15,10475.31537599636,10569.226108788505,10436.897348945038,10496.658724358214,119434.0,-0.004453441295547145,-6.2,0,,0,-1.1,0,,0,54.6,0,,0,-2.5,0,,0,5.5,0,0.29999924,0,,0,3.1999998,0,0.0,0,,0,0
2016-08-16,10530.80808173718,10646.062162891174,10509.46473337532,10611.912805512207,115670.0,0.010980073200487883,-6.2,0,,0,-1.1,0,,0,54.6,0,,0,-2.5,0,,0,5.5,0,0.29999924,0,,0,3.1999998,0,0.0,0,,0,0
2016-08-17,10641.793493218804,10641.793493218804,10573.494778460876,10628.987484201694,106126.0,0.0016090104585686493,-6.2,0,,0,-1.1,0,,0,54.6,0,,0,-2.5,0,,0,5.5,0,0.29999924,0,,0,3.1999998,0,0.0,0,,0,0
2016-08-18,10633.25615387406,10923.525691595232,10616.181475184574,10910.71968257812,235560.0,0.026506024096385028,-6.2,0,,0,-1.1,0,,0,54.6,0,,0,-2.5,0,,0,5.5,0,0.29999924,0,,0,3.1999998,0,0.0,0,,0,0
2016-08-19,10910.71968257812,10910.71968257812,10761.316244045163,10829.61495880309,168504.0,-0.007433489827855744,-6.2,0,,0,-1.1,0,,0,54.6,0,,0,-2.5,0,,0,5.5,0,0.29999924,0,,0,3.1999998,0,0.0,0,,0,0
2016-08-22,10757.047574372795,10778.390922734645,10552.151430099027,10564.957439116137,195852.0,-0.02443831296807275,-6.2,0,,0,-1.1,0,,0,54.6,0,,0,-2.5,0,,0,5.5,0,0.29999924,0,,0,3.1999998,0,0.0,0,,0,0
2016-08-23,10569.226108788505,10628.987484201694,10441.1660186174,10620.450144856952,95362.0,0.005252525252525508,-6.2,0,,0,-1.1,0,,0,54.6,0,,0,-2.5,0,,0,5.5,0,0.29999924,0,,0,3.1999998,0,0.0,0,,0,0
2016-08-24,10607.644135839837,10667.405511253026,10573.494778460876,10603.375466167467,71036.0,-0.0016077170418010711,-6.2,0,,0,-1.1,0,,0,54.6,0,,0,-2.5,0,,0,5.5,0,0.29999924,0,,0,3.1999998,0,0.0,0,,0,0
2016-08-25,10620.450144856952,10620.450144856952,10483.852715341109,10535.076751409551,114524.0,-0.006441223832527543,-6.2,0,,0,-1.1,0,,0,54.6,0,,0,-2.5,0,,0,5.5,0,0.29999924,0,,0,3.1999998,0,0.0,0,,0,0
2016-08-26,10500.927394030587,10628.987484201694,10496.658724358214,10560.688769443768,111038.0,0.00243111831442433,-6.2,0,,0,-1.1,0,,0,54.6,0,,0,-2.5,0,,0,5.5,0,0.29999924,0,,0,3.1999998,0,0.0,0,,0,0
2016-08-29,10526.539412064812,10628.987484201694,10509.46473337532,10539.345421081916,102356.0,-0.0020210185933711156,-6.2,0,,0,-1.1,0,,0,54.6,0,,0,-2.5,0,,0,5.5,0,0.29999924,0,,0,3.1999998,0,0.0,0,,0,0
2016-08-30,10552.151430099027,10594.838126822731,10500.927394030587,10518.002072720066,72000.0,-0.0020251113811259325,-6.2,0,,0,-1.1,0,,0,54.6,0,,0,-2.5,0,,0,5.5,0,0.29999924,0,,0,3.1999998,0,0.0,0,,0,0
2016-08-31,10509.46473337532,10564.957439116137,10419.822670255557,10428.36000960029,111132.0,-0.008522727272727515,-6.2,0,,0,-1.1,0,,0,54.6,0,,0,-2.5,0,,0,5.5,0,0.29999924,0,,0,3.1999998,0,0.0,0,,0,0
2016-09-01,10411.285330910814,10462.509366979259,10372.86730385948,10441.1660186174,84856.0,0.0012279983626688473,-6.2,0,,0,-1.1,0,,0,54.6,0,,0,-2.5,0,,0,5.5,0,0.29999924,0,,0,3.1999998,0,0.0,0,,0,0
2016-09-02,10415.55400058318,10547.882760426655,10389.941982548957,10539.345421081916,77584.0,0.009403107113655329,-6.2,0,,0,-1.1,0,,1,57.2,1,,0,-2.5,0,,0,5.5,0,0.29999924,1,,0,3.1999998,0,0.0,0,,0,0
2016-09-05,10509.46473337532,10543.614090754292,10274.68790139497,10308.837258773932,83772.0,-0.02187120291615996,-6.2,0,,0,-1.1,0,,0,57.2,0,,0,-2.5,0,,0,5.5,0,0.29999924,0,,0,3.1999998,0,0.0,0,,0,0
2016-09-06,10266.150562050221,10385.673312876597,10244.807213688377,10368.598634187107,49544.0,0.005797101449274589,-6.2,0,,0,-1.1,0,,0,57.2,0,,0,-2.5,0,,0,5.5,0,0.29999924,0,,0,3.1999998,0,0.0,0,,0,0
2016-09-07,10351.52395549763,10415.55400058318,10325.91193746341,10389.941982548957,43858.0,0.0020584602717166334,-6.2,0,,0,-1.1,0,,0,57.2,0,,0,-2.5,0,,0,5.5,0,0.29999924,0,,0,3.1999998,0,0.0,0,,0,0
2016-09-08,10415.55400058318,10432.628679272662,10330.180607135779,10415.55400058318,35122.0,0.0024650780608055367,-6.2,0,,0,-1.1,0,,0,57.2,0,,0,-2.5,0,,0,5.5,0,0.29999924,0,,0,3.1999998,0,0.0,0,,0,0
2016-09-09,10415.55400058318,10496.658724358214,10394.210652221327,10483.852715341109,35584.0,0.0065573770491809125,-6.2,0,,0,-1.1,0,,0,57.2,0,,0,-2.5,0,,0,5.5,0,0.29999924,0,,0,3.1999998,0,0.0,0,,0,0
2016-09-12,10466.778036651627,10475.31537599636,10381.404643204221,10432.628679272662,35554.0,-0.004885993485342466,-5.0,1,,0,-1.0,1,,0,57.2,0,,0,-0.3,1,,0,4.2000003,1,0.29999924,0,,1,2.2,1,0.0,0,,1,1
2016-09-13,10432.628679272662,10500.927394030587,10419.822670255557,10458.240697306885,29246.0,0.002454991816694063,-5.0,0,,0,-1.0,0,,0,57.2,0,,0,-0.3,0,,0,4.2000003,0,0.29999924,0,,0,2.2,0,0.0,0,,0,0
2016-09-14,10424.09133992792,10475.31537599636,10351.52395549763,10394.210652221327,38546.0,-0.006122448979592354,-5.0,0,,0,-1.0,0,,0,57.2,0,,0,-0.3,0,,0,4.2000003,0,0.29999924,0,,0,2.2,0,0.0,0,,0,0
2016-09-19,10394.210652221327,10453.972027634516,10377.13597353185,10415.55400058318,20450.0,0.002053388090349273,-5.0,0,,0,-1.0,0,,0,57.2,0,,0,-0.3,0,,0,4.2000003,0,0.29999924,0,,0,2.2,0,0.0,0,,0,0
2016-09-20,10415.55400058318,10547.882760426655,10415.55400058318,10492.390054685842,29000.0,0.007377049180327777,-5.0,0,,0,-1.0,0,,0,57.2,0,,0,-0.3,0,,0,4.2000003,0,0.29999924,0,,0,2.2,0,0.0,0,,0,0
2016-09-21,10488.12138501348,10607.644135839837,10462.509366979259,10552.151430099027,29484.0,0.0056956875508547,-5.0,0,,0,-1.0,0,,0,57.2,0,,0,-0.3,0,,0,4.2000003,0,0.29999924,0,,0,2.2,0,0.0,0,,0,0
2016-09-22,10552.151430099027,10757.047574372795,10552.151430099027,10718.629547321463,31766.0,0.01577669902912615,-5.0,0,,0,-1.0,0,,0,57.2,0,,0,-0.3,0,,0,4.2000003,0,0.29999924,0,,0,2.2,0,0.0,0,,0,0
2016-09-23,10752.778904700417,10910.71968257812,10752.778904700417,10880.838994871532,25396.0,0.015133412982875738,-5.0,0,,0,-1.0,0,,0,57.2,0,,0,-0.3,0,,0,4.2000003,0,0.29999924,0,,0,2.2,0,0.0,0,,0,0
2016-09-26,10880.838994871532,10893.645003888643,10731.435556338574,10825.346289130719,24758.0,-0.005100039231071052,-5.0,0,,0,-1.0,0,,0,57.2,0,,0,-0.3,0,,0,4.2000003,0,0.29999924,0,,0,2.2,0,0.0,0,,0,0
2016-09-27,10780.815917157233,10897.510843820879,10722.468453825404,10866.092978949895,37224.0,0.0037640079800576043,-5.0,0,,0,-1.0,0,,0,57.2,0,,0,-0.3,0,,0,4.2000003,0,0.29999924,0,,0,2.2,0,0.0,0,,0,0
2016-09-28,10866.092978949895,10879.557778180317,10744.909785876107,10866.092978949895,25930.0,0.0,-5.0,0,,0,-1.0,0,,0,57.2,0,,0,-0.3,0,,0,4.2000003,0,0.29999924,0,,0,2.2,0,0.0,0,,0,0
2016-09-29,10875.069511770178,10987.276172023689,10866.092978949895,10915.46390946144,45546.0,0.00454357703428343,-5.0,0,,0,-1.0,0,,0,57.2,0,,0,-0.3,0,,0,4.2000003,0,0.29999924,0,,0,2.2,0,0.0,0,,0,0
2016-09-30,10906.487376641157,10937.905241512144,10830.186847668774,10843.651646899196,20796.0,-0.0065789473684207955,-5.0,0,,0,-1.0,0,,0,57.2,0,,0,-0.3,0,,0,4.2000003,0,0.29999924,0,,0,2.2,0,0.0,0,,0,0
2016-10-10,10888.534311000603,11108.45936509748,10884.046044590457,11072.553233816352,43514.0,0.02110927152317843,-5.0,0,,0,-1.0,0,,1,57.5,1,,0,-0.3,0,,0,4.2000003,0,-0.19999695,1,,0,2.2,0,0.0,0,,0,0
2016-10-11,11081.529766636635,11234.130824581409,11077.041500226494,11220.666025350996,45938.0,0.0133765707336857,-5.0,0,,0,-1.0,0,,0,57.5,0,,0,-0.3,0,,0,4.2000003,0,-0.19999695,0,,0,2.2,0,0.0,0,,0,0
2016-10-12,11166.80682842931,11229.642558171265,11090.506299456922,11202.712959710425,54972.0,-0.001600000000000823,-5.0,0,,0,-1.0,0,,0,57.5,0,,0,-0.3,0,,0,4.2000003,0,-0.19999695,0,,0,2.2,0,0.0,0,,0,0
2016-10-13,11225.154291761133,11314.919619963937,11193.73642689015,11274.525222272674,51124.0,0.0064102564102566095,-5.0,0,,0,-1.0,0,,0,57.5,0,,0,-0.3,0,,0,4.2000003,0,-0.19999695,0,,0,2.2,0,0.0,0,,0,0
2016-10-14,11265.548689452393,11445.079345858008,11243.107357401692,11377.755349705903,55756.0,0.009156050955414052,-5.0,0,,0,-1.0,0,,0,57.5,0,,0,-0.3,0,,0,4.2000003,0,-0.19999695,0,,0,2.2,0,0.0,0,,0,0
2016-10-17,11368.778816885626,11395.708415346464,11175.783361249587,11234.130824581409,61212.0,-0.01262327416173592,-1.9,1,,0,-1.1,1,,0,57.5,0,,0,0.3,1,,0,-0.20000076,1,-0.19999695,0,,1,0.6,1,0.0,0,,1,1
2016-10-18,11189.24816048001,11319.40788637408,11148.853762788745,11310.4313535538,45308.0,0.0067918497802641475,-1.9,0,,0,-1.1,0,,0,57.5,0,,0,0.3,0,,0,-0.20000076,0,-0.19999695,0,,0,0.6,0,0.0,0,,0,0
2016-10-19,11261.060423042256,11341.849218424783,11099.482832277195,11103.97109868734,74382.0,-0.018253968253968522,-1.9,0,,0,-1.1,0,,0,57.5,0,,0,0.3,0,,0,-0.20000076,0,-0.19999695,0,,0,0.6,0,0.0,0,,0,0
2016-10-20,11094.994565867055,11175.783361249587,11081.529766636635,11094.994565867055,42028.0,-0.0008084074373487793,-1.9,0,,0,-1.1,0,,0,57.5,0,,0,0.3,0,,1,-0.20000076,0,-0.19999695,0,,0,0.6,0,0.0,1,,0,0
2016-10-21,11068.064967406222,11211.689492530712,11009.717504074386,11153.34202919888,51966.0,0.005258899676375384,-1.9,0,,0,-1.1,0,,0,57.5,0,,0,0.3,0,,0,-0.20000076,0,-0.19999695,0,,0,0.6,0,0.0,0,,0,0
2016-10-24,11135.388963558327,11409.173214576887,11121.924164327902,11409.173214576887,70528.0,0.022937625754527513,-1.9,0,,0,-1.1,0,,0,57.5,0,,0,0.3,0,,0,-0.20000076,0,-0.19999695,0,,0,0.6,0,0.0,0,,0,0
2016-10-25,11404.684948166745,11741.304928927282,11382.243616116048,11741.304928927282,118886.0,0.02911093627065342,-1.9,0,,0,-1.1,0,,0,57.5,0,,0,0.3,0,,0,-0.20000076,0,-0.19999695,0,,0,0.6,0,0.0,0,,0,0
2016-10-26,11799.6523922591,12329.267828655671,11763.746260977974,11965.718249434294,242844.0,0.019113149847094224,-1.9,0,,0,-1.1,0,,0,57.5,0,,0,0.3,0,,0,-0.20000076,0,-0.19999695,0,,0,0.6,0,0.0,0,,0,0
2016-10-27,11983.671315074856,12019.57744635598,11759.257994567839,11875.952921231485,138308.0,-0.0075018754688673805,-1.9,0,,0,-1.1,0,,0,57.5,0,,0,0.3,0,,0,-0.20000076,0,-0.19999695,0,,0,0.6,0,0.0,0,,0,0
2016-10-28,11938.788650973447,12217.061168402155,11826.581990719942,12127.295840199353,170166.0,0.021164021164021607,-1.9,0,,0,-1.1,0,,0,57.5,0,,0,0.3,0,,0,-0.20000076,0,-0.19999695,0,,0,0.6,0,0.0,0,,0,0
2016-10-31,12140.760639429765,12445.962755319319,12104.85450814865,12320.291295835385,214552.0,0.015914137675795192,-1.9,0,,0,-1.1,0,,0,57.5,0,,0,0.3,0,,0,-0.20000076,0,-0.19999695,0,,0,0.6,0,0.0,0,,0,0
2016-11-01,12378.638759167208,12463.915820959879,12217.061168402155,12333.756095065804,192270.0,0.0010928961748633004,-1.9,0,,0,-1.1,0,,0,57.5,0,,0,0.3,0,,0,-0.20000076,0,-0.19999695,0,,0,0.6,0,0.0,0,,0,0
2016-11-02,12333.756095065804,12342.732627886087,11849.023322770647,11849.023322770647,294782.0,-0.03930131004366777,-1.9,0,,0,-1.1,0,,1,62.6,1,,0,0.3,0,,0,-0.20000076,0,0.69999695,1,,0,0.6,0,0.0,0,,0,0
2016-11-03,11875.952921231485,12095.877975328363,11831.070257130083,12037.530511996534,260894.0,0.015909090909090207,-1.9,0,,0,-1.1,0,,0,62.6,0,,0,0.3,0,,0,-0.20000076,0,0.69999695,0,,0,0.6,0,0.0,0,,0,0
2016-11-04,12109.342774558792,12154.225438660189,11835.55852354022,11889.41772046191,287006.0,-0.012304250559283414,-1.9,0,,0,-1.1,0,,0,62.6,0,,0,0.3,0,,0,-0.20000076,0,0.69999695,0,,0,0.6,0,0.0,0,,0,0
2016-11-07,11925.323851743029,12190.131569941314,11862.48812200107,11974.694782254577,338492.0,0.007172517931294697,-1.9,0,,0,-1.1,0,,0,62.6,0,,0,0.3,0,,0,-0.20000076,0,0.69999695,0,,0,0.6,0,0.0,0,,0,0
