date,open,high,low,close,volume,returns,fac_居民鲜果消费价格指数CPI_上年=100_当月_zscore,fac_居民鲜果消费价格指数CPI_上年=100_当月_zscore_release,fac_居民鲜果消费价格指数CPI_上年=100_当月_level,fac_居民鲜果消费价格指数CPI_上年=100_当月_level_release,fac_PPIRM_农副产品类_全国_当期同比增长率_月_diff,fac_PPIRM_农副产品类_全国_当期同比增长率_月_diff_release,fac_居民粮食消费价格指数CPI_上年=100_当月_zscore,fac_居民粮食消费价格指数CPI_上年=100_当月_zscore_release,fac_PMI_Input_Price_level,fac_PMI_Input_Price_level_release,fac_PPI_农副食品加工业_全国_当期同比增长率_月_diff,fac_PPI_农副食品加工业_全国_当期同比增长率_月_diff_release,fac_对CPI同比拉动_食品_粮食_全国_当期同比增长率_月_zscore,fac_对CPI同比拉动_食品_粮食_全国_当期同比增长率_月_zscore_release,fac_PPIRM_农副产品类_全国_当期同比增长率_月_zscore,fac_PPIRM_农副产品类_全国_当期同比增长率_月_zscore_release,fac_居民食品消费价格指数CPI_上年=100_当月_zscore,fac_居民食品消费价格指数CPI_上年=100_当月_zscore_release,fac_CPI_翘尾因素_当月_level,fac_CPI_翘尾因素_当月_level_release,fac_PMI_New_Orders_level,fac_PMI_New_Orders_level_release,fac_制造业采购经理指数PMI_进口_level,fac_制造业采购经理指数PMI_进口_level_release,fac_PMI_Input_Price_diff,fac_PMI_Input_Price_diff_release,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_PPI_农副食品加工业_全国_当期同比增长率_月_level,fac_PPI_农副食品加工业_全国_当期同比增长率_月_level_release,fac_PMI_New_Orders_zscore,fac_PMI_New_Orders_zscore_release,fac_居民食品消费价格指数CPI_上年=100_当月_diff,fac_居民食品消费价格指数CPI_上年=100_当月_diff_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_PMI_Input_Price_zscore,fac_PMI_Input_Price_zscore_release,any_effective_release
2022-08-15,2829.329519468636,2836.584210544196,2778.546681939711,2793.0560640908316,109289.0,-0.016064257028112428,1.4358137,0,116.9,0,2.2000003,0,1.822244,0,40.4,0,1.2000003,0,1.5292009,0,2.7587438,0,2.6335204,1,0.0,0,48.5,0,46.9,0,-11.599998,0,,0,6.8,0,-0.25186262,0,0.0,1,,0,-2.4316494,0,0
2022-08-16,2785.8013730152707,2825.1839817111722,2773.3647597428817,2809.6382151206853,90937.0,0.005936920222634923,1.4229441,0,116.9,0,2.2000003,0,1.8034033,0,40.4,0,1.2000003,0,1.515972,0,2.7233267,0,2.5872018,0,0.0,0,48.5,0,46.9,0,-11.599998,0,,0,6.8,0,-0.24751474,0,0.0,0,,0,-2.3933825,0,0
2022-08-17,2802.383524045124,2806.529061802588,2780.6194508184417,2788.910526333367,66335.0,-0.007377351530801213,1.4102672,0,116.9,0,2.2000003,0,1.7849807,0,40.4,0,1.2000003,0,1.5029677,0,2.6890633,0,2.5428555,0,0.0,0,48.5,0,46.9,0,-11.599998,0,,0,6.8,0,-0.24315847,0,0.0,0,,0,-2.3565352,0,0
2022-08-18,2789.946910772734,2793.0560640908316,2744.34599544064,2750.564302076834,70468.0,-0.01374953548866542,1.3977774,0,116.9,0,2.2000003,0,1.7669604,0,40.4,0,1.2000003,0,1.4901817,0,2.6558905,0,2.5003395,0,0.0,0,48.5,0,46.9,0,-11.599998,0,,0,6.8,0,-0.23879348,0,0.0,0,,0,-2.3210168,0,0
2022-08-19,2740.200457683176,2761.964530909858,2728.8002288501525,2754.7098398342973,82980.0,0.0015071590052750938,1.385469,0,116.9,0,2.2000003,0,1.7493272,0,40.4,0,1.2000003,0,1.4776076,0,2.6237497,0,2.4595258,0,0.0,0,48.5,0,46.9,0,-11.599998,0,,0,6.8,0,-0.2344194,0,0.0,0,,0,-2.2867455,0,0
2022-08-22,2754.7098398342973,2771.2919908641506,2744.34599544064,2763.0009153492233,50023.0,0.0030097817908201208,1.3733367,0,116.9,0,2.2000003,0,1.7320668,0,40.4,0,1.2000003,0,1.4652398,0,2.5925868,0,2.4202983,0,0.0,0,48.5,0,46.9,0,-11.599998,0,,0,6.8,0,-0.23003589,0,0.0,0,,0,-2.253646,0,0
2022-08-23,2759.8917620311267,2796.1652174089295,2756.7826087130275,2792.019679651466,47565.0,0.010502625656414244,1.3613753,0,116.9,0,2.2000003,0,1.7151654,0,40.4,0,1.2000003,0,1.4530725,0,2.5623515,0,2.3825521,0,0.0,0,48.5,0,46.9,0,-11.599998,0,,0,6.8,0,-0.22564256,0,0.0,0,,0,-2.2216487,0,0
2022-08-24,2798.237986287662,2824.1475972718054,2785.8013730152707,2822.0748283930734,36545.0,0.010764662212323417,1.3498077,0,116.9,0,2.2000003,0,1.6986102,0,40.4,0,1.2000003,0,1.4411004,0,2.523717,0,2.3469496,0,0.0,0,48.5,0,46.9,0,-11.599998,0,,0,6.8,0,-0.22123906,0,0.0,0,,0,-2.1906908,0,0
2022-08-25,2853.0710829911322,2853.0710829911322,2813.445095727368,2821.78740883553,78653.0,-0.00010184689457959362,1.3383975,0,116.9,0,2.2000003,0,1.6823891,0,40.4,0,1.2000003,0,1.4293184,0,2.4865031,0,2.3126028,0,0.0,0,48.5,0,46.9,0,-11.599998,0,,0,6.8,0,-0.216825,0,0.0,0,,0,-2.1607132,0,0
2022-08-26,2819.701830558488,2866.6273417918947,2814.4878848658873,2861.413396099295,76966.0,0.01404286770140395,1.32714,0,116.9,0,2.2000003,0,1.6664906,0,40.4,0,1.2000003,0,1.4177215,0,2.4506214,0,2.2794363,0,0.0,0,48.5,0,46.9,0,-11.599998,0,,0,6.8,0,-0.21239999,0,0.0,0,,0,-2.1316621,0,0
2022-08-29,2861.413396099295,2906.253329055661,2842.643191605932,2904.1677507786208,161577.0,0.014941690962098964,1.3160311,0,116.9,0,2.2000003,0,1.6509033,0,40.4,0,1.2000003,0,1.4063052,0,2.4159908,0,2.2473807,0,0.0,0,48.5,0,46.9,0,-11.599998,0,,0,6.8,0,-0.20796365,0,0.0,0,,0,-2.1034877,0,0
2022-08-30,2904.1677507786208,2904.1677507786208,2883.311968008217,2884.3547571467384,60990.0,-0.006822262118491795,1.305067,0,116.9,0,2.2000003,0,1.6356171,0,40.4,0,1.2000003,0,1.3950648,0,2.3825374,0,2.216372,0,0.0,0,48.5,0,46.9,0,-11.599998,0,,0,6.8,0,-0.20351559,0,0.0,0,,0,-2.0761437,0,0
2022-08-31,2882.269178869697,2905.2105399171414,2868.712920068936,2893.7398593934186,87856.0,0.0032537960954441836,1.2942433,0,116.9,0,2.2000003,0,1.6206222,0,40.4,0,1.2000003,0,1.3839962,0,2.3501928,0,2.1863513,0,0.0,0,48.5,0,46.9,0,-11.599998,0,,0,6.8,0,-0.19905539,0,0.0,0,,0,-2.0495872,0,0
2022-09-01,2883.311968008217,2898.9538050860206,2877.0552331770964,2896.8682268089806,59667.0,0.0010810810810815141,1.2835567,0,116.9,0,2.2000003,0,1.6059086,0,44.3,1,1.2000003,0,1.3730953,0,2.3188944,0,2.1572645,0,0.0,0,49.2,1,47.8,1,3.8999977,1,,0,6.8,0,0.16266456,1,0.0,0,,0,-1.5716355,1,0
2022-09-02,2893.7398593934186,2897.9110159475,2873.9268657615366,2879.1408114541364,104851.0,-0.0061195104391654764,1.2730032,0,116.9,0,2.2000003,0,1.5914679,0,44.3,0,1.2000003,0,1.3623581,0,2.2885842,0,2.1290615,0,0.0,0,49.2,0,47.8,0,3.8999977,0,,0,6.8,0,0.16646811,0,0.0,0,,0,-1.5565435,0,0
2022-09-05,2884.3547571467384,2909.381696471221,2880.183600592657,2889.568702839338,89358.0,0.003621876131836288,1.2625797,0,116.9,0,2.2000003,0,1.5772911,0,44.3,0,1.2000003,0,1.351781,0,2.259209,0,2.1016958,0,0.0,0,49.2,0,47.8,0,3.8999977,0,,0,6.8,0,0.17029041,0,0.0,0,,0,-1.5417153,0,0
2022-09-06,2894.7826485319397,2918.7667987179034,2888.5259137008175,2915.638431302343,116556.0,0.009022013713461341,1.2522825,0,116.9,0,2.2000003,0,1.5633705,0,44.3,0,1.2000003,0,1.3413603,0,2.2307186,0,2.075124,0,0.0,0,49.2,0,47.8,0,3.8999977,0,,0,6.8,0,0.17413175,0,0.0,0,,0,-1.527142,0,0
2022-09-07,2909.381696471221,2911.467274748261,2877.0552331770964,2886.4403354237793,81540.0,-0.010014306151645114,1.2421083,0,116.9,0,2.2000003,0,1.5496979,0,44.3,0,1.2000003,0,1.3310927,0,2.2030678,0,2.0493066,0,0.0,0,49.2,0,47.8,0,3.8999977,0,,0,6.8,0,0.17799248,0,0.0,0,,0,-1.5128152,0,0
2022-09-08,2891.6542811163795,2910.424485609742,2870.798498345977,2901.039383363059,115771.0,0.005057803468207389,1.2320542,0,116.9,0,2.2000003,0,1.5362661,0,44.3,0,1.2000003,0,1.3209751,0,2.1762137,0,2.024206,0,0.0,0,49.2,0,47.8,0,3.8999977,0,,0,6.8,0,0.18187292,0,0.0,0,,0,-1.4987268,0,0
2022-09-09,2898.9538050860206,2917.7240095793827,2879.1408114541364,2914.595642163822,111038.0,0.00467289719626196,1.222117,0,116.9,0,2.2000003,0,1.5230681,0,44.3,0,1.2000003,0,1.311004,0,2.150117,0,1.9997874,0,0.0,0,49.2,0,47.8,0,3.8999977,0,,0,6.8,0,0.18577345,0,0.0,0,,0,-1.4848692,0,0
2022-09-13,2930.2374792416244,2964.649520812789,2923.980744410503,2936.4942140727458,65036.0,0.007513416815742691,1.1243802,1,116.3,1,-0.3000002,1,1.4066525,1,44.3,0,-0.3000002,1,1.3011769,1,2.0063686,1,1.9187452,1,0.0,0,49.2,0,47.8,0,3.8999977,0,,0,6.5,1,0.18969439,0,-0.20000458,1,,0,-1.4712349,0,1
2022-09-14,2934.4086357957035,2938.5797923497853,2926.066322687543,2936.4942140727458,64675.0,0.0,1.1156757,0,116.3,0,-0.3000002,0,1.3952498,0,44.3,0,-0.3000002,0,1.2914908,0,1.9850506,0,1.8969879,1,0.0,0,49.2,0,47.8,0,3.8999977,0,,0,6.5,0,0.19363613,0,0.0,1,,0,-1.457817,0,0
2022-09-15,2926.066322687543,2935.4514249342265,2918.7667987179034,2928.151900964583,66134.0,-0.0028409090909096157,1.1070563,0,116.3,0,-0.3000002,0,1.3840193,0,44.3,0,-0.3000002,0,1.2819431,0,1.9642358,0,1.8757595,0,0.0,0,49.2,0,47.8,0,3.8999977,0,,0,6.5,0,0.19759902,0,0.0,0,,0,-1.4446086,0,0
2022-09-16,2933.3658466571846,2944.836527180906,2926.066322687543,2933.3658466571846,67906.0,0.0017806267806270704,1.0985199,0,116.3,0,-0.3000002,0,1.3729565,0,44.3,0,-0.3000002,0,1.2725313,0,1.9439038,0,1.8550371,0,0.0,0,49.2,0,47.8,0,3.8999977,0,,0,6.5,0,0.1984784,0,0.0,0,,0,-1.4317074,0,0
2022-09-19,2935.4514249342265,2953.1788402890666,2926.066322687543,2939.622581488304,65889.0,0.002132954141485399,1.0900649,0,116.3,0,-0.3000002,0,1.3620574,0,44.3,0,-0.3000002,0,1.263253,0,1.9240346,0,1.8347994,0,0.0,0,49.2,0,47.8,0,3.8999977,0,,0,6.5,0,0.19935836,0,0.0,0,,0,-1.4190009,0,0
2022-09-20,2934.4086357957035,2942.7509489038675,2906.253329055661,2929.194690103104,93027.0,-0.0035473572188714497,1.081689,0,116.3,0,-0.3000002,0,1.3513182,0,44.3,0,-0.3000002,0,1.2541058,0,1.9046098,0,1.8150263,0,0.0,0,49.2,0,47.8,0,3.8999977,0,,0,6.5,0,0.20023893,0,0.0,0,,0,-1.4064833,0,0
2022-09-21,2931.280268380145,2954.221629427588,2929.194690103104,2937.5370032112655,93625.0,0.002847988608045693,1.0733907,0,116.3,0,-0.3000002,0,1.3407351,0,44.3,0,-0.3000002,0,1.2450879,0,1.8856117,0,1.7956988,0,0.0,0,49.2,0,47.8,0,3.8999977,0,,0,6.5,0,0.2011201,0,0.0,0,,0,-1.3941491,0,0
2022-09-22,2932.323057518665,2943.793738042386,2928.151900964583,2932.323057518665,74053.0,-0.0017749378771743096,1.0651683,0,116.3,0,-0.3000002,0,1.3303045,0,44.3,0,-0.3000002,0,1.2361971,0,1.8670237,0,1.776799,0,0.0,0,49.2,0,47.8,0,3.8999977,0,,0,6.5,0,0.20200185,0,0.0,0,,0,-1.3819927,0,0
2022-09-23,2935.4514249342265,2940.665370626826,2912.5100638867816,2917.7240095793827,64543.0,-0.004978662873399764,1.0570197,0,116.3,0,-0.3000002,0,1.320023,0,44.3,0,-0.3000002,0,1.2274317,0,1.8488302,0,1.7583098,0,0.0,0,49.2,0,47.8,0,3.8999977,0,,0,6.5,0,0.20288421,0,0.0,0,,0,-1.3700091,0,0
2022-09-26,2910.424485609742,2917.7240095793827,2873.9268657615366,2874.969654900057,93942.0,-0.014653323802716112,1.0489438,0,116.3,0,-0.3000002,0,1.3098873,0,44.3,0,-0.3000002,0,1.2187897,0,1.8310163,0,1.7402155,0,0.0,0,49.2,0,47.8,0,3.8999977,0,,0,6.5,0,0.2037672,0,0.0,0,,0,-1.3581933,0,0
2022-09-27,2882.269178869697,2888.5259137008175,2860.370606960775,2873.9268657615366,87791.0,-0.00036271309394275697,1.0408939,0,116.3,0,-0.3000002,0,1.2995642,0,44.3,0,-0.3000002,0,1.2102696,0,1.811793,0,1.7228727,0,0.0,0,49.2,0,47.8,0,3.8999977,0,,0,6.5,0,0.20465077,0,0.0,0,,0,-1.3465405,0,0
2022-09-28,2881.2263897311786,2887.483124562299,2840.557613328892,2856.1994504066934,81590.0,-0.00616835994194509,1.0329137,0,116.3,0,-0.3000002,0,1.28938,0,44.3,0,-0.3000002,0,1.20187,0,1.7929891,0,1.7058874,0,0.0,0,49.2,0,47.8,0,3.8999977,0,,0,6.5,0,0.20553496,0,0.0,0,,0,-1.3350459,0,0
2022-09-29,2859.327817822254,2873.9268657615366,2853.0710829911322,2861.413396099295,56588.0,0.001825483753194801,1.0250015,0,116.3,0,-0.3000002,0,1.2793314,0,44.3,0,-0.3000002,0,1.1935894,0,1.7745883,0,1.6892465,0,0.0,0,49.2,0,47.8,0,3.8999977,0,,0,6.5,0,0.20641978,0,0.0,0,,0,-1.3237053,0,0
2022-09-30,2861.413396099295,2880.183600592657,2858.2850286837343,2871.8412874844967,56840.0,0.0036443148688047877,1.0171559,0,116.3,0,-0.3000002,0,1.2694154,0,44.3,0,-0.3000002,0,1.1854267,0,1.756575,0,1.6729379,0,0.0,0,49.2,0,47.8,0,3.8999977,0,,0,6.5,0,0.20730521,0,0.0,0,,0,-1.3125144,0,0
2022-10-10,2881.2263897311786,2894.7826485319397,2864.5417635148538,2894.7826485319397,56359.0,0.007988380537400142,1.0093753,0,116.3,0,-0.3000002,0,1.2596291,0,51.3,1,-0.3000002,0,1.1773808,0,1.7389343,0,1.6569498,0,0.0,0,49.8,1,48.1,1,7.0,1,,0,6.5,0,0.5211746,1,0.0,0,,0,-0.5360757,1,0
2022-10-11,2898.9538050860206,2925.0235335490233,2888.5259137008175,2917.7240095793827,147477.0,0.007925072046109483,1.0016583,0,116.3,0,-0.3000002,0,1.2499696,0,51.3,0,-0.3000002,0,1.1694505,0,1.7216523,0,1.6412711,0,0.0,0,49.8,0,48.1,0,7.0,0,,0,6.5,0,0.520657,0,0.0,0,,0,-0.5317397,0,0
2022-10-12,2913.5528530253023,2927.1091118260642,2908.3389073327016,2925.0235335490233,80363.0,0.0025017869907075774,0.9940035,0,116.3,0,-0.3000002,0,1.2404344,0,51.3,0,-0.3000002,0,1.161635,0,1.7047155,0,1.6258914,0,0.0,0,49.8,0,48.1,0,7.0,0,,0,6.5,0,0.5201397,0,0.0,0,,0,-0.52741325,0,0
2022-10-13,2925.0235335490233,2938.5797923497853,2914.595642163822,2933.3658466571846,87085.0,0.002852049910873511,0.9864095,0,116.3,0,-0.3000002,0,1.2310207,0,51.3,0,-0.3000002,0,1.1539338,0,1.6881115,0,1.6108006,0,0.0,0,49.8,0,48.1,0,7.0,0,,0,6.5,0,0.51962274,0,0.0,0,,0,-0.52309597,0,0
2022-10-14,2922.9379552719834,2960.47836425871,2917.7240095793827,2958.392785981668,89131.0,0.008531816565943817,0.978875,0,116.3,0,-0.3000002,0,1.2217261,0,51.3,0,-0.3000002,0,1.1463461,0,1.6718285,0,1.5959892,0,0.0,0,49.8,0,48.1,0,7.0,0,,0,6.5,0,0.51910603,0,0.0,0,,0,-0.5187877,0,0
2022-10-17,2979.2485687520716,2979.2485687520716,2937.5370032112655,2950.0504728735073,97698.0,-0.0028198801550932684,1.1851459,1,117.8,1,1.3059998,1,1.524866,1,51.3,0,0.9161,1,1.1388713,1,2.1120827,1,2.299597,1,0.0,0,49.8,0,48.1,0,7.0,0,,0,7.4161,1,0.5185897,0,2.7000046,1,,0,-0.51448816,0,1
2022-10-18,2957.12953950426,2967.469153278749,2926.1106981807875,2951.9597326170137,316158.0,0.000647195619553953,1.1755939,0,117.8,0,1.3059998,0,1.5123597,0,51.3,0,0.9161,0,1.1315094,0,2.08512,0,2.268522,0,0.0,0,49.8,0,48.1,0,7.0,0,,0,7.4161,0,0.5180736,0,2.7000046,0,,0,-0.51019716,0,0
2022-10-19,2951.9597326170137,2961.265385014054,2939.5521960876263,2949.8918098621157,215614.0,-0.0007005253940455258,1.1661445,0,117.8,0,1.3059998,0,1.5000727,0,51.3,0,0.9161,0,1.1242601,0,2.0589256,0,2.2384555,0,0.0,0,49.8,0,48.1,0,7.0,0,,0,7.4161,0,0.5175579,0,2.7000046,0,,0,-0.50591445,0,0
2022-10-20,2944.7220029748705,2957.12953950426,2934.382389200379,2951.9597326170137,244786.0,0.000701016473887206,1.1567951,0,117.8,0,1.3059998,0,1.4879994,0,51.3,0,0.9161,0,1.1171234,0,2.0334616,0,2.209342,0,0.0,0,49.8,0,48.1,0,7.0,0,,0,7.4161,0,0.51704246,0,2.7000046,0,,0,-0.5016397,0,0
2022-10-21,2952.993693994463,2981.9446125630366,2948.857848484667,2975.7408442983424,352553.0,0.00805604203152388,1.1475434,0,117.8,0,1.3059998,0,1.4761347,0,51.3,0,0.9161,0,1.1100993,0,2.0086918,0,2.1811311,0,0.0,0,49.8,0,48.1,0,7.0,0,,0,7.4161,0,0.5157974,0,2.7000046,0,,0,-0.49675933,0,0
2022-10-24,2968.503114656198,2993.318187714974,2966.435191901301,2977.8087670532395,337167.0,0.0006949270326612744,1.138387,0,117.8,0,1.3059998,0,1.4644734,0,51.3,0,0.9161,0,1.1031883,0,1.984583,0,2.1537757,0,0.0,0,49.8,0,48.1,0,7.0,0,,0,7.4161,0,0.5145539,0,2.7000046,0,,0,-0.49188438,0,0
2022-10-25,2977.8087670532395,2979.876689808138,2942.654080219972,2952.993693994463,341269.0,-0.008333333333333304,1.1293235,0,117.8,0,1.3059998,0,1.4530107,0,51.3,0,0.9161,0,1.0963907,0,1.9611043,0,2.1272318,0,0.0,0,49.8,0,48.1,0,7.0,0,,0,7.4161,0,0.51331204,0,2.7000046,0,,0,-0.48701447,0,0
2022-10-26,2951.9597326170137,2976.7748056757914,2949.8918098621157,2968.503114656198,293523.0,0.005252100840335894,1.1203506,0,117.8,0,1.3059998,0,1.4417421,0,51.3,0,0.9161,0,1.0897075,0,1.9382263,0,2.1014595,0,0.0,0,49.8,0,48.1,0,7.0,0,,0,7.4161,0,0.51207185,0,2.7000046,0,,0,-0.4821492,0,0
2022-10-27,2968.503114656198,2981.9446125630366,2957.12953950426,2970.5710374110963,278660.0,0.0006966213862766857,1.1114663,0,117.8,0,1.3059998,0,1.4306633,0,51.3,0,0.9161,0,1.0831392,0,1.915922,0,2.0764205,0,0.0,0,49.8,0,48.1,0,7.0,0,,0,7.4161,0,0.51083326,0,2.7000046,0,,0,-0.47728828,0,0
2022-10-28,2978.8427284306877,2978.8427284306877,2946.789925729768,2954.0276553719123,325066.0,-0.005569091541941962,1.1034626,0,117.8,0,1.3059998,0,1.4202937,0,51.3,0,0.9161,0,1.076687,0,1.8938315,0,2.0541365,0,0.0,0,49.8,0,48.1,0,7.0,0,,0,7.4161,0,0.5095963,0,2.7000046,0,,0,-0.47243127,0,0
2022-10-31,2956.0955781268094,2990.2163035826275,2936.450311955278,2982.978573940484,440942.0,0.009800490024500563,1.09555,0,117.8,0,1.3059998,0,1.410109,0,51.3,0,0.9161,0,1.0703522,0,1.8722787,0,2.0324638,0,0.0,0,49.8,0,48.1,0,7.0,0,,0,7.4161,0,0.5083609,0,2.7000046,0,,0,-0.4675778,0,0
2022-11-01,2982.978573940484,2992.2842263375264,2959.1974622591574,2979.876689808138,400463.0,-0.0010398613518193267,1.0877272,0,117.8,0,1.3059998,0,1.4001068,0,53.3,1,0.9161,0,1.0641363,0,1.8512404,0,2.0113773,0,0.0,0,48.1,1,47.9,1,2.0,1,,0,7.4161,0,-0.37583008,1,2.7000046,0,,0,-0.24096222,1,0
2022-11-02,2982.978573940484,2998.4879946022193,2951.9597326170137,2954.0276553719123,373924.0,-0.008674531575294853,1.0799932,0,117.8,0,1.3059998,0,1.3902838,0,53.3,0,0.9161,0,1.0580411,0,1.8306943,0,1.9908531,0,0.0,0,48.1,0,47.9,0,2.0,0,,0,7.4161,0,-0.37328926,0,2.7000046,0,,0,-0.23680669,0,0
2022-11-03,2941.6201188425234,2951.9597326170137,2927.144659558237,2936.450311955278,448525.0,-0.0059502975148759685,1.072347,0,117.8,0,1.3059998,0,1.380638,0,53.3,0,0.9161,0,1.0520686,0,1.8106197,0,1.970869,0,0.0,0,48.1,0,47.9,0,2.0,0,,0,7.4161,0,-0.37075147,0,2.7000046,0,,0,-0.23264402,0,0
2022-11-04,2934.382389200379,2973.6729215434434,2930.246543690583,2964.3672691464026,352824.0,0.00950704225352128,1.0647875,0,117.8,0,1.3059998,0,1.3711668,0,53.3,0,0.9161,0,1.0462211,0,1.7909971,0,1.951404,0,0.0,0,48.1,0,47.9,0,2.0,0,,0,7.4161,0,-0.36821675,0,2.7000046,0,,0,-0.22847392,0,0
2022-11-07,2967.469153278749,2986.080458072833,2959.1974622591574,2985.0464966953823,339081.0,0.006975933031042603,1.0573137,0,117.8,0,1.3059998,0,1.3618683,0,53.3,0,0.9161,0,1.0405014,0,1.7718081,0,1.9324386,0,0.0,0,48.1,0,47.9,0,2.0,0,,0,7.4161,0,-0.365685,0,2.7000046,0,,0,-0.22429608,0,0
2022-11-08,2987.11441945028,2994.352149092425,2981.9446125630366,2990.2163035826275,241849.0,0.001731901627987531,1.049925,0,117.8,0,1.3059998,0,1.3527405,0,53.3,0,0.9161,0,1.0349123,0,1.7530352,0,1.9139545,0,0.0,0,48.1,0,47.9,0,2.0,0,,0,7.4161,0,-0.3631562,0,2.7000046,0,,0,-0.22011021,0,0
2022-11-09,2990.2163035826275,2994.352149092425,2965.4012305238516,2968.503114656198,309693.0,-0.007261410788381717,1.0426205,0,117.8,0,1.3059998,0,1.343782,0,53.3,0,0.9161,0,1.0294574,0,1.7346619,0,1.8959345,0,0.0,0,48.1,0,47.9,0,2.0,0,,0,7.4161,0,-0.36063027,0,2.7000046,0,,0,-0.215916,0,0
2022-11-10,2968.503114656198,2981.9446125630366,2957.12953950426,2972.6389601659953,333395.0,0.0013932427725535934,0.2811529,1,112.6,1,1.9940004,1,1.3349911,1,53.3,0,1.2838998,1,1.0241404,1,2.3254828,1,1.4360121,1,0.0,0,48.1,0,47.9,0,2.0,0,,0,8.7,1,-0.35810718,0,-1.800003,1,,0,-0.21171314,0,1
2022-11-11,2967.469153278749,2987.11441945028,2959.1974622591574,2978.8427284306877,334949.0,0.0020869565217385144,0.2748947,0,112.6,0,1.9940004,0,1.3263668,0,53.3,0,1.2838998,0,1.0189652,0,2.291027,0,1.4255459,0,0.0,0,48.1,0,47.9,0,2.0,0,,0,8.7,0,-0.3555869,0,-1.800003,0,,0,-0.20750129,0,0
2022-11-14,2982.978573940484,2989.18234220518,2944.7220029748705,2947.823887107217,516571.0,-0.010413051023949738,0.26859203,0,112.6,0,1.9940004,0,1.317908,0,53.3,0,1.2838998,0,1.0139369,0,2.2577538,0,1.4152665,0,0.0,0,48.1,0,47.9,0,2.0,0,,0,8.7,0,-0.354051,0,-1.800003,0,,0,-0.2005427,0,0
2022-11-15,2949.8918098621157,2961.265385014054,2929.2125823131337,2936.450311955278,336795.0,-0.0038582953349701743,0.26224276,0,112.6,0,1.9940004,0,1.3096142,0,53.3,0,1.2838998,0,1.0090606,0,2.225593,0,1.4051707,0,0.0,0,48.1,0,47.9,0,2.0,0,,0,8.7,0,-0.35251662,0,-1.800003,0,,0,-0.19350615,0,0
2022-11-16,2932.3144664454812,2951.9597326170137,2917.8390071611957,2924.0427754258885,344942.0,-0.004225352112676273,0.2558447,0,112.6,0,1.9940004,0,1.3014846,0,53.3,0,1.2838998,0,1.0043421,0,2.1944804,0,1.3952557,0,0.0,0,48.1,0,47.9,0,2.0,0,,0,8.7,0,-0.3509838,0,-1.800003,0,,0,-0.1863877,0,0
2022-11-17,2924.0427754258885,2930.246543690583,2905.4314706318073,2909.567316141604,307354.0,-0.004950495049504289,0.24939556,0,112.6,0,1.9940004,0,1.2935191,0,53.3,0,1.2838998,0,0.9997879,0,2.1643567,0,1.385519,0,0.0,0,48.1,0,47.9,0,2.0,0,,0,8.7,0,-0.34945247,0,-1.800003,0,,0,-0.17918317,0,0
2022-11-18,2900.261663744562,2923.008814048441,2895.091856857317,2911.635238896502,278664.0,0.000710732054015617,0.24289289,0,112.6,0,1.9940004,0,1.2857177,0,53.3,0,1.2838998,0,0.9954054,0,2.1351674,0,1.3759581,0,0.0,0,48.1,0,47.9,0,2.0,0,,0,8.7,0,-0.34792262,0,-1.800003,0,,0,-0.17188808,0,0
2022-11-21,2914.737123028848,2956.0955781268094,2911.635238896502,2949.8918098621157,379489.0,0.013139204545454364,0.23633416,0,112.6,0,1.9940004,0,1.2780806,0,53.3,0,1.2838998,0,0.9912024,0,2.106862,0,1.3665708,0,0.0,0,48.1,0,47.9,0,2.0,0,,0,8.7,0,-0.3463943,0,-1.800003,0,,0,-0.16449773,0,0
2022-11-22,2950.9257712395656,2962.299346391505,2941.6201188425234,2952.993693994463,251136.0,0.001051524710830698,0.22971669,0,112.6,0,1.9940004,0,1.2706083,0,53.3,0,1.2838998,0,0.98718804,0,2.0793934,0,1.3573552,0,0.0,0,48.1,0,47.9,0,2.0,0,,0,8.7,0,-0.3448674,0,-1.800003,0,,0,-0.15700705,0,0
2022-11-23,2958.1635008817084,2979.876689808138,2950.9257712395656,2976.7748056757914,319495.0,0.0080532212885156,0.22303769,0,112.6,0,1.9940004,0,1.2633016,0,53.3,0,1.2838998,0,0.98337233,0,2.0527186,0,1.3483095,0,0.0,0,48.1,0,47.9,0,2.0,0,,0,8.7,0,-0.343342,0,-1.800003,0,,0,-0.14941064,0,0
2022-11-24,2974.7068829208924,2988.1483808277303,2968.503114656198,2987.11441945028,222265.0,0.003473428273705448,0.21678795,0,112.6,0,1.9940004,0,1.2549831,0,53.3,0,1.2838998,0,0.97672844,0,2.0267615,0,1.336929,0,0.0,0,48.1,0,47.9,0,2.0,0,,0,8.7,0,-0.34181806,0,-1.800003,0,,0,-0.14170273,0,0
2022-11-25,2989.18234220518,3033.6426814354895,2989.18234220518,3033.6426814354895,426063.0,0.015576323987539942,0.21048898,0,112.6,0,1.9940004,0,1.2468053,0,53.3,0,1.2838998,0,0.97016317,0,2.0015218,0,1.3257021,0,0.0,0,48.1,0,47.9,0,2.0,0,,0,8.7,0,-0.34029552,0,-1.800003,0,,0,-0.13387711,0,0
