date,open,high,low,close,volume,returns,fac_Non_Mfg_PMI_Constr_New_Orders_level,fac_Non_Mfg_PMI_Constr_New_Orders_level_release,fac_Non_Mfg_PMI_Constr_Expectation_level,fac_Non_Mfg_PMI_Constr_Expectation_level_release,fac_Social_Financing_Monthly_zscore,fac_Social_Financing_Monthly_zscore_release,fac_非制造业PMI_建筑业_全国_当期值_月_level,fac_非制造业PMI_建筑业_全国_当期值_月_level_release,fac_GDP_Contribution_2nd_Industry_YoY_diff,fac_GDP_Contribution_2nd_Industry_YoY_diff_release,fac_Non_Mfg_PMI_Constr_Expectation_zscore,fac_Non_Mfg_PMI_Constr_Expectation_zscore_release,fac_GDP_Contribution_2nd_Industry_YoY_zscore,fac_GDP_Contribution_2nd_Industry_YoY_zscore_release,fac_PPI_非金属矿物制品业_全国_当期同比增长率_月_level,fac_PPI_非金属矿物制品业_全国_当期同比增长率_月_level_release,fac_Non_Mfg_PMI_Constr_Expectation_diff,fac_Non_Mfg_PMI_Constr_Expectation_diff_release,fac_PPIRM_黑色金属材料类_全国_当期同比增长率_月_level,fac_PPIRM_黑色金属材料类_全国_当期同比增长率_月_level_release,fac_PPI_黑色金属冶炼及压延加工业_全国_当期同比增长率_月_level,fac_PPI_黑色金属冶炼及压延加工业_全国_当期同比增长率_月_level_release,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_PMI_New_Orders_level,fac_PMI_New_Orders_level_release,fac_制造业采购经理指数PMI_生产_level,fac_制造业采购经理指数PMI_生产_level_release,fac_PMI_Raw_Material_Inventory_level,fac_PMI_Raw_Material_Inventory_level_release,fac_非制造业PMI_建筑业_全国_当期值_月_zscore,fac_非制造业PMI_建筑业_全国_当期值_月_zscore_release,fac_PMI_Raw_Material_Inventory_diff,fac_PMI_Raw_Material_Inventory_diff_release,fac_PMI_Business_Expectation_level,fac_PMI_Business_Expectation_level_release,fac_PPIRM_黑色金属材料类_全国_当期同比增长率_月_diff,fac_PPIRM_黑色金属材料类_全国_当期同比增长率_月_diff_release,fac_Non_Mfg_PMI_Constr_New_Orders_zscore,fac_Non_Mfg_PMI_Constr_New_Orders_zscore_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_PPI_黑色金属矿采选业_全国_当期同比增长率_月_diff,fac_PPI_黑色金属矿采选业_全国_当期同比增长率_月_diff_release,fac_PPI_金属制品业_全国_当期同比增长率_月_level,fac_PPI_金属制品业_全国_当期同比增长率_月_level_release,fac_PMI_Raw_Material_Inventory_zscore,fac_PMI_Raw_Material_Inventory_zscore_release,fac_PPI_黑色金属矿采选业_全国_当期同比增长率_月_level,fac_PPI_黑色金属矿采选业_全国_当期同比增长率_月_level_release,fac_PPI_黑色金属冶炼及压延加工业_全国_当期同比增长率_月_diff,fac_PPI_黑色金属冶炼及压延加工业_全国_当期同比增长率_月_diff_release,any_effective_release
2025-09-01,3187.7605823615245,3190.85049568853,3119.7824891673854,3130.0822002574064,675240.0,-0.01650485436893201,40.6,1,51.7,1,-0.994858,0,49.1,1,-2.0,0,-1.7495588,1,-1.3075043,0,-5.0,0,0.10000229,1,-8.0,0,-10.0,0,-30944.0,0,49.5,1,50.8,1,48.0,1,-1.7187868,1,0.29999924,1,53.7,1,0.0,0,-1.0809866,1,11307.0,0,-0.3000002,0,-2.7,0,0.753895,1,-9.1,0,1.3000002,0,1
2025-09-02,3139.351940238425,3149.651651328446,3122.8724024943913,3138.3219691294225,244899.0,0.0026324448831849256,40.6,0,51.7,0,-0.99648476,0,49.1,0,-2.0,0,-1.7391373,0,-1.299985,0,-5.0,0,0.10000229,0,-8.0,0,-10.0,0,-30944.0,0,49.5,0,50.8,0,48.0,0,-1.7025481,0,0.29999924,0,53.7,0,0.0,0,-1.0825347,0,11307.0,0,-0.3000002,0,-2.7,0,0.75131977,0,-9.1,0,1.3000002,0,0
2025-09-03,3139.351940238425,3162.0113046364713,3116.692575840379,3124.9323447123957,253814.0,-0.004266491631112368,40.6,0,51.7,0,-0.9981156,0,49.1,0,-2.0,0,-1.7288493,0,-1.2926434,0,-5.0,0,0.10000229,0,-8.0,0,-10.0,0,-30944.0,0,49.5,0,50.8,0,48.0,0,-1.6866184,0,0.29999924,0,53.7,0,0.0,0,-1.0840863,0,11307.0,0,-0.3000002,0,-2.7,0,0.74875283,0,-9.1,0,1.3000002,0,0
2025-09-04,3120.812460276387,3140.3819113474274,3102.272980314349,3125.962315821398,251114.0,0.0003295978905735186,40.6,0,51.7,0,-0.99975055,0,49.1,0,-2.0,0,-1.718692,0,-1.2854805,0,-5.0,0,0.10000229,0,-8.0,0,-10.0,0,-30944.0,0,49.5,0,50.8,0,48.0,0,-1.670987,0,0.29999924,0,53.7,0,0.0,0,-1.0856416,0,11307.0,0,-0.3000002,0,-2.7,0,0.746194,0,-9.1,0,1.3000002,0,0
2025-09-05,3128.022258039402,3154.8015068734567,3108.452806968362,3145.531766892438,230792.0,0.00626029654036242,40.6,0,51.7,0,-1.0013897,0,49.1,0,-2.0,0,-1.7086622,0,-1.2784982,0,-5.0,0,0.10000229,0,-8.0,0,-10.0,0,-30944.0,0,49.5,0,50.8,0,48.0,0,-1.6556435,0,0.29999924,0,53.7,0,0.0,0,-1.0872008,0,11307.0,0,-0.3000002,0,-2.7,0,0.7436433,0,-9.1,0,1.3000002,0,0
2025-09-08,3155.8314779824595,3155.8314779824595,3109.482778077364,3133.1721135844127,216093.0,-0.003929273084479434,40.6,0,51.7,0,-1.003033,0,49.1,0,-2.0,0,-1.6987569,0,-1.2716984,0,-5.0,0,0.10000229,0,-8.0,0,-10.0,0,-30944.0,0,49.5,0,50.8,0,48.0,0,-1.6405783,0,0.29999924,0,53.7,0,0.0,0,-1.0887636,0,11307.0,0,-0.3000002,0,-2.7,0,0.74110055,0,-9.1,0,1.3000002,0,0
2025-09-09,3136.262026911419,3148.621680219444,3120.812460276387,3128.022258039402,176008.0,-0.0016436554898093814,40.6,0,51.7,0,-1.0046805,0,49.1,0,-2.0,0,-1.6889738,0,-1.2650836,0,-5.0,0,0.10000229,0,-8.0,0,-10.0,0,-30944.0,0,49.5,0,50.8,0,48.0,0,-1.6257821,0,0.29999924,0,53.7,0,0.0,0,-1.0903301,0,11307.0,0,-0.3000002,0,-2.7,0,0.7385658,0,-9.1,0,1.3000002,0,0
2025-09-10,3131.1121713664083,3131.1121713664083,3104.332922532354,3113.602662513373,143368.0,-0.004609812314784079,40.6,0,51.7,0,-1.0063323,0,49.1,0,-2.0,0,-1.6793098,0,-1.2586565,0,-5.0,0,0.10000229,0,-8.0,0,-10.0,0,-30944.0,0,49.5,0,50.8,0,48.0,0,-1.6112461,0,0.29999924,0,53.7,0,0.0,0,-1.0919005,0,11307.0,0,-0.3000002,0,-2.7,0,0.7360389,0,-9.1,0,1.3000002,0,0
2025-09-11,3101.243009205347,3120.812460276387,3090.943298115326,3096.093153660337,178828.0,-0.005623552762156869,40.6,0,51.7,0,-1.0079882,0,49.1,0,-2.0,0,-1.6697625,0,-1.2524207,0,-5.4,1,0.10000229,0,-5.6,1,-4.0,1,-30944.0,0,49.5,0,50.8,0,48.0,0,-1.5969619,0,0.29999924,0,53.7,0,2.4,1,-1.0934746,0,11307.0,0,3.8000002,1,-2.3,1,0.7335199,0,-5.3,1,6.0,1,1
2025-09-12,3090.943298115326,3133.1721135844127,3080.643587025305,3125.962315821398,211204.0,0.009647371922820946,40.6,0,51.7,0,-1.0096484,0,49.1,0,-2.0,0,-1.6603293,0,-1.2463797,0,-5.4,0,0.10000229,0,-5.6,0,-4.0,0,-30944.0,0,49.5,0,50.8,0,48.0,0,-1.5829213,0,0.29999924,0,53.7,0,2.4,0,-1.0950526,0,11307.0,0,3.8000002,0,-2.3,0,0.73100865,0,-5.3,0,6.0,0,0
2025-09-15,3125.962315821398,3141.4118824564293,3112.5726914043703,3136.262026911419,152543.0,0.0032948929159801743,40.6,0,51.7,0,-0.22764319,1,49.1,0,-2.0,0,-1.6510078,0,-1.240538,0,-5.4,0,0.10000229,0,-5.6,0,-4.0,0,14353.0,1,49.5,0,50.8,0,48.0,0,-1.5691165,0,0.29999924,0,53.7,0,2.4,0,-1.0966343,0,25660.0,1,3.8000002,0,-2.3,0,0.72850513,0,-5.3,0,6.0,0,1
2025-09-16,3142.441853565431,3173.3409868354947,3142.441853565431,3160.9813335274694,194747.0,0.007881773399014635,40.6,0,51.7,0,-0.2322191,0,49.1,0,-2.0,0,-1.6349244,0,-1.2349005,0,-5.4,0,0.10000229,0,-5.6,0,-4.0,0,14353.0,0,49.5,0,50.8,0,48.0,0,-1.5579576,0,0.29999924,0,53.7,0,2.4,0,-1.090064,0,25660.0,0,3.8000002,0,-2.3,0,0.72413427,0,-5.3,0,6.0,0,0
2025-09-17,3153.7715357644547,3167.161160181482,3141.4118824564293,3166.1311890724805,104338.0,0.001629195177582421,40.6,0,51.7,0,-0.23682682,0,49.1,0,-2.0,0,-1.6191417,0,-1.2294725,0,-5.4,0,0.10000229,0,-5.6,0,-4.0,0,14353.0,0,49.5,0,50.8,0,48.0,0,-1.5469539,0,0.29999924,0,53.7,0,2.4,0,-1.0835481,0,25660.0,0,3.8000002,0,-2.3,0,0.7197823,0,-5.3,0,6.0,0,0
2025-09-18,3169.2211023994864,3173.3409868354947,3128.022258039402,3145.531766892438,146222.0,-0.006506180871828304,40.6,0,51.7,0,-0.24146703,0,49.1,0,-2.0,0,-1.6036493,0,-1.2242604,0,-5.4,0,0.10000229,0,-5.6,0,-4.0,0,14353.0,0,49.5,0,50.8,0,48.0,0,-1.5361013,0,0.29999924,0,53.7,0,2.4,0,-1.0770851,0,25660.0,0,3.8000002,0,-2.3,0,0.7154489,0,-5.3,0,6.0,0,0
2025-09-19,3143.4718246744337,3172.3110157264923,3142.441853565431,3170.2510735084884,118058.0,0.007858546168958647,40.6,0,51.7,0,-0.24614036,0,49.1,0,-2.0,0,-1.5884371,0,-1.2192712,0,-5.4,0,0.10000229,0,-5.6,0,-4.0,0,14353.0,0,49.5,0,50.8,0,48.0,0,-1.5253962,0,0.29999924,0,53.7,0,2.4,0,-1.0706744,0,25660.0,0,3.8000002,0,-2.3,0,0.71113384,0,-5.3,0,6.0,0,0
2025-09-22,3189.8205245795284,3200.120235669549,3172.3110157264923,3187.7605823615245,133035.0,0.0055230669265757815,40.6,0,51.7,0,-0.25084755,0,49.1,0,-2.0,0,-1.5734956,0,-1.2145125,0,-5.4,0,0.10000229,0,-5.6,0,-4.0,0,14353.0,0,49.5,0,50.8,0,48.0,0,-1.5148348,0,0.29999924,0,53.7,0,2.4,0,-1.0643151,0,25660.0,0,3.8000002,0,-2.3,0,0.70683676,0,-5.3,0,6.0,0,0
2025-09-23,3182.6107268165138,3184.670669034518,3149.651651328446,3154.8015068734567,102981.0,-0.01033925686591286,40.6,0,51.7,0,-0.25558928,0,49.1,0,-2.0,0,-1.5588158,0,-1.209993,0,-5.4,0,0.10000229,0,-5.6,0,-4.0,0,14353.0,0,49.5,0,50.8,0,48.0,0,-1.5044135,0,0.29999924,0,53.7,0,2.4,0,-1.0580063,0,25660.0,0,3.8000002,0,-2.3,0,0.7025575,0,-5.3,0,6.0,0,0
2025-09-24,3154.8015068734567,3176.430900162501,3144.501795783435,3163.0412757454737,137946.0,0.0026118184786156906,40.6,0,51.7,0,-0.26036626,0,49.1,0,-2.0,0,-1.544389,0,-1.2057222,0,-5.4,0,0.10000229,0,-5.6,0,-4.0,0,14353.0,0,49.5,0,50.8,0,48.0,0,-1.4941288,0,0.29999924,0,53.7,0,2.4,0,-1.051747,0,25660.0,0,3.8000002,0,-2.3,0,0.69829583,0,-5.3,0,6.0,0,0
2025-09-25,3165.1012179634777,3172.3110157264923,3152.7415646554523,3166.1311890724805,97232.0,0.0009768804949530363,40.6,0,51.7,0,-0.26517928,0,49.1,0,-2.0,0,-1.530207,0,-1.2017112,0,-5.4,0,0.10000229,0,-5.6,0,-4.0,0,14353.0,0,49.5,0,50.8,0,48.0,0,-1.4839776,0,0.29999924,0,53.7,0,2.4,0,-1.0455364,0,25660.0,0,3.8000002,0,-2.3,0,0.6940514,0,-5.3,0,6.0,0,0
2025-09-26,3166.1311890724805,3167.161160181482,3108.452806968362,3112.5726914043703,103991.0,-0.01691607026675357,40.6,0,51.7,0,-0.2700291,0,49.1,0,-2.0,0,-1.5162618,0,-1.1979717,0,-5.4,0,0.10000229,0,-5.6,0,-4.0,0,14353.0,0,49.5,0,50.8,0,48.0,0,-1.4739563,0,0.29999924,0,53.7,0,2.4,0,-1.0393736,0,25660.0,0,3.8000002,0,-2.3,0,0.689824,0,-5.3,0,6.0,0,0
2025-09-29,3106.363091676735,3118.6655197625837,3096.1110682718618,3098.1614729528364,89308.0,-0.004630002213709461,40.6,0,51.7,0,-0.2749165,0,49.1,0,-2.0,0,-1.502546,0,-1.1945174,0,-5.4,0,0.10000229,0,-5.6,0,-4.0,0,14353.0,0,49.5,0,50.8,0,48.0,0,-1.4640622,0,0.29999924,0,53.7,0,2.4,0,-1.0332581,0,25660.0,0,3.8000002,0,-2.3,0,0.68561333,0,-5.3,0,6.0,0,0
2025-09-30,3087.909449547962,3123.791531465021,3077.6574261430887,3080.7330331645508,80587.0,-0.005625413633355558,40.6,0,51.7,0,-0.27382764,0,49.1,0,-2.0,0,-1.4890522,0,-1.1913629,0,-5.4,0,0.10000229,0,-5.6,0,-4.0,0,14353.0,0,49.5,0,50.8,0,48.0,0,-1.454292,0,0.29999924,0,53.7,0,2.4,0,-1.0271888,0,25660.0,0,3.8000002,0,-2.3,0,0.68141925,0,-5.3,0,6.0,0,0
2025-10-09,3086.8842472074753,3110.4639010386845,3080.7330331645508,3108.41349635771,35535.0,0.008985024958402699,42.2,1,52.4,1,-0.2727394,0,49.3,1,-2.0,0,-1.0664932,1,-1.1885251,0,-5.4,0,0.70000076,1,-5.6,0,-4.0,0,14353.0,0,49.7,1,51.9,1,48.5,1,-1.3090272,1,0.5,1,54.1,1,2.4,0,-0.48411265,1,25660.0,0,3.8000002,0,-2.3,0,1.8048378,1,-5.3,0,6.0,0,1
2025-10-10,3124.715428098963,3138.781671183653,3107.634990067554,3117.682306556618,1039362.0,0.0029818459512445106,42.2,0,52.4,0,-0.27165183,0,49.3,0,-2.0,0,-1.0588957,0,-1.1860226,0,-5.4,0,0.70000076,0,-5.6,0,-4.0,0,14353.0,0,49.7,0,51.9,0,48.5,0,-1.3015094,0,0.5,0,54.1,0,2.4,0,-0.48214644,0,25660.0,0,3.8000002,0,-2.3,0,1.7854378,0,-5.3,0,6.0,0,0
2025-10-13,3121.701233152244,3128.734354694589,3080.5072355470807,3097.58767357849,1231858.0,-0.0064453754431195165,42.2,0,52.4,0,-0.27056485,0,49.3,0,-2.0,0,-1.0513647,0,-1.1838765,0,-5.4,0,0.70000076,0,-5.6,0,-4.0,0,14353.0,0,49.7,0,51.9,0,48.5,0,-1.2940652,0,0.5,0,54.1,0,2.4,0,-0.4801836,0,25660.0,0,3.8000002,0,-2.3,0,1.7664627,0,-5.3,0,6.0,0,0
2025-10-14,3104.620795120835,3107.634990067554,3053.3794810266077,3075.4835773025484,1158107.0,-0.007135906584495699,42.2,0,52.4,0,-0.2694785,0,49.3,0,-2.0,0,-1.0438987,0,-1.1821101,0,-5.4,0,0.70000076,0,-5.6,0,-4.0,0,14353.0,0,49.7,0,51.9,0,48.5,0,-1.2866935,0,0.5,0,54.1,0,2.4,0,-0.47822413,0,25660.0,0,3.8000002,0,-2.3,0,1.7478956,0,-5.3,0,6.0,0,0
2025-10-15,3075.4835773025484,3077.4930406003614,3041.32270123973,3048.355822782075,1018136.0,-0.008820646847435554,42.2,0,52.4,0,-0.26839277,0,49.3,0,-2.0,0,-1.0364964,0,-1.1807498,0,-5.4,0,0.70000076,0,-5.6,0,-4.0,0,14353.0,0,49.7,0,51.9,0,48.5,0,-1.2793925,0,0.5,0,54.1,0,2.4,0,-0.47626796,0,25660.0,0,3.8000002,0,-2.3,0,1.7297205,0,-5.3,0,6.0,0,0
2025-10-16,3050.3652860798884,3068.450455760203,3035.2943113462916,3063.4267975156718,1036367.0,0.004943968358602779,42.2,0,52.4,0,0.27580523,1,49.3,0,-2.0,0,-1.0291567,0,-1.1798255,0,-5.0,1,0.70000076,0,-2.9,1,-0.6,1,9639.0,1,49.7,0,51.9,0,48.5,0,-1.2721612,0,0.5,0,54.1,0,2.6999998,1,-0.47431508,0,35299.0,1,6.8,1,-1.8,1,1.711922,0,1.5,1,3.4,1,1
2025-10-17,3067.4457241112973,3075.4835773025484,3046.3463594842624,3051.370017728794,854671.0,-0.003935716628402974,42.2,0,52.4,0,0.2746468,0,49.3,0,-2.0,0,-1.021878,0,-1.1793711,0,-5.0,0,0.70000076,0,-2.9,0,-0.6,0,9639.0,0,49.7,0,51.9,0,48.5,0,-1.2649983,0,0.5,0,54.1,0,2.6999998,0,-0.4723655,0,35299.0,0,6.8,0,-1.8,0,1.6944863,0,1.5,0,3.4,0,0
2025-10-20,3054.384212675514,3090.5545520361447,3054.384212675514,3059.407870920046,1232540.0,0.0026341784655912193,42.2,0,52.4,0,0.27348903,0,49.3,0,-2.0,0,-1.0146593,0,-1.1794245,0,-5.0,0,0.70000076,0,-2.9,0,-0.6,0,9639.0,0,49.7,0,51.9,0,48.5,0,-1.2579024,0,0.5,0,54.1,0,2.6999998,0,-0.47041917,0,35299.0,0,6.8,0,-1.8,0,1.6773994,0,1.5,0,3.4,0,0
2025-10-21,3059.407870920046,3079.5025038981744,3050.3652860798884,3061.4173342178583,894573.0,0.0006568144499177198,42.2,0,52.4,0,0.27233198,0,49.3,0,-2.0,0,-1.011707,0,-1.1800293,0,-5.0,0,0.70000076,0,-2.9,0,-0.6,0,9639.0,0,49.7,0,51.9,0,48.5,0,-1.2504909,0,0.5,0,54.1,0,2.6999998,0,-0.47563067,0,35299.0,0,6.8,0,-1.8,0,1.6612478,0,1.5,0,3.4,0,0
2025-10-22,3062.422065866765,3082.5166988448937,3059.407870920046,3082.5166988448937,822987.0,0.006892024942566577,42.2,0,52.4,0,0.2711756,0,49.3,0,-2.0,0,-1.0087668,0,-1.1812353,0,-5.0,0,0.70000076,0,-2.9,0,-0.6,0,9639.0,0,49.7,0,51.9,0,48.5,0,-1.2431505,0,0.5,0,54.1,0,2.6999998,0,-0.48088938,0,35299.0,0,6.8,0,-1.8,0,1.6454009,0,1.5,0,3.4,0,0
2025-10-23,3086.5356254405197,3097.58767357849,3073.474114004736,3085.530893791613,930140.0,0.0009778357235983304,42.2,0,52.4,0,0.27001992,0,49.3,0,-1.7000008,1,-1.0058386,0,-2.7548633,1,-5.0,0,0.70000076,0,-2.9,0,-0.6,0,9639.0,0,49.7,0,51.9,0,48.5,0,-1.2358799,0,0.5,0,54.1,0,2.6999998,0,-0.48619634,0,35299.0,0,6.8,0,-1.8,0,1.629848,0,1.5,0,3.4,0,1
2025-10-24,3086.5356254405197,3090.5545520361447,3052.374749377701,3060.4126025689525,1081693.0,-0.00814067079127323,42.2,0,52.4,0,0.2688649,0,49.3,0,-1.7000008,0,-1.0029224,0,-2.742071,0,-5.0,0,0.70000076,0,-2.9,0,-0.6,0,9639.0,0,49.7,0,51.9,0,48.5,0,-1.2286779,0,0.5,0,54.1,0,2.6999998,0,-0.49155256,0,35299.0,0,6.8,0,-1.8,0,1.614579,0,1.5,0,3.4,0,0
2025-10-27,3064.4315291645785,3114.668111609899,3062.422065866765,3114.668111609899,1696201.0,0.017728168089297336,42.2,0,52.4,0,0.26771057,0,49.3,0,-1.7000008,0,-1.0000181,0,-2.7307003,0,-5.0,0,0.70000076,0,-2.9,0,-0.6,0,9639.0,0,49.7,0,51.9,0,48.5,0,-1.2215431,0,0.5,0,54.1,0,2.6999998,0,-0.49695912,0,35299.0,0,6.8,0,-1.8,0,1.5995842,0,1.5,0,3.4,0,0
2025-10-28,3114.668111609899,3133.7580129391204,3101.6066001741156,3105.625526769741,1333406.0,-0.002903225806451637,42.2,0,52.4,0,0.26828155,0,49.3,0,-1.7000008,0,-0.99712545,0,-2.7207708,0,-5.0,0,0.70000076,0,-2.9,0,-0.6,0,9639.0,0,49.7,0,51.9,0,48.5,0,-1.2144742,0,0.5,0,54.1,0,2.6999998,0,-0.502417,0,35299.0,0,6.8,0,-1.8,0,1.5848546,0,1.5,0,3.4,0,0
2025-10-29,3108.6397217164604,3149.8337193216234,3106.630258418648,3147.824256023811,1239602.0,0.013587835651892588,42.2,0,52.4,0,0.2688528,0,49.3,0,-1.7000008,0,-0.99424446,0,-2.7123098,0,-5.0,0,0.70000076,0,-2.9,0,-0.6,0,9639.0,0,49.7,0,51.9,0,48.5,0,-1.20747,0,0.5,0,54.1,0,2.6999998,0,-0.50792754,0,35299.0,0,6.8,0,-1.8,0,1.5703813,0,1.5,0,3.4,0,0
2025-10-30,3151.843182619437,3157.871572512875,3110.649185014273,3120.6965015033375,1440978.0,-0.008617938078519072,42.2,0,52.4,0,0.26942435,0,49.3,0,-1.7000008,0,-0.99137497,0,-2.7053535,0,-5.0,0,0.70000076,0,-2.9,0,-0.6,0,9639.0,0,49.7,0,51.9,0,48.5,0,-1.2005296,0,0.5,0,54.1,0,2.6999998,0,-0.51349175,0,35299.0,0,6.8,0,-1.8,0,1.556156,0,1.5,0,3.4,0,0
2025-10-31,3120.6965015033375,3140.7911344814656,3111.6539166631796,3120.6965015033375,985855.0,0.0,42.2,0,52.4,0,0.2699962,0,49.3,0,-1.7000008,0,-0.9885169,0,-2.6999466,0,-5.0,0,0.70000076,0,-2.9,0,-0.6,0,9639.0,0,49.7,0,51.9,0,48.5,0,-1.1936514,0,0.5,0,54.1,0,2.6999998,0,-0.5191108,0,35299.0,0,6.8,0,-1.8,0,1.5421708,0,1.5,0,3.4,0,0
2025-11-03,3119.691769854431,3122.70596480115,3090.5545520361447,3093.568746982864,1150576.0,-0.008692852543464302,45.9,1,56.0,1,0.2705683,0,49.1,1,-1.7000008,0,1.0789529,1,-2.6961455,0,-5.0,0,3.5999985,1,-2.9,0,-0.6,0,9639.0,0,48.8,1,49.7,1,47.3,1,-1.3161762,1,-1.2000008,1,52.8,1,2.6999998,0,0.76136297,1,35299.0,0,6.8,0,-1.8,0,-0.95070434,1,1.5,0,3.4,0,1
2025-11-04,3097.58767357849,3098.5924052273963,3054.384212675514,3058.403139271139,1016465.0,-0.011367327054238485,45.9,0,56.0,0,0.27114072,0,49.1,0,-1.7000008,0,1.070614,0,-2.6940172,0,-5.0,0,3.5999985,0,-2.9,0,-0.6,0,9639.0,0,48.8,0,49.7,0,47.3,0,-1.3077263,0,-1.2000008,0,52.8,0,2.6999998,0,0.7549206,0,35299.0,0,6.8,0,-1.8,0,-0.94573694,0,1.5,0,3.4,0,0
2025-11-05,3060.4126025689525,3060.4126025689525,3023.2375315594145,3038.308506293011,1149565.0,-0.006570302233902647,45.9,0,56.0,0,0.2717134,0,49.1,0,-1.7000008,0,1.0623507,0,-2.646474,0,-5.0,0,3.5999985,0,-2.9,0,-0.6,0,9639.0,0,48.8,0,49.7,0,47.3,0,-1.2993675,0,-1.2000008,0,52.8,0,2.6999998,0,0.7485043,0,35299.0,0,6.8,0,-1.8,0,-0.94080013,0,1.5,0,3.4,0,0
2025-11-06,3040.3179695908243,3056.3936759733265,3031.275384750666,3051.370017728794,884740.0,0.004298941798941858,45.9,0,56.0,0,0.2722864,0,49.1,0,-1.7000008,0,1.0541617,0,-2.6009965,0,-5.0,0,3.5999985,0,-2.9,0,-0.6,0,9639.0,0,48.8,0,49.7,0,47.3,0,-1.2910982,0,-1.2000008,0,52.8,0,2.6999998,0,0.7421131,0,35299.0,0,6.8,0,-1.8,0,-0.9358935,0,1.5,0,3.4,0,0
2025-11-07,3052.374749377701,3059.407870920046,3039.3132379419176,3048.355822782075,800946.0,-0.0009878169245965962,45.9,0,56.0,0,0.27285963,0,49.1,0,-1.7000008,0,1.0460451,0,-2.557434,0,-5.0,0,3.5999985,0,-2.9,0,-0.6,0,9639.0,0,48.8,0,49.7,0,47.3,0,-1.2829163,0,-1.2000008,0,52.8,0,2.6999998,0,0.7357464,0,35299.0,0,6.8,0,-1.8,0,-0.9310165,0,1.5,0,3.4,0,0
2025-11-10,3051.370017728794,3064.4315291645785,3036.299042995198,3058.403139271139,1049513.0,0.003295978905734964,45.9,0,56.0,0,0.2734332,0,49.1,0,-1.7000008,0,1.0379993,0,-2.5156515,0,-5.3,1,3.5999985,0,-2.8,1,-4.5,1,9639.0,0,48.8,0,49.7,0,47.3,0,-1.2748201,0,-1.2000008,0,52.8,0,0.10000014,1,0.7294032,0,35299.0,0,0.5999999,1,-1.5,1,-0.92616886,0,2.1,1,-3.9,1,1
2025-11-11,3054.384212675514,3060.4126025689525,3034.2895796973853,3039.3132379419176,753110.0,-0.006241787122207465,45.9,0,56.0,0,0.27400705,0,49.1,0,-1.7000008,0,1.0300226,0,-2.4755256,0,-5.3,0,3.5999985,0,-2.8,0,-4.5,0,9639.0,0,48.8,0,49.7,0,47.3,0,-1.2668078,0,-1.2000008,0,52.8,0,0.10000014,0,0.72308284,0,35299.0,0,0.5999999,0,-1.5,0,-0.9213501,0,2.1,0,-3.9,0,0
2025-11-12,3039.3132379419176,3063.4267975156718,3036.299042995198,3052.374749377701,775671.0,0.004297520661157073,45.9,0,56.0,0,0.27458116,0,49.1,0,-1.7000008,0,1.0221137,0,-2.4369462,0,-5.3,0,3.5999985,0,-2.8,0,-4.5,0,9639.0,0,48.8,0,49.7,0,47.3,0,-1.2588776,0,-1.2000008,0,52.8,0,0.10000014,0,0.7167845,0,35299.0,0,0.5999999,0,-1.5,0,-0.9165599,0,2.1,0,-3.9,0,0
2025-11-13,3054.384212675514,3068.450455760203,3040.3179695908243,3060.4126025689525,885545.0,0.0026333113890717463,45.9,0,56.0,0,0.2751556,0,49.1,0,-1.7000008,0,1.0142708,0,-2.399812,0,-5.3,0,3.5999985,0,-2.8,0,-4.5,0,9639.0,0,48.8,0,49.7,0,47.3,0,-1.2510281,0,-1.2000008,0,52.8,0,0.10000014,0,0.71050733,0,35299.0,0,0.5999999,0,-1.5,0,-0.91179776,0,2.1,0,-3.9,0,0
2025-11-14,3062.422065866765,3071.4646507069224,3048.355822782075,3067.4457241112973,769087.0,0.0022980958634273296,45.9,0,56.0,0,-1.2508985,1,49.1,0,-1.7000008,0,1.0110241,0,-2.3640313,0,-5.3,0,3.5999985,0,-2.8,0,-4.5,0,-27121.0,1,48.8,0,49.7,0,47.3,0,-1.2443182,0,-1.2000008,0,52.8,0,0.10000014,0,0.7064142,0,8178.0,1,0.5999999,0,-1.5,0,-0.90457195,0,2.1,0,-3.9,0,1
2025-11-17,3061.4173342178583,3118.687038205525,3054.384212675514,3111.6539166631796,1329238.0,0.014412053717654638,45.9,0,56.0,0,-1.2408814,0,49.1,0,-1.7000008,0,1.007792,0,-2.3295205,0,-5.3,0,3.5999985,0,-2.8,0,-4.5,0,-27121.0,0,48.8,0,49.7,0,47.3,0,-1.2376678,0,-1.2000008,0,52.8,0,0.10000014,0,0.7023378,0,8178.0,0,0.5999999,0,-1.5,0,-0.897393,0,2.1,0,-3.9,0,0
2025-11-18,3114.668111609899,3114.668111609899,3089.5498203872385,3104.620795120835,801889.0,-0.0022602518566353647,45.9,0,56.0,0,-1.2309817,0,49.1,0,-1.7000008,0,1.0045742,0,-2.2962027,0,-5.3,0,3.5999985,0,-2.8,0,-4.5,0,-27121.0,0,48.8,0,49.7,0,47.3,0,-1.2310755,0,-1.2000008,0,52.8,0,0.10000014,0,0.6982778,0,8178.0,0,0.5999999,0,-1.5,0,-0.89025974,0,2.1,0,-3.9,0,0
