date,open,high,low,close,volume,returns,fac_PPI_Electrical_Machinery_YoY_zscore,fac_PPI_Electrical_Machinery_YoY_zscore_release,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_PMI_diff,fac_PMI_diff_release,fac_PPI_Electrical_Machinery_YoY_diff,fac_PPI_Electrical_Machinery_YoY_diff_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_PPI_zscore,fac_PPI_zscore_release,fac_PPI_level,fac_PPI_level_release,fac_PMI_Input_Price_zscore,fac_PMI_Input_Price_zscore_release,fac_PMI_Input_Price_diff,fac_PMI_Input_Price_diff_release,fac_Social_Financing_Monthly_zscore,fac_Social_Financing_Monthly_zscore_release,fac_PPIRM_zscore,fac_PPIRM_zscore_release,fac_PMI_level,fac_PMI_level_release,fac_PPI_diff,fac_PPI_diff_release,any_effective_release
2016-06-24,53072.20189255702,53307.4901248321,51476.653567441324,51814.880401336806,673326.0,-0.021929215822346193,,0,,0,0.099998474,0,,0,,0,,0,-2.4,0,,0,-2.2999992,0,,0,,0,52.3,0,1.0999999,0,0
2016-06-27,51917.81900295718,52829.560903023266,51851.64418762981,52682.50575785133,535002.0,0.016744714062721933,,0,,0,0.099998474,0,,0,,0,,0,-2.4,0,,0,-2.2999992,0,,0,,0,52.3,0,1.0999999,0,0
2016-06-28,52631.03645704115,53572.18938614163,52226.634807818285,53366.31218290092,526784.0,0.01297976273552015,,0,,0,0.099998474,0,,0,,0,,0,-2.4,0,,0,-2.2999992,0,,0,,0,52.3,0,1.0999999,0,0
2016-06-29,53476.60354177985,54373.63992732877,53417.78148371108,54006.002064398876,710344.0,0.01198677321576147,,0,,0,0.099998474,0,,0,,0,,0,-2.4,0,,0,-2.2999992,0,,0,,0,52.3,0,1.0999999,0,0
2016-06-30,54116.29342327783,55403.02594353243,53954.53276358874,55064.799109636944,733846.0,0.019605173587474933,,0,,0,0.099998474,0,,0,,0,,0,-2.4,0,,0,-2.2999992,0,,0,,0,52.3,0,1.0999999,0,0
2016-07-01,54947.15499349937,55866.249650824066,54116.29342327783,55557.43384596298,845836.0,0.008946454800373926,,0,,0,0.099998474,0,,0,,0,,0,-2.4,0,,0,-2.2999992,0,,0,,0,52.3,0,1.0999999,0,0
2016-07-04,55660.37244758332,58263.24851712688,55513.3173024114,58263.24851712688,1016926.0,0.04870301746956063,,0,,0,0.20000076,1,,0,,0,,0,-2.4,0,,1,-4.0,1,,0,,0,52.5,1,1.0999999,0,1
2016-07-05,59520.57000834701,61388.1703520308,56763.286036372934,59263.22350429611,1844850.0,0.017163048965168626,,0,,0,0.20000076,0,,0,,0,,0,-2.4,0,,0,-4.0,0,,0,,0,52.5,0,1.0999999,0,0
2016-07-06,59307.34004784771,60395.54812212016,55858.8968935655,57395.62316061236,2027096.0,-0.0315136476426795,,0,,0,0.20000076,0,,0,,0,,0,-2.4,0,,0,-4.0,0,,0,,0,52.5,0,1.0999999,0,0
2016-07-07,56917.69393880352,59483.80622205403,56380.9426589259,56814.75533718315,1631036.0,-0.0101204201895978,,0,,0,0.20000076,0,,0,,0,,0,-2.4,0,,0,-4.0,0,,0,,0,52.5,0,1.0999999,0,0
2016-07-08,56969.16323961371,57645.61690740469,55233.91252658467,56498.58677506346,1333552.0,-0.005564902290669083,,0,,0,0.20000076,0,,0,,0,,0,-2.4,0,,0,-4.0,0,,0,,0,52.5,0,1.0999999,0,0
2016-07-11,56991.22151138948,58733.82498167714,56542.70331861504,58307.36506067845,1193678.0,0.03201457574180111,,0,,0,0.20000076,0,,0,,0,,1,-1.1,1,,0,-4.0,0,,0,,1,52.5,0,1.3000001,1,0
2016-07-12,58417.6564195574,59851.44408498391,57954.43271226577,59674.977910777576,1095460.0,0.023455233291298505,,0,,0,0.20000076,0,,0,,0,,0,-1.1,0,,0,-4.0,0,,0,,0,52.5,0,1.3000001,0,0
2016-07-13,59851.44408498391,61446.992410099614,58748.530496194304,59138.22663089998,1638146.0,-0.008994578610152293,,0,,0,0.20000076,0,,0,,0,,0,-1.1,0,,0,-4.0,0,,0,,0,52.5,0,1.3000001,0,0
2016-07-14,59410.27864946803,60292.60952049978,58601.47535102235,60123.49610355205,1085930.0,0.016660450080815625,,0,,0,0.20000076,0,,0,,0,,0,-1.1,0,,0,-4.0,0,,0,,0,52.5,0,1.3000001,0,0
2016-07-15,59991.146472897264,60424.95915115455,58895.58564136627,59704.38893981197,977862.0,-0.006970771676654275,,0,,0,0.20000076,0,,0,,0,,0,-1.1,0,,0,-4.0,0,,0,,0,52.5,0,1.3000001,0,0
2016-07-18,60005.85198741451,60292.60952049978,58476.47847762618,59439.6896785025,1178810.0,-0.004433497536945108,,0,,0,0.20000076,0,,0,,0,,0,-1.1,0,,0,-4.0,0,,0,,0,52.5,0,1.3000001,0,0
2016-07-19,59557.33379464003,61579.34204075436,59072.05181557256,60204.37643339664,1637088.0,0.012864918357248678,,0,,0,0.20000076,0,,0,,0,,0,-1.1,0,,0,-4.0,0,,0,,0,52.5,0,1.3000001,0,0
2016-07-20,60108.79058903486,60557.30878180925,59322.04556236492,59961.735443862875,1102102.0,-0.00403028822667395,,0,,0,0.20000076,0,,0,,0,,0,-1.1,0,,0,-4.0,0,,0,,0,52.5,0,1.3000001,0,0
2016-07-21,59616.15585270881,60866.124586670376,59197.04868896874,60476.42845196474,1038416.0,0.008583690987125081,,0,,0,0.20000076,0,,0,,0,,0,-1.1,0,,0,-4.0,0,,0,,0,52.5,0,1.3000001,0,0
2016-07-22,60939.65215925637,61821.98303028808,59667.625153518995,59719.09445432917,1274224.0,-0.01252279635258402,,0,,0,0.20000076,0,,0,,0,,0,-1.1,0,,0,-4.0,0,,0,,0,52.5,0,1.3000001,0,0
2016-07-25,59998.49923015588,60211.72919065521,58652.944651832506,59204.401446227326,1000232.0,-0.00861856685545459,,0,,0,0.20000076,0,,0,,0,,0,-1.1,0,,0,-4.0,0,,0,,0,52.5,0,1.3000001,0,0
2016-07-26,59336.75107688211,59469.10070753687,57829.43583886963,58373.53987600583,860320.0,-0.014033780427222586,,0,,0,0.20000076,0,,0,,0,,0,-1.1,0,,0,-4.0,0,,0,,0,52.5,0,1.3000001,0,0
2016-07-27,58314.71781793704,59329.3983196235,58175.01543002368,58564.71156472937,768382.0,0.0032749716588991173,,0,,0,0.20000076,0,,0,,0,,0,-1.1,0,,0,-4.0,0,,0,,0,52.5,0,1.3000001,0,0
2016-07-28,58763.236010711495,59924.971657569884,58513.242263919165,59844.09132772529,784462.0,0.02184557438794643,,0,,0,0.20000076,0,,0,,0,,0,-1.1,0,,0,-4.0,0,,0,,0,52.5,0,1.3000001,0,0
2016-07-29,59924.971657569884,60292.60952049978,59027.93527202099,59064.69905831401,716288.0,-0.013023712986852565,,0,,0,0.20000076,0,,0,,0,,0,-1.1,0,,0,-4.0,0,,0,,0,52.5,0,1.3000001,0,0
2016-08-01,59322.04556236492,60719.06944149845,58777.94152522873,60608.7780826195,684284.0,0.026142163575252342,,0,,0,0.20000076,0,,0,,0,,0,-1.1,0,,0,-4.0,0,,0,,0,52.5,0,1.3000001,0,0
2016-08-02,60439.66466567173,61358.7593229964,60013.20474467306,61314.64277944483,561092.0,0.011646245299041125,,0,,0,-0.40000153,1,,0,,0,,0,-1.1,0,,1,3.2999992,1,,0,,0,52.1,1,1.3000001,0,1
2016-08-03,61307.29002218625,61689.633399633334,60123.49610355205,60469.07569470611,543284.0,-0.013790622376783856,,0,,0,-0.40000153,0,,0,,0,,0,-1.1,0,,0,3.2999992,0,,0,,0,52.1,0,1.3000001,0,0
2016-08-04,60513.19223825771,60917.59388748058,58858.82185507325,59226.459718003156,338100.0,-0.020549610894941117,,0,,0,-0.40000153,0,,0,,0,,0,-1.1,0,,0,3.2999992,0,,0,,0,52.1,0,1.3000001,0,0
2016-08-05,58932.34942765923,59924.971657569884,58858.82185507325,59770.56375513937,194472.0,0.009186840471756552,,0,,0,-0.40000153,0,,0,,0,,0,-1.1,0,,0,3.2999992,0,,0,,0,52.1,0,1.3000001,0,0
2016-08-08,59586.74482367444,61123.4710907213,59189.69593171013,60777.8914995672,169610.0,0.016853241481116443,,0,,0,-0.40000153,0,,0,,0,,0,-1.1,0,,0,3.2999992,0,,0,,0,52.1,0,1.3000001,0,0
2016-08-09,60807.3025286016,61049.94351813533,59998.49923015588,60380.84260760295,104536.0,-0.0065327849020080375,,0,,0,-0.40000153,0,,0,,0,,0,-1.1,0,,0,3.2999992,0,,0,,0,52.1,0,1.3000001,0,0
2016-08-10,60182.31816162083,60998.47421732514,59888.20787127696,60689.65841246409,90556.0,0.005114466634194459,,0,,0,-0.40000153,0,,0,,0,,1,4.4,1,,0,3.2999992,0,,0,,1,52.1,0,5.5,1,0
2016-08-11,60814.65528586022,61395.523109289425,59917.61890031126,60086.73231725905,90316.0,-0.009934577174703807,,0,,0,-0.40000153,0,,0,,0,,0,4.4,0,,0,3.2999992,0,,0,,0,52.1,0,5.5,0,0
2016-08-12,60116.14334629343,60476.42845196474,59572.03930915723,59924.971657569884,66348.0,-0.002692119432207818,,0,,0,-0.40000153,0,,0,,0,,0,4.4,0,,0,3.2999992,0,,0,,0,52.1,0,5.5,0,0
2016-08-15,59373.51486317509,59483.80622205403,58086.78234292053,58307.36506067845,83348.0,-0.02699386503067447,,0,,0,-0.40000153,0,,0,,0,,0,4.4,0,,0,3.2999992,0,,0,,0,52.1,0,5.5,0,0
2016-08-16,58542.65329295356,59123.52111638278,58439.71469133319,58733.82498167714,45788.0,0.007313997477932599,,0,,0,-0.40000153,0,,0,,0,,0,4.4,0,,0,3.2999992,0,,0,,0,52.1,0,5.5,0,0
2016-08-17,58608.82810828092,58836.763583297456,58116.19337195495,58483.831234884805,32206.0,-0.004256384576865613,,0,,0,-0.40000153,0,,0,,0,,0,4.4,0,,0,3.2999992,0,,0,,0,52.1,0,5.5,0,0
2016-08-18,58513.242263919165,58947.05494217644,57829.43583886963,58660.297409091116,36812.0,0.003017349761125887,,0,,0,-0.40000153,0,,0,,0,,0,4.4,0,,0,3.2999992,0,,0,,0,52.1,0,5.5,0,0
2016-08-19,58763.236010711495,58895.58564136627,58314.71781793704,58741.1777389357,25468.0,0.00137879167711219,,0,,0,-0.40000153,0,,0,,0,,0,4.4,0,,0,3.2999992,0,,0,,0,52.1,0,5.5,0,0
2016-08-22,58498.53674940204,59160.28490267576,58050.01855662755,58086.78234292053,24434.0,-0.011140317937163413,,0,,0,-0.40000153,0,,0,,0,,0,4.4,0,,0,3.2999992,0,,0,,0,52.1,0,5.5,0,0
2016-08-23,58086.78234292053,58748.530496194304,57939.72719774856,58373.53987600583,20100.0,0.004936708860759476,,0,,0,-0.40000153,0,,0,,0,,0,4.4,0,,0,3.2999992,0,,0,,0,52.1,0,5.5,0,0
2016-08-24,57880.905139679795,58792.64703974591,57880.905139679795,58358.83436148866,22174.0,-0.0002519208968378983,,0,,0,-0.40000153,0,,0,,0,,0,4.4,0,,0,3.2999992,0,,0,,0,52.1,0,5.5,0,0
2016-08-25,58366.187118747206,58564.71156472937,55895.66067985847,56638.28916297682,41088.0,-0.029482172105329774,,0,,0,-0.40000153,0,,0,,0,,0,4.4,0,,0,3.2999992,0,,0,,0,52.1,0,5.5,0,0
2016-08-26,56366.23714440868,56807.40257992457,56182.41821294373,56579.467104908064,21404.0,-0.0010385564065944486,,0,,0,-0.40000153,0,,0,,0,,0,4.4,0,,0,3.2999992,0,,0,,0,52.1,0,5.5,0,0
2016-08-29,56579.467104908064,57197.09871463023,56248.59302827116,56630.93640571824,13208.0,0.0009096816114357864,,0,,0,-0.40000153,0,,0,,0,,0,4.4,0,,0,3.2999992,0,,0,,0,52.1,0,5.5,0,0
2016-08-30,56623.58364845964,56939.75221057932,56248.59302827116,56432.41195973608,14984.0,-0.0035055829654639936,,0,,0,-0.40000153,0,,0,,0,,0,4.4,0,,0,3.2999992,0,,0,,0,52.1,0,5.5,0,0
2016-08-31,56100.14019040258,56625.31462409058,56035.392657482094,56157.69355299847,434898.0,-0.00486809613832595,,0,,0,-0.40000153,0,,0,,0,,0,4.4,0,,0,3.2999992,0,,0,,0,52.1,0,5.5,0,0
2016-09-01,56114.528531051496,56977.82896999078,56100.14019040258,56697.256327335526,531406.0,0.0096079938508844,,0,,0,-0.40000153,0,,0,,0,,0,4.4,0,,0,3.2999992,0,,0,,0,52.1,0,5.5,0,0
2016-09-02,56495.81955824972,57898.68277152601,56387.90700338231,57423.86753010939,731232.0,0.012815632533942134,,0,,0,0.5,1,,0,,0,,0,4.4,0,,1,2.6000023,1,,0,,0,52.6,1,5.5,0,1
2016-09-05,57567.75093659926,58157.67290320775,57567.75093659926,57718.82851341362,565786.0,0.005136557253820673,,0,,0,0.5,0,,0,,0,,0,4.4,0,,0,2.6000023,0,,0,,0,52.6,0,5.5,0,0
2016-09-06,57819.54689795657,58359.1096722936,57193.654079725624,58301.55630969764,553620.0,0.010095974074536107,,0,,0,0.5,0,,0,,0,,0,4.4,0,,0,2.6000023,0,,0,,0,52.6,0,5.5,0,0
2016-09-07,58208.03209547924,58488.60473813449,57812.352727632046,58215.2262658037,533470.0,-0.0014807502467919509,,0,,0,0.5,0,,0,,0,,0,4.4,0,,0,2.6000023,0,,0,,0,52.6,0,5.5,0,0
2016-09-08,58380.69218326705,58574.93478202837,57970.6244747709,58258.39128775063,447436.0,0.0007414730598116481,,0,,0,0.5,0,,0,,0,,0,4.4,0,,0,2.6000023,0,,0,,0,52.6,0,5.5,0,0
2016-09-09,58560.54644137941,58668.45899624684,58164.86707353226,58502.99307878345,426516.0,0.004198567547543108,,0,,0,0.5,0,,0,,0,,0,4.4,0,,0,2.6000023,0,,0,,0,52.6,0,5.5,0,0
2016-09-12,58560.54644137941,58603.71146332633,56474.23704727623,56625.31462409058,619392.0,-0.03209542547958677,,0,,0,0.5,0,,0,,0,,1,8.6,1,,0,2.6000023,0,,0,,1,52.6,0,4.2000003,1,0
2016-09-13,56704.45049766,57373.50833783792,56603.732113117105,57056.96484356022,416320.0,0.007622919578198717,,0,,0,0.5,0,,0,,0,,0,8.6,0,,0,2.6000023,0,,0,,0,52.6,0,4.2000003,0,0
2016-09-14,56970.634799666266,57193.654079725624,56128.916871700494,56315.965300137366,486080.0,-0.01298701298701288,,0,,0,0.5,0,,0,,0,,0,8.6,0,,0,2.6000023,0,,0,,0,52.6,0,4.2000003,0,0
2016-09-19,56107.33436072703,57092.93569518267,56085.75184975352,56805.16888220295,256726.0,0.008686765457332601,,0,,0,0.5,0,,0,,0,,0,8.6,0,,0,2.6000023,0,,0,,0,52.6,0,4.2000003,0,0
2016-09-20,56905.88726674586,58056.95451866481,56855.52807447438,57992.20698574442,541658.0,0.020896656534954428,,0,,0,0.5,0,,0,,0,,0,8.6,0,,0,2.6000023,0,,0,,0,52.6,0,4.2000003,0,0
2016-09-21,58049.76034834034,58258.39128775063,57632.498469519734,57920.26528249946,398448.0,-0.0012405408758222602,,0,,0,0.5,0,,0,,0,,0,8.6,0,,0,2.6000023,0,,0,,0,52.6,0,4.2000003,0,0
2016-09-22,58164.86707353226,59395.07019902069,57927.45945282398,58776.3715511142,652968.0,0.01478077257483501,,0,,0,0.5,0,,0,,0,,0,8.6,0,,0,2.6000023,0,,0,,0,52.6,0,4.2000003,0,0
2016-09-23,59179.24508928587,59459.817731941126,58848.31325435917,59438.235220967676,446672.0,0.011260709914321598,,0,,0,0.5,0,,0,,0,,0,8.6,0,,0,2.6000023,0,,0,,0,52.6,0,4.2000003,0,0
2016-09-26,59467.011902265636,59603.70113843105,58560.54644137941,58618.09980397537,541690.0,-0.01379811183732782,,0,,0,0.5,0,,0,,0,,0,8.6,0,,0,2.6000023,0,,0,,0,52.6,0,4.2000003,0,0
2016-09-27,58668.45899624684,59517.371094537084,57697.24600244012,59495.78858356358,713616.0,0.014972999509081486,,0,,0,0.5,0,,0,,0,,0,8.6,0,,0,2.6000023,0,,0,,0,52.6,0,4.2000003,0,0
2016-09-28,59625.28364940448,59697.22535264942,58639.68231494886,59056.94419376949,725532.0,-0.007376058041112077,,0,,0,0.5,0,,0,,0,,0,8.6,0,,0,2.6000023,0,,0,,0,52.6,0,4.2000003,0,0
2016-09-29,58934.64329825309,60150.45808309255,58682.84733689578,58891.47827630614,683474.0,-0.0028018028992568,,0,,0,0.5,0,,0,,0,,0,8.6,0,,0,2.6000023,0,,0,,0,52.6,0,4.2000003,0,0
2016-09-30,58848.31325435917,58985.002490524545,57862.71191990353,58546.158100730434,525812.0,-0.005863669679941341,,0,,0,0.5,0,,0,,0,,0,8.6,0,,0,2.6000023,0,,0,,0,52.6,0,4.2000003,0,0
2016-10-10,58071.34285931382,58891.47827630614,57697.24600244012,58747.594869816225,284498.0,0.003440648808060276,,0,,0,0.20000076,1,,0,,0,,0,8.6,0,,1,0.29999924,1,,0,,0,52.8,1,4.2000003,0,1
2016-10-11,58610.90563365089,59690.0311823249,58610.90563365089,59596.50696810646,560184.0,0.014450159196668588,,0,,0,0.20000076,0,,0,,0,,0,8.6,0,,0,0.29999924,0,,0,,0,52.8,0,4.2000003,0,0
2016-10-12,59344.71100674922,59812.3320778413,58913.06078727959,59243.99262220632,513218.0,-0.005915016900047365,,0,,0,0.20000076,0,,0,,0,,0,8.6,0,,0,0.29999924,0,,0,,0,52.8,0,4.2000003,0,0
2016-10-13,59538.95360551056,59747.58454492088,58200.837925154774,58517.381419432466,626050.0,-0.012264723740133321,,0,,0,0.20000076,0,,0,,0,,0,8.6,0,,0,0.29999924,0,,0,,0,52.8,0,4.2000003,0,0
2016-10-14,58337.52716132012,59164.85674863685,58071.34285931382,58697.23567754479,502782.0,0.0030735185640518026,,0,,0,0.20000076,0,,0,,0,,0,8.6,0,,0,0.29999924,0,,0,,0,52.8,0,4.2000003,0,0
2016-10-17,58776.3715511142,59380.68185837171,58574.93478202837,58862.70159500814,653362.0,0.0028189729133469843,,0,,0,0.20000076,0,,0,,0,,1,8.4,1,,0,0.29999924,0,,0,,1,52.8,0,-0.20000076,1,0
2016-10-18,58956.22580922656,58999.39083117352,58164.86707353226,58761.983210465216,443098.0,-0.001711073087264925,,0,,0,0.20000076,0,,0,,0,,0,8.4,0,,0,0.29999924,0,,0,,0,52.8,0,-0.20000076,0,0
2016-10-19,58776.3715511142,59243.99262220632,57848.32357925453,58056.95451866481,637110.0,-0.011998041136141335,,0,,0,0.20000076,0,,0,,0,,0,8.4,0,,0,0.29999924,0,,0,,0,52.8,0,-0.20000076,0,0
2016-10-20,58020.98366704235,58481.41056780995,57395.09084881142,58092.925370287296,509984.0,0.0006195786864935382,,0,,0,0.20000076,0,,0,,0,,0,8.4,0,,0,0.29999924,0,,0,,0,52.8,0,-0.20000076,0,0
2016-10-21,57841.12940893003,57999.40115606889,57092.93569518267,57128.90654680514,515654.0,-0.016594427244581822,,0,,0,0.20000076,0,,0,,0,,0,8.4,0,,0,0.29999924,0,,0,,0,52.8,0,-0.20000076,0,0
2016-10-24,57035.382332586705,58056.95451866481,56891.49892609684,57848.32357925453,463548.0,0.012592872434202373,,0,,0,0.20000076,0,,0,,0,,0,8.4,0,,0,0.29999924,0,,0,,0,52.8,0,-0.20000076,0,0
2016-10-25,57697.24600244012,58963.41997955107,57697.24600244012,58610.90563365089,583810.0,0.013182439995025774,,0,,0,0.20000076,0,,0,,0,,0,8.4,0,,0,0.29999924,0,,0,,0,52.8,0,-0.20000076,0,0
2016-10-26,58776.3715511142,59208.02177058384,57977.81864509541,58308.750480022114,539952.0,-0.005155271879219936,,0,,0,0.20000076,0,,0,,0,,0,8.4,0,,0,0.29999924,0,,0,,0,52.8,0,-0.20000076,0,0
2016-10-27,58236.80877677719,58920.25495760412,57877.10026055252,58258.39128775063,507290.0,-0.0008636644046889908,,0,,0,0.20000076,0,,0,,0,,0,8.4,0,,0,0.29999924,0,,0,,0,52.8,0,-0.20000076,0,0
2016-10-28,58704.42984786928,59488.59441323909,58560.54644137941,59402.26436934519,616094.0,0.019634477648803106,,0,,0,0.20000076,0,,0,,0,,0,8.4,0,,0,0.29999924,0,,0,,0,52.8,0,-0.20000076,0,0
2016-10-31,59459.817731941126,60452.613236721256,59064.13836409398,60395.05987412532,618874.0,0.01671309192200532,,0,,0,0.20000076,0,,0,,0,,0,8.4,0,,0,0.29999924,0,,0,,0,52.8,0,-0.20000076,0,0
2016-11-01,60366.2831928273,60675.63251678059,59639.67199005348,60114.48723147005,581778.0,-0.004645622394282567,,0,,0,0.20000076,0,,0,,0,,0,8.4,0,,0,0.29999924,0,,0,,0,52.8,0,-0.20000076,0,0
2016-11-02,60006.57467660263,60761.96256067449,58848.31325435917,59215.21594090836,676190.0,-0.014959310674963477,,0,,0,0.5,1,,0,,0,,0,8.4,0,,1,5.0999985,1,,0,,0,53.3,1,-0.20000076,0,1
2016-11-03,59495.78858356358,60049.73969854961,59136.08006733892,59913.050462384264,375696.0,0.01178471631636513,,0,,0,0.5,0,,0,,0,,0,8.4,0,,0,5.0999985,0,,0,,0,53.3,0,-0.20000076,0,0
2016-11-04,60071.32220952312,60502.97242899275,59567.73028680851,59654.06033070246,543200.0,-0.004322766570605707,,0,,0,0.5,0,,0,,0,,0,8.4,0,,0,5.0999985,0,,0,,0,53.3,0,-0.20000076,0,0
2016-11-07,59697.22535264942,63618.04817949852,59459.817731941126,63186.3979600289,1057918.0,0.059213699951760734,,0,,0,0.5,0,,0,,0,,0,8.4,0,,0,5.0999985,0,,0,,0,53.3,0,-0.20000076,0,0
2016-11-08,63258.339663273866,65366.23156835055,62625.252674718424,64668.397046874634,1097124.0,0.02345440054651049,,0,,0,0.5,0,,0,,0,,0,8.4,0,,0,5.0999985,0,,0,,0,53.3,0,-0.20000076,0,0
2016-11-09,64351.85355259689,65948.95936463452,63704.378223392436,65351.84322770155,1119850.0,0.010568472577594967,,0,,0,0.5,0,,0,,0,,0,8.4,0,,0,5.0999985,0,,0,,0,53.3,0,-0.20000076,0,0
2016-11-10,66186.3669853428,68776.26830216059,65826.65846911812,68776.26830216059,1038744.0,0.052399823866138284,,0,,0,0.5,0,,0,,0,,1,9.2,1,,0,5.0999985,0,,0,,1,53.3,0,0.8000002,1,0
2016-11-11,68920.15170865043,69948.91806505302,66905.78401779216,69164.75349968324,1102576.0,0.00564853556485323,,0,,0,0.5,0,,0,,0,,0,9.2,0,,0,5.0999985,0,,0,,0,53.3,0,0.8000002,0,0
2016-11-14,69135.97681838529,71797.81983844799,64056.892569292664,65956.15353495904,1518068.0,-0.046390680257956673,,0,,0,0.5,0,,0,,0,,0,9.2,0,,0,5.0999985,0,,0,,0,53.3,0,0.8000002,0,0
2016-11-15,65711.55174392623,67747.50194575798,64380.630233894844,65236.73650250964,870318.0,-0.01090750436300214,,0,,0,0.5,0,,0,,0,,0,9.2,0,,0,5.0999985,0,,0,,0,53.3,0,0.8000002,0,0
2016-11-16,65387.814079323995,66761.90061130229,65179.18313991369,66567.65801254095,683878.0,0.020401411557123383,,0,,0,0.5,0,,0,,0,,0,9.2,0,,0,5.0999985,0,,0,,0,53.3,0,0.8000002,0,0
2016-11-17,66064.06608982646,66366.22124345518,65373.425738675025,65639.6100406813,582126.0,-0.013941424402895586,,0,,0,0.5,0,,0,,0,,0,9.2,0,,0,5.0999985,0,,0,,0,53.3,0,0.8000002,0,0
2016-11-18,65819.46429879364,66078.45443047542,64603.649513954195,65265.51318380758,497672.0,-0.005699254712845936,,0,,0,0.5,0,,0,,0,,0,9.2,0,,0,5.0999985,0,,0,,0,53.3,0,0.8000002,0,0
2016-11-21,65265.51318380758,66042.48357885293,63315.89302586986,65704.35757360171,650826.0,0.006723985890652706,,0,,0,0.5,0,,0,,0,,0,9.2,0,,0,5.0999985,0,,0,,0,53.3,0,0.8000002,0,0
2016-11-22,65898.60017236305,67970.52122581728,65301.48403543009,67150.38580882504,656142.0,0.022008102485493453,,0,,0,0.5,0,,0,,0,,0,9.2,0,,0,5.0999985,0,,0,,0,53.3,0,0.8000002,0,0
2016-11-23,66984.91989136161,67171.96831979849,66200.75532599182,66884.20150681872,395870.0,-0.003964002571245739,,0,,0,0.5,0,,0,,0,,0,9.2,0,,0,5.0999985,0,,0,,0,53.3,0,0.8000002,0,0
2016-11-24,66747.51227065334,69538.85035655691,66438.1629467001,68020.88041808871,824562.0,0.01699472948262848,,0,,0,0.5,0,,0,,0,,0,9.2,0,,0,5.0999985,0,,0,,0,53.3,0,0.8000002,0,0
2016-11-25,68121.59880263162,69243.88937325269,67423.76428115572,68488.50148918084,525570.0,0.006874669487044294,,0,,0,0.5,0,,0,,0,,0,9.2,0,,0,5.0999985,0,,0,,0,53.3,0,0.8000002,0,0
2016-11-28,68337.42391236644,70337.40326257567,67711.53109413553,70222.29653738382,514246.0,0.025315126050419856,,0,,0,0.5,0,,0,,0,,0,9.2,0,,0,5.0999985,0,,0,,0,53.3,0,0.8000002,0,0
2016-11-29,69675.53959272234,70128.7723231654,66704.34724870638,67056.8615946066,504692.0,-0.04507734863231172,,0,,0,0.5,0,,0,,0,,0,9.2,0,,0,5.0999985,0,,0,,0,53.3,0,0.8000002,0,0
2016-11-30,67157.57997914945,67409.37594050675,63884.23248150481,64654.00870622565,443196.0,-0.035833065121768426,,0,,0,0.5,0,,0,,0,,0,9.2,0,,0,5.0999985,0,,0,,0,53.3,0,0.8000002,0,0
2016-12-01,64963.35803017889,66546.07550156752,64740.338750119605,65805.07595814462,226646.0,0.017803493935684367,,0,,0,0.5,0,,0,,0,,0,9.2,0,,0,5.0999985,0,,0,,0,53.3,0,0.8000002,0,0
2016-12-02,65754.7167658732,66092.84277112441,64747.53292044406,65351.84322770155,103870.0,-0.006887504099704178,,0,,0,0.6000023,1,,0,,0,,0,9.2,0,,1,5.7000046,1,,0,,0,53.9,1,0.8000002,0,1
2016-12-05,65251.124843158635,67977.71539614178,65143.21228829123,67452.54096245374,132302.0,0.032144429766622684,,0,,0,0.6000023,0,,0,,0,,0,9.2,0,,0,5.7000046,0,,0,,0,53.9,0,0.8000002,0,0
2016-12-06,68035.26875873771,68380.58893431339,66905.78401779216,67394.98759985784,55642.0,-0.0008532423208185147,,0,,0,0.6000023,0,,0,,0,,0,9.2,0,,0,5.7000046,0,,0,,0,53.9,0,0.8000002,0,0
2016-12-07,67488.51181407622,68625.19072534623,67035.2790836331,68387.78310463791,62782.0,0.014730999146028045,,0,,0,0.6000023,0,,0,,0,,0,9.2,0,,0,5.7000046,0,,0,,0,53.9,0,0.8000002,0,0
2016-12-08,68625.19072534623,68747.49162086265,66668.37639708395,67222.32751206993,43542.0,-0.017041868293709128,,0,,0,0.6000023,0,,0,,0,,0,9.2,0,,0,5.7000046,0,,0,,0,53.9,0,0.8000002,0,0
2016-12-09,67287.07504499034,67625.20105024157,65668.38672197929,67258.29836369242,48906.0,0.0005351027397264563,,0,,0,0.6000023,0,,0,,0,,0,9.2,0,,0,5.7000046,0,,0,,0,53.9,0,0.8000002,0,0
2016-12-12,67438.15262180472,69028.06426351788,66618.01720481244,66733.12393000432,58588.0,-0.007808321745641944,,0,,0,0.6000023,0,,0,,0,,1,13.7,1,,0,5.7000046,0,,0,,1,53.9,0,4.5,1,0
2016-12-13,66380.60958410415,67833.83198965185,66380.60958410415,67769.08445673146,30998.0,0.015523932729625267,,0,,0,0.6000023,0,,0,,0,,0,13.7,0,,0,5.7000046,0,,0,,0,53.9,0,4.5,0,0
2016-12-14,67956.13288516828,68308.64723106852,66143.20196339584,67977.71539614178,42638.0,0.003078556263269583,,0,,0,0.6000023,0,,0,,0,,0,13.7,0,,0,5.7000046,0,,0,,0,53.9,0,4.5,0,0
