date,open,high,low,close,volume,returns,fac_CPI-PPI_差值_当月_level,fac_CPI-PPI_差值_当月_level_release,fac_PPI_翘尾因素_当月_level,fac_PPI_翘尾因素_当月_level_release,fac_制造业采购经理指数PMI_进口_zscore,fac_制造业采购经理指数PMI_进口_zscore_release,fac_制造业采购经理指数PMI_采购量_zscore,fac_制造业采购经理指数PMI_采购量_zscore_release,fac_PPI_煤炭开采和洗选业_全国_当期同比增长率_月_level,fac_PPI_煤炭开采和洗选业_全国_当期同比增长率_月_level_release,fac_PPIRM_化工原料类_全国_当期同比增长率_月_diff,fac_PPIRM_化工原料类_全国_当期同比增长率_月_diff_release,fac_PMI_Input_Price_zscore,fac_PMI_Input_Price_zscore_release,fac_PMI_New_Orders_zscore,fac_PMI_New_Orders_zscore_release,fac_PPI_煤炭开采和洗选业_全国_当期同比增长率_月_zscore,fac_PPI_煤炭开采和洗选业_全国_当期同比增长率_月_zscore_release,fac_GDP_Cumulative_YoY_level,fac_GDP_Cumulative_YoY_level_release,fac_PPI_石油和天然气开采业_全国_当期同比增长率_月_diff,fac_PPI_石油和天然气开采业_全国_当期同比增长率_月_diff_release,fac_制造业采购经理指数PMI_生产_diff,fac_制造业采购经理指数PMI_生产_diff_release,fac_PPI_化学原料及化学制品制造业_全国_当期同比增长率_月_diff,fac_PPI_化学原料及化学制品制造业_全国_当期同比增长率_月_diff_release,any_effective_release
2022-05-23,480.2371500773701,486.0700071155329,474.1265641785918,483.709078699624,4510.0,0.010150812424336797,-5.9,0,0.0,0,-3.0278597,0,-3.6283498,0,53.4,0,-1.6000004,0,0.30237007,0,-3.6462739,0,-0.077061124,0,4.8,0,1.0999985,0,-5.0999985,0,-0.8000002,0,0
2022-05-24,483.84796432090246,483.84796432090246,471.4184852823985,472.9460999706371,6147.0,-0.022250933883485313,-5.9,0,0.0,0,-2.9675093,0,-3.5248845,0,53.4,0,-1.6000004,0,0.30417708,0,-3.5444674,0,-0.085228376,0,4.8,0,1.0999985,0,-5.0999985,0,-0.8000002,0,0
2022-05-25,479.26503549230375,488.50035715111073,475.16814276526776,484.88954290757846,6507.0,0.0252532856020653,-5.9,0,0.0,0,-2.9102643,0,-3.4290504,0,53.4,0,-1.6000004,0,0.3059879,0,-3.4500692,0,-0.09353574,0,4.8,0,1.0999985,0,-5.0999985,0,-0.8000002,0,0
2022-05-26,485.30619977141356,489.125321255893,480.1677284577017,487.5282001841032,8574.0,0.005441769811537656,-5.9,0,0.0,0,-2.8558624,0,-3.3399355,0,53.4,0,-1.6000004,0,0.30780253,0,-3.3622072,0,-0.10072826,0,4.8,0,1.0999985,0,-5.0999985,0,-0.8000002,0,0
2022-05-27,488.847550013336,508.4986575389044,486.62550721870554,499.12445025881897,8917.0,0.023785803714198916,-5.9,0,0.0,0,-2.8040721,0,-3.256774,0,53.4,0,-1.6000004,0,0.309621,0,-3.280147,0,-0.10801897,0,4.8,0,1.0999985,0,-5.0999985,0,-0.8000002,0,0
2022-05-30,498.4300645343684,508.4986575389044,495.51363601528686,501.20760743217147,7780.0,0.004173622775386576,-5.9,0,0.0,0,-2.7546875,0,-3.1789167,0,53.4,0,-1.6000004,0,0.3114434,0,-3.203266,0,-0.11541176,0,4.8,0,1.0999985,0,-5.0999985,0,-0.8000002,0,0
2022-05-31,501.55480029439684,518.4283649221621,500.44380008805206,516.4146717504196,6967.0,0.03034084896707423,-5.9,0,0.0,0,-2.7075245,0,-3.1058102,0,53.4,0,-1.6000004,0,0.31326967,0,-3.13103,0,-0.12291069,0,4.8,0,1.0999985,0,-5.0999985,0,-0.8000002,0,0
2022-06-01,516.6229789913665,520.6504077167926,495.0970215333928,502.2491860188474,13500.0,-0.027430447867713426,-5.9,0,0.0,0,-1.5430161,1,-0.7349266,1,53.4,0,-1.6000004,0,-0.914297,1,-0.58577305,1,-0.13052009,0,4.8,0,1.0999985,0,5.299999,1,-0.8000002,0,0
2022-06-02,502.110300397569,508.1514646766789,486.7643928399839,491.13901442763523,13790.0,-0.02212083543485377,-5.9,0,0.0,0,-1.5298555,0,-0.7289043,0,53.4,0,-1.6000004,0,-0.9072623,0,-0.5800437,0,-0.13824446,0,4.8,0,1.0999985,0,5.299999,0,-0.8000002,0,0
2022-06-06,513.8454360935636,522.3169504082512,510.79012195320354,515.0953219211865,5769.0,0.04877704028760488,-5.9,0,0.0,0,-1.5169244,0,-0.7229063,0,53.4,0,-1.6000004,0,-0.9002746,0,-0.57432157,0,-0.14608862,0,4.8,0,1.0999985,0,5.299999,0,-0.8000002,0,0
2022-06-07,513.4288216116695,518.2200576812149,509.67912174685875,517.2479430961487,8515.0,0.004179073432337477,-5.9,0,0.0,0,-1.5042161,0,-0.7169318,0,53.4,0,-1.6000004,0,-0.89333254,0,-0.56860596,0,-0.15405764,0,4.8,0,1.0999985,0,5.299999,0,-0.8000002,0,0
2022-06-08,513.7760144738949,521.3447934412433,510.72070033353515,520.0254859939517,9620.0,0.005369848125789112,-5.9,0,0.0,0,-1.4917247,0,-0.7109803,0,53.4,0,-1.6000004,0,-0.8864354,0,-0.5628962,0,-0.16215687,0,4.8,0,1.0999985,0,5.299999,0,-0.8000002,0,0
2022-06-09,522.8724505114233,535.9963576563192,519.0533290269441,528.0803434448043,11475.0,0.015489351325650658,-5.9,0,0.0,0,-1.4794443,0,-0.705051,0,53.4,0,-1.6000004,0,-0.879582,0,-0.5571916,0,-0.17039198,0,4.8,0,1.0999985,0,5.299999,0,-0.8000002,0,0
2022-06-10,528.4275363070294,531.6911576883363,522.8724505114233,526.2054935123989,8079.0,-0.003550311909311432,-5.9,0,0.0,0,-1.4673694,0,-0.6991434,0,53.4,0,-1.6000004,0,-0.8727714,0,-0.55149156,0,-0.17876902,0,4.8,0,1.0999985,0,5.299999,0,-0.8000002,0,0
2022-06-13,528.4969579266981,528.7747291692549,513.8454360935636,516.0674788881943,12660.0,-0.019266265269360483,-4.3,1,0.0,0,-1.4554949,0,-0.6932568,0,37.2,1,-1.1999998,1,-0.8660027,0,-0.5457953,0,-0.910032,1,4.8,0,-0.70000076,1,5.299999,0,-1.2999992,1,0
2022-06-14,518.0811720599368,529.1219220314804,511.5539716792641,527.8720362038572,14786.0,0.022874057751312682,-4.3,0,0.0,0,-1.4438155,0,-0.68739057,0,37.2,0,-1.1999998,0,-0.8592749,0,-0.54010224,0,-0.91998184,0,4.8,0,-0.70000076,0,5.299999,0,-1.2999992,0,0
2022-06-15,530.232922237825,535.5102791728156,515.234207542465,516.2757861291412,15519.0,-0.021967918888276983,-4.3,0,0.0,0,-1.4323266,0,-0.68154407,0,37.2,0,-1.1999998,0,-0.85258716,0,-0.53441155,0,-0.93011045,0,4.8,0,-0.70000076,0,5.299999,0,-1.2999992,0,0
2022-06-16,514.8870146802396,517.3173647158171,506.7626932277776,509.4708145059119,16047.0,-0.013180884724907749,-4.3,0,0.0,0,-1.4217435,0,-0.67558646,0,37.2,0,-1.1999998,0,-0.8460428,0,-0.52927774,0,-0.940424,0,4.8,0,-0.70000076,0,5.299999,0,-1.2999992,0,0
2022-06-17,505.09619291826033,510.09573622875286,494.40263580894236,508.42923591923596,20341.0,-0.002044432295274956,-4.3,0,0.0,0,-1.4113449,0,-0.6696466,0,37.2,0,-1.1999998,0,-0.83954316,0,-0.52415067,0,-0.95092916,0,4.8,0,-0.70000076,0,5.299999,0,-1.2999992,0,0
2022-06-20,505.6516930214327,505.7211146411014,473.7099496966977,477.25129993862015,33160.0,-0.06132207547869739,-4.3,0,0.0,0,-1.4011272,0,-0.6637239,0,37.2,0,-1.1999998,0,-0.8330878,0,-0.51903,0,-0.9616327,0,4.8,0,-0.70000076,0,5.299999,0,-1.2999992,0,0
2022-06-21,477.04299269767324,492.38890025525836,476.0014141109971,488.29204991016377,21640.0,0.023134038551521074,-4.3,0,0.0,0,-1.3910875,0,-0.65781754,0,37.2,0,-1.1999998,0,-0.8266761,0,-0.5139152,0,-0.97254187,0,4.8,0,-0.70000076,0,5.299999,0,-1.2999992,0,0
2022-06-22,490.9307071866883,495.86082887751223,470.2380210744439,470.446328315391,33236.0,-0.03654722946657851,-4.3,0,0.0,0,-1.3812232,0,-0.651927,0,37.2,0,-1.1999998,0,-0.8203077,0,-0.5088058,0,-0.98366433,0,4.8,0,-0.70000076,0,5.299999,0,-1.2999992,0,0
2022-06-23,465.72451386551415,484.6118140469629,463.6413566921618,478.9872642497472,44519.0,0.018154963532057478,-4.3,0,0.0,0,-1.3715314,0,-0.6460515,0,37.2,0,-1.1999998,0,-0.8139822,0,-0.50370145,0,-0.995008,0,4.8,0,-0.70000076,0,5.299999,0,-1.2999992,0,0
2022-06-24,481.90369276882865,486.7643928399839,462.5997781054855,466.6966284505804,46355.0,-0.02565962963215318,-4.3,0,0.0,0,-1.3620099,0,-0.64019054,0,37.2,0,-1.1999998,0,-0.8076992,0,-0.49860165,0,-1.0065814,0,4.8,0,-0.70000076,0,5.299999,0,-1.2999992,0,0
2022-06-27,476.0014141109971,485.2367357698039,467.1132853144156,482.18146401138534,44928.0,0.03317966022641761,-4.3,0,0.0,0,-1.3526564,0,-0.6343433,0,37.2,0,-1.1999998,0,-0.8014585,0,-0.49350595,0,-1.0097,0,4.8,0,-0.70000076,0,5.299999,0,-1.2999992,0,0
2022-06-28,483.0146929751732,501.27707143378126,476.83468545672605,500.51322170772056,43973.0,0.0380183791053037,-4.3,0,0.0,0,-1.3434689,0,-0.6285093,0,37.2,0,-1.1999998,0,-0.79525965,0,-0.48841393,0,-1.012834,0,4.8,0,-0.70000076,0,5.299999,0,-1.2999992,0,0
2022-06-29,501.693685915675,505.9988858836581,495.72198563817494,500.37433608644227,38885.0,-0.00027748641844949073,-4.3,0,0.0,0,-1.3344457,0,-0.62268776,0,37.2,0,-1.1999998,0,-0.7891026,0,-0.48332512,0,-1.0159836,0,4.8,0,-0.70000076,0,5.299999,0,-1.2999992,0,0
2022-06-30,510.3735074713099,512.873279126556,494.5415214302207,494.7498286711675,41364.0,-0.011240599306642118,-4.3,0,0.0,0,-1.3255852,0,-0.61687803,0,37.2,0,-1.1999998,0,-0.7829872,0,-0.4782391,0,-1.0191491,0,4.8,0,-0.70000076,0,5.299999,0,-1.2999992,0,0
2022-07-01,493.91655732543836,496.48579298229447,475.4459140078243,477.52907118117673,53339.0,-0.03480700041118445,-4.3,0,0.0,0,0.8531695,1,0.7164799,1,37.2,0,-1.1999998,0,-1.3594341,1,0.5574249,1,-1.0223305,0,4.8,0,-0.70000076,0,3.0999985,1,-1.2999992,0,0
2022-07-04,490.2363214622376,492.52778587653694,481.69538552788134,490.6529359441316,49707.0,0.027482860321975222,-4.3,0,0.0,0,0.86082315,0,0.71908236,0,37.2,0,-1.1999998,0,-1.3510678,0,0.55983174,0,-1.0255281,0,4.8,0,-0.70000076,0,3.0999985,0,-1.2999992,0,0
2022-07-05,496.4163713626258,501.76310753534375,491.48620728986083,492.73609311748385,35244.0,0.004245683701746827,-4.3,0,0.0,0,0.868581,0,0.7216956,0,37.2,0,-1.1999998,0,-1.342883,0,0.56224734,0,-1.028742,0,4.8,0,-0.70000076,0,3.0999985,0,-1.2999992,0,0
2022-07-06,486.13942873520165,487.0421640825407,444.6151708894343,455.169842377474,110435.0,-0.07624010350516952,-4.3,0,0.0,0,0.8764458,0,0.72431976,0,37.2,0,-1.1999998,0,-1.3348799,0,0.5646719,0,-1.0319723,0,4.8,0,-0.70000076,0,3.0999985,0,-1.2999992,0,0
2022-07-07,451.4201425126638,454.2671494120764,430.38026353819373,437.32412078270147,103951.0,-0.039206731055729804,-4.3,0,0.0,0,0.8844204,0,0.7269549,0,37.2,0,-1.1999998,0,-1.3270586,0,0.5671054,0,-1.0352191,0,4.8,0,-0.70000076,0,3.0999985,0,-1.2999992,0,0
2022-07-08,441.42101350973724,464.47462803789085,441.42101350973724,460.3777353108549,85652.0,0.05271516807006482,-4.3,0,0.0,0,0.8925079,0,0.72960114,0,37.2,0,-1.1999998,0,-1.3194197,0,0.56954795,0,-1.0384828,0,4.8,0,-0.70000076,0,3.0999985,0,-1.2999992,0,0
2022-07-11,460.3777353108549,472.18229262651784,459.2667351045101,464.8912425197847,88095.0,0.009803921568627194,-3.6,1,0.0,0,0.9007115,0,0.7322587,0,31.4,1,0.6999998,1,-1.3119644,0,0.57199967,0,-1.3200684,1,4.8,0,6.6000023,1,3.0999985,0,0.19999981,1,0
2022-07-12,462.32200686292873,468.8492496255423,456.07253534287196,461.5581995188093,81073.0,-0.007169511266570172,-3.6,0,0.0,0,0.9090343,0,0.7349274,0,31.4,0,0.6999998,0,-1.3046937,0,0.57446057,0,-1.3209847,0,4.8,0,6.6000023,0,3.0999985,0,0.19999981,0,0
2022-07-13,452.8783779631749,454.4754566530234,433.2966920572751,445.4484422351635,112749.0,-0.03490298146678106,-3.6,0,0.0,0,0.9174799,0,0.73760766,0,31.4,0,0.6999998,0,-1.2976092,0,0.5769308,0,-1.3219024,0,4.8,0,6.6000023,0,3.0999985,0,0.19999981,0,0
2022-07-14,438.1573921284305,445.1706709926067,433.0883848163282,436.28254219602513,125256.0,-0.02057679221672859,-3.6,0,0.0,0,0.9260517,0,0.74029934,0,31.4,0,0.6999998,0,-1.290713,0,0.57941043,0,-1.3228213,0,4.8,0,6.6000023,0,3.0999985,0,0.19999981,0,0
2022-07-15,433.99107778172595,436.28254219602513,415.7981633247276,426.491720434046,175975.0,-0.022441470412034148,-3.6,0,0.0,0,0.9282529,0,0.7422813,0,31.4,0,0.6999998,0,-1.2807305,0,0.58251196,0,-1.3237413,0,4.8,0,6.6000023,0,3.0999985,0,0.19999981,0,0
2022-07-18,438.1573921284305,457.53077079338317,432.81061357377126,456.905806688601,204267.0,0.07131225483955994,-3.6,0,0.0,0,0.9304617,0,0.7442694,0,31.4,0,0.6999998,0,-1.2708682,0,0.5856288,0,-1.3246627,0,2.7,1,6.6000023,0,3.0999985,0,0.19999981,0,0
2022-07-19,458.2945781375026,466.90497807346844,457.9473852752774,460.4471569305235,210653.0,0.0077507227749811225,-3.6,0,0.0,0,0.9326783,0,0.7462636,0,31.4,0,0.6999998,0,-1.2611232,0,0.5887612,0,-1.3255852,0,2.7,0,6.6000023,0,3.0999985,0,0.19999981,0,0
2022-07-20,453.0172635844532,467.18270693408414,448.64259961486044,459.82223520768264,256974.0,-0.001357206171076708,-3.6,0,0.0,0,0.9349026,0,0.74826413,0,31.4,0,0.6999998,0,-1.2514925,0,0.5919092,0,-1.326509,0,2.7,0,6.6000023,0,3.0999985,0,0.19999981,0,0
2022-07-21,458.3639997571712,464.96066413945334,455.51703523969957,458.0862708965555,218898.0,-0.0037752944033754288,-3.6,0,0.0,0,0.93713474,0,0.7502709,0,31.4,0,0.6999998,0,-1.2419735,0,0.5950731,0,-1.3274341,0,2.7,0,6.6000023,0,3.0999985,0,0.19999981,0,0
2022-07-22,448.57317799519177,458.78065662100636,446.62890644311796,458.22515651783397,259257.0,0.0003031866050180465,-3.6,0,0.0,0,0.9393748,0,0.752284,0,31.4,0,0.6999998,0,-1.2325634,0,0.598253,0,-1.3283603,0,2.7,0,6.6000023,0,3.0999985,0,0.19999981,0,0
2022-07-25,449.26756371964274,461.21100665658406,442.4625920964135,444.12909240593075,263672.0,-0.030762309557647805,-3.6,0,0.0,0,0.94162273,0,0.7543034,0,31.4,0,0.6999998,0,-1.2232594,0,0.6014492,0,-1.3292879,0,2.7,0,6.6000023,0,3.0999985,0,0.19999981,0,0
2022-07-26,453.3644564466785,473.22387121319383,449.9619494440934,471.14071403984155,216500.0,0.06081930253112611,-3.6,0,0.0,0,0.9438787,0,0.75632924,0,31.4,0,0.6999998,0,-1.2140595,0,0.60466176,0,-1.3263077,0,2.7,0,6.6000023,0,3.0999985,0,0.19999981,0,0
2022-07-27,471.62679252334544,474.05714255892315,452.9477995828435,458.22515651783397,214878.0,-0.027413375955692487,-3.6,0,0.0,0,0.94614273,0,0.7583615,0,31.4,0,0.6999998,0,-1.2049607,0,0.6078909,0,-1.3233397,0,2.7,0,6.6000023,0,3.0999985,0,0.19999981,0,0
2022-07-28,460.5860425518019,480.37603569864854,454.544878272692,479.6122283545293,231351.0,0.04667371822014532,-3.6,0,0.0,0,0.94841486,0,0.7604003,0,31.4,0,0.6999998,0,-1.195961,0,0.6111369,0,-1.3203841,0,2.7,0,6.6000023,0,3.0999985,0,0.19999981,0,0
2022-07-29,481.775594999236,482.22150430911086,471.0744519243187,477.24247850574255,1104.0,-0.004940970452144144,-3.6,0,0.0,0,0.95069516,0,0.76244557,0,31.4,0,0.6999998,0,-1.187058,0,0.6143999,0,-1.3174409,0,2.7,0,6.6000023,0,3.0999985,0,0.19999981,0,0
2022-08-01,483.93070993661814,493.66578420968114,476.12777326726325,480.43795778455524,1656.0,0.006695714280962273,-3.6,0,0.0,0,-0.3408269,1,-0.34617546,1,31.4,0,0.6999998,0,-2.9212706,1,-0.30303168,1,-1.3145096,0,2.7,0,6.6000023,0,-3.0,1,0.19999981,0,0
2022-08-02,471.8918842895476,477.39111494236744,463.64308366779,476.57363721966607,2900.0,-0.008043329013196043,-3.6,0,0.0,0,-0.33550632,0,-0.3412488,0,31.4,0,0.6999998,0,-2.861033,0,-0.29798374,0,-1.3115904,0,2.7,0,6.6000023,0,-3.0,0,0.19999981,0,0
2022-08-03,476.57363721966607,487.8693260410836,473.6010899170548,478.43147928379807,2872.0,0.003898331588315873,-3.6,0,0.0,0,-0.33017105,0,-0.33631384,0,31.4,0,0.6999998,0,-2.8038836,0,-0.29292223,0,-1.3086833,0,2.7,0,6.6000023,0,-3.0,0,0.19999981,0,0
2022-08-04,487.7950305015071,487.7950305015071,462.6769695084635,465.42658483487367,2650.0,-0.02718235528396351,-3.6,0,0.0,0,-0.3248203,0,-0.33137012,0,31.4,0,0.6999998,0,-2.7495587,0,-0.2878465,0,-1.3057879,0,2.7,0,6.6000023,0,-3.0,0,0.19999981,0,0
2022-08-05,465.79815324769993,466.3183580971513,453.31346364822696,457.0291477764911,2588.0,-0.01804245251990033,-3.6,0,0.0,0,-0.3194533,0,-0.32641706,0,31.4,0,0.6999998,0,-2.6978245,0,-0.28275594,0,-1.3029044,0,2.7,0,6.6000023,0,-3.0,0,0.19999981,0,0
2022-08-08,453.2391681086504,463.71737920736655,447.3683690430042,460.22462705530376,2270.0,0.0069918500698678,-3.6,0,0.0,0,-0.3140692,0,-0.32145417,0,31.4,0,0.6999998,0,-2.6484745,0,-0.27764985,0,-1.3000325,0,2.7,0,6.6000023,0,-3.0,0,0.19999981,0,0
2022-08-09,454.05660047387977,468.6964050107349,451.23268960789346,464.08894762019304,1533.0,0.00839659665675585,-3.6,0,0.0,0,-0.30866724,0,-0.31648085,0,31.4,0,0.6999998,0,-2.6013234,0,-0.2725276,0,-1.2971722,0,2.7,0,6.6000023,0,-3.0,0,0.19999981,0,0
2022-08-10,471.8918842895476,480.0663893717289,460.74483190475513,464.3862204934431,1443.0,0.0006405515037029019,-3.6,0,0.0,0,-0.30324653,0,-0.3114966,0,31.4,0,0.6999998,0,-2.5562067,0,-0.26738846,0,-1.2943233,0,2.7,0,6.6000023,0,-3.0,0,0.19999981,0,0
2022-08-11,465.42658483487367,476.05343237021464,455.31994214898407,473.74972635367976,2752.0,0.020163186259676946,-1.5,1,0.0,0,-0.2978062,0,-0.3065008,0,20.7,1,-2.3000002,1,-2.5129755,0,-0.26223174,0,-1.7951539,1,2.7,0,-10.5,1,-3.0,0,-3.1999998,1,0
2022-08-12,479.025979672826,481.62695856261087,474.3442267427075,478.6544112599995,1537.0,0.01035290287990187,-1.5,0,0.0,0,-0.29234537,0,-0.30149293,0,20.7,0,-2.3000002,0,-2.4714966,0,-0.2570567,0,-1.784121,0,2.7,0,-10.5,0,-3.0,0,-3.1999998,0,0
2022-08-15,472.6350211152005,476.4250007830409,469.2909053997629,471.4460203371449,2071.0,-0.015059698089649687,-1.5,0,0.0,0,-0.28686312,0,-0.29647237,0,20.7,0,-2.3000002,0,-2.4316494,0,-0.25186262,0,-1.7732362,0,2.7,0,-10.5,0,-3.0,0,-3.1999998,0,0
2022-08-16,450.9354167346434,467.58169977225583,450.9354167346434,464.83208444584596,3469.0,-0.014029041726917324,-1.5,0,0.0,0,-0.28180516,0,-0.29278877,0,20.7,0,-2.3000002,0,-2.3933825,0,-0.24751474,0,-1.7624956,0,2.7,0,-10.5,0,-3.0,0,-3.1999998,0,0
2022-08-17,468.9936325265128,470.55424707486696,457.47501172889406,461.0421047780052,4413.0,-0.008153438186951023,-1.5,0,0.0,0,-0.27673215,0,-0.28910404,0,20.7,0,-2.3000002,0,-2.3565352,0,-0.24315847,0,-1.7518963,0,2.7,0,-10.5,0,-3.0,0,-3.1999998,0,0
2022-08-18,458.5154214277968,470.55424707486696,458.5154214277968,468.6220641136863,3679.0,0.016440926451459115,-1.5,0,0.0,0,-0.2716434,0,-0.28541803,0,20.7,0,-2.3000002,0,-2.3210168,0,-0.23879348,0,-1.7414345,0,2.7,0,-10.5,0,-3.0,0,-3.1999998,0,0
2022-08-19,476.12777326726325,481.2553901497845,469.4395418363878,474.567158718909,5578.0,0.012686330970068216,-1.5,0,0.0,0,-0.2665383,0,-0.28173056,0,20.7,0,-2.3000002,0,-2.2867455,0,-0.2344194,0,-1.7311072,0,2.7,0,-10.5,0,-3.0,0,-3.1999998,0,0
2022-08-22,473.2295215042282,484.7481423018472,472.4863846785755,477.3167740453188,4667.0,0.0057939435460143685,-1.5,0,0.0,0,-0.26141608,0,-0.27804148,0,20.7,0,-2.3000002,0,-2.253646,0,-0.23003589,0,-1.7209115,0,2.7,0,-10.5,0,-3.0,0,-3.1999998,0,0
2022-08-23,479.32325254607605,491.956578582174,469.73676935216554,491.956578582174,5871.0,0.03067104558840672,-1.5,0,0.0,0,-0.2562761,0,-0.27435058,0,20.7,0,-2.3000002,0,-2.2216487,0,-0.22564256,0,-1.7108442,0,2.7,0,-10.5,0,-3.0,0,-3.1999998,0,0
2022-08-24,494.78048944816015,501.0228569266331,490.84187334369494,499.9824472277302,9151.0,0.01631418095614623,-1.5,0,0.0,0,-0.25111762,0,-0.27065772,0,20.7,0,-2.3000002,0,-2.1906908,0,-0.22123906,0,-1.6974778,0,2.7,0,-10.5,0,-3.0,0,-3.1999998,0,0
2022-08-25,500.2053792039318,510.7579311996962,495.52362627381325,502.3604941413135,7135.0,0.004756260798291834,-1.5,0,0.0,0,-0.24593993,0,-0.2669627,0,20.7,0,-2.3000002,0,-2.1607132,0,-0.216825,0,-1.6843276,0,2.7,0,-10.5,0,-3.0,0,-3.1999998,0,0
2022-08-26,504.2183362054459,508.67715715936276,495.7465582500147,499.9824472277302,5426.0,-0.004733745868389039,-1.5,0,0.0,0,-0.24074222,0,-0.26326534,0,20.7,0,-2.3000002,0,-2.1316621,0,-0.21239999,0,-1.671387,0,2.7,0,-10.5,0,-3.0,0,-3.1999998,0,0
2022-08-29,492.699715407827,506.076178269578,487.5720531678335,503.84676779261935,8925.0,0.007728912457458881,-1.5,0,0.0,0,-0.23552376,0,-0.2595655,0,20.7,0,-2.3000002,0,-2.1034877,0,-0.20796365,0,-1.65865,0,2.7,0,-10.5,0,-3.0,0,-3.1999998,0,0
2022-08-30,505.55597342012635,514.9195246378355,502.2118577046888,513.7304785023076,9974.0,0.019616501169570588,-1.5,0,0.0,0,-0.23028374,0,-0.25586298,0,20.7,0,-2.3000002,0,-2.0761437,0,-0.20351559,0,-1.646111,0,2.7,0,-10.5,0,-3.0,0,-3.1999998,0,0
2022-08-31,506.29911024577916,507.26517904763335,491.8079421455489,501.6173573156609,9151.0,-0.023578747404593203,-1.5,0,0.0,0,-0.22502133,0,-0.2521576,0,20.7,0,-2.3000002,0,-2.0495872,0,-0.19905539,0,-1.6337644,0,2.7,0,-10.5,0,-3.0,0,-3.1999998,0,0
2022-09-01,489.5042361290144,495.82089914706324,479.54618452227726,480.1406849113053,9059.0,-0.042814850983796116,-1.5,0,0.0,0,0.32331726,1,-0.091642395,1,20.7,0,-2.3000002,0,-1.5716355,1,0.16266456,1,-1.6216046,0,2.7,0,-10.5,0,0.0,1,-3.1999998,0,0
2022-09-02,477.6883424581453,479.3975480856525,469.95974668583926,475.53327287823566,7710.0,-0.0095959625540184,-1.5,0,0.0,0,0.32819137,0,-0.088407576,0,20.7,0,-2.3000002,0,-1.5565435,0,0.16646811,0,-1.6096267,0,2.7,0,-10.5,0,0.0,0,-3.1999998,0,0
2022-09-05,481.5526630230345,485.3426426908752,474.0469992269298,484.07934637324286,7380.0,0.01797155737027789,-1.5,0,0.0,0,0.33310452,0,-0.08516666,0,20.7,0,-2.3000002,0,-1.5417153,0,0.17029041,0,-1.5978255,0,2.7,0,-10.5,0,0.0,0,-3.1999998,0,0
2022-09-06,488.24089445390996,491.659305708924,480.95816263400667,483.2618686505415,7218.0,-0.0016887267114905624,-1.5,0,0.0,0,0.33805755,0,-0.0819195,0,20.7,0,-2.3000002,0,-1.527142,0,0.17413175,0,-1.5861965,0,2.7,0,-10.5,0,0.0,0,-3.1999998,0,0
2022-09-07,475.607568417812,479.99209383215265,466.98719938322796,469.95974668583926,9232.0,-0.02752570154530709,-1.5,0,0.0,0,0.34305128,0,-0.078665964,0,20.7,0,-2.3000002,0,-1.5128152,0,0.17799248,0,-1.5747349,0,2.7,0,-10.5,0,0.0,0,-3.1999998,0,0
2022-09-08,469.81111024921404,471.14874746389484,451.82718999692116,452.2730539493242,13392.0,-0.03763448436007932,-1.5,0,0.0,0,0.3480866,0,-0.0754059,0,20.7,0,-2.3000002,0,-1.4987268,0,0.18187292,0,-1.5634365,0,2.7,0,-10.5,0,0.0,0,-3.1999998,0,0
2022-09-09,453.9079640372548,459.18426271387324,450.8611211950669,455.31994214898407,7725.0,0.0067368333643889056,-1.5,0,0.0,0,0.3531644,0,-0.072139174,0,20.7,0,-2.3000002,0,-1.4848692,0,0.18577345,0,-1.5522969,0,2.7,0,-10.5,0,0.0,0,-3.1999998,0,0
2022-09-13,476.3507052434646,476.3507052434646,465.3522892952972,468.10190462170715,8909.0,0.028072485497550925,0.2,1,0.0,0,0.35828564,0,-0.06886564,0,8.6,1,-4.3999996,1,-1.4712349,0,0.18969439,0,-2.0530565,1,2.7,0,-8.900002,1,0.0,0,-6.1000004,1,0
2022-09-14,465.12935731909573,472.0405207261727,460.1503315157273,465.79815324769993,14159.0,-0.0049214740449923244,0.2,0,0.0,0,0.36345118,0,-0.06558515,0,8.6,0,-4.3999996,0,-1.457817,0,0.19363613,0,-2.0306456,0,2.7,0,-8.900002,0,0.0,0,-6.1000004,0,0
2022-09-15,467.0614949228044,485.0454151750971,466.838562946603,481.62695856261087,24763.0,0.03398211264803708,0.2,0,0.0,0,0.36866206,0,-0.06229756,0,8.6,0,-4.3999996,0,-1.4446086,0,0.19759902,0,-2.0087845,0,2.7,0,-8.900002,0,0.0,0,-6.1000004,0,0
2022-09-16,477.3167740453188,478.5058201808468,467.9532681850822,469.21660986018645,22957.0,-0.02576755408265019,0.2,0,0.0,0,0.37014174,0,-0.06001462,0,8.6,0,-4.3999996,0,-1.4317074,0,0.1984784,0,-1.9874499,0,2.7,0,-8.900002,0,0.0,0,-6.1000004,0,0
2022-09-19,467.8046317484571,469.1422689631377,457.40071618931756,457.40071618931756,22820.0,-0.025182172631079025,0.2,0,0.0,0,0.37162408,0,-0.057729553,0,8.6,0,-4.3999996,0,-1.4190009,0,0.19935836,0,-1.9666194,0,2.7,0,-8.900002,0,0.0,0,-6.1000004,0,0
