date,open,high,low,close,volume,returns,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_国内生产总值GDP_现价_全国_当期同比增长率_季_level,fac_国内生产总值GDP_现价_全国_当期同比增长率_季_level_release,fac_PMI_Input_Price_diff,fac_PMI_Input_Price_diff_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_国内生产总值GDP环比增速_当季_level,fac_国内生产总值GDP环比增速_当季_level_release,fac_制造业采购经理指数PMI_出厂价格_当期值_月_diff,fac_制造业采购经理指数PMI_出厂价格_当期值_月_diff_release,fac_GDP增长贡献率_第三产业_累计同比_季_level,fac_GDP增长贡献率_第三产业_累计同比_季_level_release,fac_Social_Financing_Stock_YoY_zscore,fac_Social_Financing_Stock_YoY_zscore_release,fac_国内生产总值GDP环比增速_当季_zscore,fac_国内生产总值GDP环比增速_当季_zscore_release,fac_国内生产总值GDP缩减指数_level,fac_国内生产总值GDP缩减指数_level_release,fac_Social_Financing_Monthly_zscore,fac_Social_Financing_Monthly_zscore_release,fac_居民消费价格指数CPI_当月同比_上年同月=100_zscore,fac_居民消费价格指数CPI_当月同比_上年同月=100_zscore_release,fac_PPI_All_Industry_YoY_level,fac_PPI_All_Industry_YoY_level_release,fac_国内生产总值GDP缩减指数_diff,fac_国内生产总值GDP缩减指数_diff_release,fac_非制造业PMI_服务业_全国_当期值_月_level,fac_非制造业PMI_服务业_全国_当期值_月_level_release,fac_CPI-PPI_差值_当月_zscore,fac_CPI-PPI_差值_当月_zscore_release,fac_GDP_Cumulative_YoY_diff,fac_GDP_Cumulative_YoY_diff_release,fac_PPI_All_Industry_YoY_zscore,fac_PPI_All_Industry_YoY_zscore_release,fac_CPI_翘尾因素_当月_diff,fac_CPI_翘尾因素_当月_diff_release,fac_制造业采购经理指数PMI_出厂价格_当期值_月_zscore,fac_制造业采购经理指数PMI_出厂价格_当期值_月_zscore_release,fac_PMI_Business_Expectation_level,fac_PMI_Business_Expectation_level_release,fac_居民消费价格指数CPI_当月同比_上年同月=100_diff,fac_居民消费价格指数CPI_当月同比_上年同月=100_diff_release,fac_制造业采购经理指数PMI_出厂价格_当期值_月_level,fac_制造业采购经理指数PMI_出厂价格_当期值_月_level_release,any_effective_release
2016-05-03,89.35311871918502,89.40233703538996,89.21441441733734,89.37996383214349,3445.0,0.002458926199976341,,0,,0,2.2999992,1,,0,1.6,0,0.79999924,1,65.1,1,,0,,0,-0.5,0,,0,,0,-4.3,0,,0,,0,,0,-0.19999981,0,,0,,0,,1,,0,0.017066956,0,51.7,1,1
2016-05-04,89.38444256919864,89.50077366779983,89.36206936595218,89.4426047048277,3654.0,0.0007008379730590875,,0,,0,2.2999992,0,,0,1.6,0,0.79999924,0,65.1,0,,0,,0,-0.5,0,,0,,0,-4.3,0,,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,0.017066956,0,51.7,0,0
2016-05-05,89.4426047048277,89.49630175808778,89.40233703538996,89.46050599836211,2644.0,0.0002001428021185525,,0,,0,2.2999992,0,,0,1.6,0,0.79999924,0,65.1,0,,0,,0,-0.5,0,,0,,0,-4.3,0,,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,0.017066956,0,51.7,0,0
2016-05-06,89.44708344188284,89.57236518725124,89.36206936595218,89.44708344188284,3278.0,-0.000150038906324923,,0,,0,2.2999992,0,,0,1.6,0,0.79999924,0,65.1,0,,0,,0,-0.5,0,,0,,0,-4.3,0,,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,0.017066956,0,51.7,0,0
2016-05-09,89.49630175808778,89.75581589559181,89.49630175808778,89.74239333911255,3749.0,0.003301503926861793,,0,,0,2.2999992,0,,0,1.6,0,0.79999924,0,65.1,0,,0,,0,0.5,1,,0,,0,-4.3,0,1.0,1,,0,,0,-0.19999981,0,,0,,0,,0,,0,0.017066956,0,51.7,0,1
2016-05-10,89.9347878668772,89.9347878668772,89.6752737293732,89.78713291826237,6548.0,0.0004985333852280949,,0,,0,2.2999992,0,,0,1.6,0,0.79999924,0,65.1,0,,0,,0,0.5,0,,0,,0,-4.3,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,0.017066956,0,51.7,0,0
2016-05-11,89.75581589559181,89.82740058770007,89.69764693261963,89.74686524882459,7476.0,-0.00044847928794478076,,0,,0,2.2999992,0,,0,1.6,0,0.79999924,0,65.1,0,,0,,0,0.5,0,,0,,1,-3.4,1,1.0,0,,0,,0,-0.19999981,0,,1,,0,,0,,0,0.026473999,1,51.7,0,1
2016-05-12,89.7737103617831,89.89899210715147,89.7737103617831,89.89004146038432,7761.0,0.0015953338443941423,,0,,0,2.2999992,0,,0,1.6,0,0.79999924,0,65.1,0,,0,,0,0.5,0,,0,,0,-3.4,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,0.026473999,0,51.7,0,0
2016-05-13,89.90794275391869,89.95268233306851,89.72449204557813,89.80503421179674,8310.0,-0.0009456803802349034,,0,,0,2.2999992,0,,0,1.6,0,0.79999924,0,65.1,0,,0,,0,0.5,0,,0,,0,-3.4,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,0.026473999,0,51.7,0,0
2016-05-16,89.80503421179674,89.85425252800172,89.67974563908525,89.70211884233171,7148.0,-0.001145986640596397,,0,,0,2.2999992,0,,0,1.6,0,0.79999924,0,65.1,0,,1,,0,0.5,0,,0,,0,-3.4,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,0.026473999,0,51.7,0,1
2016-05-17,89.71106948909889,89.80055547474163,89.66632308260601,89.69317502290758,5547.0,-9.970577662554714e-05,,0,,0,2.2999992,0,,0,1.6,1,0.79999924,0,65.1,0,,0,,1,0.5,0,,0,,0,-3.4,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,0.026473999,0,51.7,0,1
2016-05-18,89.66632308260601,89.66632308260601,89.50972431456707,89.55894263077197,6190.0,-0.0014965730904422658,,0,,0,2.2999992,0,,0,1.6,0,0.79999924,0,65.1,0,,0,,0,0.5,0,,0,,0,-3.4,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,0.026473999,0,51.7,0,0
2016-05-19,89.4873511113206,89.63947796964753,89.42023832892436,89.59921030020975,7303.0,0.00044962198363363015,,0,,0,2.2999992,0,,0,1.6,0,0.79999924,0,65.1,0,,0,,0,0.5,0,,0,,0,-3.4,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,0.026473999,0,51.7,0,0
2016-05-20,89.60816094697694,89.71554139881097,89.60816094697694,89.70659757938687,5628.0,0.0011985293041902878,,0,,0,2.2999992,0,,0,1.6,0,0.79999924,0,65.1,0,,0,,0,0.5,0,,0,,0,-3.4,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,0.026473999,0,51.7,0,0
2016-05-23,89.68869628585249,89.74686524882459,89.6036822099218,89.67974563908525,5555.0,-0.0002993307184329108,,0,,0,2.2999992,0,,0,1.6,0,0.79999924,0,65.1,0,,0,,0,0.5,0,,0,,0,-3.4,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,0.026473999,0,51.7,0,0
2016-05-24,89.70211884233171,89.80950612150878,89.6752737293732,89.80503421179674,6212.0,0.001397066548512571,,0,,0,2.2999992,0,,0,1.6,0,0.79999924,0,65.1,0,,0,,0,0.5,0,,0,,0,-3.4,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,0.026473999,0,51.7,0,0
2016-05-25,89.82292867798805,89.83187932475526,89.74239333911255,89.80503421179674,4546.0,0.0,,0,,0,2.2999992,0,,0,1.6,0,0.79999924,0,65.1,0,,0,,0,0.5,0,,0,,0,-3.4,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,0.026473999,0,51.7,0,0
2016-05-26,89.80950612150878,89.80950612150878,89.65737926318191,89.72449204557813,5913.0,-0.0008968558046384967,,0,,0,2.2999992,0,,0,1.6,0,0.79999924,0,65.1,0,,0,,0,0.5,0,,0,,0,-3.4,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,0.026473999,0,51.7,0,0
2016-05-27,89.69317502290758,89.75581589559181,89.63500605993549,89.68422437614038,4708.0,-0.000448792392352515,,0,,0,2.2999992,0,,0,1.6,0,0.79999924,0,65.1,0,,0,,0,0.5,0,,0,,0,-3.4,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,0.026473999,0,51.7,0,0
2016-05-30,89.66632308260601,89.74686524882459,89.62605541316826,89.63500605993549,4579.0,-0.0005487956945299244,,0,,0,2.2999992,0,,0,1.6,0,0.79999924,0,65.1,0,,0,,0,0.5,0,,0,,0,-3.4,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,0.026473999,0,51.7,0,0
2016-05-31,89.63947796964753,89.7737103617831,89.60816094697694,89.7737103617831,6799.0,0.0015474345118564603,,0,,0,2.2999992,0,,0,1.6,0,0.79999924,0,65.1,0,,0,,0,0.5,0,,0,,0,-3.4,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,0.026473999,0,51.7,0,0
2016-06-01,89.73791460205744,89.78266100855032,89.71106948909889,89.76923845207102,4808.0,-4.981313230856266e-05,,0,,0,2.2999992,0,,0,1.6,0,0.79999924,0,65.1,0,,0,,0,0.5,0,,0,,0,-3.4,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,0.026473999,0,51.7,0,0
2016-06-02,89.74686524882459,89.7737103617831,89.65737926318191,89.68422437614038,4528.0,-0.0009470290424267169,,0,,0,-2.2999992,1,,0,1.6,0,-2.0,1,65.1,0,,0,,0,0.5,0,,0,,0,-3.4,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,1,,0,0.026473999,0,49.7,1,1
2016-06-03,89.6752737293732,89.74686524882459,89.62158350345618,89.72896395529021,5837.0,0.0004988567327315341,,0,,0,-2.2999992,0,,0,1.6,0,-2.0,0,65.1,0,,0,,0,0.5,0,,0,,0,-3.4,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,0.026473999,0,49.7,0,0
2016-06-06,89.74686524882459,89.87214699419302,89.74686524882459,89.78266100855032,6263.0,0.0005984361224415924,,0,,0,-2.2999992,0,,0,1.6,0,-2.0,0,65.1,0,,0,,0,0.5,0,,0,,0,-3.4,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,0.026473999,0,49.7,0,0
2016-06-07,89.76923845207102,89.79608356502956,89.72896395529021,89.72896395529021,3717.0,-0.0005980782108362392,,0,,0,-2.2999992,0,,0,1.6,0,-2.0,0,65.1,0,,0,,0,0.5,0,,0,,0,-3.4,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,0.026473999,0,49.7,0,0
2016-06-08,89.72896395529021,89.75133715853666,89.6484286164147,89.65737926318191,6036.0,-0.0007977880157400419,,0,,0,-2.2999992,0,,0,1.6,0,-2.0,0,65.1,0,,0,,0,0.5,0,,0,,0,-3.4,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,0.026473999,0,49.7,0,0
2016-06-13,89.69764693261963,89.79608356502956,89.68869628585249,89.79160482797441,5339.0,0.001497094448840608,,0,,0,-2.2999992,0,,0,1.6,0,-2.0,0,65.1,0,,0,,0,0.5,0,,0,,1,-2.8,1,1.0,0,,0,,0,-0.19999981,0,,1,,0,,0,,0,-0.28886414,1,49.7,0,1
2016-06-14,89.78713291826237,89.95268233306851,89.78713291826237,89.91241466363076,7623.0,0.0013454468921432206,,0,,0,-2.2999992,0,,0,1.6,0,-2.0,0,65.1,0,,0,,0,0.5,0,,0,,0,-2.8,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,-0.28886414,0,49.7,0,0
2016-06-15,89.9347878668772,89.94821042335644,89.86319634742581,89.91689340068591,5369.0,4.981222083633163e-05,,0,,0,-2.2999992,0,,0,1.6,0,-2.0,0,65.1,0,,0,,0,0.5,0,,0,,0,-2.8,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,-0.28886414,0,49.7,0,0
2016-06-16,89.93925977658927,90.1048160187385,89.93925977658927,90.09139346225925,6250.0,0.0019406816113600733,,0,,0,-2.2999992,0,,0,1.6,0,-2.0,0,65.1,0,,1,,0,0.5,0,,0,,0,-2.8,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,-0.28886414,0,49.7,0,1
2016-06-17,90.09139346225925,90.1048160187385,90.02427385251991,90.06006961224556,5757.0,-0.0003476897049751182,,0,,0,-2.2999992,0,,0,1.6,0,-2.0,0,65.1,0,,0,,0,0.5,0,,0,,0,-2.8,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,-0.28886414,0,49.7,0,0
2016-06-20,90.01980194280785,90.1048160187385,89.96611171689081,90.05559770253355,3929.0,-4.9654744119775884e-05,,0,,0,-2.2999992,0,,0,1.6,0,-2.0,0,65.1,0,,0,,0,0.5,0,,0,,0,-2.8,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,-0.28886414,0,49.7,0,0
2016-06-21,90.01980194280785,90.14508368817624,89.99295682984933,90.1361330414091,5317.0,0.0008942846522608239,,0,,0,-2.2999992,0,,0,1.6,0,-2.0,0,65.1,0,,0,,0,0.5,0,,0,,0,-2.8,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,-0.28886414,0,49.7,0,0
2016-06-22,90.1361330414091,90.21219647057254,90.07797090578,90.12718239464188,7022.0,-9.930142846381607e-05,,0,,0,-2.2999992,0,,0,1.6,0,-2.0,0,65.1,0,,0,,0,0.5,0,,0,,0,-2.8,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,-0.28886414,0,49.7,0,0
2016-06-23,90.13166113169699,90.17192880113475,90.09586537197131,90.13166113169699,5226.0,4.9693521267490937e-05,,0,,0,-2.2999992,0,,0,1.6,0,-2.0,0,65.1,0,,0,,0,0.5,0,,0,,0,-2.8,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,-0.28886414,0,49.7,0,0
2016-06-24,90.16297815436756,90.32853439651682,90.12271048492984,90.27931608031183,8840.0,0.0016382139945152474,,0,,0,-2.2999992,0,,0,1.6,0,-2.0,0,65.1,0,,0,,0,0.5,0,,0,,0,-2.8,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,-0.28886414,0,49.7,0,0
2016-06-27,90.3016892835583,90.48513316455578,90.26589352383262,90.43144293863877,7430.0,0.001685068794624156,,0,,0,-2.2999992,0,,0,1.6,0,-2.0,0,65.1,0,,0,,0,0.5,0,,0,,0,-2.8,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,-0.28886414,0,49.7,0,0
2016-06-28,90.47171060807652,90.50750636780221,90.25247096735333,90.25694287706543,8576.0,-0.001929639248283821,,0,,0,-2.2999992,0,,0,1.6,0,-2.0,0,65.1,0,,0,,0,0.5,0,,0,,0,-2.8,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,-0.28886414,0,49.7,0,0
2016-06-29,90.2032526511484,90.34642886270812,90.2032526511484,90.26141478677746,7053.0,4.9546434540026496e-05,,0,,0,-2.2999992,0,,0,1.6,0,-2.0,0,65.1,0,,0,,0,0.5,0,,0,,0,-2.8,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,-0.28886414,0,49.7,0,0
2016-06-30,90.27931608031183,90.41354847244742,90.2479922302982,90.39117526920097,8118.0,0.0014376074508697378,,0,,0,-2.2999992,0,,0,1.6,0,-2.0,0,65.1,0,,0,,0,0.5,0,,0,,0,-2.8,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,-0.28886414,0,49.7,0,0
2016-07-01,90.42249229187155,90.5522527742951,90.40906973539231,90.52092892428146,8498.0,0.0014354681714676687,,0,,0,-2.2999992,0,,0,1.6,0,-2.0,0,65.1,0,,0,,0,0.5,0,,0,,0,-2.8,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,-0.28886414,0,49.7,0,0
2016-07-04,90.53883021781584,90.58356979696569,90.36433015624249,90.41354847244742,10144.0,-0.00118624999886896,,0,,0,-4.0,1,,0,1.6,0,-2.7000008,1,65.1,0,,0,,0,0.5,0,,0,,0,-2.8,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,1,,0,-0.28886414,0,47.0,1,1
2016-07-05,90.33747821594092,90.46275996130932,90.31511184003753,90.3732739756666,9460.0,-0.00044544758458497924,,0,,0,-4.0,0,,0,1.6,0,-2.7000008,0,65.1,0,,0,,0,0.5,0,,0,,0,-2.8,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,-0.28886414,0,47.0,0,0
2016-07-06,90.42697102892672,90.53883021781584,90.39117526920097,90.43144293863877,6631.0,0.000643652270336359,,0,,0,-4.0,0,,0,1.6,0,-2.7000008,0,65.1,0,,0,,0,0.5,0,,0,,0,-2.8,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,-0.28886414,0,47.0,0,0
2016-07-07,90.48513316455578,90.59699235344492,90.48513316455578,90.57461915019847,7053.0,0.0015832569613740688,,0,,0,-4.0,0,,0,1.6,0,-2.7000008,0,65.1,0,,0,,0,0.5,0,,0,,0,-2.8,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,-0.28886414,0,47.0,0,0
2016-07-08,90.60147109050006,90.64621066964988,90.44486549511802,90.61489364697928,8901.0,0.0004446554361330346,,0,,0,-4.0,0,,0,1.6,0,-2.7000008,0,65.1,0,,0,,0,0.5,0,,0,,0,-2.8,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,-0.28886414,0,47.0,0,0
2016-07-11,90.55672468400712,90.56119659371922,90.44486549511802,90.48513316455578,8745.0,-0.0014319995003142516,,0,,0,-4.0,0,,0,1.6,0,-2.7000008,0,65.1,0,,0,,0,0.5,0,,0,,1,-2.6,1,1.0,0,,0,,0,-0.19999981,0,,1,,0,,0,,0,-0.15950012,1,47.0,0,1
2016-07-12,90.48513316455578,90.48513316455578,90.3688020659546,90.39117526920097,10101.0,-0.001038379367624187,,0,,0,-4.0,0,,0,1.6,0,-2.7000008,0,65.1,0,,0,,0,0.5,0,,0,,0,-2.6,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,-0.15950012,0,47.0,0,0
2016-07-13,90.33747821594092,90.44039358540599,90.31511184003753,90.35090077242016,7489.0,-0.0004455578396991289,,0,,0,-4.0,0,,0,1.6,0,-2.7000008,0,65.1,0,,0,,0,0.5,0,,0,,0,-2.6,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,-0.15950012,0,47.0,0,0
2016-07-14,90.3688020659546,90.43144293863877,90.35090077242016,90.3688020659546,6711.0,0.0001981307699359114,,0,,0,-4.0,0,,0,1.6,0,-2.7000008,0,65.1,0,,0,,0,0.5,0,,0,,0,-2.6,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,-0.15950012,0,47.0,0,0
2016-07-15,90.36433015624249,90.52987957104867,90.27931608031183,90.49855572103503,12047.0,0.001435823559835736,,0,,0,-4.0,0,,0,1.6,0,-2.7000008,0,65.1,0,,0,,0,0.5,0,,0,,0,-2.6,0,1.0,0,,0,,0,-0.19999981,0,,0,,0,,0,,0,-0.15950012,0,47.0,0,0
2016-07-18,90.5164570145694,90.57909788725362,90.43591484835083,90.48513316455578,5332.0,-0.0001483179081954722,,0,,0,-4.0,0,,0,1.6,0,-2.7000008,0,65.1,0,,0,,0,0.5,0,,0,,0,-2.6,0,1.0,0,,0,,0,0.0,1,,0,,0,,0,,0,-0.15950012,0,47.0,0,0
2016-07-19,90.47171060807652,90.55672468400712,90.46723869836444,90.52540766133659,4467.0,0.00044509518163127204,,0,,0,-4.0,0,,0,1.8,1,-2.7000008,0,65.1,0,,0,,1,0.5,0,,0,,0,-2.6,0,1.0,0,,0,,0,0.0,0,,0,,0,,0,,0,-0.15950012,0,47.0,0,1
2016-07-20,90.5701472404864,90.7356966552926,90.55672468400712,90.68647833908761,8484.0,0.0017792869638721953,,0,,0,-4.0,0,,0,1.8,0,-2.7000008,0,65.1,0,,0,,0,0.5,0,,0,,0,-2.6,0,1.0,0,,0,,0,0.0,0,,0,,0,,0,,0,-0.15950012,0,47.0,0,0
2016-07-21,90.74912603911494,90.86098522800404,90.70437963262202,90.7356966552926,9102.0,0.0005427304831593371,,0,,0,-4.0,0,,0,1.8,0,-2.7000008,0,65.1,0,,0,,0,0.5,0,,0,,0,-2.6,0,1.0,0,,0,,0,0.0,0,,0,,0,,0,,0,-0.15950012,0,47.0,0,0
2016-07-22,90.70437963262202,90.78491497149759,90.59699235344492,90.74017539234771,7049.0,4.936025423507573e-05,,0,,0,-4.0,0,,0,1.8,0,-2.7000008,0,65.1,0,,0,,0,0.5,0,,0,,0,-2.6,0,1.0,0,,0,,0,0.0,0,,0,,0,,0,,0,-0.15950012,0,47.0,0,0
2016-07-25,90.72675283586844,90.74017539234771,90.63278811317063,90.66411196318427,5712.0,-0.0008382552583191538,,0,,0,-4.0,0,,0,1.8,0,-2.7000008,0,65.1,0,,0,,0,0.5,0,,0,,0,-2.6,0,1.0,0,,0,,0,0.0,0,,0,,0,,0,,0,-0.15950012,0,47.0,0,0
2016-07-26,90.650689406705,90.8117669117991,90.61936555669136,90.77149241501826,6769.0,0.0011843765907904036,,0,,0,-4.0,0,,0,1.8,0,-2.7000008,0,65.1,0,,0,,0,0.5,0,,0,,0,-2.6,0,1.0,0,,0,,0,0.0,0,,0,,0,,0,,0,-0.15950012,0,47.0,0,0
2016-07-27,90.76702050530619,90.8207107312232,90.69095707614278,90.72675283586844,7581.0,-0.0004928813877518312,,0,,0,-4.0,0,,0,1.8,0,-2.7000008,0,65.1,0,,0,,0,0.5,0,,0,,0,-2.6,0,1.0,0,,0,,0,0.0,0,,0,,0,,0,,0,-0.15950012,0,47.0,0,0
2016-07-28,90.76254859559414,90.87887969419538,90.71780218910126,90.85203458123685,8906.0,0.001380868833640081,,0,,0,-4.0,0,,0,1.8,0,-2.7000008,0,65.1,0,,0,,0,0.5,0,,0,,0,-2.6,0,1.0,0,,0,,0,0.0,0,,0,,0,,0,,0,-0.15950012,0,47.0,0,0
2016-07-29,90.8565064909489,90.89677416038666,90.78044306178546,90.80728817474399,6724.0,-0.0004925195863704213,,0,,0,-4.0,0,,0,1.8,0,-2.7000008,0,65.1,0,,0,,0,0.5,0,,0,,0,-2.6,0,1.0,0,,0,,0,0.0,0,,0,,0,,0,,0,-0.15950012,0,47.0,0,0
2016-08-01,90.81623882151119,90.84308393446968,90.74017539234771,90.74912603911494,5555.0,-0.000640500743917416,,0,,0,-4.0,0,,0,1.8,0,-2.7000008,0,62.1,1,,0,,0,0.5,0,,0,,0,-2.6,0,1.0,0,,0,,0,0.0,0,,0,,0,,0,,0,-0.15950012,0,47.0,0,1
2016-08-02,90.75359794882695,90.87440778448328,90.72227409881332,90.84308393446968,6544.0,0.0010353586800850856,,0,,0,3.2999992,1,,0,1.8,0,3.0,1,62.1,0,,0,,0,0.5,0,,0,,0,-2.6,0,1.0,0,,0,,0,0.0,0,,0,,0,,1,,0,-0.15950012,0,50.0,1,1
2016-08-03,90.80728817474399,90.9280980104003,90.80728817474399,90.88783034096257,6621.0,0.0004925681136624949,,0,,0,3.2999992,0,,0,1.8,0,3.0,0,62.1,0,,0,,0,0.5,0,,0,,0,-2.6,0,1.0,0,,0,,0,0.0,0,,0,,0,,0,,0,-0.15950012,0,50.0,0,0
2016-08-04,90.86992904742814,90.91467545392105,90.8341332877025,90.90125289744184,4847.0,0.0001476826592616831,,0,,0,3.2999992,0,,0,1.8,0,3.0,0,62.1,0,,0,,0,0.5,0,,0,,0,-2.6,0,1.0,0,,0,,0,0.0,0,,0,,0,,0,,0,-0.15950012,0,50.0,0,0
2016-08-05,90.9280980104003,91.03995719928946,90.92362610068824,91.0310065525223,7308.0,0.0014274132747857937,,0,,0,3.2999992,0,,0,1.8,0,3.0,0,62.1,0,,0,,0,0.5,0,,0,,0,-2.6,0,1.0,0,,0,,0,0.0,0,,0,,0,,0,,0,-0.15950012,0,50.0,0,0
2016-08-08,91.00416143956376,91.03995719928946,90.94152056687959,91.03548528957741,7434.0,4.920012669007434e-05,,0,,0,3.2999992,0,,0,1.8,0,3.0,0,62.1,0,,0,,0,1.7,1,,0,,0,-2.6,0,1.2,1,,0,,0,0.0,0,,0,,0,,0,,0,-0.15950012,0,50.0,0,1
2016-08-09,91.05785166548077,91.14286574141141,91.0265346428102,91.09364742520648,6334.0,0.0006388952115108371,,0,,0,3.2999992,0,,0,1.8,0,3.0,0,62.1,0,,0,,0,1.7,0,,0,,0,-2.6,0,1.2,0,,0,,0,0.0,0,,0,,0,,0,,0,-0.15950012,0,50.0,0,0
2016-08-10,91.14286574141141,91.2592036673557,91.05337975576872,91.09812616226161,12529.0,4.916629404694284e-05,,0,,0,3.2999992,0,,0,1.8,0,3.0,0,62.1,0,,0,,0,1.7,0,,0,,1,-1.7,1,1.2,0,,0,,0,0.0,0,,1,,0,,0,,0,-0.11438751,1,50.0,0,1
2016-08-11,91.09812616226161,91.20998535115076,91.04442910900153,91.16523894465787,7519.0,0.0007367087032803532,,0,,0,3.2999992,0,,0,1.8,0,3.0,0,62.1,0,,0,,0,1.7,0,,0,,0,-1.7,0,1.2,0,,0,,0,0.0,0,,0,,0,,0,,0,-0.11438751,0,50.0,0,0
2016-08-12,91.16971085436991,91.33526709651913,91.11154871874083,91.31736580298472,6839.0,0.0016686936828982368,,0,,0,3.2999992,0,,0,1.8,0,3.0,0,62.1,0,,0,,0,1.7,0,,0,,0,-1.7,0,1.2,0,,0,,0,0.0,0,,0,,0,,0,,0,-0.11438751,0,50.0,0,0
2016-08-15,91.37106285624486,91.53661227105101,91.33078835946401,91.41580243539465,7609.0,0.0010779618043550432,,0,,0,3.2999992,0,,0,1.8,0,3.0,0,62.1,0,,1,,0,1.7,0,,0,,0,-1.7,0,1.2,0,,0,,0,0.0,0,,0,,0,,0,,0,-0.11438751,0,50.0,0,1
2016-08-16,91.42922499187394,91.45607010483242,91.29947133679347,91.31289389327272,3865.0,-0.001125719398401226,,0,,0,3.2999992,0,,0,1.8,0,3.0,0,62.1,0,,0,,0,1.7,0,,0,,0,-1.7,0,1.2,0,,0,,0,0.0,0,,0,,0,,0,,0,-0.11438751,0,50.0,0,0
2016-08-17,91.277098133547,91.33078835946401,91.22787981734206,91.26367557706777,2287.0,-0.0005390072979448712,,0,,0,3.2999992,0,,0,1.8,0,3.0,0,62.1,0,,0,,0,1.7,0,,0,,0,-1.7,0,1.2,0,,0,,0,0.0,0,,0,,0,,0,,0,-0.11438751,0,50.0,0,0
2016-08-18,91.30842198356062,91.37106285624486,91.2055066140956,91.2860487803142,2207.0,0.0002451490486763408,,0,,0,3.2999992,0,,0,1.8,0,3.0,0,62.1,0,,0,,0,1.7,0,,0,,0,-1.7,0,1.2,0,,0,,0,0.0,0,,0,,0,,0,,0,-0.11438751,0,50.0,0,0
2016-08-19,91.24130237382131,91.27262622383492,91.13391509464422,91.21892917057488,1923.0,-0.0007352668960495246,,0,,0,3.2999992,0,,0,1.8,0,3.0,0,62.1,0,,0,,0,1.7,0,,0,,0,-1.7,0,1.2,0,,0,,0,0.0,0,,0,,0,,0,,0,-0.11438751,0,50.0,0,0
2016-08-22,91.14286574141141,91.27262622383492,91.14286574141141,91.27262622383492,966.0,0.0005886612981349515,,0,,0,3.2999992,0,,0,1.8,0,3.0,0,62.1,0,,0,,0,1.7,0,,0,,0,-1.7,0,1.2,0,,0,,0,0.0,0,,0,,0,,0,,0,-0.11438751,0,50.0,0,0
